Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI278996|HA|B/Yamaguchi/01/2010|EPI_ISL_79390|B,0.003419,0.003438,0.000020
EPI279203|HA|B/CAMBODIA/5/2010|EPI_ISL_79476|B,0.005128,0.005161,0.000033
EPI280403|HA|B/Bangladesh/2009/2010|EPI_ISL_79742|B,0.003419,0.003442,0.000023
EPI902769|HA|B/Hong_Kong/2207/2010|EPI_ISL_246650|B,0.001709,0.001713,0.000004
EPI902783|HA|B/Tehran/5277/2010|EPI_ISL_246657|B,0.001709,0.001710,0.000000
EPI291629|HA|B/Chongqing-Yuzhong/1384/2010|EPI_ISL_83191|B,0.005128,0.005177,0.000048
EPI291626|HA|B/Chongqing-Yuzhong/1342/2010|EPI_ISL_83190|B,0.005128,0.005169,0.000040
EPI293608|HA|B/Beijing-Xicheng/11082/2010|EPI_ISL_83656|B,0.006838,0.006900,0.000062
EPI293640|HA|B/Fujian-Licheng/118/2010|EPI_ISL_83660|B,0.003419,0.003443,0.000024
EPI294765|HA|B/Guangdong-Zhongshan/5756/2010|EPI_ISL_83935|B,0.005128,0.005198,0.000070
EPI294795|HA|B/Kyrgyzstan/126/2010|EPI_ISL_83945|B,0.003419,0.003436,0.000017
EPI294822|HA|B/Nepal/188/2010|EPI_ISL_83954|B,0.005128,0.005157,0.000028
EPI294866|HA|B/Thailand/820/2010|EPI_ISL_83969|B,0.003419,0.003452,0.000034
EPI301211|HA|B/Guangdong-Duanzhou/1766/2010|EPI_ISL_85665|B,0.001709,0.001710,0.000000
EPI302086|HA|B/India/6613/2010|EPI_ISL_86012|B,0.011966,0.012183,0.000217
EPI302448|HA|B/MALAYSIA/481/2010|EPI_ISL_86148|B,0.005128,0.005186,0.000058
EPI302460|HA|B/PHILIPPINES/2118/2010|EPI_ISL_86152|B,0.010256,0.010448,0.000192
EPI302483|HA|B/PHILIPPINES/5390/2010|EPI_ISL_86160|B,0.003419,0.003440,0.000021
EPI302520|HA|B/Taiwan/717/2010|EPI_ISL_86173|B,0.005128,0.005176,0.000048
EPI302534|HA|B/Chongqing-Yuzhong/1384/2010|EPI_ISL_86179|B,0.005128,0.005187,0.000058
EPI302532|HA|B/Hunan-Yuhua/1930/2010|EPI_ISL_86178|B,0.006838,0.006949,0.000112
EPI1399060|HA|B/Taiwan/1005/2010|EPI_ISL_348541|B,0.005128,0.005181,0.000052
EPI1399062|HA|B/Taiwan/0637/2010|EPI_ISL_348543|B,0.003419,0.003438,0.000020
EPI1399061|HA|B/Taiwan/3591/2010|EPI_ISL_348542|B,0.003419,0.003446,0.000027
EPI1399064|HA|B/Taiwan/7123/2010|EPI_ISL_348545|B,0.005128,0.005195,0.000067
EPI309200|HA|B/Laos/037/2010|EPI_ISL_87830|B,0.003419,0.003436,0.000018
EPI247534|HA|B/Texas/01/2010|EPI_ISL_71457|B,0.001709,0.001710,0.000000
EPI275296|HA|B/Massachusetts/01/2010|EPI_ISL_77922|B,0.005128,0.005187,0.000058
EPI291582|HA|B/Alabama/01/2010|EPI_ISL_83175|B,0.005128,0.005145,0.000017
EPI294726|HA|B/California/03/2010|EPI_ISL_83921|B,0.005128,0.005159,0.000030
EPI294738|HA|B/Florida/02/2010|EPI_ISL_83925|B,0.005128,0.005154,0.000026
EPI294757|HA|B/Georgia/04/2010|EPI_ISL_83932|B,0.005128,0.005128,-0.000001
EPI294860|HA|B/Texas/06/2010|EPI_ISL_83967|B,0.003419,0.003446,0.000027
EPI301167|HA|B/Alabama/02/2010|EPI_ISL_85650|B,0.003419,0.003438,0.000019
EPI301188|HA|B/Georgia/11/2010|EPI_ISL_85657|B,0.005128,0.005135,0.000007
EPI301949|HA|B/Arizona/04/2010|EPI_ISL_85968|B,0.005128,0.005124,-0.000004
EPI301990|HA|B/Georgia/28/2010|EPI_ISL_85981|B,0.005128,0.005145,0.000016
EPI302019|HA|B/Louisiana/08/2010|EPI_ISL_85991|B,0.005128,0.005152,0.000023
EPI302025|HA|B/Maryland/07/2010|EPI_ISL_85993|B,0.005128,0.005132,0.000004
EPI302037|HA|B/Montana/01/2010|EPI_ISL_85997|B,0.005128,0.005136,0.000008
EPI302047|HA|B/New_York/01/2010|EPI_ISL_86001|B,0.005128,0.005140,0.000012
EPI302059|HA|B/South_Dakota/01/2010|EPI_ISL_86005|B,0.006838,0.006870,0.000032
EPI302508|HA|B/Mississippi/05/2010|EPI_ISL_86169|B,0.003419,0.003432,0.000013
EPI302505|HA|B/Louisiana/01/2010|EPI_ISL_86168|B,0.005128,0.005124,-0.000004
EPI302511|HA|B/Mississippi/06/2010|EPI_ISL_86170|B,0.005128,0.005124,-0.000004
EPI307196|HA|B/North_Carolina/09/2010|EPI_ISL_87418|B,0.005128,0.005129,0.000000
EPI309168|HA|B/California/12/2010|EPI_ISL_87819|B,0.003419,0.003443,0.000024
EPI312865|HA|B/North_Carolina/05/2010|EPI_ISL_88895|B,0.003419,0.003436,0.000018
EPI294071|HA|B/YAP/1/2010|EPI_ISL_83765|B,0.005128,0.005149,0.000021
EPI294073|HA|B/YAP/2/2010|EPI_ISL_83766|B,0.005128,0.005166,0.000037
EPI294256|HA|B/VANIMO/1/2010|EPI_ISL_83838|B,0.003419,0.003432,0.000013
EPI294287|HA|B/VICTORIA/800/2010|EPI_ISL_83849|B,0.003419,0.003439,0.000020
EPI294428|HA|B/NEW_CALEDONIA/15/2010|EPI_ISL_83899|B,0.001709,0.001722,0.000013
EPI302429|HA|B/BRISBANE/20/2010|EPI_ISL_86141|B,0.005128,0.005184,0.000056
EPI331352|HA|B/BRISBANE/41/2010|EPI_ISL_94804|B,0.003419,0.003456,0.000037
