Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI416101|HA|B/Wyoming/10/2012|EPI_ISL_133997|B,0.005128,0.005173,0.000045
EPI417503|HA|B/Utah/17/2012|EPI_ISL_134545|B,0.005128,0.005201,0.000072
EPI417517|HA|B/Nebraska/12/2012|EPI_ISL_134550|B,0.005128,0.005201,0.000072
EPI426462|HA|B/West_Virginia/01/2012|EPI_ISL_136471|B,0.005128,0.005175,0.000047
EPI426467|HA|B/North_Dakota/04/2012|EPI_ISL_136474|B,0.005128,0.005182,0.000053
EPI353958|HA|B/Delaware/01/2012|EPI_ISL_104023|B,0.005128,0.005167,0.000039
EPI436307|HA|B/Utah/08/2012|EPI_ISL_138016|B,0.006838,0.006980,0.000143
EPI356000|HA|B/Florida/01/2012|EPI_ISL_105778|B,0.003419,0.003431,0.000012
EPI356014|HA|B/Kansas/01/2012|EPI_ISL_105783|B,0.006838,0.006903,0.000065
EPI358159|HA|B/Michigan/01/2012|EPI_ISL_107096|B,0.006838,0.006886,0.000048
EPI454488|HA|B/Utah/08/2012|EPI_ISL_142590|B,0.006838,0.006945,0.000107
EPI363100|HA|B/Maine/01/2012|EPI_ISL_111441|B,0.008547,0.008596,0.000049
EPI368398|HA|B/New_Hampshire/04/2012|EPI_ISL_117033|B,0.008547,0.008755,0.000208
EPI368416|HA|B/Vermont/02/2012|EPI_ISL_117039|B,0.003419,0.003428,0.000009
EPI368749|HA|B/Indiana/01/2012|EPI_ISL_117373|B,0.003419,0.003426,0.000008
EPI368761|HA|B/Texas/05/2012|EPI_ISL_117377|B,0.005128,0.005156,0.000027
EPI373036|HA|B/Florida/04/2012|EPI_ISL_120320|B,0.005128,0.005161,0.000033
EPI373042|HA|B/Connecticut/01/2012|EPI_ISL_120322|B,0.003419,0.003438,0.000019
EPI375594|HA|B/New_Hampshire/06/2012|EPI_ISL_121252|B,0.005128,0.005202,0.000073
EPI376324|HA|B/Rhode_Island/02/2012|EPI_ISL_121427|B,0.006838,0.006928,0.000090
EPI378059|HA|B/Utah/04/2012|EPI_ISL_122113|B,0.003419,0.003432,0.000013
EPI378056|HA|B/Wisconsin/07/2012|EPI_ISL_122112|B,0.003419,0.003439,0.000020
EPI378151|HA|B/Wyoming/03/2012|EPI_ISL_122149|B,0.003419,0.003428,0.000009
EPI386057|HA|B/Maryland/06/2012|EPI_ISL_124957|B,0.003419,0.003439,0.000020
EPI387960|HA|B/Nevada/10/2012|EPI_ISL_125937|B,0.003419,0.003426,0.000007
EPI393585|HA|B/Florida/22/2012|EPI_ISL_128364|B,0.006838,0.006903,0.000065
EPI393600|HA|B/Alaska/12/2012|EPI_ISL_128369|B,0.003419,0.003436,0.000017
EPI394698|HA|B/California/07/2012|EPI_ISL_128953|B,0.003419,0.003446,0.000027
EPI763042|HA|B/South_Australia/36/2012|EPI_ISL_222251|B,0.003419,0.003424,0.000005
EPI450395|HA|B/VICTORIA/832/2012|EPI_ISL_141591|B,0.003419,0.003443,0.000024
EPI417342|HA|B/BRISBANE/55/2012|EPI_ISL_134487|B,0.003419,0.003428,0.000009
EPI417333|HA|B/BRISBANE/140/2012|EPI_ISL_134484|B,0.005128,0.005141,0.000013
EPI417426|HA|B/TASMANIA/51/2012|EPI_ISL_134518|B,0.003419,0.003433,0.000014
EPI417435|HA|B/VICTORIA/18/2012|EPI_ISL_134521|B,0.008547,0.008589,0.000042
EPI417447|HA|B/VICTORIA/824/2012|EPI_ISL_134525|B,0.003419,0.003430,0.000011
EPI417459|HA|B/DARWIN/44/2012|EPI_ISL_134529|B,0.003419,0.003441,0.000022
EPI394355|HA|B/CANBERRA/1/2012|EPI_ISL_128712|B,0.005128,0.005165,0.000037
EPI394381|HA|B/CHRISTCHURCH/501/2012|EPI_ISL_128722|B,0.005128,0.005164,0.000035
EPI394393|HA|B/SYDNEY/204/2012|EPI_ISL_128726|B,0.003419,0.003437,0.000019
EPI394434|HA|B/PERTH/58/2012|EPI_ISL_128740|B,0.001709,0.001711,0.000001
EPI2120692|HA|B/Victoria/18/2012|EPI_ISL_14284938|B,0.008547,0.008587,0.000040
EPI376908|HA|B/DARWIN/8/2012|EPI_ISL_121695|B,0.005128,0.005176,0.000047
