Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI638828|HA|B/Taiwan/113/2015|EPI_ISL_194913|B,0.006838,0.006887,0.000049
EPI808361|HA|B/Florida/79/2015|EPI_ISL_229438|B,0.003419,0.003434,0.000015
EPI662244|HA|B/Hawaii/27/2015|EPI_ISL_199487|B,0.010256,0.010395,0.000138
EPI672044|HA|B/Kentucky/24/2015|EPI_ISL_201592|B,0.003419,0.003417,-0.000002
EPI686448|HA|B/Kentucky/29/2015|EPI_ISL_205691|B,0.005128,0.005141,0.000013
EPI686432|HA|B/Kentucky/27/2015|EPI_ISL_205689|B,0.005128,0.005151,0.000023
EPI569214|HA|B/Wisconsin/01/2015|EPI_ISL_173838|B,0.003419,0.003426,0.000007
EPI694922|HA|B/Florida/84/2015|EPI_ISL_207235|B,0.003419,0.003423,0.000004
EPI700926|HA|B/Florida/86/2015|EPI_ISL_208504|B,0.005128,0.005150,0.000022
EPI582621|HA|B/Texas/14/2015|EPI_ISL_177189|B,0.005128,0.005142,0.000013
EPI582701|HA|B/Illinois/03/2015|EPI_ISL_177201|B,0.003419,0.003442,0.000023
EPI586833|HA|B/Rhode_Island/01/2015|EPI_ISL_178139|B,0.001709,0.001714,0.000004
EPI586902|HA|B/Arkansas/13/2015|EPI_ISL_178148|B,0.005128,0.005127,-0.000002
EPI586978|HA|B/Utah/11/2015|EPI_ISL_178158|B,0.003419,0.003432,0.000013
EPI587066|HA|B/Pennsylvania/02/2015|EPI_ISL_178169|B,0.003419,0.003429,0.000010
EPI587090|HA|B/Pennsylvania/03/2015|EPI_ISL_178172|B,0.005128,0.005153,0.000025
EPI587266|HA|B/Texas/19/2015|EPI_ISL_178195|B,0.006838,0.006914,0.000077
EPI587407|HA|B/Wyoming/07/2015|EPI_ISL_178215|B,0.003419,0.003423,0.000004
EPI592763|HA|B/Louisiana/20/2015|EPI_ISL_180334|B,0.005128,0.005164,0.000036
EPI592761|HA|B/Louisiana/16/2015|EPI_ISL_180333|B,0.006838,0.006899,0.000061
EPI592842|HA|B/Rhode_Island/07/2015|EPI_ISL_180348|B,0.001709,0.001711,0.000002
EPI602964|HA|B/Louisiana/13/2015|EPI_ISL_182670|B,0.005128,0.005145,0.000017
EPI602972|HA|B/Oklahoma/05/2015|EPI_ISL_182671|B,0.006838,0.006864,0.000027
EPI603436|HA|B/Texas/28/2015|EPI_ISL_182730|B,0.001709,0.001710,0.000000
EPI603545|HA|B/Georgia/07/2015|EPI_ISL_182744|B,0.005128,0.005135,0.000006
EPI614660|HA|B/Nevada/16/2015|EPI_ISL_189826|B,0.003419,0.003430,0.000011
EPI625831|HA|B/Missouri/01/2015|EPI_ISL_192091|B,0.006838,0.006889,0.000051
EPI630848|HA|B/Maryland/14/2015|EPI_ISL_193220|B,0.005128,0.005136,0.000007
EPI630916|HA|B/Arizona/06/2015|EPI_ISL_193229|B,0.005128,0.005147,0.000019
EPI630940|HA|B/Alaska/19/2015|EPI_ISL_193232|B,0.006838,0.006857,0.000020
EPI631228|HA|B/Connecticut/50/2015|EPI_ISL_193273|B,0.001709,0.001714,0.000005
EPI642670|HA|B/Hawaii/14/2015|EPI_ISL_195676|B,0.005128,0.005174,0.000046
EPI648868|HA|B/Canberra/27/2015|EPI_ISL_197393|B,0.011966,0.012109,0.000143
EPI956372|HA|B/South_Australia/48/2015|EPI_ISL_255434|B,0.008547,0.008629,0.000082
EPI704133|HA|B/Sydney/256/2015|EPI_ISL_209059|B,0.010256,0.010347,0.000091
EPI704202|HA|B/Darwin/97/2015|EPI_ISL_209084|B,0.011966,0.012175,0.000209
EPI675663|HA|B/Sydney/137/2015|EPI_ISL_202492|B,0.010256,0.010340,0.000084
EPI746430|HA|B/Victoria/849/2015|EPI_ISL_219044|B,0.005128,0.005180,0.000052
EPI746466|HA|B/Victoria/502/2015|EPI_ISL_219057|B,0.010256,0.010336,0.000080
EPI636369|HA|B/Brisbane/73/2015|EPI_ISL_194567|B,0.005128,0.005175,0.000046
EPI636409|HA|B/Darwin/11/2015|EPI_ISL_194577|B,0.010256,0.010364,0.000108
EPI636440|HA|B/New_Caledonia/21/2015|EPI_ISL_194583|B,0.006838,0.006893,0.000056
EPI636488|HA|B/Perth/25/2015|EPI_ISL_194594|B,0.010256,0.010336,0.000080
EPI636549|HA|B/Sydney/11/2015|EPI_ISL_194606|B,0.003419,0.003420,0.000001
EPI2187217|HA|B/Brisbane/287/2015|EPI_ISL_15146478|B,0.001709,0.001714,0.000005
EPI2187233|HA|B/Darwin/11/2015|EPI_ISL_15146486|B,0.015385,0.015763,0.000378
