Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI587090|HA|B/Pennsylvania/03/2015|EPI_ISL_178172|B,0.010256,0.010380,0.000124
EPI587266|HA|B/Texas/19/2015|EPI_ISL_178195|B,0.015385,0.015679,0.000294
EPI587407|HA|B/Wyoming/07/2015|EPI_ISL_178215|B,0.011966,0.012073,0.000107
EPI592763|HA|B/Louisiana/20/2015|EPI_ISL_180334|B,0.013675,0.013877,0.000202
EPI592761|HA|B/Louisiana/16/2015|EPI_ISL_180333|B,0.011966,0.012160,0.000194
EPI592842|HA|B/Rhode_Island/07/2015|EPI_ISL_180348|B,0.010256,0.010351,0.000095
EPI602964|HA|B/Louisiana/13/2015|EPI_ISL_182670|B,0.006838,0.006880,0.000042
EPI602972|HA|B/Oklahoma/05/2015|EPI_ISL_182671|B,0.015385,0.015564,0.000179
EPI603436|HA|B/Texas/28/2015|EPI_ISL_182730|B,0.010256,0.010339,0.000083
EPI603545|HA|B/Georgia/07/2015|EPI_ISL_182744|B,0.013675,0.013798,0.000122
EPI614660|HA|B/Nevada/16/2015|EPI_ISL_189826|B,0.011966,0.012099,0.000134
EPI625831|HA|B/Missouri/01/2015|EPI_ISL_192091|B,0.015385,0.015621,0.000236
EPI630848|HA|B/Maryland/14/2015|EPI_ISL_193220|B,0.010256,0.010345,0.000088
EPI630916|HA|B/Arizona/06/2015|EPI_ISL_193229|B,0.010256,0.010369,0.000113
EPI630940|HA|B/Alaska/19/2015|EPI_ISL_193232|B,0.015385,0.015549,0.000164
EPI631228|HA|B/Connecticut/50/2015|EPI_ISL_193273|B,0.010256,0.010367,0.000111
EPI642670|HA|B/Hawaii/14/2015|EPI_ISL_195676|B,0.013675,0.013909,0.000233
EPI648868|HA|B/Canberra/27/2015|EPI_ISL_197393|B,0.003419,0.003431,0.000013
EPI956372|HA|B/South_Australia/48/2015|EPI_ISL_255434|B,0.010256,0.010394,0.000138
EPI704133|HA|B/Sydney/256/2015|EPI_ISL_209059|B,0.001709,0.001710,0.000001
EPI704202|HA|B/Darwin/97/2015|EPI_ISL_209084|B,0.003419,0.003450,0.000031
EPI675663|HA|B/Sydney/137/2015|EPI_ISL_202492|B,0.011966,0.012108,0.000142
EPI746430|HA|B/Victoria/849/2015|EPI_ISL_219044|B,0.013675,0.013922,0.000247
EPI746466|HA|B/Victoria/502/2015|EPI_ISL_219057|B,0.001709,0.001709,-0.000001
EPI636369|HA|B/Brisbane/73/2015|EPI_ISL_194567|B,0.013675,0.013907,0.000232
EPI636409|HA|B/Darwin/11/2015|EPI_ISL_194577|B,0.001709,0.001713,0.000004
EPI636440|HA|B/New_Caledonia/21/2015|EPI_ISL_194583|B,0.008547,0.008648,0.000101
EPI636488|HA|B/Perth/25/2015|EPI_ISL_194594|B,0.001709,0.001709,-0.000001
EPI636549|HA|B/Sydney/11/2015|EPI_ISL_194606|B,0.011966,0.012064,0.000098
EPI2187217|HA|B/Brisbane/287/2015|EPI_ISL_15146478|B,0.010256,0.010366,0.000110
EPI2187233|HA|B/Darwin/11/2015|EPI_ISL_15146486|B,0.006838,0.006946,0.000108
