Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3990905|HA|B/Washington/S28447/2020|EPI_ISL_19740228|B,0.010256,0.010496,0.000240
EPI3990897|HA|B/Washington/S28450/2020|EPI_ISL_19740227|B,0.005128,0.005138,0.000009
EPI3991961|HA|B/Washington/S28507/2020|EPI_ISL_19740361|B,0.005128,0.005158,0.000030
EPI1867893|HA|B/Wisconsin/281/2020|EPI_ISL_2308155|B,0.003436,0.003452,0.000016
EPI3994801|HA|B/Washington/S28140/2020|EPI_ISL_19740716|B,0.015385,0.015797,0.000413
EPI3994753|HA|B/Washington/S28127/2020|EPI_ISL_19740710|B,0.006838,0.007084,0.000246
EPI3994609|HA|B/Washington/S28182/2020|EPI_ISL_19740692|B,0.003419,0.003422,0.000003
EPI3995081|HA|B/Washington/S28307/2020|EPI_ISL_19740751|B,0.003419,0.003422,0.000003
EPI3995145|HA|B/Washington/S28208/2020|EPI_ISL_19740759|B,0.003419,0.003424,0.000006
EPI1684814|HA|B/Rhode_Island/01/2020|EPI_ISL_409247|B,0.005155,0.005179,0.000025
EPI1684782|HA|B/Delaware/02/2020|EPI_ISL_409243|B,0.001718,0.001719,0.000000
EPI1684931|HA|B/Ohio/01/2020|EPI_ISL_409266|B,0.003436,0.003440,0.000003
EPI1685028|HA|B/Minnesota/02/2020|EPI_ISL_409280|B,0.003436,0.003445,0.000009
EPI1685172|HA|B/South_Dakota/02/2020|EPI_ISL_409298|B,0.001718,0.001718,-0.000001
EPI1685164|HA|B/North_Dakota/01/2020|EPI_ISL_409297|B,0.001718,0.001723,0.000004
EPI1685340|HA|B/Montana/01/2020|EPI_ISL_409319|B,0.005155,0.005187,0.000032
EPI1685324|HA|B/Arizona/01/2020|EPI_ISL_409317|B,0.003436,0.003443,0.000007
EPI1688128|HA|B/California/05/2020|EPI_ISL_409608|B,0.003436,0.003446,0.000009
EPI1688476|HA|B/New_York/02/2020|EPI_ISL_409713|B,0.001718,0.001719,0.000001
EPI1860449|HA|B/Pennsylvania/106/2020|EPI_ISL_2245054|B,0.003436,0.003445,0.000008
EPI1738061|HA|B/Michigan/100/2020|EPI_ISL_443156|B,0.003436,0.003440,0.000003
EPI1738045|HA|B/Michigan/99/2020|EPI_ISL_443154|B,0.003436,0.003440,0.000003
EPI1693367|HA|B/District_Of_Columbia/01/2020|EPI_ISL_410856|B,0.003436,0.003453,0.000016
EPI1693463|HA|B/Nebraska/01/2020|EPI_ISL_410868|B,0.001718,0.001718,-0.000000
EPI1693615|HA|B/Iowa/02/2020|EPI_ISL_410887|B,0.003436,0.003455,0.000018
EPI1693738|HA|B/Wisconsin/54/2020|EPI_ISL_410903|B,0.003436,0.003513,0.000077
EPI1693700|HA|B/Oklahoma/03/2020|EPI_ISL_410898|B,0.003436,0.003451,0.000014
EPI1693692|HA|B/Oklahoma/02/2020|EPI_ISL_410897|B,0.003436,0.003439,0.000003
EPI1861188|HA|B/Wisconsin/27/2020|EPI_ISL_2245890|B,0.003436,0.003443,0.000007
EPI1693833|HA|B/Delaware/05/2020|EPI_ISL_410915|B,0.003436,0.003448,0.000011
EPI1693921|HA|B/Pennsylvania/03/2020|EPI_ISL_410926|B,0.001718,0.001721,0.000002
EPI1864010|HA|B/Wisconsin/292/2020|EPI_ISL_2246056|B,0.003436,0.003443,0.000007
EPI1861646|HA|B/Wisconsin/317/2020|EPI_ISL_2246019|B,0.008576,0.008684,0.000108
EPI1861662|HA|B/Wisconsin/390/2020|EPI_ISL_2246022|B,0.003436,0.003440,0.000004
EPI1861669|HA|B/Michigan/91/2020|EPI_ISL_2246023|B,0.005155,0.005190,0.000035
EPI1861728|HA|B/Wisconsin/336/2020|EPI_ISL_2246032|B,0.003436,0.003442,0.000005
EPI1863436|HA|B/Colorado/09/2020|EPI_ISL_2246190|B,0.005155,0.005195,0.000041
EPI1875467|HA|B/Pennsylvania/39/2020|EPI_ISL_2574125|B,0.005155,0.005176,0.000021
EPI1875539|HA|B/Pennsylvania/56/2020|EPI_ISL_2574206|B,0.003436,0.003462,0.000025
EPI1697910|HA|B/North_Dakota/04/2020|EPI_ISL_412308|B,0.003436,0.003442,0.000006
EPI1698114|HA|B/South_Carolina/02/2020|EPI_ISL_412334|B,0.003436,0.003442,0.000005
EPI1698170|HA|B/Massachusetts/03/2020|EPI_ISL_412341|B,0.005155,0.005180,0.000026
EPI1698250|HA|B/California/11/2020|EPI_ISL_412351|B,0.003436,0.003442,0.000006
EPI1698210|HA|B/Texas/13/2020|EPI_ISL_412346|B,0.005155,0.005182,0.000027
EPI1698401|HA|B/Nevada/06/2020|EPI_ISL_412370|B,0.003436,0.003445,0.000008
EPI1703524|HA|B/New_York/11/2020|EPI_ISL_413356|B,0.005155,0.005191,0.000036
EPI1703508|HA|B/North_Carolina/05/2020|EPI_ISL_413354|B,0.003436,0.003455,0.000018
EPI1703612|HA|B/Pennsylvania/06/2020|EPI_ISL_413367|B,0.003436,0.003442,0.000005
EPI1703652|HA|B/Arkansas/05/2020|EPI_ISL_413372|B,0.003436,0.003450,0.000013
EPI1703730|HA|B/Illinois/04/2020|EPI_ISL_413382|B,0.001718,0.001716,-0.000002
EPI1703684|HA|B/Minnesota/10/2020|EPI_ISL_413376|B,0.003436,0.003445,0.000008
EPI1703818|HA|B/Wisconsin/57/2020|EPI_ISL_413393|B,0.001718,0.001718,-0.000000
EPI1705782|HA|B/Alaska/03/2020|EPI_ISL_413847|B,0.003436,0.003449,0.000013
EPI1708102|HA|B/Utah/11064/2020|EPI_ISL_414350|B,0.003436,0.003458,0.000022
EPI1710456|HA|B/Colorado/11335/2020|EPI_ISL_414968|B,0.003436,0.003439,0.000003
EPI1710549|HA|B/Kansas/11350/2020|EPI_ISL_414983|B,0.003436,0.003450,0.000014
EPI1710705|HA|B/Missouri/11373/2020|EPI_ISL_415006|B,0.003436,0.003439,0.000003
EPI1710725|HA|B/Nebraska/11376/2020|EPI_ISL_415009|B,0.003436,0.003448,0.000012
EPI1710764|HA|B/New_York/11383/2020|EPI_ISL_415016|B,0.001718,0.001716,-0.000002
EPI1711063|HA|B/Texas/11429/2020|EPI_ISL_415071|B,0.001718,0.001717,-0.000001
EPI1711152|HA|B/Texas/11442/2020|EPI_ISL_415084|B,0.003436,0.003444,0.000008
EPI1711259|HA|B/Washington/11458/2020|EPI_ISL_415100|B,0.005155,0.005164,0.000009
EPI1875721|HA|B/Pennsylvania/34/2020|EPI_ISL_2578364|B,0.003436,0.003453,0.000016
EPI1714740|HA|B/Wisconsin/63/2020|EPI_ISL_415860|B,0.003436,0.003440,0.000003
EPI1714820|HA|B/West_Virginia/06/2020|EPI_ISL_415870|B,0.003436,0.003443,0.000007
EPI1714883|HA|B/New_Jersey/06/2020|EPI_ISL_415878|B,0.001718,0.001720,0.000001
EPI1714859|HA|B/Delaware/09/2020|EPI_ISL_415875|B,0.003436,0.003443,0.000006
EPI1714969|HA|B/North_Carolina/06/2020|EPI_ISL_415889|B,0.001718,0.001718,-0.000001
EPI1875889|HA|B/Pennsylvania/18/2020|EPI_ISL_2578617|B,0.001718,0.001716,-0.000002
EPI1715120|HA|B/Indiana/06/2020|EPI_ISL_415908|B,0.005155,0.005175,0.000020
EPI1715256|HA|B/Massachusetts/06/2020|EPI_ISL_415929|B,0.005155,0.005176,0.000021
EPI1715360|HA|B/Connecticut/06/2020|EPI_ISL_415942|B,0.005155,0.005182,0.000027
EPI1715599|HA|B/Oklahoma/06/2020|EPI_ISL_415972|B,0.003436,0.003439,0.000003
EPI1875971|HA|B/Pennsylvania/15/2020|EPI_ISL_2578628|B,0.001718,0.001723,0.000004
EPI1875939|HA|B/Pennsylvania/20/2020|EPI_ISL_2578624|B,0.001718,0.001716,-0.000002
EPI1715679|HA|B/Hawaii/03/2020|EPI_ISL_415984|B,0.001718,0.001723,0.000004
EPI1715783|HA|B/California/22/2020|EPI_ISL_415998|B,0.005155,0.005168,0.000014
