Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI587090|HA|B/Pennsylvania/03/2015|EPI_ISL_178172|B,0.010256,0.010419,0.000163
EPI587266|HA|B/Texas/19/2015|EPI_ISL_178195|B,0.011966,0.012233,0.000268
EPI587407|HA|B/Wyoming/07/2015|EPI_ISL_178215|B,0.005128,0.005186,0.000058
EPI592763|HA|B/Louisiana/20/2015|EPI_ISL_180334|B,0.003419,0.003436,0.000017
EPI592761|HA|B/Louisiana/16/2015|EPI_ISL_180333|B,0.011966,0.012206,0.000240
EPI592842|HA|B/Rhode_Island/07/2015|EPI_ISL_180348|B,0.006838,0.006922,0.000084
EPI602964|HA|B/Louisiana/13/2015|EPI_ISL_182670|B,0.010256,0.010403,0.000146
EPI602972|HA|B/Oklahoma/05/2015|EPI_ISL_182671|B,0.011966,0.012144,0.000178
EPI603436|HA|B/Texas/28/2015|EPI_ISL_182730|B,0.006838,0.006914,0.000076
EPI603545|HA|B/Georgia/07/2015|EPI_ISL_182744|B,0.006838,0.006916,0.000078
EPI614660|HA|B/Nevada/16/2015|EPI_ISL_189826|B,0.003419,0.003467,0.000048
EPI625831|HA|B/Missouri/01/2015|EPI_ISL_192091|B,0.011966,0.012188,0.000222
EPI630848|HA|B/Maryland/14/2015|EPI_ISL_193220|B,0.010256,0.010383,0.000127
EPI630916|HA|B/Arizona/06/2015|EPI_ISL_193229|B,0.010256,0.010408,0.000151
EPI630940|HA|B/Alaska/19/2015|EPI_ISL_193232|B,0.011966,0.012131,0.000166
EPI631228|HA|B/Connecticut/50/2015|EPI_ISL_193273|B,0.006838,0.006932,0.000095
EPI642670|HA|B/Hawaii/14/2015|EPI_ISL_195676|B,0.006838,0.006970,0.000133
EPI648868|HA|B/Canberra/27/2015|EPI_ISL_197393|B,0.017094,0.017487,0.000393
EPI956372|HA|B/South_Australia/48/2015|EPI_ISL_255434|B,0.013675,0.013959,0.000284
EPI704133|HA|B/Sydney/256/2015|EPI_ISL_209059|B,0.015385,0.015691,0.000306
EPI704202|HA|B/Darwin/97/2015|EPI_ISL_209084|B,0.017094,0.017584,0.000490
EPI675663|HA|B/Sydney/137/2015|EPI_ISL_202492|B,0.015385,0.015679,0.000295
EPI746430|HA|B/Victoria/849/2015|EPI_ISL_219044|B,0.006838,0.006978,0.000140
EPI746466|HA|B/Victoria/502/2015|EPI_ISL_219057|B,0.015385,0.015674,0.000289
EPI636369|HA|B/Brisbane/73/2015|EPI_ISL_194567|B,0.003419,0.003443,0.000025
EPI636409|HA|B/Darwin/11/2015|EPI_ISL_194577|B,0.015385,0.015716,0.000332
EPI636440|HA|B/New_Caledonia/21/2015|EPI_ISL_194583|B,0.011966,0.012196,0.000230
EPI636488|HA|B/Perth/25/2015|EPI_ISL_194594|B,0.015385,0.015674,0.000289
EPI636549|HA|B/Sydney/11/2015|EPI_ISL_194606|B,0.005128,0.005182,0.000054
EPI2187217|HA|B/Brisbane/287/2015|EPI_ISL_15146478|B,0.006838,0.006932,0.000094
EPI2187233|HA|B/Darwin/11/2015|EPI_ISL_15146486|B,0.020513,0.021253,0.000740
