Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI904304|HA|B/Hong_Kong/3534/2012|EPI_ISL_246851|B,0.010256,0.010493,0.000236
EPI904301|HA|B/Hong_Kong/3496/2012|EPI_ISL_246848|B,0.011966,0.012237,0.000271
EPI904305|HA|B/Hong_Kong/3546/2012|EPI_ISL_246852|B,0.006838,0.006946,0.000108
EPI904404|HA|B/Jordan/20440/2012|EPI_ISL_246951|B,0.006838,0.006923,0.000085
EPI367627|HA|B/GUNMA/7/2012|EPI_ISL_116149|B,0.005128,0.005191,0.000063
EPI367625|HA|B/NIIGATA/138/2012|EPI_ISL_116148|B,0.008547,0.008617,0.000070
EPI368401|HA|B/Hubei-Jiangan/12/2012|EPI_ISL_117034|B,0.011966,0.012218,0.000252
EPI375600|HA|B/OSAKA-C/1003/2012|EPI_ISL_121255|B,0.005128,0.005159,0.000031
EPI375598|HA|B/YOKOHAMA/35/2012|EPI_ISL_121254|B,0.003419,0.003432,0.000013
EPI377212|HA|B/KUMAMOTO-C/9/2012|EPI_ISL_121869|B,0.006838,0.006954,0.000116
EPI377210|HA|B/KUMAMOTO/4/2012|EPI_ISL_121868|B,0.006838,0.006893,0.000055
EPI377214|HA|B/KOBE/374/2012|EPI_ISL_121870|B,0.005128,0.005171,0.000042
EPI378244|HA|B/Laos/I008/2012|EPI_ISL_122183|B,0.008547,0.008696,0.000149
EPI378243|HA|B/TOYAMA/13/2012|EPI_ISL_122182|B,0.001709,0.001709,-0.000001
EPI378248|HA|B/Laos/I071/2012|EPI_ISL_122187|B,0.008547,0.008698,0.000151
EPI378250|HA|B/Laos/I117/2012|EPI_ISL_122189|B,0.008547,0.008658,0.000110
EPI378251|HA|B/Laos/I118/2012|EPI_ISL_122190|B,0.008547,0.008638,0.000091
EPI378254|HA|B/SHIMANE/16/2012|EPI_ISL_122192|B,0.005128,0.005167,0.000039
EPI378258|HA|B/CHIBA-C/25/2012|EPI_ISL_122194|B,0.005128,0.005171,0.000042
EPI378473|HA|B/SENDAI/20/2012|EPI_ISL_122329|B,0.006838,0.006896,0.000058
EPI378485|HA|B/HYOGO/3041/2012|EPI_ISL_122335|B,0.005128,0.005167,0.000039
EPI378495|HA|B/Taiwan/1353/2012|EPI_ISL_122340|B,0.005128,0.005155,0.000027
EPI379548|HA|B/MALAYSIA/269/2012|EPI_ISL_122589|B,0.001709,0.001711,0.000002
EPI379553|HA|B/NONTHABURI/45/2012|EPI_ISL_122591|B,0.003419,0.003442,0.000023
EPI379551|HA|B/MALAYSIA/346/2012|EPI_ISL_122590|B,0.003419,0.003436,0.000017
EPI379599|HA|B/MALAYSIA/212/2012|EPI_ISL_122602|B,0.001709,0.001716,0.000006
EPI387449|HA|B/Georgia/498/2012|EPI_ISL_125838|B,0.008547,0.008641,0.000094
EPI387724|HA|B/Bangladesh/6704/2012|EPI_ISL_125888|B,0.005128,0.005159,0.000030
EPI387736|HA|B/Taiwan/1366/2012|EPI_ISL_125892|B,0.003419,0.003424,0.000005
EPI2474362|HA|B/Hanoi/EL560/2012|EPI_ISL_17265037|B,0.008547,0.008649,0.000102
EPI391321|HA|B/Hong_Kong/3553/2012|EPI_ISL_127861|B,0.008547,0.008669,0.000122
EPI392581|HA|B/Hong_Kong/3514/2012|EPI_ISL_128122|B,0.010256,0.010435,0.000178
EPI393486|HA|B/YAMAGATA/259/2012|EPI_ISL_128343|B,0.005128,0.005190,0.000062
EPI393643|HA|B/Jilin-Chuanying/1417/2012|EPI_ISL_128383|B,0.005128,0.005165,0.000037
EPI394363|HA|B/MALAYSIA/210/2012|EPI_ISL_128715|B,0.003419,0.003456,0.000038
EPI394365|HA|B/MALAYSIA/283/2012|EPI_ISL_128716|B,0.001709,0.001715,0.000005
EPI394399|HA|B/SINGAPORE/18/2012|EPI_ISL_128728|B,0.001709,0.001713,0.000003
EPI397155|HA|B/Vietnam/61/2012|EPI_ISL_129561|B,0.006838,0.006895,0.000058
EPI397583|HA|B/Bangladesh/1005/2012|EPI_ISL_129664|B,0.005128,0.005171,0.000042
EPI405033|HA|B/Iowa/03/2012|EPI_ISL_131841|B,0.005128,0.005181,0.000052
EPI405050|HA|B/North_Dakota/01/2012|EPI_ISL_131847|B,0.005128,0.005182,0.000054
EPI405042|HA|B/Minnesota/05/2012|EPI_ISL_131844|B,0.008547,0.008723,0.000176
EPI406954|HA|B/Montana/05/2012|EPI_ISL_132486|B,0.010256,0.010559,0.000303
EPI406961|HA|B/Montana/06/2012|EPI_ISL_132488|B,0.011966,0.012320,0.000354
EPI406986|HA|B/Texas/20/2012|EPI_ISL_132496|B,0.006838,0.006913,0.000075
EPI407198|HA|B/Wisconsin/12/2012|EPI_ISL_132620|B,0.006838,0.006955,0.000118
EPI416077|HA|B/Montana/05/2012|EPI_ISL_133987|B,0.011966,0.012401,0.000435
EPI416101|HA|B/Wyoming/10/2012|EPI_ISL_133997|B,0.005128,0.005204,0.000076
EPI417503|HA|B/Utah/17/2012|EPI_ISL_134545|B,0.006838,0.006969,0.000132
EPI417517|HA|B/Nebraska/12/2012|EPI_ISL_134550|B,0.006838,0.006969,0.000132
EPI426462|HA|B/West_Virginia/01/2012|EPI_ISL_136471|B,0.006838,0.006935,0.000097
EPI426467|HA|B/North_Dakota/04/2012|EPI_ISL_136474|B,0.006838,0.006943,0.000106
EPI353958|HA|B/Delaware/01/2012|EPI_ISL_104023|B,0.006838,0.006924,0.000086
EPI436307|HA|B/Utah/08/2012|EPI_ISL_138016|B,0.008547,0.008770,0.000223
EPI356000|HA|B/Florida/01/2012|EPI_ISL_105778|B,0.005128,0.005172,0.000044
EPI356014|HA|B/Kansas/01/2012|EPI_ISL_105783|B,0.008547,0.008672,0.000125
EPI358159|HA|B/Michigan/01/2012|EPI_ISL_107096|B,0.008547,0.008650,0.000103
EPI454488|HA|B/Utah/08/2012|EPI_ISL_142590|B,0.008547,0.008725,0.000178
EPI363100|HA|B/Maine/01/2012|EPI_ISL_111441|B,0.010256,0.010366,0.000109
EPI368398|HA|B/New_Hampshire/04/2012|EPI_ISL_117033|B,0.011966,0.012303,0.000337
EPI368416|HA|B/Vermont/02/2012|EPI_ISL_117039|B,0.005128,0.005167,0.000039
EPI368749|HA|B/Indiana/01/2012|EPI_ISL_117373|B,0.005128,0.005165,0.000037
EPI368761|HA|B/Texas/05/2012|EPI_ISL_117377|B,0.006838,0.006908,0.000070
EPI373036|HA|B/Florida/04/2012|EPI_ISL_120320|B,0.006838,0.006916,0.000079
EPI373042|HA|B/Connecticut/01/2012|EPI_ISL_120322|B,0.005128,0.005182,0.000054
EPI375594|HA|B/New_Hampshire/06/2012|EPI_ISL_121252|B,0.006838,0.006970,0.000133
EPI376324|HA|B/Rhode_Island/02/2012|EPI_ISL_121427|B,0.001709,0.001716,0.000007
EPI378059|HA|B/Utah/04/2012|EPI_ISL_122113|B,0.005128,0.005173,0.000045
EPI378056|HA|B/Wisconsin/07/2012|EPI_ISL_122112|B,0.005128,0.005184,0.000056
EPI378151|HA|B/Wyoming/03/2012|EPI_ISL_122149|B,0.005128,0.005168,0.000039
EPI386057|HA|B/Maryland/06/2012|EPI_ISL_124957|B,0.005128,0.005184,0.000056
EPI387960|HA|B/Nevada/10/2012|EPI_ISL_125937|B,0.005128,0.005165,0.000036
EPI393585|HA|B/Florida/22/2012|EPI_ISL_128364|B,0.008547,0.008671,0.000124
EPI393600|HA|B/Alaska/12/2012|EPI_ISL_128369|B,0.005128,0.005180,0.000051
EPI394698|HA|B/California/07/2012|EPI_ISL_128953|B,0.005128,0.005195,0.000066
EPI763042|HA|B/South_Australia/36/2012|EPI_ISL_222251|B,0.005128,0.005161,0.000033
EPI450395|HA|B/VICTORIA/832/2012|EPI_ISL_141591|B,0.005128,0.005190,0.000062
EPI417342|HA|B/BRISBANE/55/2012|EPI_ISL_134487|B,0.005128,0.005167,0.000039
EPI417333|HA|B/BRISBANE/140/2012|EPI_ISL_134484|B,0.006838,0.006888,0.000051
EPI417426|HA|B/TASMANIA/51/2012|EPI_ISL_134518|B,0.005128,0.005175,0.000047
EPI417435|HA|B/VICTORIA/18/2012|EPI_ISL_134521|B,0.008547,0.008703,0.000156
EPI417447|HA|B/VICTORIA/824/2012|EPI_ISL_134525|B,0.005128,0.005170,0.000042
EPI417459|HA|B/DARWIN/44/2012|EPI_ISL_134529|B,0.005128,0.005187,0.000059
EPI394355|HA|B/CANBERRA/1/2012|EPI_ISL_128712|B,0.006838,0.006921,0.000084
EPI394381|HA|B/CHRISTCHURCH/501/2012|EPI_ISL_128722|B,0.006838,0.006919,0.000082
EPI394393|HA|B/SYDNEY/204/2012|EPI_ISL_128726|B,0.005128,0.005182,0.000054
EPI394434|HA|B/PERTH/58/2012|EPI_ISL_128740|B,0.003407,0.003425,0.000018
EPI2120692|HA|B/Victoria/18/2012|EPI_ISL_14284938|B,0.010256,0.010355,0.000099
EPI376908|HA|B/DARWIN/8/2012|EPI_ISL_121695|B,0.006838,0.006935,0.000097
