Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1752809|HA|B/Hunan-Louxin/125/2020|EPI_ISL_485431|B,0.013746,0.014047,0.000301
EPI1752800|HA|B/Yunnan-Chuxiong/199/2020|EPI_ISL_485428|B,0.017182,0.017639,0.000457
EPI1752830|HA|B/Guizhou-Xixiu/19/2020|EPI_ISL_485438|B,0.017182,0.017658,0.000476
EPI1753025|HA|B/Macao/600167/2020|EPI_ISL_485503|B,0.015464,0.015840,0.000376
EPI1753169|HA|B/Hubei-Wujiagang/12/2020|EPI_ISL_485551|B,0.015464,0.015877,0.000413
EPI1753163|HA|B/Henan-Longting/113/2020|EPI_ISL_485549|B,0.015464,0.015844,0.000380
EPI1753154|HA|B/Hubei-Huangshigang/119/2020|EPI_ISL_485546|B,0.015464,0.015879,0.000415
EPI1753151|HA|B/Zhejiang-Kecheng/114/2020|EPI_ISL_485545|B,0.015464,0.015839,0.000375
EPI1806602|HA|B/Bangladesh/522/2020|EPI_ISL_584092|B,0.005155,0.005194,0.000039
EPI1753723|HA|B/GUNMA/43/2020|EPI_ISL_486374|B,0.017182,0.017593,0.000411
EPI1753699|HA|B/KITAKYUSYU/7/2020|EPI_ISL_486371|B,0.015464,0.015823,0.000359
EPI1753748|HA|B/MIYAGI/1/2020|EPI_ISL_486379|B,0.015464,0.015863,0.000400
EPI1723201|HA|B/Lebanon/4/2020|EPI_ISL_421066|B,0.013746,0.014020,0.000275
EPI1723209|HA|B/Lebanon/9/2020|EPI_ISL_421067|B,0.018900,0.019378,0.000477
EPI1858718|HA|B/Laos/383/2020|EPI_ISL_1732531|B,0.017182,0.017703,0.000521
EPI1815300|HA|B/Beirut/AUB_1284_N/2020|EPI_ISL_684071|B,0.020619,0.021164,0.000545
EPI1815296|HA|B/Beirut/AUB_1239_N/2020|EPI_ISL_684069|B,0.013746,0.014033,0.000287
EPI1815338|HA|B/Bekaa/BH_140_N/2020|EPI_ISL_684090|B,0.013746,0.014086,0.000340
EPI1740182|HA|B/SHIZUOKA/16/2020|EPI_ISL_454738|B,0.017182,0.017709,0.000526
EPI1740190|HA|B/CHIBA-C/11/2020|EPI_ISL_454739|B,0.015464,0.015835,0.000371
EPI1845112|HA|B/Henan-Weidong/1578/2020|EPI_ISL_979823|B,0.001718,0.001719,0.000001
EPI1845124|HA|B/Guizhou-Kaili/11077/2020|EPI_ISL_979835|B,0.001718,0.001716,-0.000002
EPI1845117|HA|B/Jiangxi-Yuanzhou/12055/2020|EPI_ISL_979828|B,0.001718,0.001714,-0.000004
EPI1870310|HA|B/Afghanistan/76/2020|EPI_ISL_2521319|B,0.010309,0.010513,0.000204
EPI1870282|HA|B/Afghanistan/114/2020|EPI_ISL_2521315|B,0.010309,0.010481,0.000172
EPI1726014|HA|B/Lebanon/120/2020|EPI_ISL_424772|B,0.015464,0.015833,0.000369
EPI1758403|HA|B/Utah/15/2020|EPI_ISL_491840|B,0.015464,0.015794,0.000330
EPI1758530|HA|B/Kentucky/03/2020|EPI_ISL_491856|B,0.017182,0.017626,0.000444
EPI1758692|HA|B/Massachusetts/02/2020|EPI_ISL_491877|B,0.015464,0.015833,0.000369
EPI1758748|HA|B/Idaho/02/2020|EPI_ISL_491884|B,0.015437,0.015818,0.000380
EPI1876467|HA|B/Wisconsin/378/2020|EPI_ISL_2557464|B,0.013746,0.014061,0.000315
EPI1874467|HA|B/Washington/48/2020|EPI_ISL_2557879|B,0.015464,0.015825,0.000361
EPI1874550|HA|B/Washington/77/2020|EPI_ISL_2557887|B,0.015464,0.015838,0.000374
EPI1874590|HA|B/Washington/55/2020|EPI_ISL_2557892|B,0.015464,0.015890,0.000426
EPI1874669|HA|B/Washington/66/2020|EPI_ISL_2557902|B,0.015464,0.015825,0.000361
EPI1874661|HA|B/Wisconsin/129/2020|EPI_ISL_2557901|B,0.015464,0.015843,0.000379
EPI1874653|HA|B/Michigan/31/2020|EPI_ISL_2557900|B,0.017182,0.017701,0.000519
EPI1730637|HA|B/Alaska/11702/2020|EPI_ISL_428056|B,0.017182,0.017614,0.000431
EPI1730740|HA|B/Colorado/11716/2020|EPI_ISL_428070|B,0.017182,0.017649,0.000467
EPI1874854|HA|B/Washington/60/2020|EPI_ISL_2557957|B,0.015464,0.015876,0.000412
EPI1730769|HA|B/Colorado/11720/2020|EPI_ISL_428074|B,0.015464,0.015871,0.000407
EPI1730777|HA|B/Delaware/11721/2020|EPI_ISL_428075|B,0.013746,0.014101,0.000355
EPI1730753|HA|B/Colorado/11718/2020|EPI_ISL_428072|B,0.015464,0.015843,0.000379
EPI1730761|HA|B/Colorado/11719/2020|EPI_ISL_428073|B,0.015464,0.015880,0.000416
EPI1730828|HA|B/Georgia/11730/2020|EPI_ISL_428084|B,0.015464,0.015843,0.000379
EPI1874943|HA|B/Wisconsin/102/2020|EPI_ISL_2557969|B,0.015464,0.015840,0.000376
EPI1730807|HA|B/Georgia/11727/2020|EPI_ISL_428081|B,0.013746,0.014128,0.000382
EPI1875047|HA|B/Wisconsin/95/2020|EPI_ISL_2557982|B,0.015464,0.015823,0.000359
EPI1730908|HA|B/Illinois/11741/2020|EPI_ISL_428095|B,0.020583,0.021127,0.000544
EPI1730892|HA|B/Idaho/11739/2020|EPI_ISL_428093|B,0.013746,0.014076,0.000330
EPI1874999|HA|B/Wisconsin/87/2020|EPI_ISL_2557976|B,0.015464,0.015877,0.000413
EPI1730919|HA|B/Illinois/11743/2020|EPI_ISL_428097|B,0.015464,0.015873,0.000409
EPI1731010|HA|B/Maryland/11757/2020|EPI_ISL_428111|B,0.015464,0.015811,0.000347
EPI1730990|HA|B/Kansas/11754/2020|EPI_ISL_428108|B,0.015464,0.015825,0.000361
EPI1730974|HA|B/Kansas/11752/2020|EPI_ISL_428106|B,0.015464,0.015901,0.000437
EPI1731064|HA|B/Mississippi/11765/2020|EPI_ISL_428119|B,0.013746,0.014091,0.000346
EPI1731027|HA|B/Massachusetts/11760/2020|EPI_ISL_428114|B,0.017182,0.017640,0.000458
EPI1731023|HA|B/Massachusetts/11759/2020|EPI_ISL_428113|B,0.013746,0.014037,0.000291
EPI1731068|HA|B/Mississippi/11766/2020|EPI_ISL_428120|B,0.013746,0.014075,0.000329
EPI1731153|HA|B/New_Mexico/11780/2020|EPI_ISL_428134|B,0.017182,0.017759,0.000577
EPI1731161|HA|B/New_York/11781/2020|EPI_ISL_428135|B,0.013746,0.014046,0.000300
EPI1731148|HA|B/New_Jersey/11779/2020|EPI_ISL_428133|B,0.017153,0.017581,0.000428
EPI1731124|HA|B/New_Jersey/11776/2020|EPI_ISL_428130|B,0.017182,0.017664,0.000482
EPI1731198|HA|B/North_Carolina/11788/2020|EPI_ISL_428142|B,0.013746,0.014047,0.000301
EPI1731169|HA|B/New_York/11782/2020|EPI_ISL_428136|B,0.015464,0.015893,0.000429
EPI1731171|HA|B/New_York/11783/2020|EPI_ISL_428137|B,0.013746,0.014071,0.000326
EPI1731220|HA|B/North_Dakota/11792/2020|EPI_ISL_428146|B,0.015464,0.015879,0.000415
EPI1731228|HA|B/North_Dakota/11793/2020|EPI_ISL_428147|B,0.015464,0.015806,0.000342
EPI1731252|HA|B/Oklahoma/11798/2020|EPI_ISL_428153|B,0.015464,0.015885,0.000421
EPI1731344|HA|B/South_Dakota/11811/2020|EPI_ISL_428166|B,0.017182,0.017634,0.000452
EPI1731308|HA|B/Oklahoma/11806/2020|EPI_ISL_428161|B,0.015464,0.015839,0.000375
EPI1731424|HA|B/Texas/11824/2020|EPI_ISL_428179|B,0.015464,0.015887,0.000423
EPI1731409|HA|B/Texas/11821/2020|EPI_ISL_428176|B,0.017182,0.017614,0.000432
EPI1731459|HA|B/Texas/11829/2020|EPI_ISL_428184|B,0.015464,0.015855,0.000391
EPI1731522|HA|B/Virginia/11839/2020|EPI_ISL_428194|B,0.015464,0.015840,0.000376
EPI1731744|HA|B/Kentucky/07/2020|EPI_ISL_428241|B,0.015464,0.015834,0.000370
EPI1734945|HA|B/Montana/10/2020|EPI_ISL_430783|B,0.013746,0.014081,0.000335
EPI1735001|HA|B/Washington/39/2020|EPI_ISL_430790|B,0.013746,0.014035,0.000289
EPI1734969|HA|B/Utah/16/2020|EPI_ISL_430786|B,0.018900,0.019371,0.000471
EPI1745171|HA|B/Delaware/12052/2020|EPI_ISL_463844|B,0.015464,0.015844,0.000380
EPI1745201|HA|B/Georgia/12057/2020|EPI_ISL_463848|B,0.015464,0.015870,0.000407
EPI1745275|HA|B/Mississippi/12070/2020|EPI_ISL_463860|B,0.013746,0.014071,0.000326
EPI1745347|HA|B/Ohio/12080/2020|EPI_ISL_463870|B,0.015464,0.015823,0.000359
EPI1745339|HA|B/North_Dakota/12079/2020|EPI_ISL_463869|B,0.012027,0.012271,0.000244
EPI1745310|HA|B/New_Jersey/12075/2020|EPI_ISL_463865|B,0.015464,0.015877,0.000413
EPI1745376|HA|B/South_Dakota/12084/2020|EPI_ISL_463874|B,0.015464,0.015825,0.000361
EPI1745371|HA|B/South_Carolina/12083/2020|EPI_ISL_463873|B,0.013746,0.014050,0.000304
EPI1745442|HA|B/Virginia/12095/2020|EPI_ISL_463885|B,0.013746,0.014067,0.000322
EPI1745417|HA|B/Utah/12091/2020|EPI_ISL_463881|B,0.015464,0.015846,0.000382
EPI2411758|HA|B/Michigan/105/2020|EPI_ISL_16947024|B,0.012027,0.012235,0.000207
EPI1912997|HA|B/Missouri/Original/2020|EPI_ISL_4103638|B,0.015464,0.015834,0.000370
EPI1736161|HA|B/New_Jersey/11947/2020|EPI_ISL_435270|B,0.017153,0.017620,0.000467
EPI1736165|HA|B/North_Carolina/11948/2020|EPI_ISL_435271|B,0.015464,0.015821,0.000357
EPI1736201|HA|B/Utah/11954/2020|EPI_ISL_435277|B,0.013746,0.014157,0.000411
EPI1867275|HA|B/Wisconsin/373/2020|EPI_ISL_2271031|B,0.015464,0.015823,0.000359
EPI1865871|HA|B/Pennsylvania/72/2020|EPI_ISL_2271037|B,0.015464,0.015841,0.000377
EPI1866014|HA|B/Pennsylvania/58/2020|EPI_ISL_2271090|B,0.013746,0.014041,0.000295
EPI1865998|HA|B/Wisconsin/402/2020|EPI_ISL_2271067|B,0.017182,0.017611,0.000429
EPI1866976|HA|B/Washington/102/2020|EPI_ISL_2271148|B,0.018900,0.019386,0.000486
EPI1866030|HA|B/Wisconsin/397/2020|EPI_ISL_2271113|B,0.013746,0.014080,0.000335
EPI1866661|HA|B/Washington/26/2020|EPI_ISL_2305407|B,0.015464,0.015834,0.000370
EPI1664608|HA|B/Colorado/01/2020|EPI_ISL_404890|B,0.013746,0.014075,0.000329
EPI1866707|HA|B/Washington/18/2020|EPI_ISL_2305430|B,0.017182,0.017597,0.000415
EPI1866984|HA|B/Pennsylvania/88/2020|EPI_ISL_2305677|B,0.013746,0.014087,0.000342
EPI1866991|HA|B/Pennsylvania/78/2020|EPI_ISL_2305685|B,0.015464,0.015843,0.000379
EPI1867076|HA|B/Wisconsin/154/2020|EPI_ISL_2305760|B,0.015464,0.015840,0.000376
EPI1867147|HA|B/Wisconsin/151/2020|EPI_ISL_2305823|B,0.013746,0.014050,0.000304
EPI3989665|HA|B/Washington/S28497/2020|EPI_ISL_19740073|B,0.020513,0.021106,0.000593
EPI3989657|HA|B/Washington/S28496/2020|EPI_ISL_19740072|B,0.013675,0.013984,0.000308
EPI3989673|HA|B/Washington/S28499/2020|EPI_ISL_19740074|B,0.013675,0.013986,0.000311
EPI3989825|HA|B/Washington/S28517/2020|EPI_ISL_19740093|B,0.015385,0.015747,0.000362
EPI3989817|HA|B/Washington/S28544/2020|EPI_ISL_19740092|B,0.011966,0.012210,0.000244
EPI3989809|HA|B/Washington/S28543/2020|EPI_ISL_19740091|B,0.015385,0.015905,0.000520
EPI3989777|HA|B/Washington/S28529/2020|EPI_ISL_19740087|B,0.013675,0.013980,0.000305
EPI3989769|HA|B/Washington/S28528/2020|EPI_ISL_19740086|B,0.011966,0.012196,0.000230
EPI1867386|HA|B/Wisconsin/218/2020|EPI_ISL_2307375|B,0.013746,0.014064,0.000318
EPI1867726|HA|B/Wisconsin/263/2020|EPI_ISL_2307423|B,0.015464,0.015809,0.000345
EPI3992769|HA|B/Washington/S28163/2020|EPI_ISL_19740462|B,0.023932,0.024943,0.001012
EPI3992801|HA|B/Washington/S28313/2020|EPI_ISL_19740466|B,0.015385,0.015754,0.000369
EPI3992513|HA|B/Washington/S28426/2020|EPI_ISL_19740430|B,0.017094,0.017546,0.000452
EPI3992649|HA|B/Washington/S27998/2020|EPI_ISL_19740447|B,0.015385,0.015756,0.000371
EPI3990857|HA|B/Washington/S28484/2020|EPI_ISL_19740222|B,0.015385,0.015750,0.000366
EPI3990833|HA|B/Washington/S28478/2020|EPI_ISL_19740219|B,0.022222,0.022961,0.000739
EPI3991369|HA|B/Washington/S28534/2020|EPI_ISL_19740286|B,0.013675,0.014006,0.000331
EPI3990905|HA|B/Washington/S28447/2020|EPI_ISL_19740228|B,0.018803,0.019512,0.000708
EPI3990897|HA|B/Washington/S28450/2020|EPI_ISL_19740227|B,0.017094,0.017504,0.000410
EPI3991961|HA|B/Washington/S28507/2020|EPI_ISL_19740361|B,0.017094,0.017576,0.000482
EPI1867893|HA|B/Wisconsin/281/2020|EPI_ISL_2308155|B,0.015464,0.015883,0.000419
EPI3994801|HA|B/Washington/S28140/2020|EPI_ISL_19740716|B,0.023932,0.024915,0.000983
EPI3994753|HA|B/Washington/S28127/2020|EPI_ISL_19740710|B,0.018803,0.019836,0.001032
EPI3994609|HA|B/Washington/S28182/2020|EPI_ISL_19740692|B,0.015385,0.015739,0.000355
EPI3995081|HA|B/Washington/S28307/2020|EPI_ISL_19740751|B,0.015385,0.015739,0.000355
EPI3995145|HA|B/Washington/S28208/2020|EPI_ISL_19740759|B,0.015385,0.015751,0.000367
EPI1684814|HA|B/Rhode_Island/01/2020|EPI_ISL_409247|B,0.017182,0.017649,0.000467
EPI1684782|HA|B/Delaware/02/2020|EPI_ISL_409243|B,0.013746,0.014055,0.000309
EPI1684931|HA|B/Ohio/01/2020|EPI_ISL_409266|B,0.015464,0.015823,0.000359
EPI1685028|HA|B/Minnesota/02/2020|EPI_ISL_409280|B,0.015464,0.015848,0.000384
EPI1685172|HA|B/South_Dakota/02/2020|EPI_ISL_409298|B,0.013746,0.014046,0.000300
EPI1685164|HA|B/North_Dakota/01/2020|EPI_ISL_409297|B,0.013746,0.014087,0.000342
EPI1685340|HA|B/Montana/01/2020|EPI_ISL_409319|B,0.015464,0.015908,0.000444
EPI1685324|HA|B/Arizona/01/2020|EPI_ISL_409317|B,0.015464,0.015840,0.000376
EPI1688128|HA|B/California/05/2020|EPI_ISL_409608|B,0.015464,0.015852,0.000388
EPI1688476|HA|B/New_York/02/2020|EPI_ISL_409713|B,0.013746,0.014060,0.000315
EPI1860449|HA|B/Pennsylvania/106/2020|EPI_ISL_2245054|B,0.015464,0.015848,0.000384
EPI1738061|HA|B/Michigan/100/2020|EPI_ISL_443156|B,0.015464,0.015823,0.000359
EPI1738045|HA|B/Michigan/99/2020|EPI_ISL_443154|B,0.015464,0.015823,0.000359
EPI1693367|HA|B/District_Of_Columbia/01/2020|EPI_ISL_410856|B,0.015464,0.015883,0.000419
EPI1693463|HA|B/Nebraska/01/2020|EPI_ISL_410868|B,0.012027,0.012292,0.000265
EPI1693615|HA|B/Iowa/02/2020|EPI_ISL_410887|B,0.012027,0.012241,0.000213
EPI1693738|HA|B/Wisconsin/54/2020|EPI_ISL_410903|B,0.015464,0.016145,0.000681
EPI1693700|HA|B/Oklahoma/03/2020|EPI_ISL_410898|B,0.015464,0.015877,0.000413
EPI1693692|HA|B/Oklahoma/02/2020|EPI_ISL_410897|B,0.015464,0.015821,0.000357
EPI1861188|HA|B/Wisconsin/27/2020|EPI_ISL_2245890|B,0.015464,0.015840,0.000376
EPI1693833|HA|B/Delaware/05/2020|EPI_ISL_410915|B,0.015464,0.015861,0.000397
EPI1693921|HA|B/Pennsylvania/03/2020|EPI_ISL_410926|B,0.013746,0.014071,0.000326
EPI1864010|HA|B/Wisconsin/292/2020|EPI_ISL_2246056|B,0.015464,0.015839,0.000375
EPI1861646|HA|B/Wisconsin/317/2020|EPI_ISL_2246019|B,0.017153,0.017614,0.000462
EPI1861662|HA|B/Wisconsin/390/2020|EPI_ISL_2246022|B,0.015464,0.015825,0.000361
EPI1861669|HA|B/Michigan/91/2020|EPI_ISL_2246023|B,0.017182,0.017687,0.000505
EPI1861728|HA|B/Wisconsin/336/2020|EPI_ISL_2246032|B,0.015464,0.015833,0.000369
EPI1863436|HA|B/Colorado/09/2020|EPI_ISL_2246190|B,0.017182,0.017705,0.000522
EPI1875467|HA|B/Pennsylvania/39/2020|EPI_ISL_2574125|B,0.017182,0.017637,0.000455
EPI1875539|HA|B/Pennsylvania/56/2020|EPI_ISL_2574206|B,0.015464,0.015926,0.000462
EPI1697910|HA|B/North_Dakota/04/2020|EPI_ISL_412308|B,0.015464,0.015834,0.000370
EPI1698114|HA|B/South_Carolina/02/2020|EPI_ISL_412334|B,0.015464,0.015834,0.000370
EPI1698170|HA|B/Massachusetts/03/2020|EPI_ISL_412341|B,0.017182,0.017654,0.000471
EPI1698250|HA|B/California/11/2020|EPI_ISL_412351|B,0.015464,0.015835,0.000371
EPI1698210|HA|B/Texas/13/2020|EPI_ISL_412346|B,0.017182,0.017660,0.000478
EPI1698401|HA|B/Nevada/06/2020|EPI_ISL_412370|B,0.015464,0.015848,0.000384
EPI1703524|HA|B/New_York/11/2020|EPI_ISL_413356|B,0.017182,0.017691,0.000509
EPI1703508|HA|B/North_Carolina/05/2020|EPI_ISL_413354|B,0.015464,0.015895,0.000431
EPI1703612|HA|B/Pennsylvania/06/2020|EPI_ISL_413367|B,0.015464,0.015833,0.000369
EPI1703652|HA|B/Arkansas/05/2020|EPI_ISL_413372|B,0.015464,0.015871,0.000407
EPI1703730|HA|B/Illinois/04/2020|EPI_ISL_413382|B,0.013746,0.014033,0.000287
EPI1703684|HA|B/Minnesota/10/2020|EPI_ISL_413376|B,0.015464,0.015848,0.000384
EPI1703818|HA|B/Wisconsin/57/2020|EPI_ISL_413393|B,0.013746,0.014050,0.000305
EPI1705782|HA|B/Alaska/03/2020|EPI_ISL_413847|B,0.015464,0.015869,0.000405
EPI1708102|HA|B/Utah/11064/2020|EPI_ISL_414350|B,0.015464,0.015912,0.000448
EPI1710456|HA|B/Colorado/11335/2020|EPI_ISL_414968|B,0.015464,0.015821,0.000357
EPI1710549|HA|B/Kansas/11350/2020|EPI_ISL_414983|B,0.015464,0.015873,0.000409
EPI1710705|HA|B/Missouri/11373/2020|EPI_ISL_415006|B,0.015464,0.015821,0.000357
EPI1710725|HA|B/Nebraska/11376/2020|EPI_ISL_415009|B,0.015464,0.015863,0.000400
EPI1710764|HA|B/New_York/11383/2020|EPI_ISL_415016|B,0.013746,0.014037,0.000291
EPI1711063|HA|B/Texas/11429/2020|EPI_ISL_415071|B,0.013746,0.014041,0.000295
EPI1711152|HA|B/Texas/11442/2020|EPI_ISL_415084|B,0.015464,0.015845,0.000381
EPI1711259|HA|B/Washington/11458/2020|EPI_ISL_415100|B,0.017182,0.017595,0.000413
EPI1875721|HA|B/Pennsylvania/34/2020|EPI_ISL_2578364|B,0.015464,0.015885,0.000421
EPI1714740|HA|B/Wisconsin/63/2020|EPI_ISL_415860|B,0.015464,0.015823,0.000359
EPI1714820|HA|B/West_Virginia/06/2020|EPI_ISL_415870|B,0.015464,0.015839,0.000375
EPI1714883|HA|B/New_Jersey/06/2020|EPI_ISL_415878|B,0.013746,0.014062,0.000316
EPI1714859|HA|B/Delaware/09/2020|EPI_ISL_415875|B,0.015464,0.015838,0.000374
EPI1714969|HA|B/North_Carolina/06/2020|EPI_ISL_415889|B,0.013746,0.014047,0.000301
EPI1875889|HA|B/Pennsylvania/18/2020|EPI_ISL_2578617|B,0.013746,0.014035,0.000289
EPI1715120|HA|B/Indiana/06/2020|EPI_ISL_415908|B,0.017182,0.017633,0.000451
EPI1715256|HA|B/Massachusetts/06/2020|EPI_ISL_415929|B,0.017182,0.017638,0.000456
EPI1715360|HA|B/Connecticut/06/2020|EPI_ISL_415942|B,0.017182,0.017659,0.000476
EPI1715599|HA|B/Oklahoma/06/2020|EPI_ISL_415972|B,0.015464,0.015821,0.000357
EPI1875971|HA|B/Pennsylvania/15/2020|EPI_ISL_2578628|B,0.013746,0.014087,0.000342
EPI1875939|HA|B/Pennsylvania/20/2020|EPI_ISL_2578624|B,0.013746,0.014035,0.000289
EPI1715679|HA|B/Hawaii/03/2020|EPI_ISL_415984|B,0.013746,0.014087,0.000342
EPI1715783|HA|B/California/22/2020|EPI_ISL_415998|B,0.017182,0.017611,0.000429
EPI1715791|HA|B/California/20/2020|EPI_ISL_415999|B,0.015464,0.015846,0.000382
