Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1840465|HA|B/Laos/452/2020|EPI_ISL_767018|B,0.005155,0.005241,0.000086
EPI1840481|HA|B/Laos/262/2020|EPI_ISL_767020|B,0.006873,0.006990,0.000117
EPI3453128|HA|B/Guangdong/428/2020|EPI_ISL_19281445|B,0.005155,0.005210,0.000055
EPI3254354|HA|B/Okinawa/19T062/2020|EPI_ISL_19086701|B,0.003436,0.003472,0.000036
EPI1690493|HA|B/Georgia/96/2020|EPI_ISL_410220|B,0.003436,0.003437,0.000001
EPI1812913|HA|B/Bhutan/1602/2020|EPI_ISL_639720|B,0.012027,0.012240,0.000213
EPI1814889|HA|B/AICHI/46/2020|EPI_ISL_672616|B,0.003436,0.003450,0.000014
EPI1748595|HA|B/NAGANO/2028/2020|EPI_ISL_476005|B,0.003436,0.003448,0.000011
EPI1814866|HA|B/IWATE/1/2020|EPI_ISL_672613|B,0.003436,0.003442,0.000006
EPI1691912|HA|B/Beijing-Huairou/147/2020|EPI_ISL_410583|B,0.005155,0.005292,0.000137
EPI1691921|HA|B/Zhejiang-Nanhu/112/2020|EPI_ISL_410586|B,0.005155,0.005218,0.000063
EPI1691918|HA|B/Xinjiang-Tianshan/113/2020|EPI_ISL_410585|B,0.003436,0.003466,0.000030
EPI1694575|HA|B/Ashgabat/1/2020|EPI_ISL_411138|B,0.006873,0.006977,0.000104
EPI1795429|HA|B/Philippines/5/2020|EPI_ISL_510009|B,0.005155,0.005222,0.000067
EPI1711010|HA|B/South_Korea/11421/2020|EPI_ISL_415063|B,0.003436,0.003475,0.000039
EPI1711018|HA|B/South_Korea/11422/2020|EPI_ISL_415064|B,0.010309,0.010532,0.000223
EPI1711294|HA|B/KANAGAWA/ZC1946/2020|EPI_ISL_415168|B,0.003436,0.003467,0.000031
EPI1813707|HA|B/Chanthaburi/26/2020|EPI_ISL_644661|B,0.006873,0.006988,0.000115
EPI1813723|HA|B/Sri_Lanka/25/2020|EPI_ISL_644663|B,0.003436,0.003450,0.000014
EPI1813764|HA|B/Laos/F0253/2020|EPI_ISL_645112|B,0.005155,0.005204,0.000050
EPI1750714|HA|B/Singapore/KK0670/2020|EPI_ISL_481329|B,0.005155,0.005224,0.000069
EPI1868564|HA|B/Saudi_Arabia/1163435488/2020|EPI_ISL_2448014|B,0.018900,0.019530,0.000629
EPI1806011|HA|B/North_Lebanon/NM_479_N/2020|EPI_ISL_582552|B,0.006873,0.006999,0.000126
EPI1806013|HA|B/North_Lebanon/NM_496_N/2020|EPI_ISL_582553|B,0.008591,0.008715,0.000124
EPI1805997|HA|B/North_Lebanon/NM_419_N/2020|EPI_ISL_582545|B,0.008591,0.008720,0.000129
EPI1805999|HA|B/North_Lebanon/NM_423_N/2020|EPI_ISL_582546|B,0.005155,0.005233,0.000079
EPI1806001|HA|B/North_Lebanon/NM_429_N/2020|EPI_ISL_582547|B,0.008591,0.008732,0.000141
EPI1752722|HA|B/Gansu-Xifeng/1165/2020|EPI_ISL_485402|B,0.005155,0.005179,0.000024
EPI1752809|HA|B/Hunan-Louxin/125/2020|EPI_ISL_485431|B,0.003436,0.003467,0.000031
EPI1752800|HA|B/Yunnan-Chuxiong/199/2020|EPI_ISL_485428|B,0.006873,0.006966,0.000093
EPI1752830|HA|B/Guizhou-Xixiu/19/2020|EPI_ISL_485438|B,0.008591,0.008710,0.000118
EPI1753025|HA|B/Macao/600167/2020|EPI_ISL_485503|B,0.006873,0.006936,0.000064
EPI1753169|HA|B/Hubei-Wujiagang/12/2020|EPI_ISL_485551|B,0.010309,0.010471,0.000162
EPI1753163|HA|B/Henan-Longting/113/2020|EPI_ISL_485549|B,0.005155,0.005214,0.000059
EPI1753154|HA|B/Hubei-Huangshigang/119/2020|EPI_ISL_485546|B,0.008591,0.008732,0.000141
EPI1753151|HA|B/Zhejiang-Kecheng/114/2020|EPI_ISL_485545|B,0.005155,0.005213,0.000058
EPI1806602|HA|B/Bangladesh/522/2020|EPI_ISL_584092|B,0.012027,0.012309,0.000282
EPI1753723|HA|B/GUNMA/43/2020|EPI_ISL_486374|B,0.006873,0.006947,0.000074
EPI1753699|HA|B/KITAKYUSYU/7/2020|EPI_ISL_486371|B,0.003436,0.003437,0.000001
EPI1753748|HA|B/MIYAGI/1/2020|EPI_ISL_486379|B,0.003436,0.003446,0.000009
EPI1723201|HA|B/Lebanon/4/2020|EPI_ISL_421066|B,0.006873,0.006976,0.000103
EPI1723209|HA|B/Lebanon/9/2020|EPI_ISL_421067|B,0.008591,0.008695,0.000104
EPI1858718|HA|B/Laos/383/2020|EPI_ISL_1732531|B,0.006873,0.006990,0.000117
EPI1815300|HA|B/Beirut/AUB_1284_N/2020|EPI_ISL_684071|B,0.010309,0.010446,0.000137
EPI1815296|HA|B/Beirut/AUB_1239_N/2020|EPI_ISL_684069|B,0.006873,0.006982,0.000110
EPI1815338|HA|B/Bekaa/BH_140_N/2020|EPI_ISL_684090|B,0.008591,0.008764,0.000173
EPI1740182|HA|B/SHIZUOKA/16/2020|EPI_ISL_454738|B,0.005155,0.005193,0.000038
EPI1740190|HA|B/CHIBA-C/11/2020|EPI_ISL_454739|B,0.003436,0.003440,0.000003
EPI1845112|HA|B/Henan-Weidong/1578/2020|EPI_ISL_979823|B,0.015464,0.015975,0.000511
EPI1845124|HA|B/Guizhou-Kaili/11077/2020|EPI_ISL_979835|B,0.015464,0.015945,0.000481
EPI1845117|HA|B/Jiangxi-Yuanzhou/12055/2020|EPI_ISL_979828|B,0.015464,0.015931,0.000467
EPI1870310|HA|B/Afghanistan/76/2020|EPI_ISL_2521319|B,0.017182,0.017797,0.000615
EPI1870282|HA|B/Afghanistan/114/2020|EPI_ISL_2521315|B,0.017182,0.017743,0.000561
EPI1726014|HA|B/Lebanon/120/2020|EPI_ISL_424772|B,0.003436,0.003439,0.000003
EPI1758403|HA|B/Utah/15/2020|EPI_ISL_491840|B,0.005155,0.005198,0.000043
EPI1758530|HA|B/Kentucky/03/2020|EPI_ISL_491856|B,0.005155,0.005169,0.000014
EPI1758692|HA|B/Massachusetts/02/2020|EPI_ISL_491877|B,0.003436,0.003439,0.000003
EPI1758748|HA|B/Idaho/02/2020|EPI_ISL_491884|B,0.008591,0.008758,0.000167
EPI1876467|HA|B/Wisconsin/378/2020|EPI_ISL_2557464|B,0.003436,0.003471,0.000034
EPI1874467|HA|B/Washington/48/2020|EPI_ISL_2557879|B,0.003436,0.003438,0.000001
EPI1874550|HA|B/Washington/77/2020|EPI_ISL_2557887|B,0.003436,0.003440,0.000004
EPI1874590|HA|B/Washington/55/2020|EPI_ISL_2557892|B,0.003436,0.003451,0.000015
EPI1874669|HA|B/Washington/66/2020|EPI_ISL_2557902|B,0.003436,0.003438,0.000001
EPI1874661|HA|B/Wisconsin/129/2020|EPI_ISL_2557901|B,0.003436,0.003441,0.000005
EPI1874653|HA|B/Michigan/31/2020|EPI_ISL_2557900|B,0.005155,0.005190,0.000035
EPI1730637|HA|B/Alaska/11702/2020|EPI_ISL_428056|B,0.005155,0.005165,0.000010
EPI1730740|HA|B/Colorado/11716/2020|EPI_ISL_428070|B,0.006873,0.006969,0.000097
EPI1874854|HA|B/Washington/60/2020|EPI_ISL_2557957|B,0.005155,0.005224,0.000070
EPI1730769|HA|B/Colorado/11720/2020|EPI_ISL_428074|B,0.003436,0.003447,0.000011
EPI1730777|HA|B/Delaware/11721/2020|EPI_ISL_428075|B,0.003436,0.003480,0.000044
EPI1730753|HA|B/Colorado/11718/2020|EPI_ISL_428072|B,0.003436,0.003441,0.000005
EPI1730761|HA|B/Colorado/11719/2020|EPI_ISL_428073|B,0.003436,0.003449,0.000012
EPI1730828|HA|B/Georgia/11730/2020|EPI_ISL_428084|B,0.003436,0.003441,0.000005
EPI1874943|HA|B/Wisconsin/102/2020|EPI_ISL_2557969|B,0.003436,0.003441,0.000004
EPI1730807|HA|B/Georgia/11727/2020|EPI_ISL_428081|B,0.003436,0.003487,0.000051
EPI1875047|HA|B/Wisconsin/95/2020|EPI_ISL_2557982|B,0.003436,0.003437,0.000001
EPI1730908|HA|B/Illinois/11741/2020|EPI_ISL_428095|B,0.013746,0.014037,0.000291
EPI1730892|HA|B/Idaho/11739/2020|EPI_ISL_428093|B,0.005155,0.005179,0.000025
EPI1874999|HA|B/Wisconsin/87/2020|EPI_ISL_2557976|B,0.003436,0.003448,0.000012
EPI1730919|HA|B/Illinois/11743/2020|EPI_ISL_428097|B,0.003436,0.003448,0.000011
EPI1731010|HA|B/Maryland/11757/2020|EPI_ISL_428111|B,0.008591,0.008741,0.000150
EPI1730990|HA|B/Kansas/11754/2020|EPI_ISL_428108|B,0.003436,0.003438,0.000001
EPI1730974|HA|B/Kansas/11752/2020|EPI_ISL_428106|B,0.003436,0.003453,0.000017
EPI1731064|HA|B/Mississippi/11765/2020|EPI_ISL_428119|B,0.003436,0.003478,0.000042
EPI1731027|HA|B/Massachusetts/11760/2020|EPI_ISL_428114|B,0.005155,0.005173,0.000018
EPI1731023|HA|B/Massachusetts/11759/2020|EPI_ISL_428113|B,0.003436,0.003465,0.000028
EPI1731068|HA|B/Mississippi/11766/2020|EPI_ISL_428120|B,0.003436,0.003474,0.000038
EPI1731153|HA|B/New_Mexico/11780/2020|EPI_ISL_428134|B,0.005155,0.005207,0.000052
EPI1731161|HA|B/New_York/11781/2020|EPI_ISL_428135|B,0.003436,0.003467,0.000030
EPI1731148|HA|B/New_Jersey/11779/2020|EPI_ISL_428133|B,0.010309,0.010513,0.000204
EPI1731124|HA|B/New_Jersey/11776/2020|EPI_ISL_428130|B,0.006873,0.006975,0.000102
EPI1731198|HA|B/North_Carolina/11788/2020|EPI_ISL_428142|B,0.003436,0.003467,0.000031
EPI1731169|HA|B/New_York/11782/2020|EPI_ISL_428136|B,0.008591,0.008786,0.000195
EPI1731171|HA|B/New_York/11783/2020|EPI_ISL_428137|B,0.003436,0.003473,0.000037
EPI1731220|HA|B/North_Dakota/11792/2020|EPI_ISL_428146|B,0.005155,0.005226,0.000071
EPI1731228|HA|B/North_Dakota/11793/2020|EPI_ISL_428147|B,0.005155,0.005202,0.000047
EPI1731252|HA|B/Oklahoma/11798/2020|EPI_ISL_428153|B,0.003436,0.003450,0.000014
EPI1731344|HA|B/South_Dakota/11811/2020|EPI_ISL_428166|B,0.005155,0.005171,0.000016
EPI1731308|HA|B/Oklahoma/11806/2020|EPI_ISL_428161|B,0.003436,0.003440,0.000004
EPI1731424|HA|B/Texas/11824/2020|EPI_ISL_428179|B,0.003436,0.003451,0.000014
EPI1731409|HA|B/Texas/11821/2020|EPI_ISL_428176|B,0.005155,0.005165,0.000010
EPI1731459|HA|B/Texas/11829/2020|EPI_ISL_428184|B,0.003436,0.003444,0.000007
EPI1731522|HA|B/Virginia/11839/2020|EPI_ISL_428194|B,0.003436,0.003441,0.000004
EPI1731744|HA|B/Kentucky/07/2020|EPI_ISL_428241|B,0.003436,0.003439,0.000003
EPI1734945|HA|B/Montana/10/2020|EPI_ISL_430783|B,0.003436,0.003441,0.000004
EPI1735001|HA|B/Washington/39/2020|EPI_ISL_430790|B,0.003436,0.003464,0.000028
EPI1734969|HA|B/Utah/16/2020|EPI_ISL_430786|B,0.008591,0.008692,0.000101
EPI1745171|HA|B/Delaware/12052/2020|EPI_ISL_463844|B,0.003436,0.003442,0.000005
EPI1745201|HA|B/Georgia/12057/2020|EPI_ISL_463848|B,0.005155,0.005223,0.000068
EPI1745275|HA|B/Mississippi/12070/2020|EPI_ISL_463860|B,0.003436,0.003473,0.000037
EPI1745347|HA|B/Ohio/12080/2020|EPI_ISL_463870|B,0.005155,0.005207,0.000052
EPI1745339|HA|B/North_Dakota/12079/2020|EPI_ISL_463869|B,0.005155,0.005208,0.000053
EPI1745310|HA|B/New_Jersey/12075/2020|EPI_ISL_463865|B,0.003436,0.003448,0.000012
EPI1745376|HA|B/South_Dakota/12084/2020|EPI_ISL_463874|B,0.003436,0.003438,0.000001
EPI1745371|HA|B/South_Carolina/12083/2020|EPI_ISL_463873|B,0.003436,0.003468,0.000031
EPI1745442|HA|B/Virginia/12095/2020|EPI_ISL_463885|B,0.003436,0.003472,0.000036
EPI1745417|HA|B/Utah/12091/2020|EPI_ISL_463881|B,0.003436,0.003442,0.000005
EPI2411758|HA|B/Michigan/105/2020|EPI_ISL_16947024|B,0.015464,0.015933,0.000469
EPI1912997|HA|B/Missouri/Original/2020|EPI_ISL_4103638|B,0.003436,0.003439,0.000003
EPI1736161|HA|B/New_Jersey/11947/2020|EPI_ISL_435270|B,0.010309,0.010536,0.000227
EPI1736165|HA|B/North_Carolina/11948/2020|EPI_ISL_435271|B,0.005155,0.005206,0.000052
EPI1736201|HA|B/Utah/11954/2020|EPI_ISL_435277|B,0.000000,0.000001,0.000001
EPI1867275|HA|B/Wisconsin/373/2020|EPI_ISL_2271031|B,0.003436,0.003437,0.000001
EPI1865871|HA|B/Pennsylvania/72/2020|EPI_ISL_2271037|B,0.003436,0.003441,0.000004
EPI1866014|HA|B/Pennsylvania/58/2020|EPI_ISL_2271090|B,0.003436,0.003466,0.000029
EPI1865998|HA|B/Wisconsin/402/2020|EPI_ISL_2271067|B,0.005155,0.005164,0.000010
EPI1866976|HA|B/Washington/102/2020|EPI_ISL_2271148|B,0.006873,0.006891,0.000018
EPI1866030|HA|B/Wisconsin/397/2020|EPI_ISL_2271113|B,0.003436,0.003475,0.000039
EPI1866661|HA|B/Washington/26/2020|EPI_ISL_2305407|B,0.003436,0.003439,0.000003
EPI1664608|HA|B/Colorado/01/2020|EPI_ISL_404890|B,0.003436,0.003474,0.000038
EPI1866707|HA|B/Washington/18/2020|EPI_ISL_2305430|B,0.005155,0.005161,0.000006
EPI1866984|HA|B/Pennsylvania/88/2020|EPI_ISL_2305677|B,0.003436,0.003477,0.000041
EPI1866991|HA|B/Pennsylvania/78/2020|EPI_ISL_2305685|B,0.003436,0.003441,0.000005
EPI1867076|HA|B/Wisconsin/154/2020|EPI_ISL_2305760|B,0.005155,0.005213,0.000058
EPI1867147|HA|B/Wisconsin/151/2020|EPI_ISL_2305823|B,0.003436,0.003468,0.000031
EPI3989665|HA|B/Washington/S28497/2020|EPI_ISL_19740073|B,0.013746,0.014076,0.000331
EPI3989657|HA|B/Washington/S28496/2020|EPI_ISL_19740072|B,0.003436,0.003470,0.000033
EPI3989673|HA|B/Washington/S28499/2020|EPI_ISL_19740074|B,0.001718,0.001718,-0.000000
EPI3989825|HA|B/Washington/S28517/2020|EPI_ISL_19740093|B,0.003436,0.003439,0.000002
EPI3989817|HA|B/Washington/S28544/2020|EPI_ISL_19740092|B,0.001718,0.001731,0.000013
EPI3989809|HA|B/Washington/S28543/2020|EPI_ISL_19740091|B,0.001718,0.001718,-0.000000
EPI3989777|HA|B/Washington/S28529/2020|EPI_ISL_19740087|B,0.003436,0.003469,0.000033
EPI3989769|HA|B/Washington/S28528/2020|EPI_ISL_19740086|B,0.003436,0.003468,0.000032
EPI1867386|HA|B/Wisconsin/218/2020|EPI_ISL_2307375|B,0.003436,0.003471,0.000035
EPI1867726|HA|B/Wisconsin/263/2020|EPI_ISL_2307423|B,0.005155,0.005203,0.000048
EPI3992769|HA|B/Washington/S28163/2020|EPI_ISL_19740462|B,0.013746,0.014076,0.000331
EPI3992801|HA|B/Washington/S28313/2020|EPI_ISL_19740466|B,0.003436,0.003440,0.000004
EPI3992513|HA|B/Washington/S28426/2020|EPI_ISL_19740430|B,0.005155,0.005173,0.000018
EPI3992649|HA|B/Washington/S27998/2020|EPI_ISL_19740447|B,0.003436,0.003441,0.000004
EPI3990857|HA|B/Washington/S28484/2020|EPI_ISL_19740222|B,0.003436,0.003439,0.000003
EPI3990833|HA|B/Washington/S28478/2020|EPI_ISL_19740219|B,0.015464,0.015902,0.000439
EPI3991369|HA|B/Washington/S28534/2020|EPI_ISL_19740286|B,0.003436,0.003441,0.000004
EPI3990905|HA|B/Washington/S28447/2020|EPI_ISL_19740228|B,0.008591,0.008758,0.000167
EPI3990897|HA|B/Washington/S28450/2020|EPI_ISL_19740227|B,0.005155,0.005161,0.000006
EPI3991961|HA|B/Washington/S28507/2020|EPI_ISL_19740361|B,0.005155,0.005181,0.000027
EPI1867893|HA|B/Wisconsin/281/2020|EPI_ISL_2308155|B,0.005155,0.005227,0.000072
EPI3994801|HA|B/Washington/S28140/2020|EPI_ISL_19740716|B,0.015464,0.015852,0.000388
EPI3994753|HA|B/Washington/S28127/2020|EPI_ISL_19740710|B,0.008591,0.008979,0.000388
EPI3994609|HA|B/Washington/S28182/2020|EPI_ISL_19740692|B,0.003436,0.003437,0.000001
EPI3995081|HA|B/Washington/S28307/2020|EPI_ISL_19740751|B,0.003436,0.003437,0.000001
EPI3995145|HA|B/Washington/S28208/2020|EPI_ISL_19740759|B,0.003436,0.003440,0.000003
EPI1684814|HA|B/Rhode_Island/01/2020|EPI_ISL_409247|B,0.005155,0.005175,0.000021
EPI1684782|HA|B/Delaware/02/2020|EPI_ISL_409243|B,0.003436,0.003469,0.000033
EPI1684931|HA|B/Ohio/01/2020|EPI_ISL_409266|B,0.003436,0.003437,0.000001
EPI1685028|HA|B/Minnesota/02/2020|EPI_ISL_409280|B,0.003436,0.003442,0.000006
EPI1685172|HA|B/South_Dakota/02/2020|EPI_ISL_409298|B,0.003436,0.003467,0.000030
EPI1685164|HA|B/North_Dakota/01/2020|EPI_ISL_409297|B,0.003436,0.003477,0.000041
EPI1685340|HA|B/Montana/01/2020|EPI_ISL_409319|B,0.005155,0.005183,0.000028
EPI1685324|HA|B/Arizona/01/2020|EPI_ISL_409317|B,0.003436,0.003441,0.000004
EPI1688128|HA|B/California/05/2020|EPI_ISL_409608|B,0.003436,0.003443,0.000007
EPI1688476|HA|B/New_York/02/2020|EPI_ISL_409713|B,0.003436,0.003470,0.000034
EPI1860449|HA|B/Pennsylvania/106/2020|EPI_ISL_2245054|B,0.003436,0.003442,0.000006
EPI1738061|HA|B/Michigan/100/2020|EPI_ISL_443156|B,0.005155,0.005207,0.000052
EPI1738045|HA|B/Michigan/99/2020|EPI_ISL_443154|B,0.005155,0.005207,0.000052
EPI1693367|HA|B/District_Of_Columbia/01/2020|EPI_ISL_410856|B,0.005155,0.005227,0.000072
EPI1693463|HA|B/Nebraska/01/2020|EPI_ISL_410868|B,0.003436,0.003467,0.000031
EPI1693615|HA|B/Iowa/02/2020|EPI_ISL_410887|B,0.003436,0.003452,0.000015
EPI1693738|HA|B/Wisconsin/54/2020|EPI_ISL_410903|B,0.003436,0.003511,0.000074
EPI1693700|HA|B/Oklahoma/03/2020|EPI_ISL_410898|B,0.003436,0.003448,0.000012
EPI1693692|HA|B/Oklahoma/02/2020|EPI_ISL_410897|B,0.005155,0.005206,0.000052
EPI1861188|HA|B/Wisconsin/27/2020|EPI_ISL_2245890|B,0.003436,0.003441,0.000004
EPI1693833|HA|B/Delaware/05/2020|EPI_ISL_410915|B,0.005155,0.005219,0.000065
EPI1693921|HA|B/Pennsylvania/03/2020|EPI_ISL_410926|B,0.003436,0.003473,0.000037
EPI1864010|HA|B/Wisconsin/292/2020|EPI_ISL_2246056|B,0.003436,0.003440,0.000004
EPI1861646|HA|B/Wisconsin/317/2020|EPI_ISL_2246019|B,0.010309,0.010533,0.000223
EPI1861662|HA|B/Wisconsin/390/2020|EPI_ISL_2246022|B,0.003436,0.003438,0.000001
EPI1861669|HA|B/Michigan/91/2020|EPI_ISL_2246023|B,0.005155,0.005186,0.000031
EPI1861728|HA|B/Wisconsin/336/2020|EPI_ISL_2246032|B,0.003436,0.003439,0.000003
EPI1863436|HA|B/Colorado/09/2020|EPI_ISL_2246190|B,0.005155,0.005191,0.000037
EPI1875467|HA|B/Pennsylvania/39/2020|EPI_ISL_2574125|B,0.005155,0.005172,0.000017
EPI1875539|HA|B/Pennsylvania/56/2020|EPI_ISL_2574206|B,0.005155,0.005241,0.000086
EPI1697910|HA|B/North_Dakota/04/2020|EPI_ISL_412308|B,0.003436,0.003439,0.000003
EPI1698114|HA|B/South_Carolina/02/2020|EPI_ISL_412334|B,0.005155,0.005210,0.000056
EPI1698170|HA|B/Massachusetts/03/2020|EPI_ISL_412341|B,0.005155,0.005177,0.000022
EPI1698250|HA|B/California/11/2020|EPI_ISL_412351|B,0.003436,0.003440,0.000003
EPI1698210|HA|B/Texas/13/2020|EPI_ISL_412346|B,0.005155,0.005178,0.000024
EPI1698401|HA|B/Nevada/06/2020|EPI_ISL_412370|B,0.003436,0.003442,0.000006
EPI1703524|HA|B/New_York/11/2020|EPI_ISL_413356|B,0.005155,0.005187,0.000033
EPI1703508|HA|B/North_Carolina/05/2020|EPI_ISL_413354|B,0.003436,0.003452,0.000016
EPI1703612|HA|B/Pennsylvania/06/2020|EPI_ISL_413367|B,0.003436,0.003439,0.000003
EPI1703652|HA|B/Arkansas/05/2020|EPI_ISL_413372|B,0.003436,0.003447,0.000011
EPI1703730|HA|B/Illinois/04/2020|EPI_ISL_413382|B,0.003436,0.003464,0.000027
EPI1703684|HA|B/Minnesota/10/2020|EPI_ISL_413376|B,0.003436,0.003442,0.000006
EPI1703818|HA|B/Wisconsin/57/2020|EPI_ISL_413393|B,0.003436,0.003468,0.000032
EPI1705782|HA|B/Alaska/03/2020|EPI_ISL_413847|B,0.003436,0.003447,0.000010
EPI1708102|HA|B/Utah/11064/2020|EPI_ISL_414350|B,0.003436,0.003456,0.000019
EPI1710456|HA|B/Colorado/11335/2020|EPI_ISL_414968|B,0.005155,0.005206,0.000052
EPI1710549|HA|B/Kansas/11350/2020|EPI_ISL_414983|B,0.003436,0.003448,0.000011
EPI1710705|HA|B/Missouri/11373/2020|EPI_ISL_415006|B,0.005155,0.005206,0.000052
EPI1710725|HA|B/Nebraska/11376/2020|EPI_ISL_415009|B,0.003436,0.003446,0.000009
EPI1710764|HA|B/New_York/11383/2020|EPI_ISL_415016|B,0.003436,0.003465,0.000028
EPI1711063|HA|B/Texas/11429/2020|EPI_ISL_415071|B,0.003436,0.003466,0.000029
EPI1711152|HA|B/Texas/11442/2020|EPI_ISL_415084|B,0.003436,0.003442,0.000005
EPI1711259|HA|B/Washington/11458/2020|EPI_ISL_415100|B,0.005155,0.005160,0.000005
EPI1875721|HA|B/Pennsylvania/34/2020|EPI_ISL_2578364|B,0.003436,0.003450,0.000014
EPI1714740|HA|B/Wisconsin/63/2020|EPI_ISL_415860|B,0.003436,0.003437,0.000001
EPI1714820|HA|B/West_Virginia/06/2020|EPI_ISL_415870|B,0.003436,0.003440,0.000004
EPI1714883|HA|B/New_Jersey/06/2020|EPI_ISL_415878|B,0.003436,0.003471,0.000034
EPI1714859|HA|B/Delaware/09/2020|EPI_ISL_415875|B,0.005155,0.005212,0.000057
EPI1714969|HA|B/North_Carolina/06/2020|EPI_ISL_415889|B,0.003436,0.003467,0.000031
EPI1875889|HA|B/Pennsylvania/18/2020|EPI_ISL_2578617|B,0.003436,0.003464,0.000028
EPI1715120|HA|B/Indiana/06/2020|EPI_ISL_415908|B,0.005155,0.005171,0.000016
EPI1715256|HA|B/Massachusetts/06/2020|EPI_ISL_415929|B,0.005155,0.005172,0.000018
EPI1715360|HA|B/Connecticut/06/2020|EPI_ISL_415942|B,0.005155,0.005178,0.000023
EPI1715599|HA|B/Oklahoma/06/2020|EPI_ISL_415972|B,0.005155,0.005206,0.000052
EPI1875971|HA|B/Pennsylvania/15/2020|EPI_ISL_2578628|B,0.003436,0.003477,0.000041
EPI1875939|HA|B/Pennsylvania/20/2020|EPI_ISL_2578624|B,0.003436,0.003464,0.000028
EPI1715679|HA|B/Hawaii/03/2020|EPI_ISL_415984|B,0.003436,0.003477,0.000041
EPI1715783|HA|B/California/22/2020|EPI_ISL_415998|B,0.005155,0.005164,0.000010
EPI1715791|HA|B/California/20/2020|EPI_ISL_415999|B,0.003436,0.003442,0.000005
