Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI4583141|HA|B/Bhutan/BAM05/2025|EPI_ISL_20091262|B,0.006873,0.006916,0.000043
EPI4583017|HA|B/Bhutan/01784/2025|EPI_ISL_20091226|B,0.015464,0.015774,0.000310
EPI4410178|HA|B/Israel/R186/2025|EPI_ISL_19894330|B,0.012027,0.012363,0.000336
EPI4410177|HA|B/Israel/R185/2025|EPI_ISL_19894329|B,0.013746,0.014126,0.000381
EPI4410184|HA|B/Israel/R195/2025|EPI_ISL_19894336|B,0.008591,0.008673,0.000082
EPI4607754|HA|B/Singapore/GP1757/2025|EPI_ISL_20123833|B,0.008591,0.008715,0.000124
EPI4607778|HA|B/Singapore/GP2064/2025|EPI_ISL_20123837|B,0.010309,0.010431,0.000122
EPI4607652|HA|B/Singapore/KK0509/2025|EPI_ISL_20123808|B,0.012027,0.012193,0.000165
EPI4607671|HA|B/Bhutan/022/2025|EPI_ISL_20123815|B,0.008591,0.008679,0.000088
EPI4607679|HA|B/Bhutan/017/2025|EPI_ISL_20123817|B,0.010309,0.010457,0.000148
EPI4607690|HA|B/Singapore/TT0115/2025|EPI_ISL_20123816|B,0.012027,0.012233,0.000206
EPI4607704|HA|B/Bhutan/01131/2025|EPI_ISL_20123823|B,0.010309,0.010442,0.000133
EPI4607588|HA|B/Singapore/GP3842/2025|EPI_ISL_20123796|B,0.015464,0.015843,0.000379
EPI4607522|HA|B/Singapore/GP0389/2025|EPI_ISL_20123781|B,0.012027,0.012220,0.000192
EPI4607540|HA|B/Singapore/GP0636/2025|EPI_ISL_20123786|B,0.012027,0.012549,0.000521
EPI4582677|HA|B/Singapore/NUH0671/2025|EPI_ISL_20091126|B,0.012027,0.012223,0.000195
EPI4582685|HA|B/Singapore/GP5710/2025|EPI_ISL_20091127|B,0.003436,0.003438,0.000002
EPI4607816|HA|B/Singapore/GP3386/2025|EPI_ISL_20123843|B,0.012027,0.012210,0.000183
EPI4664634|HA|B/Sri_Lanka/16/2025|EPI_ISL_20157843|B,0.003436,0.003432,-0.000005
EPI4584995|HA|B/Laos/0232/2025|EPI_ISL_20092404|B,0.012027,0.012228,0.000200
EPI4584939|HA|B/Philippines/ILI25-0544/2025|EPI_ISL_20092397|B,0.008591,0.008669,0.000078
EPI4608721|HA|B/India/DIB-NIV25-1317/2025|EPI_ISL_20125467|B,0.003436,0.003449,0.000012
EPI4608708|HA|B/India/PUD-NIV25-1189/2025|EPI_ISL_20125465|B,0.005155,0.005176,0.000021
EPI4609050|HA|B/Indonesia/BIOKES-IMKS964/2025|EPI_ISL_20125525|B,0.005155,0.005154,-0.000001
EPI4608970|HA|B/Indonesia/BIOKES-SRHS939/2025|EPI_ISL_20125515|B,0.005155,0.005158,0.000003
EPI4608986|HA|B/Indonesia/BIOKES-IGR-097/2025|EPI_ISL_20125517|B,0.005155,0.005157,0.000002
EPI4608978|HA|B/Indonesia/BIOKES-SRHS979/2025|EPI_ISL_20125516|B,0.010309,0.010457,0.000148
EPI4667335|HA|B/Maldives/0596/2025|EPI_ISL_20159043|B,0.003436,0.003432,-0.000005
EPI4667327|HA|B/Maldives/0589/2025|EPI_ISL_20159042|B,0.003436,0.003446,0.000009
EPI4667319|HA|B/Maldives/0363/2025|EPI_ISL_20159041|B,0.003436,0.003436,-0.000001
EPI4667359|HA|B/Maldives/0356/2025|EPI_ISL_20159046|B,0.003436,0.003435,-0.000001
EPI4667391|HA|B/Maldives/0526/2025|EPI_ISL_20159050|B,0.006873,0.006914,0.000042
EPI4181096|HA|B/Shymkent_/NRL-2368/2025|EPI_ISL_19800785|B,0.008591,0.008676,0.000085
EPI4613262|HA|B/Daegu/1044/2025|EPI_ISL_20128945|B,0.010309,0.010482,0.000173
EPI4613310|HA|B/Ulsan/1057/2025|EPI_ISL_20128951|B,0.008591,0.008715,0.000124
EPI4613286|HA|B/Seoul/1048/2025|EPI_ISL_20128948|B,0.013746,0.013959,0.000214
EPI4613374|HA|B/Chungbuk/1094/2025|EPI_ISL_20128959|B,0.012027,0.012269,0.000241
EPI4613134|HA|B/Ulsan/837/2025|EPI_ISL_20128929|B,0.015464,0.015931,0.000467
EPI4613126|HA|B/Ulsan/835/2025|EPI_ISL_20128928|B,0.012027,0.012257,0.000230
EPI4613166|HA|B/Jeonbuk/851/2025|EPI_ISL_20128933|B,0.012027,0.012229,0.000201
EPI4613246|HA|B/Gwangju/1032/2025|EPI_ISL_20128943|B,0.013746,0.014017,0.000271
EPI4613238|HA|B/Gyeongbuk/1026/2025|EPI_ISL_20128942|B,0.012027,0.012235,0.000208
EPI4184217|HA|B/Jeonbuk/620/2025|EPI_ISL_19802811|B,0.008591,0.008688,0.000097
EPI4184193|HA|B/Incheon/608/2025|EPI_ISL_19802808|B,0.012027,0.012225,0.000198
EPI4184171|HA|B/Busan/589/2025|EPI_ISL_19802806|B,0.012027,0.012211,0.000183
EPI4184169|HA|B/Gwangju/580/2025|EPI_ISL_19802805|B,0.010309,0.010431,0.000122
EPI4618131|HA|B/Laos/0448/2025|EPI_ISL_20131704|B,0.012027,0.012238,0.000211
EPI4618199|HA|B/Laos/0600/2025|EPI_ISL_20131713|B,0.013746,0.014061,0.000316
EPI4495239|HA|B/HIROSHIMA/3/2025|EPI_ISL_20066003|B,0.015464,0.015796,0.000332
EPI4495271|HA|B/YOKOHAMA/11/2025|EPI_ISL_20066007|B,0.015464,0.015907,0.000443
EPI4495295|HA|B/NIIGATA-C/25133/2025|EPI_ISL_20066010|B,0.012027,0.012232,0.000204
EPI4596054|HA|B/Yunnan-Xishan/1752/2025|EPI_ISL_20099442|B,0.003436,0.003436,-0.000001
EPI4596078|HA|B/Zhejiang-Dinghai/1364/2025|EPI_ISL_20099450|B,0.003436,0.003444,0.000008
EPI4596072|HA|B/Fujian-Siming/1235/2025|EPI_ISL_20099448|B,0.017182,0.017639,0.000457
EPI4596075|HA|B/Fujian-Siming/1235/2025|EPI_ISL_20099449|B,0.015464,0.015810,0.000346
EPI4596084|HA|B/Hunan-Xiangtan/1214/2025|EPI_ISL_20099452|B,0.012027,0.012211,0.000183
EPI4596006|HA|B/Henan-Xiuwu/36/2025|EPI_ISL_20099426|B,0.015464,0.015772,0.000308
EPI4596021|HA|B/Fujian-Xiangcheng/1821/2025|EPI_ISL_20099431|B,0.003436,0.003432,-0.000005
EPI4596045|HA|B/Shaanxi-Yanta/1223/2025|EPI_ISL_20099439|B,0.012027,0.012217,0.000190
EPI4595970|HA|B/Guangdong-Chikan/1778/2025|EPI_ISL_20099414|B,0.013746,0.014384,0.000638
EPI4595982|HA|B/Guangxi-Yufeng/1214/2025|EPI_ISL_20099418|B,0.012027,0.012432,0.000405
EPI4595994|HA|B/Sichuan-Gaoxin/1333/2025|EPI_ISL_20099422|B,0.010309,0.010453,0.000144
EPI4673535|HA|B/Hong_Kong/186/2025|EPI_ISL_20165151|B,0.003436,0.003442,0.000005
EPI4190959|HA|A/Vietnam/PF125030/2025|EPI_ISL_19806001|B,0.013746,0.014393,0.000647
EPI4191808|HA|B/Chiang_Rai/F839/2025|EPI_ISL_19806113|B,0.012027,0.012286,0.000259
EPI4621290|HA|B/Japan/16239/2025|EPI_ISL_20134256|B,0.015464,0.016103,0.000639
EPI4620998|HA|B/SHARJAH/9684/2025|EPI_ISL_20134065|B,0.008591,0.008664,0.000073
EPI4621075|HA|B/FUJAIRAH/3625/2025|EPI_ISL_20134108|B,0.013746,0.014098,0.000352
EPI4437187|HA|B/ABUDHABI/UAE/0021110/2025|EPI_ISL_19905326|B,0.003436,0.003432,-0.000005
EPI4437180|HA|B/ABUDHABI/UAE/0021038/2025|EPI_ISL_19905325|B,0.008591,0.008644,0.000053
EPI4437170|HA|B/ABUDHABI/UAE/0020863/2025|EPI_ISL_19905323|B,0.010309,0.010438,0.000129
EPI4437160|HA|B/ABUDHABI/UAE/0020768/2025|EPI_ISL_19905321|B,0.012027,0.012269,0.000241
EPI4437245|HA|B/ABUDHABI/UAE/0022035/2025|EPI_ISL_19905340|B,0.012027,0.012269,0.000242
EPI4437204|HA|B/ABUDHABI/UAE/0021637/2025|EPI_ISL_19905331|B,0.003436,0.003442,0.000006
EPI4437038|HA|B/ABUDHABI/UAE/0005740/2025|EPI_ISL_19905295|B,0.012027,0.012363,0.000336
EPI4437022|HA|B/ABUDHABI/UAE/0005708/2025|EPI_ISL_19905293|B,0.012027,0.012434,0.000407
EPI4437017|HA|B/ABUDHABI/UAE/0005687/2025|EPI_ISL_19905292|B,0.003436,0.003432,-0.000005
EPI4436987|HA|B/ABUDHABI/UAE/0005486/2025|EPI_ISL_19905287|B,0.012027,0.012212,0.000185
EPI4436966|HA|B/ABUDHABI/UAE/0005384/2025|EPI_ISL_19905283|B,0.017182,0.017743,0.000561
EPI4437083|HA|B/ABUDHABI/UAE/0005997/2025|EPI_ISL_19905303|B,0.003436,0.003448,0.000011
EPI4437066|HA|B/ABUDHABI/UAE/0005832/2025|EPI_ISL_19905300|B,0.006873,0.006884,0.000011
EPI4437050|HA|B/ABUDHABI/UAE/0005758/2025|EPI_ISL_19905297|B,0.008591,0.008683,0.000092
EPI4437045|HA|B/ABUDHABI/UAE/0005741/2025|EPI_ISL_19905296|B,0.005155,0.005161,0.000006
EPI4621799|HA|B/Japan/16300/2025|EPI_ISL_20134439|B,0.012027,0.012258,0.000230
EPI4436845|HA|B/ABUDHABI/UAE/0004552/2025|EPI_ISL_19905260|B,0.012027,0.012200,0.000172
EPI4436802|HA|B/ABUDHABI/UAE/0004118/2025|EPI_ISL_19905250|B,0.005155,0.005168,0.000013
EPI4436796|HA|B/ABUDHABI/UAE/0004003/2025|EPI_ISL_19905249|B,0.003436,0.003435,-0.000001
EPI4436897|HA|B/ABUDHABI/UAE/0004830/2025|EPI_ISL_19905269|B,0.010309,0.010410,0.000100
EPI4436889|HA|B/ABUDHABI/UAE/0004821/2025|EPI_ISL_19905268|B,0.015464,0.015945,0.000481
EPI4436719|HA|B/ABUDHABI/UAE/0002460/2025|EPI_ISL_19905230|B,0.003436,0.003444,0.000008
EPI4436701|HA|B/ABUDHABI/UAE/0002083/2025|EPI_ISL_19905227|B,0.003436,0.003443,0.000006
EPI4436696|HA|B/ABUDHABI/UAE/0002051/2025|EPI_ISL_19905226|B,0.008591,0.008664,0.000073
EPI4436784|HA|B/ABUDHABI/UAE/0003768/2025|EPI_ISL_19905246|B,0.005155,0.005163,0.000008
EPI4436776|HA|B/ABUDHABI/UAE/0003636/2025|EPI_ISL_19905244|B,0.013746,0.014101,0.000355
EPI4436729|HA|B/ABUDHABI/UAE/0002833/2025|EPI_ISL_19905232|B,0.010309,0.010438,0.000129
EPI4601605|HA|B/Laos/0456/2025|EPI_ISL_20103165|B,0.012027,0.012248,0.000220
EPI4679805|HA|B/Hong_Kong/GIHSN-HKU-250915-001/2025|EPI_ISL_20169005|B,0.003436,0.003441,0.000004
EPI4440041|HA|B/TOKYO/EIS11-800/2025|EPI_ISL_19907021|B,0.013746,0.013994,0.000248
EPI4440033|HA|B/TOKYO/EIS11-782/2025|EPI_ISL_19907020|B,0.015464,0.015885,0.000421
EPI4440073|HA|B/TOKYO/EIS11-887/2025|EPI_ISL_19907027|B,0.003436,0.003440,0.000004
EPI4440060|HA|B/TOKYO/EIS11-871/2025|EPI_ISL_19907024|B,0.013746,0.014121,0.000375
EPI4601681|HA|B/Laos/0383/2025|EPI_ISL_20103175|B,0.012027,0.012225,0.000197
EPI4678931|HA|B/Fujian-Xiangcheng/11738/2025|EPI_ISL_20168827|B,0.010309,0.010426,0.000116
EPI4678928|HA|B/Guangdong-Chikan/11246/2025|EPI_ISL_20168826|B,0.015464,0.016216,0.000753
EPI4678922|HA|B/Guangdong-Maonan/11463/2025|EPI_ISL_20168824|B,0.010309,0.010468,0.000159
EPI4678943|HA|B/Hainan-Jiyang/1577/2025|EPI_ISL_20168831|B,0.003436,0.003444,0.000008
EPI4679509|HA|B/Gyeonggi/1213/2025|EPI_ISL_20168934|B,0.012027,0.012271,0.000243
EPI4679541|HA|B/Gyeonggi/1218/2025|EPI_ISL_20168938|B,0.012027,0.012222,0.000194
EPI4679432|HA|B/Chungbuk/1198/2025|EPI_ISL_20168924|B,0.012027,0.012273,0.000246
EPI4373137|HA|A/Vietnam/PF125084/2025|EPI_ISL_19874796|B,0.003436,0.003437,0.000000
EPI4373122|HA|A/Vietnam/PF125082/2025|EPI_ISL_19874794|B,0.015464,0.015819,0.000355
EPI4373110|HA|A/Vietnam/PF125073/2025|EPI_ISL_19874792|B,0.013746,0.014000,0.000254
EPI4373276|HA|A/Vietnam/PF125121/2025|EPI_ISL_19874814|B,0.012027,0.012211,0.000183
EPI4373264|HA|A/Vietnam/PF125101/2025|EPI_ISL_19874812|B,0.003436,0.003432,-0.000005
EPI4373251|HA|A/Vietnam/PF325150/2025|EPI_ISL_19874811|B,0.013746,0.014105,0.000360
EPI4627777|HA|B/Bangkok/P2354/2025|EPI_ISL_20138771|B,0.017182,0.017570,0.000388
EPI4103151|HA|B/Philippines/ILI25-0427/2025|EPI_ISL_19778319|B,0.013746,0.013976,0.000230
EPI4627761|HA|B/Bangkok/P2339/2025|EPI_ISL_20138769|B,0.012027,0.012263,0.000235
EPI4627801|HA|B/Bangkok/P2499/2025|EPI_ISL_20138774|B,0.012027,0.012226,0.000198
EPI4627841|HA|B/Chanthaburi/P2741/2025|EPI_ISL_20138779|B,0.008591,0.008665,0.000074
EPI4627817|HA|B/Surat_Thani/P2575/2025|EPI_ISL_20138776|B,0.010309,0.010424,0.000115
EPI4627849|HA|B/Chanthaburi/P2747/2025|EPI_ISL_20138780|B,0.008591,0.008665,0.000074
EPI4103203|HA|B/Philippines/ILI25-0336/2025|EPI_ISL_19778329|B,0.012027,0.012176,0.000149
EPI4103196|HA|B/Philippines/ILI25-0304/2025|EPI_ISL_19778328|B,0.010309,0.010457,0.000148
EPI4103155|HA|B/Philippines/SARI25-0281/2025|EPI_ISL_19778320|B,0.003436,0.003435,-0.000001
EPI4444684|HA|A/Lebanon/KM-1413/2025|EPI_ISL_19910094|B,0.005155,0.005157,0.000002
EPI4015204|HA|B/Philippines/ILI25-0047/2025|EPI_ISL_19747119|B,0.015464,0.015869,0.000405
EPI4015354|HA|B/Philippines/ILI25-0141/2025|EPI_ISL_19747150|B,0.010309,0.010463,0.000154
EPI4015322|HA|B/Philippines/SARI25-0084/2025|EPI_ISL_19747146|B,0.010309,0.010408,0.000099
EPI4015436|HA|B/Philippines/ILI25-0173/2025|EPI_ISL_19747162|B,0.010309,0.010463,0.000154
EPI4378783|HA|B/Shymkent/NRL-3237/2025|EPI_ISL_19878378|B,0.012027,0.012222,0.000194
EPI4378722|HA|B/Shymkent/NRL-3250/2025|EPI_ISL_19878363|B,0.012027,0.012299,0.000271
EPI4528348|HA|B/SAITAMA-C/3/2025|EPI_ISL_20075483|B,0.017182,0.017603,0.000421
EPI4528372|HA|B/HYOGO/3093/2025|EPI_ISL_20075486|B,0.012027,0.012219,0.000191
EPI4208302|HA|B/Nepal/S327/2025|EPI_ISL_19812932|B,0.008591,0.008697,0.000106
EPI4208297|HA|B/Nepal/S345/2025|EPI_ISL_19812930|B,0.010309,0.010451,0.000142
EPI4528886|HA|B/India/LUC_NIV25-641/2025|EPI_ISL_20075874|B,0.010309,0.010473,0.000164
EPI4529157|HA|B/India/DEL_NIV25-1068/2025|EPI_ISL_20075907|B,0.010309,0.010497,0.000187
EPI4380798|HA|B/Philippines/ILI25-0511/2025|EPI_ISL_19878944|B,0.012027,0.012147,0.000119
EPI4380710|HA|B/Philippines/ILI25-0591/2025|EPI_ISL_19878931|B,0.012027,0.012268,0.000240
EPI4380694|HA|B/Philippines/ILI25-0556/2025|EPI_ISL_19878929|B,0.012027,0.012157,0.000130
EPI4634352|HA|B/Taiwan/C21994/2025|EPI_ISL_20142079|B,0.010309,0.010424,0.000115
EPI4283523|HA|B/Nakhon_Phanom/F1073/2025|EPI_ISL_19847556|B,0.010309,0.010455,0.000145
EPI4634368|HA|B/Taiwan/C22032/2025|EPI_ISL_20142081|B,0.010309,0.010456,0.000147
EPI4383829|HA|B/Dushanbe/NRL-414/2025|EPI_ISL_19880019|B,0.012027,0.012267,0.000239
EPI4711450|HA|B/Bangladesh/icddr,b-2250613024/2025|EPI_ISL_20175859|B,0.003436,0.003450,0.000013
EPI4711482|HA|B/Bangladesh/icddr,b-2250610015/2025|EPI_ISL_20175863|B,0.003436,0.003447,0.000010
EPI4711474|HA|B/Bangladesh/icddr,b-3250603007/2025|EPI_ISL_20175862|B,0.003436,0.003437,0.000000
EPI4711298|HA|B/Bangladesh/icddr,b-2250513005/2025|EPI_ISL_20175840|B,0.003436,0.003432,-0.000005
EPI4711338|HA|B/Bangladesh/icddr,b-1250613015/2025|EPI_ISL_20175845|B,0.003436,0.003432,-0.000005
EPI4711330|HA|B/Bangladesh/icddr,b-3250612015/2025|EPI_ISL_20175844|B,0.010309,0.010460,0.000150
EPI4711386|HA|B/Bangladesh/icddr,b-1250611023/2025|EPI_ISL_20175851|B,0.003436,0.003432,-0.000005
EPI4711402|HA|B/Bangladesh/icddr,b-3250611017/2025|EPI_ISL_20175853|B,0.010309,0.010427,0.000118
EPI4711394|HA|B/Bangladesh/icddr,b-2250611023/2025|EPI_ISL_20175852|B,0.005155,0.005171,0.000016
EPI4711210|HA|B/Bangladesh/icddr,b-2250213032/2025|EPI_ISL_20175829|B,0.003436,0.003436,-0.000000
EPI4537349|HA|B/Hong_Kong/150/2025|EPI_ISL_20077579|B,0.013746,0.014124,0.000378
EPI4636987|HA|B/Hubei-Huangshigang/1686/2025|EPI_ISL_20144535|B,0.012027,0.012263,0.000235
EPI4388464|HA|B/Riyadh/187/2025|EPI_ISL_19882238|B,0.005155,0.005186,0.000031
EPI4546152|HA|B/Singapore/GP6929/2025|EPI_ISL_20079411|B,0.013746,0.014048,0.000302
EPI4546138|HA|B/Singapore/GP6627/2025|EPI_ISL_20079409|B,0.010309,0.010409,0.000100
EPI4546184|HA|B/Singapore/EN0047/2025|EPI_ISL_20079415|B,0.012027,0.012238,0.000210
EPI4638997|HA|B/Hong_Kong/154/2025|EPI_ISL_20144952|B,0.010309,0.010448,0.000139
EPI4546091|HA|B/Singapore/GP5883/2025|EPI_ISL_20079403|B,0.012027,0.012220,0.000193
EPI4546099|HA|B/Singapore/GP7742/2025|EPI_ISL_20079404|B,0.012027,0.012215,0.000188
EPI4639063|HA|B/SaudiArabia/25052600018/2025|EPI_ISL_20144962|B,0.003436,0.003432,-0.000005
EPI4714337|HA|B/Guangdong-Futian/11429/2025|EPI_ISL_20177467|B,0.003436,0.003433,-0.000004
EPI4714349|HA|B/Guangdong-Qingcheng/11407/2025|EPI_ISL_20177471|B,0.010309,0.010488,0.000179
EPI3917591|HA|B/Shanghai-Minxing/160/2025|EPI_ISL_19718713|B,0.015464,0.015894,0.000430
EPI4450433|HA|B/KANAGAWA/IC2438/2025|EPI_ISL_20046935|B,0.012027,0.012217,0.000190
EPI4642351|HA|B/Hong_Kong/161/2025|EPI_ISL_20146300|B,0.005155,0.005164,0.000010
EPI4642141|HA|B/Hong_Kong/115/2025|EPI_ISL_20146273|B,0.013746,0.014126,0.000380
EPI4642173|HA|B/Hong_Kong/123/2025|EPI_ISL_20146277|B,0.013746,0.014081,0.000335
EPI4642109|HA|B/Hong_Kong/110/2025|EPI_ISL_20146269|B,0.005155,0.005170,0.000016
EPI4642413|HA|B/Hong_Kong/167/2025|EPI_ISL_20146308|B,0.008591,0.008670,0.000079
EPI4642453|HA|B/Hong_Kong/171/2025|EPI_ISL_20146313|B,0.005155,0.005172,0.000017
EPI4553059|HA|B/Philippines/ILI25-0843/2025|EPI_ISL_20080862|B,0.013746,0.013990,0.000245
EPI4025921|HA|B/Nakhon_Phanom/F426/2025|EPI_ISL_19753531|B,0.005155,0.005201,0.000046
EPI4025913|HA|B/Surat_Thani/F400/2025|EPI_ISL_19753530|B,0.013746,0.014002,0.000256
EPI4025841|HA|B/Bangkok/P251/2025|EPI_ISL_19753521|B,0.006873,0.006923,0.000051
EPI4026073|HA|B/Nakhon_Phanom/F543/2025|EPI_ISL_19753550|B,0.012027,0.012222,0.000194
EPI4026248|HA|B/Nakhon_Phanom/D103/2025|EPI_ISL_19753561|B,0.012027,0.012231,0.000204
EPI4026265|HA|B/Tak/F607/2025|EPI_ISL_19753562|B,0.013746,0.013974,0.000229
EPI4026200|HA|B/Nakhon_Phanom/F592/2025|EPI_ISL_19753558|B,0.012027,0.012220,0.000193
EPI4026136|HA|B/Nakhon_Phanom/F548/2025|EPI_ISL_19753554|B,0.012027,0.012225,0.000198
EPI4026808|HA|B/Phra_Nakhon_Si_Ayutthaya/F322/2025|EPI_ISL_19753676|B,0.015464,0.015909,0.000445
EPI4453307|HA|B/Gwangju/715/2025|EPI_ISL_20049471|B,0.006873,0.006945,0.000072
EPI4453439|HA|B/Gwangju/754/2025|EPI_ISL_20049488|B,0.012027,0.012251,0.000223
EPI4453476|HA|B/Jeonnam/769/2025|EPI_ISL_20049493|B,0.013746,0.014128,0.000382
EPI4297556|HA|B/Bangkok/P539/2025|EPI_ISL_19852875|B,0.012027,0.012263,0.000235
EPI4453379|HA|B/Jeonbuk/744/2025|EPI_ISL_20049480|B,0.010309,0.010463,0.000154
EPI4297612|HA|B/Phuket/P694/2025|EPI_ISL_19852882|B,0.008591,0.008676,0.000085
EPI4297604|HA|B/Phuket/P630/2025|EPI_ISL_19852881|B,0.008591,0.008672,0.000081
EPI3847571|HA|B/Bangkok/P5/2025|EPI_ISL_19690040|B,0.008591,0.008690,0.000099
EPI3847587|HA|B/Bangkok/P68/2025|EPI_ISL_19690042|B,0.012027,0.012209,0.000182
EPI4298923|HA|B/Taiwan/S26679/2025|EPI_ISL_19854029|B,0.012027,0.012356,0.000328
EPI4458543|HA|B/Hong_Kong/GIHSN-HKU-250626-001/2025|EPI_ISL_20051382|B,0.003436,0.003442,0.000005
EPI4720654|HA|B/Bangkok/P2907/2025|EPI_ISL_20182839|B,0.015464,0.015827,0.000363
EPI4720646|HA|B/Bangkok/P2878/2025|EPI_ISL_20182838|B,0.012027,0.012277,0.000249
EPI4720638|HA|B/Bangkok/P2874/2025|EPI_ISL_20182837|B,0.008591,0.008692,0.000101
EPI4720678|HA|B/Bangkok/P2924/2025|EPI_ISL_20182842|B,0.010309,0.010444,0.000135
EPI4235308|HA|B/Gyeonggi/708/2025|EPI_ISL_19822394|B,0.000000,0.000001,0.000001
EPI4235268|HA|B/Ulsan/693/2025|EPI_ISL_19822389|B,0.012027,0.012231,0.000203
EPI4400079|HA|B/Bangkok/P1002/2025|EPI_ISL_19888223|B,0.010309,0.010438,0.000129
EPI4563539|HA|B/GIFU/69/2025|EPI_ISL_20085690|B,0.012027,0.012200,0.000172
EPI4563580|HA|B/CHIBA-C/13/2025|EPI_ISL_20085695|B,0.008591,0.008674,0.000083
EPI4238103|HA|B/Hong_Kong/30/2025|EPI_ISL_19823514|B,0.005155,0.005165,0.000010
EPI4563632|HA|B/EHIME/26/2025|EPI_ISL_20085701|B,0.015464,0.015738,0.000274
EPI4567170|HA|B/Singapore/GP0972/2025|EPI_ISL_20086192|B,0.010309,0.010475,0.000165
EPI4567178|HA|B/Singapore/GP0977/2025|EPI_ISL_20086193|B,0.012027,0.012220,0.000192
EPI4567224|HA|B/Singapore/GP2357/2025|EPI_ISL_20086199|B,0.015464,0.015857,0.000393
EPI4567256|HA|B/Singapore/TT0239/2025|EPI_ISL_20086203|B,0.018900,0.019318,0.000417
EPI4567349|HA|B/Singapore/KK0210/2025|EPI_ISL_20086215|B,0.010309,0.010437,0.000128
EPI4567325|HA|B/Singapore/SAR0603/2025|EPI_ISL_20086212|B,0.006873,0.006909,0.000036
EPI4567381|HA|B/Singapore/KK0235/2025|EPI_ISL_20086219|B,0.013746,0.014358,0.000612
EPI4648426|HA|B/KITAKYUSYU/18/2025|EPI_ISL_20151355|B,0.018900,0.019423,0.000522
EPI4648450|HA|B/OKINAWA/430/2025|EPI_ISL_20151358|B,0.013746,0.014301,0.000555
EPI4648482|HA|B/KANAGAWA/AC2415/2025|EPI_ISL_20151362|B,0.017182,0.017896,0.000714
EPI4402398|HA|B/SAITAMA-C/1/2025|EPI_ISL_19889703|B,0.010309,0.010456,0.000147
EPI4402382|HA|B/KANAGAWA/IC2433/2025|EPI_ISL_19889701|B,0.013746,0.014081,0.000335
EPI4402374|HA|B/GUNMA/370/2025|EPI_ISL_19889700|B,0.003436,0.003432,-0.000004
EPI4402200|HA|B/TOKYO/EIS11-643/2025|EPI_ISL_19889678|B,0.010309,0.010416,0.000107
EPI4402192|HA|B/TOKYO/EIS11-634/2025|EPI_ISL_19889677|B,0.006873,0.006917,0.000044
EPI4402165|HA|B/TOKYO/EIS11-568/2025|EPI_ISL_19889673|B,0.015464,0.015969,0.000505
EPI4402125|HA|B/TOKYO/EIS11-524/2025|EPI_ISL_19889668|B,0.017182,0.017562,0.000379
EPI4402117|HA|B/TOKYO/EIS11-488/2025|EPI_ISL_19889667|B,0.017182,0.017693,0.000511
EPI4402326|HA|B/KANAGAWA/AC2412/2025|EPI_ISL_19889694|B,0.013746,0.013974,0.000229
