Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2187288|HA|B/Singapore/GP132/2014|EPI_ISL_15146513|B,0.003419,0.003429,0.000011
EPI562188|HA|B/Jiangxi-Yushui/11102/2014|EPI_ISL_171898|B,0.010256,0.010413,0.000156
EPI562197|HA|B/Heilongjiang-Aihui/1697/2014|EPI_ISL_171901|B,0.003419,0.003418,-0.000001
EPI565143|HA|B/Nonthaburi/373/2014|EPI_ISL_172670|B,0.013675,0.013796,0.000120
EPI569746|HA|B/Kyoto/13SK056/2014|EPI_ISL_173951|B,0.003419,0.003429,0.000010
EPI581792|HA|B/CHIBA-C/75/2014|EPI_ISL_177025|B,0.006838,0.006875,0.000037
EPI1399073|HA|B/Taiwan/81576/2014|EPI_ISL_348554|B,0.005128,0.005137,0.000009
EPI505325|HA|B/Cankiri/226/2014|EPI_ISL_155948|B,0.005128,0.005150,0.000021
EPI516367|HA|B/FUKUI/2/2014|EPI_ISL_159367|B,0.003419,0.003429,0.000010
EPI516381|HA|B/WAKAYAMA/14/2014|EPI_ISL_159374|B,0.003419,0.003429,0.000011
EPI516383|HA|B/SHIZUOKA-C/7/2014|EPI_ISL_159375|B,0.005128,0.005157,0.000029
EPI516397|HA|B/ISHIKAWA/56/2014|EPI_ISL_159382|B,0.003419,0.003429,0.000010
EPI516407|HA|B/TOYAMA/6/2014|EPI_ISL_159387|B,0.003419,0.003423,0.000004
EPI516413|HA|B/Vietnam/11702/2014|EPI_ISL_159390|B,0.008547,0.008630,0.000083
EPI530550|HA|B/MIYAGI/22/2014|EPI_ISL_162079|B,0.000000,0.000001,0.000001
EPI532998|HA|B/OKAYAMA/8/2014|EPI_ISL_163181|B,0.003419,0.003424,0.000005
EPI536537|HA|B/California/18/2014|EPI_ISL_164320|B,0.006838,0.006872,0.000034
EPI538179|HA|B/Hawaii/07/2014|EPI_ISL_164887|B,0.011966,0.012093,0.000127
EPI541682|HA|B/North_Carolina/06/2014|EPI_ISL_166311|B,0.008547,0.008625,0.000078
EPI544228|HA|B/Hawaii/24/2014|EPI_ISL_166942|B,0.005128,0.005154,0.000026
EPI544246|HA|B/Hawaii/24/2014|EPI_ISL_166952|B,0.003419,0.003425,0.000006
EPI550817|HA|B/Florida/44/2014|EPI_ISL_168682|B,0.006838,0.006864,0.000027
EPI550813|HA|B/Hawaii/25/2014|EPI_ISL_168680|B,0.013675,0.013865,0.000190
EPI552451|HA|B/Arkansas/02/2014|EPI_ISL_169147|B,0.008547,0.008610,0.000063
EPI552470|HA|B/Texas/28/2014|EPI_ISL_169156|B,0.008547,0.008583,0.000036
EPI552494|HA|B/Hawaii/34/2014|EPI_ISL_169167|B,0.006838,0.006871,0.000033
EPI552518|HA|B/Florida/45/2014|EPI_ISL_169178|B,0.006838,0.006865,0.000028
EPI556416|HA|B/Missouri/03/2014|EPI_ISL_170074|B,0.011966,0.012033,0.000067
EPI556792|HA|B/Louisiana/14/2014|EPI_ISL_170139|B,0.005128,0.005149,0.000021
EPI556770|HA|B/Wisconsin/13/2014|EPI_ISL_170142|B,0.006838,0.006869,0.000032
EPI562661|HA|B/Ohio/04/2014|EPI_ISL_172205|B,0.006838,0.006885,0.000048
EPI565113|HA|B/Louisiana/15/2014|EPI_ISL_172665|B,0.006838,0.006875,0.000037
EPI568820|HA|B/Alabama/05/2014|EPI_ISL_173752|B,0.011966,0.012054,0.000088
EPI569058|HA|B/North_Dakota/02/2014|EPI_ISL_173808|B,0.011966,0.012060,0.000095
EPI569157|HA|B/Texas/34/2014|EPI_ISL_173827|B,0.008547,0.008632,0.000085
EPI508413|HA|B/Hawaii/02/2014|EPI_ISL_157032|B,0.008547,0.008601,0.000054
EPI510090|HA|B/California/02/2014|EPI_ISL_157843|B,0.006838,0.006888,0.000050
EPI510095|HA|B/Maryland/01/2014|EPI_ISL_157845|B,0.006838,0.006883,0.000046
EPI515502|HA|B/California/04/2014|EPI_ISL_158949|B,0.006838,0.006877,0.000039
EPI515528|HA|B/Florida/04/2014|EPI_ISL_158955|B,0.006838,0.006895,0.000057
EPI515563|HA|B/California/05/2014|EPI_ISL_158962|B,0.006838,0.006875,0.000037
EPI515554|HA|B/Texas/03/2014|EPI_ISL_158960|B,0.006838,0.006888,0.000050
EPI516654|HA|B/Ohio/01/2014|EPI_ISL_159507|B,0.006838,0.006907,0.000069
EPI516637|HA|B/Texas/04/2014|EPI_ISL_159504|B,0.006838,0.006877,0.000039
EPI531166|HA|B/Indiana/02/2014|EPI_ISL_162370|B,0.005128,0.005134,0.000006
EPI532942|HA|B/Washington/03/2014|EPI_ISL_163155|B,0.006838,0.006873,0.000035
EPI538110|HA|B/New_Zealand/21/2014|EPI_ISL_164863|B,0.005128,0.005136,0.000008
EPI540594|HA|B/New_Zealand/442/2014|EPI_ISL_165848|B,0.008547,0.008609,0.000062
EPI541365|HA|B/PERTH/503/2014|EPI_ISL_166203|B,0.011966,0.012061,0.000095
EPI551321|HA|B/SOUTH_AUSTRALIA/20/2014|EPI_ISL_168830|B,0.006838,0.006876,0.000039
EPI551327|HA|B/SYDNEY/19/2014|EPI_ISL_168832|B,0.005128,0.005141,0.000013
EPI2187230|HA|B/Canberra/23/2014|EPI_ISL_15146484|B,0.010256,0.010348,0.000092
EPI2187224|HA|B/Brisbane/78/2014|EPI_ISL_15146481|B,0.010256,0.010357,0.000100
EPI2187332|HA|B/Victoria/510/2014|EPI_ISL_15146537|B,0.013675,0.013850,0.000175
EPI2187259|HA|B/Newcastle/41/2014|EPI_ISL_15146500|B,0.010256,0.010334,0.000078
EPI561876|HA|B/Brisbane/63/2014|EPI_ISL_171789|B,0.003419,0.003428,0.000009
EPI562301|HA|B/Brisbane/63/2014|EPI_ISL_171936|B,0.005128,0.005161,0.000032
EPI562303|HA|B/New_Caledonia/6/2014|EPI_ISL_171937|B,0.010256,0.010378,0.000122
