Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI569214|HA|B/Wisconsin/01/2015|EPI_ISL_173838|B,0.005128,0.005146,0.000018
EPI694922|HA|B/Florida/84/2015|EPI_ISL_207235|B,0.005128,0.005143,0.000014
EPI700926|HA|B/Florida/86/2015|EPI_ISL_208504|B,0.006838,0.006877,0.000040
EPI582621|HA|B/Texas/14/2015|EPI_ISL_177189|B,0.006838,0.006866,0.000028
EPI582701|HA|B/Illinois/03/2015|EPI_ISL_177201|B,0.005128,0.005171,0.000042
EPI586833|HA|B/Rhode_Island/01/2015|EPI_ISL_178139|B,0.003419,0.003433,0.000014
EPI586902|HA|B/Arkansas/13/2015|EPI_ISL_178148|B,0.006838,0.006845,0.000008
EPI586978|HA|B/Utah/11/2015|EPI_ISL_178158|B,0.005128,0.005156,0.000027
EPI587066|HA|B/Pennsylvania/02/2015|EPI_ISL_178169|B,0.005128,0.005151,0.000023
EPI587090|HA|B/Pennsylvania/03/2015|EPI_ISL_178172|B,0.006838,0.006881,0.000043
EPI587266|HA|B/Texas/19/2015|EPI_ISL_178195|B,0.008547,0.008655,0.000108
EPI587407|HA|B/Wyoming/07/2015|EPI_ISL_178215|B,0.005128,0.005142,0.000013
EPI592763|HA|B/Louisiana/20/2015|EPI_ISL_180334|B,0.006838,0.006895,0.000058
EPI592761|HA|B/Louisiana/16/2015|EPI_ISL_180333|B,0.008547,0.008636,0.000089
EPI592842|HA|B/Rhode_Island/07/2015|EPI_ISL_180348|B,0.003419,0.003428,0.000009
EPI602964|HA|B/Louisiana/13/2015|EPI_ISL_182670|B,0.006838,0.006870,0.000032
EPI602972|HA|B/Oklahoma/05/2015|EPI_ISL_182671|B,0.008547,0.008593,0.000046
EPI603436|HA|B/Texas/28/2015|EPI_ISL_182730|B,0.000000,0.000001,0.000001
EPI603545|HA|B/Georgia/07/2015|EPI_ISL_182744|B,0.006838,0.006856,0.000018
EPI614660|HA|B/Nevada/16/2015|EPI_ISL_189826|B,0.005128,0.005153,0.000024
EPI625831|HA|B/Missouri/01/2015|EPI_ISL_192091|B,0.008547,0.008623,0.000076
EPI630848|HA|B/Maryland/14/2015|EPI_ISL_193220|B,0.006838,0.006857,0.000020
EPI630916|HA|B/Arizona/06/2015|EPI_ISL_193229|B,0.006838,0.006873,0.000036
EPI630940|HA|B/Alaska/19/2015|EPI_ISL_193232|B,0.008547,0.008585,0.000038
EPI631228|HA|B/Connecticut/50/2015|EPI_ISL_193273|B,0.003419,0.003433,0.000015
EPI642670|HA|B/Hawaii/14/2015|EPI_ISL_195676|B,0.006838,0.006909,0.000072
EPI648868|HA|B/Canberra/27/2015|EPI_ISL_197393|B,0.013675,0.013859,0.000183
EPI956372|HA|B/South_Australia/48/2015|EPI_ISL_255434|B,0.010256,0.010371,0.000115
EPI704133|HA|B/Sydney/256/2015|EPI_ISL_209059|B,0.011966,0.012090,0.000124
EPI704202|HA|B/Darwin/97/2015|EPI_ISL_209084|B,0.013675,0.013935,0.000260
EPI675663|HA|B/Sydney/137/2015|EPI_ISL_202492|B,0.011966,0.012081,0.000115
EPI746430|HA|B/Victoria/849/2015|EPI_ISL_219044|B,0.006838,0.006917,0.000079
EPI746466|HA|B/Victoria/502/2015|EPI_ISL_219057|B,0.011966,0.012077,0.000111
EPI636369|HA|B/Brisbane/73/2015|EPI_ISL_194567|B,0.006838,0.006910,0.000072
EPI636409|HA|B/Darwin/11/2015|EPI_ISL_194577|B,0.011966,0.012110,0.000144
EPI636440|HA|B/New_Caledonia/21/2015|EPI_ISL_194583|B,0.008547,0.008629,0.000082
EPI636488|HA|B/Perth/25/2015|EPI_ISL_194594|B,0.011966,0.012077,0.000111
EPI636549|HA|B/Sydney/11/2015|EPI_ISL_194606|B,0.005128,0.005137,0.000009
EPI2187217|HA|B/Brisbane/287/2015|EPI_ISL_15146478|B,0.003419,0.003433,0.000015
EPI2187233|HA|B/Darwin/11/2015|EPI_ISL_15146486|B,0.017094,0.017541,0.000447
