Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1944549|HA|B/Hunan-Lusong/11054/2021|EPI_ISL_7745688|B,0.005155,0.005179,0.000024
EPI1939355|HA|B/Sichuan/12599/2021|EPI_ISL_7189119|B,0.015464,0.015978,0.000514
EPI1992364|HA|B/Bahrain/5608/2021|EPI_ISL_10826482|B,0.012027,0.012354,0.000327
EPI1992443|HA|B/India/Puv-NIV355581/2021|EPI_ISL_10826492|B,0.013746,0.014117,0.000371
EPI1992456|HA|B/India/Pun-NIV366623/2021|EPI_ISL_10826494|B,0.010309,0.010524,0.000214
EPI1940155|HA|B/Hainan-Meilan/349/2021|EPI_ISL_7189219|B,0.017182,0.017710,0.000528
EPI1940147|HA|B/Hainan-Lingao/39/2021|EPI_ISL_7189218|B,0.005155,0.005179,0.000025
EPI1939995|HA|B/Shanghai-Jiading/1716/2021|EPI_ISL_7189199|B,0.018900,0.019595,0.000695
EPI1939923|HA|B/Zhejiang-Nanhu/1796/2021|EPI_ISL_7189190|B,0.013746,0.014083,0.000338
EPI1940115|HA|B/Hubei-Xiantao/21187/2021|EPI_ISL_7189214|B,0.013746,0.014147,0.000401
EPI1940043|HA|B/Henan-Shihe/1440/2021|EPI_ISL_7189205|B,0.015464,0.015912,0.000448
EPI1940003|HA|B/Chongqing-Yubei/1908/2021|EPI_ISL_7189200|B,0.015464,0.015877,0.000413
EPI1939627|HA|B/Guangdong-Futian/11337/2021|EPI_ISL_7189153|B,0.013746,0.014135,0.000389
EPI1939851|HA|B/Zhejiang-Yuecheng/11058/2021|EPI_ISL_7189181|B,0.003436,0.003444,0.000007
EPI1939843|HA|B/Anhui-Tongguan/1910/2021|EPI_ISL_7189180|B,0.017182,0.017811,0.000629
EPI1939859|HA|B/Zhejiang-Haishu/11745/2021|EPI_ISL_7189182|B,0.010309,0.010537,0.000228
EPI1939819|HA|B/Hainan-Meilan/1751/2021|EPI_ISL_7189177|B,0.003436,0.003448,0.000011
EPI1939811|HA|B/Hubei-Maojian/11919/2021|EPI_ISL_7189176|B,0.006873,0.006917,0.000044
EPI1939795|HA|B/Guangxi-Yuzhou/11091/2021|EPI_ISL_7189174|B,0.006873,0.006922,0.000049
EPI1939459|HA|B/Fujian-Cangshan/11009/2021|EPI_ISL_7189132|B,0.013746,0.014139,0.000394
EPI1939587|HA|B/Guangdong-Zhenjiang/1817/2021|EPI_ISL_7189148|B,0.013746,0.014093,0.000347
EPI1939611|HA|B/Jiangsu-Runzhou/1769/2021|EPI_ISL_7189151|B,0.003436,0.003441,0.000004
EPI1939603|HA|B/Sichuan-Guangan/1890/2021|EPI_ISL_7189150|B,0.003436,0.003453,0.000017
EPI1939571|HA|B/Sichuan-Chuanshan/33/2021|EPI_ISL_7189146|B,0.006873,0.006932,0.000059
EPI1939531|HA|B/Guangxi-Yuzhou/11130/2021|EPI_ISL_7189141|B,0.003436,0.003452,0.000015
EPI3453118|HA|B/Guangdong/323/2021|EPI_ISL_19281440|B,0.015464,0.016003,0.000539
EPI3453148|HA|B/Guangdong/93/2021|EPI_ISL_19281455|B,0.003436,0.003456,0.000019
EPI3453138|HA|B/Guangdong/774/2021|EPI_ISL_19281450|B,0.005155,0.005189,0.000034
EPI3453140|HA|B/Guangdong/81/2021|EPI_ISL_19281451|B,0.003436,0.003462,0.000026
EPI3453110|HA|B/Guangdong/53/2021|EPI_ISL_19281436|B,0.005155,0.005199,0.000044
EPI3453215|HA|B/Guangdong/12/2021|EPI_ISL_19281483|B,0.003436,0.003449,0.000013
EPI1985618|HA|B/India/Pun-NIV374844/2021|EPI_ISL_9844949|B,0.013746,0.014120,0.000374
EPI1985612|HA|B/India/Pun-NIV374069/2021|EPI_ISL_9844946|B,0.013746,0.014354,0.000609
EPI1924930|HA|B/Bangladesh/3012/2021|EPI_ISL_5978296|B,0.017182,0.017767,0.000585
EPI1926711|HA|B/Bahrain/5832/2021|EPI_ISL_6307052|B,0.012027,0.012322,0.000294
EPI1918369|HA|B/Bangladesh/1070/2021|EPI_ISL_4539767|B,0.013746,0.014082,0.000336
EPI1918404|HA|B/Bangladesh/2124/2021|EPI_ISL_4539772|B,0.013746,0.014124,0.000379
EPI1918396|HA|B/Bangladesh/1976/2021|EPI_ISL_4539771|B,0.013746,0.014151,0.000406
EPI1918478|HA|B/Bangladesh/1657/2021|EPI_ISL_4539782|B,0.012027,0.012306,0.000279
EPI1918528|HA|B/Bangladesh/2070/2021|EPI_ISL_4539789|B,0.013746,0.014123,0.000377
EPI1918516|HA|B/Bangladesh/2120/2021|EPI_ISL_4539787|B,0.013746,0.014174,0.000428
EPI1918597|HA|B/Bangladesh/2135/2021|EPI_ISL_4539799|B,0.010309,0.010546,0.000237
EPI3826603|HA|B/Riyadh/33/2021|EPI_ISL_19679460|B,0.008591,0.008749,0.000158
EPI3826527|HA|B/Riyadh/75/2021|EPI_ISL_19679442|B,0.010309,0.010554,0.000245
EPI1985646|HA|B/Zhejiang-Kecheng/11183/2021|EPI_ISL_9849521|B,0.005155,0.005188,0.000034
EPI1985712|HA|B/Hubei-Jianshi/256/2021|EPI_ISL_9849554|B,0.015464,0.015973,0.000509
EPI1985724|HA|B/Neimenggu-Hongshan/1589/2021|EPI_ISL_9849560|B,0.015464,0.015869,0.000405
EPI1985772|HA|B/Yunnan-Qilin/1962/2021|EPI_ISL_9849584|B,0.017094,0.017750,0.000656
EPI1985788|HA|B/Shanghai-Fengxian/11002/2021|EPI_ISL_9849592|B,0.015464,0.015954,0.000490
EPI1927424|HA|B/Singapore/WUH7660/2021|EPI_ISL_6343347|B,0.012027,0.012302,0.000275
EPI1927440|HA|B/Singapore/WUH7667/2021|EPI_ISL_6343349|B,0.013746,0.014080,0.000335
EPI2617839|HA|B/Zhejiang-Nanhu/1810/2021|EPI_ISL_17975836|B,0.011986,0.012285,0.000299
EPI2617879|HA|B/Zhejiang-Nanhu/11038/2021|EPI_ISL_17975841|B,0.015464,0.015873,0.000409
EPI1886420|HA|B/Shanghai-Huangpu/1825/2021|EPI_ISL_3722681|B,0.012027,0.012380,0.000352
EPI1886428|HA|B/Chongqing-Qianjiang/1568/2021|EPI_ISL_3722682|B,0.003436,0.003447,0.000010
EPI1886452|HA|B/Tianjin-Jinnan/1305/2021|EPI_ISL_3722685|B,0.005155,0.005311,0.000157
EPI1886468|HA|B/Zhejiang-Haishu/11220/2021|EPI_ISL_3722687|B,0.013746,0.014139,0.000394
EPI1886989|HA|B/Guizhou-Bijiang/1379/2021|EPI_ISL_3722747|B,0.003436,0.003453,0.000017
EPI1886860|HA|B/Gansu-Linxia/1430/2021|EPI_ISL_3722736|B,0.003436,0.003452,0.000015
EPI1886804|HA|B/Gansu-Minxian/330/2021|EPI_ISL_3722729|B,0.013722,0.014091,0.000369
EPI1886676|HA|B/Shanghai-Qingpu/1470/2021|EPI_ISL_3722713|B,0.018900,0.019633,0.000733
EPI1886636|HA|B/Guizhou-Songtaomiaozuzizhi/346/2021|EPI_ISL_3722708|B,0.015464,0.016033,0.000569
EPI1886556|HA|B/Gansu-Jiayuguan/1449/2021|EPI_ISL_3722698|B,0.013746,0.014134,0.000389
EPI1886580|HA|B/Shanxi-Chengqu/1390/2021|EPI_ISL_3722701|B,0.003436,0.003454,0.000017
EPI1887585|HA|B/Sichuan-Fucheng/1882/2021|EPI_ISL_3722787|B,0.003436,0.003447,0.000011
EPI1887601|HA|B/Guangxi-Fangcheng/1501/2021|EPI_ISL_3722788|B,0.015464,0.015904,0.000440
EPI1887318|HA|B/Hubei-Chongyang/286/2021|EPI_ISL_3722768|B,0.003436,0.003457,0.000021
EPI1887348|HA|B/Guizhou-Bijiang/1401/2021|EPI_ISL_3722770|B,0.005155,0.005170,0.000015
EPI1887381|HA|B/Shandong-Kuiwen/361/2021|EPI_ISL_3722774|B,0.003436,0.003449,0.000013
EPI1887270|HA|B/Sichuan-Gaoxin/1591/2021|EPI_ISL_3722765|B,0.003436,0.003452,0.000016
EPI1949760|HA|B/Singapore/SAR69625/2021|EPI_ISL_8376947|B,0.013746,0.014080,0.000335
EPI1949632|HA|B/Singapore/SAR51638/2021|EPI_ISL_8376931|B,0.013746,0.014151,0.000406
EPI1949862|HA|B/Singapore/HAN8353/2021|EPI_ISL_8377199|B,0.013746,0.014174,0.000428
EPI1917052|HA|B/Jiangxi-Zhushan/1164/2021|EPI_ISL_4379560|B,0.001721,0.001722,0.000001
EPI1921951|HA|B/Bangladesh/1033/2021|EPI_ISL_5330519|B,0.013746,0.014094,0.000348
EPI1921903|HA|B/Bangladesh/3059/2021|EPI_ISL_5330471|B,0.015464,0.015914,0.000450
EPI1922015|HA|B/Bangladesh/610010/2021|EPI_ISL_5330686|B,0.013746,0.014120,0.000374
EPI1956473|HA|B/Singapore/INFKK0008/2021|EPI_ISL_8640754|B,0.015464,0.015933,0.000469
EPI1956513|HA|B/Singapore/SAR93198/2021|EPI_ISL_8640759|B,0.013746,0.014132,0.000386
EPI1888193|HA|B/Abu_Dhabi/2210731356/2021|EPI_ISL_3856651|B,0.013746,0.014141,0.000396
EPI1888257|HA|B/Gansu-Baiyin/1293/2021|EPI_ISL_3856706|B,0.013722,0.014071,0.000349
EPI2005690|HA|B/WuhanWuchang/720/2021|EPI_ISL_11525165|B,0.015464,0.015943,0.000480
EPI3916369|HA|B/shenzhen/7/2021|EPI_ISL_19717630|B,0.013746,0.014143,0.000397
EPI3916397|HA|B/shenzhen/21/2021|EPI_ISL_19717644|B,0.013746,0.014135,0.000389
EPI3916389|HA|B/shenzhen/17/2021|EPI_ISL_19717640|B,0.013746,0.014095,0.000350
EPI3916375|HA|B/shenzhen/10/2021|EPI_ISL_19717633|B,0.015464,0.015920,0.000456
EPI3916405|HA|B/shenzhen/25/2021|EPI_ISL_19717648|B,0.013746,0.014089,0.000343
EPI3916407|HA|B/shenzhen/30/2021|EPI_ISL_19717649|B,0.003436,0.003448,0.000012
EPI3916523|HA|B/shenzhen/3/2021|EPI_ISL_19717704|B,0.003436,0.003441,0.000004
EPI1922259|HA|B/Qatar/10-VI-21-2307943/2021|EPI_ISL_5365846|B,0.013746,0.014166,0.000420
EPI2154931|HA|B/India/CHENNAI-ICP-275/2021|EPI_ISL_14836424|B,0.013746,0.014126,0.000380
EPI2513395|HA|B/Bangladesh/8007/2021|EPI_ISL_17491367|B,0.013746,0.014080,0.000335
EPI1919154|HA|B/Bangladesh/3210810004/2021|EPI_ISL_4876110|B,0.013746,0.014097,0.000351
EPI1918970|HA|B/Bangladesh/2033/2021|EPI_ISL_4876087|B,0.013746,0.014120,0.000374
EPI1958768|HA|B/Qatar/16-VI-21-6090042/2021|EPI_ISL_8808685|B,0.013746,0.014129,0.000383
EPI1958930|HA|B/Abu_Dhabi/3430298/2021|EPI_ISL_8809956|B,0.012027,0.012371,0.000343
EPI1924807|HA|B/Bangladesh/1360/2021|EPI_ISL_5959117|B,0.013746,0.014144,0.000398
EPI2528289|HA|B/shandongrencheng/11495/2021|EPI_ISL_17527259|B,0.006873,0.006958,0.000085
EPI2528270|HA|B/shandongrencheng/11488/2021|EPI_ISL_17527257|B,0.015464,0.015906,0.000442
EPI2528254|HA|B/shandongrencheng/11487/2021|EPI_ISL_17527255|B,0.015464,0.015959,0.000495
EPI1885743|HA|B/Bangladesh/1002/2021|EPI_ISL_3535228|B,0.012027,0.012368,0.000341
EPI1886017|HA|B/Bangladesh/613015/2021|EPI_ISL_3535264|B,0.013746,0.014093,0.000348
EPI1885938|HA|B/Bangladesh/3015/2021|EPI_ISL_3535253|B,0.015464,0.015862,0.000398
EPI1885923|HA|B/Bangladesh/3008/2021|EPI_ISL_3535251|B,0.013746,0.014095,0.000350
EPI1885981|HA|B/Bangladesh/1031/2021|EPI_ISL_3535259|B,0.012027,0.012395,0.000368
EPI1885829|HA|B/Bangladesh/4010/2021|EPI_ISL_3535239|B,0.012027,0.012373,0.000345
EPI1885883|HA|B/Bangladesh/8004/2021|EPI_ISL_3535246|B,0.013746,0.014156,0.000410
EPI1845186|HA|B/Jiangxi-Guixi/17/2021|EPI_ISL_979898|B,0.003436,0.003441,0.000004
EPI1845194|HA|B/Hainan-Xiuying/13/2021|EPI_ISL_979906|B,0.003436,0.003453,0.000017
EPI1845193|HA|B/Hubei-Qiaokou/113/2021|EPI_ISL_979905|B,0.003436,0.003445,0.000009
EPI1845222|HA|B/Zhejiang-Yuecheng/146/2021|EPI_ISL_979934|B,0.003436,0.003445,0.000009
EPI1845235|HA|B/Jiangxi-Zhanggong/132/2021|EPI_ISL_979947|B,0.003436,0.003448,0.000012
EPI1845225|HA|B/Jiangxi-Guixi/138/2021|EPI_ISL_979937|B,0.003436,0.003447,0.000011
EPI1845245|HA|B/Jiangxi-Donghu/37/2021|EPI_ISL_979957|B,0.003436,0.003444,0.000007
EPI2005113|HA|B/Philippines/16/2021|EPI_ISL_11499445|B,0.015464,0.015969,0.000505
EPI1870289|HA|B/Afghanistan/002/2021|EPI_ISL_2521316|B,0.012027,0.012321,0.000294
EPI1973650|HA|B/Qatar/10-VI-21-5318765/2021|EPI_ISL_9533508|B,0.013746,0.014122,0.000377
EPI1917603|HA|B/Shanghai-Baoshan/1671/2021|EPI_ISL_4520694|B,0.005155,0.005182,0.000028
EPI1917651|HA|B/Zhejiang-Nanhu/1795/2021|EPI_ISL_4520700|B,0.013746,0.014135,0.000389
EPI1918203|HA|B/Jiangxi-Donghu/11455/2021|EPI_ISL_4520769|B,0.013746,0.014101,0.000356
EPI1918211|HA|B/Jiangxi-Xihu/1756/2021|EPI_ISL_4520770|B,0.013746,0.014126,0.000380
