Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3008180|HA|B/India/Pune-NIV2324081/2023|EPI_ISL_18877123|B,0.005155,0.005208,0.000054
EPI3008188|HA|B/India/Pune-NIV2316538/2023|EPI_ISL_18877124|B,0.003436,0.003441,0.000005
EPI3008196|HA|B/India/Madurai-NIV2319012/2023|EPI_ISL_18877125|B,0.005155,0.005202,0.000048
EPI3008204|HA|B/India/Pune-NIV235982/2023|EPI_ISL_18877126|B,0.003436,0.003453,0.000016
EPI2545273|HA|B/Surat_Thani/P1040/2023|EPI_ISL_17632617|B,0.001718,0.001721,0.000003
EPI2545281|HA|B/Surat_Thani/P1291/2023|EPI_ISL_17632618|B,0.003436,0.003440,0.000004
EPI2781449|HA|B/Bhutan/0329/2023|EPI_ISL_18451824|B,0.003436,0.003474,0.000038
EPI2781473|HA|B/Bhutan/1053/2023|EPI_ISL_18451827|B,0.003436,0.003437,0.000000
EPI2545249|HA|B/Chiang_Rai/P1021/2023|EPI_ISL_17632614|B,0.003436,0.003452,0.000015
EPI2790351|HA|B/Malaysia/RP0402/2023|EPI_ISL_18485074|B,0.003436,0.003446,0.000010
EPI2790347|HA|B/Malaysia/RP0426/2023|EPI_ISL_18485072|B,0.006873,0.006933,0.000060
EPI2790345|HA|B/Malaysia/RP0424/2023|EPI_ISL_18485071|B,0.001718,0.001720,0.000002
EPI2665023|HA|B/YOKOHAMA/3/2023|EPI_ISL_18058891|B,0.006873,0.006917,0.000044
EPI2665031|HA|B/KITAKYUSYU/10/2023|EPI_ISL_18058894|B,0.003436,0.003456,0.000019
EPI2679918|HA|B/Bhutan/1541/2023|EPI_ISL_18092056|B,0.003436,0.003450,0.000013
EPI2680174|HA|B/Bhutan/1372/2023|EPI_ISL_18092091|B,0.001718,0.001724,0.000006
EPI3507140|HA|B/Indonesia/BIOKES-BDG795/2023|EPI_ISL_19338000|B,0.006873,0.006916,0.000043
EPI2681678|HA|B/Surat_Thani/P1950/2023|EPI_ISL_18093927|B,0.001718,0.001718,0.000000
EPI3266680|HA|B/Bhutan/1731/2023|EPI_ISL_19109396|B,0.003436,0.003439,0.000003
EPI3266725|HA|B/Bhutan/1641/2023|EPI_ISL_19109402|B,0.005155,0.005168,0.000013
EPI3266720|HA|B/Bhutan/1717/2023|EPI_ISL_19109401|B,0.003436,0.003441,0.000005
EPI2814378|HA|B/Bahrain/3957/2023|EPI_ISL_18586619|B,0.005155,0.005197,0.000043
EPI2814394|HA|B/Bahrain/6551/2023|EPI_ISL_18586621|B,0.001718,0.001725,0.000007
EPI2775338|HA|B/Nepal/1770/2023|EPI_ISL_18390023|B,0.003436,0.003440,0.000003
EPI2718676|HA|B/Philippines/11/2023|EPI_ISL_18160799|B,0.001718,0.001721,0.000003
EPI4416537|HA|B/Shandong-Tianqiao/1977/2023|EPI_ISL_19897557|B,0.005155,0.005195,0.000040
EPI2730974|HA|B/Tajikistan/1728/2023|EPI_ISL_18226876|B,0.001718,0.001720,0.000002
EPI2730987|HA|B/Tajikistan/1314/2023|EPI_ISL_18226883|B,0.010309,0.010444,0.000135
EPI2754985|HA|B/Bangkok/P3449/2023|EPI_ISL_18292903|B,0.006873,0.006937,0.000064
EPI2462489|HA|B/Armenia/622/2023|EPI_ISL_17211622|B,0.003436,0.003449,0.000012
EPI2462487|HA|B/Armenia/421/2023|EPI_ISL_17211620|B,0.001718,0.001723,0.000005
EPI2462488|HA|B/Armenia/600/2023|EPI_ISL_17211621|B,0.008591,0.008676,0.000085
EPI2550254|HA|B/Bishkek/05/2023|EPI_ISL_17638482|B,0.008591,0.008676,0.000085
EPI2928136|HA|B/Bangladesh/2230711039/2023|EPI_ISL_18786095|B,0.008591,0.008689,0.000098
EPI3162349|HA|B/KOCHI/101/2023|EPI_ISL_19015534|B,0.003436,0.003448,0.000012
EPI2928899|HA|B/Maldives/1747/2023|EPI_ISL_18786268|B,0.003436,0.003452,0.000015
EPI2928868|HA|B/Ayutthaya/312/2023|EPI_ISL_18786264|B,0.003436,0.003439,0.000003
EPI2929050|HA|B/Hong_Kong/61/2023|EPI_ISL_18786288|B,0.005155,0.005194,0.000039
EPI4488685|HA|B/Odisha/788/2023|EPI_ISL_20063847|B,0.003425,0.003442,0.000018
EPI2972942|HA|B/Hong_Kong/VB23237534/2023|EPI_ISL_18851446|B,0.005155,0.005200,0.000046
EPI2972935|HA|B/Hong_Kong/VB23219405/2023|EPI_ISL_18851439|B,0.005155,0.005195,0.000040
EPI2972929|HA|B/Hong_Kong/VB23201644/2023|EPI_ISL_18851433|B,0.005155,0.005201,0.000047
EPI4489111|HA|B/Odisha/1252B/2023|EPI_ISL_20063984|B,0.006849,0.006914,0.000065
EPI4489144|HA|B/Odisha/1492/2023|EPI_ISL_20063990|B,0.006849,0.006910,0.000061
EPI4489127|HA|B/Odisha/1285/2023|EPI_ISL_20063988|B,0.005137,0.005168,0.000031
EPI4489136|HA|B/Odisha/1421/2023|EPI_ISL_20063989|B,0.049658,0.053848,0.004191
EPI2973053|HA|B/Beijing-Huairou/12187/2023|EPI_ISL_18851539|B,0.006873,0.006928,0.000055
EPI2973035|HA|B/Xinjiang-Atushi/11163/2023|EPI_ISL_18851533|B,0.003436,0.003443,0.000007
EPI2973029|HA|B/Chongqing-Fuling/11323/2023|EPI_ISL_18851531|B,0.003436,0.003442,0.000006
EPI3011334|HA|B/AICHI/5/2023|EPI_ISL_18884342|B,0.005155,0.005202,0.000047
EPI3011350|HA|B/OKINAWA/279/2023|EPI_ISL_18884344|B,0.001718,0.001722,0.000004
EPI2973017|HA|B/Yunnan-Lushui/11196/2023|EPI_ISL_18851527|B,0.005155,0.005193,0.000039
EPI4489095|HA|B/Odisha/1231/2023|EPI_ISL_20063982|B,0.005137,0.005318,0.000181
EPI4489103|HA|B/Odisha/1233/2023|EPI_ISL_20063983|B,0.005137,0.005174,0.000037
EPI4489087|HA|B/Odisha/1229/2023|EPI_ISL_20063949|B,0.008562,0.008664,0.000103
EPI2701672|HA|B/India/GIHSN-HCL023127026801/2023|EPI_ISL_18131266|B,0.008591,0.008677,0.000086
EPI2615158|HA|B/Singapore/NUH0007/2023|EPI_ISL_17967466|B,0.003436,0.003448,0.000012
EPI2615206|HA|B/Singapore/NUH0052/2023|EPI_ISL_17967491|B,0.001718,0.001718,-0.000001
EPI2615264|HA|B/Singapore/GP0105/2023|EPI_ISL_17967540|B,0.006873,0.006907,0.000034
EPI2615272|HA|B/Singapore/GP0174/2023|EPI_ISL_17967550|B,0.003436,0.003442,0.000005
EPI2615248|HA|B/Singapore/KK1240/2023|EPI_ISL_17967520|B,0.003436,0.003451,0.000014
EPI2615312|HA|B/Singapore/GP0655/2023|EPI_ISL_17967571|B,0.003436,0.003459,0.000022
EPI2615296|HA|B/Singapore/GP0467/2023|EPI_ISL_17967569|B,0.001718,0.001719,0.000001
EPI2615400|HA|B/Singapore/GP3392/2023|EPI_ISL_17967582|B,0.001718,0.001717,-0.000001
EPI2615424|HA|B/Singapore/GP5646/2023|EPI_ISL_17967585|B,0.001718,0.001717,-0.000001
EPI2585186|HA|B/HK/13/2023|EPI_ISL_17770507|B,0.001718,0.001724,0.000006
EPI2929227|HA|B/Maldives/1876/2023|EPI_ISL_18786314|B,0.008591,0.008684,0.000093
EPI2929184|HA|B/Bahrain/1163/2023|EPI_ISL_18786308|B,0.003436,0.003444,0.000008
EPI2929195|HA|B/Abu_Dhabi/16805/2023|EPI_ISL_18786309|B,0.008591,0.008717,0.000126
EPI2929481|HA|B/Hong_Kong/72/2023|EPI_ISL_18786366|B,0.005155,0.005208,0.000053
EPI2929669|HA|B/Maldives/1986/2023|EPI_ISL_18786391|B,0.005155,0.005189,0.000034
EPI2929635|HA|B/Rak/17402/2023|EPI_ISL_18786386|B,0.008591,0.008646,0.000055
EPI2929577|HA|B/Maldives/1878/2023|EPI_ISL_18786378|B,0.005155,0.005211,0.000056
EPI2615520|HA|B/Singapore/TT0044/2023|EPI_ISL_17967667|B,0.006873,0.006915,0.000042
EPI2615616|HA|B/Singapore/KK1475/2023|EPI_ISL_17967679|B,0.003436,0.003437,0.000000
EPI2615624|HA|B/Singapore/KK1486/2023|EPI_ISL_17967680|B,0.001718,0.001718,0.000000
EPI2958726|HA|B/Surat_Thani/P5851/2023|EPI_ISL_18819771|B,0.005155,0.005198,0.000044
EPI2958718|HA|B/Surat_Thani/P5850/2023|EPI_ISL_18819770|B,0.006873,0.006963,0.000091
EPI2958702|HA|B/Bangkok/P5822/2023|EPI_ISL_18819768|B,0.006873,0.006922,0.000049
EPI2958662|HA|B/Surat_Thani/P5768/2023|EPI_ISL_18819763|B,0.006873,0.006967,0.000094
EPI2958646|HA|B/Chiang_Rai/P5761/2023|EPI_ISL_18819761|B,0.003436,0.003441,0.000005
EPI2958814|HA|B/Chiang_Rai/P0097/2023|EPI_ISL_18819782|B,0.003436,0.003441,0.000004
EPI2959099|HA|B/Beijing-Chaoyang/12796/2023|EPI_ISL_18820370|B,0.005155,0.005197,0.000043
EPI2959093|HA|B/Yunnan-Anning/11070/2023|EPI_ISL_18820361|B,0.005155,0.005194,0.000039
EPI2959123|HA|B/Hubei-Tianmen/317/2023|EPI_ISL_18820411|B,0.006873,0.006970,0.000098
EPI2959207|HA|B/Shanghai-Putuo/1995/2023|EPI_ISL_18820439|B,0.005155,0.005194,0.000039
EPI2959195|HA|B/Zhejiang-Gongshu/11117/2023|EPI_ISL_18820435|B,0.005155,0.005189,0.000034
EPI2959192|HA|B/Hainan-Xiuying/1898/2023|EPI_ISL_18820434|B,0.006873,0.006968,0.000095
EPI2959177|HA|B/Yunnan-Xishan/11117/2023|EPI_ISL_18820429|B,0.005155,0.005200,0.000045
EPI2959288|HA|B/Guangxi-Dongxin/2627/2023|EPI_ISL_18820466|B,0.005155,0.005225,0.000071
EPI2959279|HA|B/Beijing-Chaoyang/13243/2023|EPI_ISL_18820463|B,0.005155,0.005200,0.000045
EPI2959495|HA|B/Guizhou-Xinyi/12187/2023|EPI_ISL_18820538|B,0.008591,0.008726,0.000135
EPI3017537|HA|B/Laos/3815/2023|EPI_ISL_18886137|B,0.005155,0.005191,0.000036
EPI2959528|HA|B/Yunnan-Wuhua/11387/2023|EPI_ISL_18820549|B,0.005155,0.005211,0.000056
EPI2615646|HA|B/Singapore/KK0930/2023|EPI_ISL_17968352|B,0.001718,0.001716,-0.000002
EPI3197238|HA|B/Abu_Dhabi/11943/2023|EPI_ISL_19050855|B,0.003436,0.003442,0.000006
EPI3197254|HA|B/Bangladesh/1231008018/2023|EPI_ISL_19050857|B,0.003436,0.003450,0.000013
EPI2734537|HA|B/Nepal/S599/2023|EPI_ISL_18231473|B,0.003436,0.003449,0.000012
EPI2598686|HA|B/Lebanon/385/2023|EPI_ISL_17806184|B,0.003436,0.003449,0.000013
EPI3452505|HA|B/Singapore/SAR22169/2023|EPI_ISL_19280487|B,0.008591,0.008676,0.000085
EPI2713205|HA|B/Chanthaburi/P2939/2023|EPI_ISL_18133605|B,0.003436,0.003474,0.000038
EPI3452365|HA|B/Singapore/SAR9173/2023|EPI_ISL_19280468|B,0.008591,0.008713,0.000122
EPI3452339|HA|B/Singapore/KK2785/2023|EPI_ISL_19280464|B,0.008591,0.008684,0.000093
EPI2735261|HA|B/Ulsan/1100/2023|EPI_ISL_18231984|B,0.008591,0.008713,0.000122
EPI2735251|HA|B/Gyeongbuk/1098/2023|EPI_ISL_18231973|B,0.003436,0.003451,0.000015
EPI2799260|HA|B/Abu_Dhabi/11665/2023|EPI_ISL_18527652|B,0.003436,0.003450,0.000013
EPI2799267|HA|B/Dubai/11448/2023|EPI_ISL_18527653|B,0.005155,0.005214,0.000060
EPI3813701|HA|B/ABUDHABI/UAE/0014147/2023|EPI_ISL_19674727|B,0.005155,0.005222,0.000067
EPI2669475|HA|B/Shanghai-Fengxian/1107/2023|EPI_ISL_18069114|B,0.006873,0.006958,0.000085
EPI2669469|HA|B/Sichuan-Gaoxin/1437/2023|EPI_ISL_18069112|B,0.001718,0.001719,0.000001
EPI2669490|HA|B/Sichuan-Qingyang/1363/2023|EPI_ISL_18069119|B,0.001718,0.001723,0.000004
EPI2669487|HA|B/Beijing-Chaoyang/1570/2023|EPI_ISL_18069118|B,0.005155,0.005186,0.000031
EPI2669481|HA|B/Xinjiang-Kashi/1149/2023|EPI_ISL_18069116|B,0.006873,0.006938,0.000065
EPI2669508|HA|B/Hubei-Huangzhou/1406/2023|EPI_ISL_18069125|B,0.005155,0.005175,0.000020
EPI2669523|HA|B/Shanghai-Changning/1492/2023|EPI_ISL_18069130|B,0.001718,0.001718,-0.000001
EPI2868889|HA|B/Laos/F4335/2023|EPI_ISL_18692915|B,0.003436,0.003451,0.000015
EPI2983265|HA|B/HongKong/71/2023|EPI_ISL_18856859|B,0.005155,0.005204,0.000049
EPI2983217|HA|B/HongKong/66/2023|EPI_ISL_18856853|B,0.005155,0.005194,0.000039
EPI2735599|HA|B/Bangladesh/8012/2023|EPI_ISL_18234648|B,0.010309,0.010491,0.000182
EPI2439472|HA|A/Pakistan/GIHSN/ICT/1091/2023|EPI_ISL_17087764|B,0.000000,0.000001,0.000001
EPI2735663|HA|B/Bangladesh/2026/2023|EPI_ISL_18234656|B,0.003436,0.003451,0.000015
EPI2869285|HA|B/Chiang_Rai/P5538/2023|EPI_ISL_18693464|B,0.003436,0.003444,0.000008
EPI2869100|HA|B/Ranong/P5324/2023|EPI_ISL_18693441|B,0.006873,0.006964,0.000091
EPI2869389|HA|B/Surat_Thani/P5691/2023|EPI_ISL_18693477|B,0.003436,0.003441,0.000004
EPI2869357|HA|B/Phra_Nakhon_Si_Ayutthaya/P5655/2023|EPI_ISL_18693473|B,0.005155,0.005205,0.000050
EPI2869349|HA|B/Chiang_Rai/P5642/2023|EPI_ISL_18693472|B,0.003436,0.003450,0.000013
EPI2869373|HA|B/Chiang_Rai/P5677/2023|EPI_ISL_18693475|B,0.008591,0.008663,0.000072
EPI2986373|HA|B/Vietnam/0150/2023|EPI_ISL_18857468|B,0.005155,0.005173,0.000018
EPI2986324|HA|B/Vietnam/0131/2023|EPI_ISL_18857462|B,0.001718,0.001722,0.000004
EPI2986292|HA|B/Laos/4532/2023|EPI_ISL_18857458|B,0.005155,0.005196,0.000041
EPI2986276|HA|B/Vietnam/0144/2023|EPI_ISL_18857456|B,0.005155,0.005173,0.000018
EPI2986213|HA|B/Vietnam/0168/2023|EPI_ISL_18857448|B,0.001718,0.001717,-0.000001
EPI2986165|HA|B/Vietnam/0209/2023|EPI_ISL_18857442|B,0.001718,0.001718,0.000000
EPI2986589|HA|B/Afghanistan/8315/2023|EPI_ISL_18857497|B,0.003436,0.003434,-0.000002
EPI2986779|HA|B/Afghanistan/9331/2023|EPI_ISL_18857522|B,0.003436,0.003448,0.000011
EPI2786427|HA|B/WuhanJianghan/23010/2023|EPI_ISL_18466091|B,0.005155,0.005199,0.000045
EPI2600583|HA|B/Brunei/11/2023|EPI_ISL_17811496|B,0.003436,0.003451,0.000014
EPI3826613|HA|B/Riyadh/113/2023|EPI_ISL_19679466|B,0.005155,0.005187,0.000033
EPI3826597|HA|B/Riyadh/44/2023|EPI_ISL_19679457|B,0.006873,0.006907,0.000034
EPI3826599|HA|B/Riyadh/41/2023|EPI_ISL_19679458|B,0.008591,0.008655,0.000064
EPI3826563|HA|B/Riyadh/60/2023|EPI_ISL_19679451|B,0.003436,0.003460,0.000023
EPI2745308|HA|B/HongKong/15/2023|EPI_ISL_18271052|B,0.001718,0.001726,0.000008
EPI2670076|HA|B/Malaysia/RP0197/2023|EPI_ISL_18074134|B,0.001718,0.001720,0.000002
EPI2670068|HA|B/India/Salem-NIV237315/2023|EPI_ISL_18074132|B,0.003436,0.003448,0.000012
EPI2527425|HA|B/OKINAWA/221/2023|EPI_ISL_17517211|B,0.001718,0.001718,0.000000
EPI2527521|HA|B/AICHI/1/2023|EPI_ISL_17517224|B,0.001718,0.001716,-0.000002
EPI2758208|HA|B/Bangladesh/8011/2023|EPI_ISL_18304105|B,0.008591,0.008723,0.000132
EPI2758388|HA|B/Bangladesh/0005/2023|EPI_ISL_18304131|B,0.008591,0.008702,0.000111
EPI2758442|HA|B/Syrian_Arab_Republic/7254/2023|EPI_ISL_18304138|B,0.003436,0.003455,0.000018
EPI3558142|HA|B/ISHIKAWA/230/2023|EPI_ISL_19418333|B,0.001718,0.001719,0.000001
EPI2746546|HA|B/India/Pune-NIVCOV233184/2023|EPI_ISL_18272598|B,0.003436,0.003460,0.000024
EPI2746450|HA|B/India/Pune-NIV239638/2023|EPI_ISL_18272586|B,0.003436,0.003447,0.000010
EPI2746434|HA|B/India/Pune-NIVCOV232882/2023|EPI_ISL_18272584|B,0.006873,0.006958,0.000085
EPI2746442|HA|B/India/Pune-NIVCOV232709/2023|EPI_ISL_18272585|B,0.008591,0.008682,0.000091
EPI2690334|HA|B/Fujairah/7611/2023|EPI_ISL_18109023|B,0.003436,0.003460,0.000023
EPI2690286|HA|B/Abu_Dhabi/7582/2023|EPI_ISL_18109017|B,0.003436,0.003447,0.000011
EPI2962338|HA|B/Singapore/GP5102/2023|EPI_ISL_18830846|B,0.005155,0.005184,0.000030
EPI2962330|HA|B/Singapore/GP3824/2023|EPI_ISL_18830845|B,0.001718,0.001719,0.000000
EPI2962314|HA|B/Singapore/GP2328/2023|EPI_ISL_18830843|B,0.006873,0.006997,0.000124
EPI2962298|HA|B/Singapore/SAR5184/2023|EPI_ISL_18830841|B,0.006873,0.006944,0.000071
EPI2962290|HA|B/Singapore/SAR1198/2023|EPI_ISL_18830840|B,0.010309,0.010445,0.000136
EPI2962250|HA|B/Singapore/KK1669/2023|EPI_ISL_18830835|B,0.001718,0.001718,0.000000
EPI2962234|HA|B/Singapore/GP10236/2023|EPI_ISL_18830833|B,0.003436,0.003437,0.000000
EPI3403789|HA|B/Cambodia/h0125364/2023|EPI_ISL_19224502|B,0.001718,0.001723,0.000005
EPI3403795|HA|B/Cambodia/h1218360/2023|EPI_ISL_19224505|B,0.006873,0.006975,0.000102
EPI3403793|HA|B/Cambodia/h0329365/2023|EPI_ISL_19224504|B,0.001718,0.001719,0.000000
EPI2942857|HA|B/Indonesia/BIOKES-IBPP1646/2023|EPI_ISL_18798546|B,0.005155,0.005175,0.000021
EPI2717521|HA|B/Hong_Kong/16/2023|EPI_ISL_18143183|B,0.003436,0.003451,0.000015
EPI2962572|HA|B/Singapore/KK2598/2023|EPI_ISL_18830879|B,0.003436,0.003448,0.000012
EPI2962532|HA|B/Singapore/TT0788/2023|EPI_ISL_18830874|B,0.001718,0.001718,0.000000
EPI2962508|HA|B/Singapore/NUH0729/2023|EPI_ISL_18830871|B,0.001718,0.001723,0.000004
EPI2962468|HA|B/Singapore/EN0877/2023|EPI_ISL_18830866|B,0.005155,0.005174,0.000019
EPI2962354|HA|B/Singapore/GP11934/2023|EPI_ISL_18830848|B,0.001718,0.001721,0.000003
EPI2962690|HA|B/Singapore/GP21174/2023|EPI_ISL_18830898|B,0.006873,0.006943,0.000071
EPI2962658|HA|B/Singapore/KK2529/2023|EPI_ISL_18830894|B,0.008591,0.008724,0.000132
EPI2962620|HA|B/Singapore/TT0979/2023|EPI_ISL_18830885|B,0.005155,0.005215,0.000061
EPI2718002|HA|B/Bahrain/6643/2023|EPI_ISL_18143247|B,0.001718,0.001716,-0.000002
EPI2943325|HA|B/KAGAWA/23200/2023|EPI_ISL_18799198|B,0.001718,0.001716,-0.000002
EPI2642670|HA|B/Brunei/50/2023|EPI_ISL_18012862|B,0.001718,0.001726,0.000008
EPI2642668|HA|B/Brunei/40/2023|EPI_ISL_18012861|B,0.003436,0.003447,0.000010
EPI2642774|HA|B/Brunei/14/2023|EPI_ISL_18012914|B,0.001718,0.001717,-0.000001
EPI2534248|HA|B/Bangkok/P810/2023|EPI_ISL_17554778|B,0.001718,0.001726,0.000008
EPI2534232|HA|B/Surat_Thani/P795/2023|EPI_ISL_17554776|B,0.001718,0.001717,-0.000001
EPI2534176|HA|B/Chiang_Rai/P760/2023|EPI_ISL_17554769|B,0.003436,0.003434,-0.000003
EPI3221864|HA|B/WAKAYAMA/134/2023|EPI_ISL_19062195|B,0.005155,0.005199,0.000044
EPI2621030|HA|B/Abu_Dhabi/5348/2023|EPI_ISL_17981352|B,0.003436,0.003458,0.000021
EPI2621350|HA|B/Bahrain/1138/2023|EPI_ISL_17981392|B,0.008591,0.008723,0.000132
EPI3179074|HA|B/ABUDHABI/UAE/0000939/2023|EPI_ISL_19029988|B,0.003436,0.003447,0.000011
EPI2621419|HA|B/Bahrain/4255/2023|EPI_ISL_17981401|B,0.008591,0.008684,0.000093
EPI2621221|HA|B/Abu_Dhabi/4041/2023|EPI_ISL_17981376|B,0.005155,0.005202,0.000047
EPI2621278|HA|B/Abu_Dhabi/5580/2023|EPI_ISL_17981383|B,0.003436,0.003456,0.000020
EPI2818083|HA|B/Nakhon_Phanom/P4972/2023|EPI_ISL_18604027|B,0.005155,0.005191,0.000036
EPI2818067|HA|B/Bangkok/P4949/2023|EPI_ISL_18604025|B,0.003436,0.003451,0.000015
EPI2818059|HA|B/Chanthaburi/P4939/2023|EPI_ISL_18604024|B,0.005155,0.005180,0.000026
EPI3178934|HA|B/ABUDHABI/UAE/0000231/2023|EPI_ISL_19029967|B,0.001718,0.001718,-0.000001
EPI2818027|HA|B/Bangkok/P4827/2023|EPI_ISL_18604020|B,0.005155,0.005202,0.000048
EPI3178965|HA|B/ABUDHABI/UAE/0000335/2023|EPI_ISL_19029972|B,0.001718,0.001716,-0.000002
EPI2621553|HA|B/Bahrain/8826/2023|EPI_ISL_17981419|B,0.008591,0.008713,0.000122
EPI3179019|HA|B/ABUDHABI/UAE/0000569/2023|EPI_ISL_19029980|B,0.001718,0.001718,0.000000
EPI3916461|HA|B/shenzhen/15/2023|EPI_ISL_19717676|B,0.005155,0.005197,0.000043
EPI3916463|HA|B/shenzhen/16/2023|EPI_ISL_19717677|B,0.005155,0.005205,0.000050
EPI3916453|HA|B/shenzhen/11/2023|EPI_ISL_19717672|B,0.005155,0.005207,0.000052
EPI3916451|HA|B/shenzhen/10/2023|EPI_ISL_19717671|B,0.006873,0.006956,0.000083
EPI3916437|HA|B/shenzhen/3/2023|EPI_ISL_19717664|B,0.003436,0.003444,0.000007
EPI3916433|HA|B/shenzhen/1/2023|EPI_ISL_19717662|B,0.003436,0.003443,0.000007
EPI2622245|HA|B/Brunei/33/2023|EPI_ISL_17981950|B,0.001718,0.001718,-0.000000
EPI2818195|HA|B/Ranong/P5140/2023|EPI_ISL_18604041|B,0.001718,0.001737,0.000018
EPI2818147|HA|B/Bangkok/P5049/2023|EPI_ISL_18604035|B,0.003436,0.003443,0.000007
EPI2818163|HA|B/Chanthaburi/P5079/2023|EPI_ISL_18604037|B,0.003436,0.003450,0.000013
EPI2589116|HA|B/Bangkok/P1604/2023|EPI_ISL_17785704|B,0.005155,0.005188,0.000033
EPI2793398|HA|B/Ranong/P3956/2023|EPI_ISL_18506291|B,0.005155,0.005235,0.000080
EPI2793310|HA|B/Nakhon_Phanom/P3777/2023|EPI_ISL_18506280|B,0.006873,0.006958,0.000085
EPI2793668|HA|B/Bangkok/P4139/2023|EPI_ISL_18506325|B,0.005155,0.005165,0.000011
EPI2793550|HA|B/Phra_Nakhon_Si_Ayutthaya/P4025/2023|EPI_ISL_18506310|B,0.003436,0.003448,0.000011
