Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1030249|HA|B/Guangxi-Lingshan/35/2017|EPI_ISL_270715|B,0.005128,0.005165,0.000037
EPI1030267|HA|B/Guangxi-Xixiangtang/1136/2017|EPI_ISL_270721|B,0.006838,0.006910,0.000072
EPI1030318|HA|B/Hubei-Echeng/11730/2017|EPI_ISL_270738|B,0.005128,0.005173,0.000044
EPI1033142|HA|B/OKAYAMA/3/2017|EPI_ISL_271956|B,0.006838,0.006899,0.000061
EPI1033134|HA|B/EHIME/3/2017|EPI_ISL_271952|B,0.005128,0.005160,0.000031
EPI1033154|HA|B/KITAKYUSYU/5/2017|EPI_ISL_271962|B,0.005128,0.005157,0.000028
EPI1033878|HA|B/Bangladesh/0010/2017|EPI_ISL_272618|B,0.003419,0.003430,0.000012
EPI1036470|HA|B/Georgia/566/2017|EPI_ISL_273308|B,0.005128,0.005171,0.000042
EPI1036494|HA|B/Georgia/523/2017|EPI_ISL_273320|B,0.008547,0.008622,0.000075
EPI1211661|HA|B/Philippines/0875/2017|EPI_ISL_306117|B,0.006838,0.006885,0.000047
EPI1046028|HA|B/Ankara/561/2017|EPI_ISL_275444|B,0.005128,0.005161,0.000033
EPI1046025|HA|B/Ankara/551/2017|EPI_ISL_275443|B,0.006838,0.006912,0.000074
EPI1052103|HA|B/Bangladesh/1003/2017|EPI_ISL_276469|B,0.005128,0.005164,0.000036
EPI1052664|HA|B/Hong_Kong/283/2017|EPI_ISL_276541|B,0.005128,0.005157,0.000029
EPI1054180|HA|B/KANAGAWA/IC1647/2017|EPI_ISL_276793|B,0.005128,0.005156,0.000028
EPI1054216|HA|B/FUKUI/12/2017|EPI_ISL_276811|B,0.005128,0.005177,0.000049
EPI1057984|HA|B/NAGANO-C/39/2017|EPI_ISL_277458|B,0.008547,0.008630,0.000083
EPI1059616|HA|B/TOKYO/17111/2017|EPI_ISL_277718|B,0.005128,0.005167,0.000039
EPI1059628|HA|B/NIIGATA-C/22/2017|EPI_ISL_277724|B,0.005128,0.005172,0.000044
EPI1059624|HA|B/KAGOSHIMA/4067/2017|EPI_ISL_277722|B,0.005128,0.005166,0.000038
EPI1062358|HA|B/Jiangxi-Yuehu/1589/2017|EPI_ISL_278527|B,0.006838,0.006903,0.000065
EPI1062361|HA|B/Shanghai-Chongming/1638/2017|EPI_ISL_278528|B,0.006838,0.006922,0.000084
EPI1062388|HA|B/Yunnan-Wenshan/1619/2017|EPI_ISL_278537|B,0.006838,0.006892,0.000054
EPI1062757|HA|B/Guangxi-Hengxian/335/2017|EPI_ISL_278660|B,0.005128,0.005157,0.000029
EPI1062760|HA|B/Sichuan-Jiangyang/1904/2017|EPI_ISL_278661|B,0.006838,0.006929,0.000091
EPI1062763|HA|B/Shanghai-Putuo/1407/2017|EPI_ISL_278662|B,0.006838,0.006911,0.000074
EPI1062754|HA|B/Anhui-Huashan/1275/2017|EPI_ISL_278659|B,0.006838,0.006908,0.000070
EPI1062769|HA|B/Guizhou-Kaili/8103/2017|EPI_ISL_278664|B,0.008547,0.008682,0.000135
EPI1062772|HA|B/Shanghai-Changning/1405/2017|EPI_ISL_278665|B,0.008547,0.008636,0.000089
EPI1062802|HA|B/Jiangsu-Gaoyou/1585/2017|EPI_ISL_278675|B,0.006838,0.006899,0.000061
EPI1062877|HA|B/Yunnan-Anning/1391/2017|EPI_ISL_278700|B,0.006838,0.006903,0.000065
EPI1062871|HA|B/Zhejiang-Nanhu/1345/2017|EPI_ISL_278698|B,0.008547,0.008673,0.000126
EPI1062874|HA|B/Hubei-Echeng/38/2017|EPI_ISL_278699|B,0.008547,0.008641,0.000094
EPI1381174|HA|B/Colorado/06/2017|EPI_ISL_344415|B,0.012007,0.012193,0.000186
EPI1064984|HA|B/KANAGAWA/AC1629/2017|EPI_ISL_279046|B,0.006838,0.006916,0.000079
EPI1064998|HA|B/KANAGAWA/AC1635/2017|EPI_ISL_279053|B,0.006838,0.006910,0.000072
EPI1065000|HA|B/KANAGAWA/IC1644/2017|EPI_ISL_279054|B,0.006838,0.006912,0.000075
EPI1064994|HA|B/KANAGAWA/IC1639/2017|EPI_ISL_279051|B,0.006838,0.006893,0.000055
EPI1244612|HA|B/KOCHI/106/2017|EPI_ISL_312695|B,0.005128,0.005164,0.000036
EPI1244572|HA|B/KAWASAKI/79/2017|EPI_ISL_312690|B,0.008547,0.008623,0.000076
EPI1078781|HA|B/India/7284/2017|EPI_ISL_281651|B,0.005128,0.005173,0.000044
EPI1082654|HA|B/Cambodia/FSS34628/2017|EPI_ISL_282297|B,0.005128,0.005162,0.000034
EPI1085159|HA|B/KANAGAWA/ZC1701/2017|EPI_ISL_282747|B,0.003419,0.003436,0.000018
EPI1399085|HA|B/Taiwan/78141/2017|EPI_ISL_348566|B,0.005128,0.005157,0.000029
EPI1094264|HA|B/Laos/1675/2017|EPI_ISL_284124|B,0.005155,0.005205,0.000050
EPI1094272|HA|B/Laos/2106/2017|EPI_ISL_284125|B,0.003436,0.003455,0.000018
EPI1094280|HA|B/Laos/2152/2017|EPI_ISL_284126|B,0.005155,0.005190,0.000036
EPI1105670|HA|B/Bangladesh/2014/2017|EPI_ISL_285817|B,0.006838,0.006906,0.000068
EPI1106277|HA|B/Guangxi-Yuzhou/1773/2017|EPI_ISL_285912|B,0.015385,0.015706,0.000321
EPI1106283|HA|B/Jiangsu-Qingpu/1932/2017|EPI_ISL_285914|B,0.008547,0.008668,0.000121
EPI944064|HA|B/Jiangsu-Haizhou/123/2017|EPI_ISL_253322|B,0.008547,0.008633,0.000086
EPI1107537|HA|B/Bangladesh/702014/2017|EPI_ISL_286096|B,0.005128,0.005171,0.000043
EPI1107647|HA|B/Bangladesh/1156/2017|EPI_ISL_286112|B,0.006838,0.006890,0.000052
EPI1107663|HA|B/Bahrain/8/2017|EPI_ISL_286114|B,0.006838,0.006900,0.000062
EPI1113221|HA|B/OITA/11/2017|EPI_ISL_286977|B,0.008547,0.008631,0.000084
EPI1113223|HA|B/Laos/F1473/2017|EPI_ISL_286978|B,0.006838,0.006916,0.000079
EPI1113709|HA|B/Armenia/9/2017|EPI_ISL_287055|B,0.005128,0.005171,0.000043
EPI1125337|HA|B/Chongqing-Shapingba/37/2017|EPI_ISL_288709|B,0.010256,0.010549,0.000293
EPI1125340|HA|B/Guangxi-Xinbin/1832/2017|EPI_ISL_288710|B,0.005128,0.005160,0.000031
EPI1125331|HA|B/Hubei-Maojian/11662/2017|EPI_ISL_288707|B,0.013746,0.014022,0.000276
EPI1125358|HA|B/Sichuan-Qingyang/11469/2017|EPI_ISL_288716|B,0.006838,0.006934,0.000096
EPI1125361|HA|B/Shanghai-Baoshan/1864/2017|EPI_ISL_288717|B,0.006838,0.006912,0.000074
EPI1125352|HA|B/Neimenggu-Keerqin/1495/2017|EPI_ISL_288714|B,0.006838,0.006934,0.000097
EPI1130504|HA|B/Bangladesh/1269/2017|EPI_ISL_289592|B,0.006838,0.006895,0.000057
EPI1130753|HA|B/Indonesia/Nihrd-Lpg584/2017|EPI_ISL_289624|B,0.003419,0.003430,0.000011
EPI1141368|HA|B/Philippines/0838/2017|EPI_ISL_291575|B,0.005128,0.005162,0.000033
EPI1141313|HA|B/Philippines/0875/2017|EPI_ISL_291568|B,0.005128,0.005162,0.000034
EPI975712|HA|B/KANAGAWA/AC1623/2017|EPI_ISL_259047|B,0.006838,0.006931,0.000093
EPI975808|HA|B/KANAGAWA/IC1638/2017|EPI_ISL_259059|B,0.005128,0.005164,0.000036
EPI1145644|HA|B/Singapore/EN0958/2017|EPI_ISL_292457|B,0.006838,0.006914,0.000076
EPI1145822|HA|B/Sur/2294/2017|EPI_ISL_292489|B,0.006838,0.006883,0.000046
EPI1147885|HA|B/Hubei-Danjiangkou/31/2017|EPI_ISL_292773|B,0.006838,0.006898,0.000060
EPI1147891|HA|B/Hubei-Yunyang/310/2017|EPI_ISL_292775|B,0.013746,0.014217,0.000472
EPI1147906|HA|B/Yunnan-Funing/37/2017|EPI_ISL_292780|B,0.012027,0.012200,0.000173
EPI986263|HA|B/Qatar/10-VI-17-0001338/2017|EPI_ISL_261282|B,0.006838,0.006893,0.000055
EPI986259|HA|B/Qatar/10-VI-17-0001141/2017|EPI_ISL_261280|B,0.005128,0.005186,0.000058
EPI986271|HA|B/Qatar/32-VI-17-0001834/2017|EPI_ISL_261286|B,0.005128,0.005173,0.000044
EPI994644|HA|B/Georgia/06/2017|EPI_ISL_262766|B,0.006861,0.006912,0.000051
EPI994715|HA|B/Kentucky/14/2017|EPI_ISL_262775|B,0.010256,0.010356,0.000099
EPI994769|HA|B/Maryland/14/2017|EPI_ISL_262782|B,0.012007,0.012176,0.000169
EPI994809|HA|B/Minnesota/18/2017|EPI_ISL_262787|B,0.010292,0.010413,0.000122
EPI994880|HA|B/New_Jersey/21/2017|EPI_ISL_262796|B,0.012007,0.012162,0.000155
EPI995118|HA|B/Florida/22/2017|EPI_ISL_262826|B,0.005128,0.005157,0.000029
EPI995126|HA|B/Kentucky/09/2017|EPI_ISL_262827|B,0.006838,0.006907,0.000069
EPI995268|HA|B/Tennessee/12/2017|EPI_ISL_262845|B,0.006838,0.006883,0.000045
EPI1162380|HA|B/North_Carolina/30/2017|EPI_ISL_295941|B,0.012007,0.012185,0.000178
EPI1162444|HA|B/Idaho/31/2017|EPI_ISL_295949|B,0.008547,0.008635,0.000088
EPI1162698|HA|B/West_Virginia/21/2017|EPI_ISL_295981|B,0.012007,0.012187,0.000181
EPI1164788|HA|B/New_Hampshire/14/2017|EPI_ISL_296276|B,0.013722,0.014061,0.000339
EPI1001997|HA|B/Florida/28/2017|EPI_ISL_264108|B,0.005128,0.005157,0.000029
EPI1001974|HA|B/Connecticut/29/2017|EPI_ISL_264105|B,0.010292,0.010426,0.000134
EPI1002185|HA|B/Pennsylvania/11/2017|EPI_ISL_264132|B,0.010292,0.010431,0.000139
EPI1003236|HA|B/North_Carolina/17/2017|EPI_ISL_264401|B,0.003419,0.003431,0.000012
EPI1003324|HA|B/West_Virginia/12/2017|EPI_ISL_264412|B,0.005128,0.005157,0.000028
EPI1003292|HA|B/Texas/62/2017|EPI_ISL_264408|B,0.012007,0.012162,0.000155
EPI1007822|HA|B/Connecticut/31/2017|EPI_ISL_266604|B,0.010292,0.010426,0.000134
EPI1008023|HA|B/New_Jersey/24/2017|EPI_ISL_266630|B,0.012007,0.012166,0.000159
EPI1008199|HA|B/South_Dakota/15/2017|EPI_ISL_266653|B,0.006838,0.006887,0.000049
EPI1008231|HA|B/South_Dakota/19/2017|EPI_ISL_266657|B,0.010256,0.010376,0.000120
EPI1008675|HA|B/Michigan/29/2017|EPI_ISL_266714|B,0.008576,0.008652,0.000075
EPI1009845|HA|B/Hawaii/22/2017|EPI_ISL_266881|B,0.005128,0.005163,0.000035
EPI1009986|HA|B/Colorado/17/2017|EPI_ISL_266899|B,0.005128,0.005164,0.000035
EPI1010050|HA|B/North_Dakota/12/2017|EPI_ISL_266907|B,0.012007,0.012225,0.000218
EPI1012071|HA|B/Michigan/56/2017|EPI_ISL_267540|B,0.008547,0.008625,0.000078
EPI1012087|HA|B/Michigan/57/2017|EPI_ISL_267542|B,0.006838,0.006897,0.000060
EPI1012095|HA|B/Michigan/58/2017|EPI_ISL_267543|B,0.005128,0.005177,0.000049
EPI1012039|HA|B/Florida/55/2017|EPI_ISL_267536|B,0.008547,0.008622,0.000075
EPI1012111|HA|B/Michigan/67/2017|EPI_ISL_267545|B,0.006838,0.006912,0.000074
EPI1012175|HA|B/Minnesota/31/2017|EPI_ISL_267553|B,0.008576,0.008660,0.000084
EPI1012295|HA|B/Maryland/34/2017|EPI_ISL_267568|B,0.008547,0.008611,0.000064
EPI1017912|HA|B/California/28/2017|EPI_ISL_268476|B,0.006838,0.006887,0.000049
EPI1018056|HA|B/South_Carolina/14/2017|EPI_ISL_268494|B,0.008576,0.008654,0.000078
EPI1018008|HA|B/Hawaii/29/2017|EPI_ISL_268488|B,0.008547,0.008616,0.000069
EPI1020233|HA|B/Illinois/23/2017|EPI_ISL_268816|B,0.008547,0.008622,0.000075
EPI1020680|HA|B/Illinois/32/2017|EPI_ISL_268874|B,0.010256,0.010382,0.000125
EPI1020776|HA|B/Illinois/38/2017|EPI_ISL_268886|B,0.008547,0.008624,0.000077
EPI1020997|HA|B/Florida/62/2017|EPI_ISL_268914|B,0.012007,0.012222,0.000215
EPI1025518|HA|B/Alabama/02/2017|EPI_ISL_270001|B,0.010292,0.010393,0.000101
EPI1025891|HA|B/Colorado/22/2017|EPI_ISL_270051|B,0.012007,0.012166,0.000159
EPI1025979|HA|B/Connecticut/41/2017|EPI_ISL_270062|B,0.012007,0.012171,0.000164
EPI1025947|HA|B/Connecticut/37/2017|EPI_ISL_270058|B,0.005128,0.005157,0.000028
EPI1025955|HA|B/Connecticut/38/2017|EPI_ISL_270059|B,0.012007,0.012187,0.000181
EPI1026027|HA|B/Connecticut/47/2017|EPI_ISL_270069|B,0.012007,0.012227,0.000220
EPI1026147|HA|B/Iowa/18/2017|EPI_ISL_270084|B,0.008547,0.008623,0.000076
EPI1026208|HA|B/Louisiana/21/2017|EPI_ISL_270092|B,0.012007,0.012212,0.000205
EPI1026216|HA|B/Louisiana/22/2017|EPI_ISL_270093|B,0.005128,0.005175,0.000047
EPI1026178|HA|B/Iowa/22/2017|EPI_ISL_270088|B,0.010256,0.010358,0.000102
EPI1026186|HA|B/Iowa/24/2017|EPI_ISL_270089|B,0.006838,0.006902,0.000064
EPI1026248|HA|B/Louisiana/26/2017|EPI_ISL_270097|B,0.006838,0.006896,0.000058
EPI1026417|HA|B/Utah/40/2017|EPI_ISL_270119|B,0.015437,0.015739,0.000302
EPI1026425|HA|B/Utah/41/2017|EPI_ISL_270120|B,0.012007,0.012202,0.000195
EPI1026441|HA|B/Wisconsin/40/2017|EPI_ISL_270122|B,0.006838,0.006866,0.000029
EPI1026544|HA|B/Wisconsin/53/2017|EPI_ISL_270135|B,0.005128,0.005162,0.000034
EPI1026513|HA|B/Wisconsin/49/2017|EPI_ISL_270131|B,0.006838,0.006887,0.000050
EPI1026592|HA|B/Wisconsin/59/2017|EPI_ISL_270141|B,0.006838,0.006907,0.000069
EPI1033949|HA|B/Florida/84/2017|EPI_ISL_272627|B,0.012007,0.012174,0.000167
EPI1033989|HA|B/Hawaii/38/2017|EPI_ISL_272632|B,0.005128,0.005180,0.000052
EPI1034056|HA|B/Michigan/27/2017|EPI_ISL_272641|B,0.003419,0.003441,0.000023
EPI1039982|HA|B/Hawaii/47/2017|EPI_ISL_273813|B,0.005128,0.005165,0.000037
EPI1040008|HA|B/New_York/28/2017|EPI_ISL_273816|B,0.010292,0.010445,0.000154
EPI1040112|HA|B/South_Dakota/31/2017|EPI_ISL_273829|B,0.008547,0.008625,0.000078
EPI1040120|HA|B/Texas/76/2017|EPI_ISL_273830|B,0.008547,0.008610,0.000063
EPI1040144|HA|B/Virginia/17/2017|EPI_ISL_273833|B,0.008547,0.008663,0.000116
EPI1040208|HA|B/Virginia/25/2017|EPI_ISL_273841|B,0.006838,0.006915,0.000077
EPI1042200|HA|B/Florida/89/2017|EPI_ISL_274393|B,0.012007,0.012207,0.000200
EPI1051243|HA|B/Arizona/74/2017|EPI_ISL_276357|B,0.008547,0.008626,0.000079
EPI1051291|HA|B/Arizona/61/2017|EPI_ISL_276363|B,0.008547,0.008624,0.000077
EPI1051347|HA|B/Arizona/49/2017|EPI_ISL_276370|B,0.005128,0.005183,0.000055
EPI1051403|HA|B/Arizona/56/2017|EPI_ISL_276377|B,0.006838,0.006894,0.000056
EPI1051549|HA|B/Tennessee/35/2017|EPI_ISL_276396|B,0.005128,0.005157,0.000029
EPI1051564|HA|B/Ohio/14/2017|EPI_ISL_276398|B,0.008547,0.008601,0.000054
EPI1056593|HA|B/Hawaii/53/2017|EPI_ISL_277225|B,0.005128,0.005157,0.000028
EPI1056912|HA|B/Florida/94/2017|EPI_ISL_277267|B,0.012007,0.012197,0.000190
EPI3125851|HA|B/USA/PV00276/2017|EPI_ISL_18989152|B,0.010292,0.010415,0.000123
EPI3126405|HA|B/USA/PV00290/2017|EPI_ISL_18989220|B,0.006838,0.006896,0.000058
EPI909229|HA|B/South_Dakota/05/2017|EPI_ISL_247695|B,0.008547,0.008636,0.000089
EPI912611|HA|B/Massachusetts/03/2017|EPI_ISL_248271|B,0.005128,0.005162,0.000033
EPI917862|HA|B/Missouri/01/2017|EPI_ISL_248985|B,0.006838,0.006897,0.000059
EPI917963|HA|B/Texas/08/2017|EPI_ISL_248998|B,0.005128,0.005160,0.000032
EPI924222|HA|B/Kentucky/04/2017|EPI_ISL_249878|B,0.006838,0.006910,0.000073
EPI924431|HA|B/Utah/06/2017|EPI_ISL_249905|B,0.005128,0.005157,0.000029
EPI1089741|HA|B/Hawaii/55/2017|EPI_ISL_283379|B,0.006838,0.006927,0.000090
EPI3177289|HA|B/USA/PV00265/2017|EPI_ISL_19029324|B,0.005128,0.005171,0.000043
EPI1113638|HA|B/Michigan/50/2017|EPI_ISL_287033|B,0.010292,0.010396,0.000104
EPI1114062|HA|B/Michigan/76/2017|EPI_ISL_287130|B,0.010292,0.010427,0.000136
EPI1115795|HA|B/Michigan/46/2017|EPI_ISL_287373|B,0.008547,0.008800,0.000253
EPI955175|HA|B/Texas/24/2017|EPI_ISL_255258|B,0.008547,0.008610,0.000063
EPI3139339|HA|B/Michigan/UOMMH15236/2017|EPI_ISL_18999052|B,0.005128,0.005173,0.000044
EPI1124658|HA|B/Oklahoma/15/2017|EPI_ISL_288602|B,0.008547,0.008632,0.000085
EPI1124943|HA|B/Indiana/24/2017|EPI_ISL_288638|B,0.012007,0.012163,0.000156
EPI960385|HA|B/Arizona/07/2017|EPI_ISL_256111|B,0.005128,0.005163,0.000034
EPI1128000|HA|B/Pennsylvania/26/2017|EPI_ISL_289241|B,0.006838,0.006899,0.000061
EPI963719|HA|B/Florida/10/2017|EPI_ISL_256846|B,0.006838,0.006879,0.000041
EPI963806|HA|B/North_Carolina/03/2017|EPI_ISL_256857|B,0.008547,0.008622,0.000075
EPI1130997|HA|B/Wisconsin/76/2017|EPI_ISL_289655|B,0.010292,0.010428,0.000136
EPI964346|HA|B/Washington/12/2017|EPI_ISL_256932|B,0.006838,0.006894,0.000056
EPI969626|HA|B/South_Dakota/10/2017|EPI_ISL_257767|B,0.008547,0.008621,0.000074
EPI971017|HA|B/Michigan/20/2017|EPI_ISL_257972|B,0.010256,0.010569,0.000313
EPI971066|HA|B/Wisconsin/19/2017|EPI_ISL_257979|B,0.006838,0.006898,0.000060
EPI1137505|HA|B/California/74/2017|EPI_ISL_290794|B,0.008547,0.008654,0.000107
EPI1138021|HA|B/Florida/97/2017|EPI_ISL_290859|B,0.012007,0.012185,0.000178
EPI972104|HA|B/Illinois/12/2017|EPI_ISL_258184|B,0.008547,0.008641,0.000094
EPI972216|HA|B/Florida/12/2017|EPI_ISL_258199|B,0.012007,0.012232,0.000225
EPI977903|HA|B/Michigan/34/2017|EPI_ISL_259403|B,0.008547,0.008611,0.000064
EPI978262|HA|B/New_York/09/2017|EPI_ISL_259452|B,0.005128,0.005173,0.000044
EPI984688|HA|B/Colorado/10/2017|EPI_ISL_260479|B,0.008547,0.008619,0.000072
EPI984913|HA|B/Utah/19/2017|EPI_ISL_260507|B,0.008547,0.008641,0.000094
EPI1244038|HA|B/New_Caledonia/26/2017|EPI_ISL_312540|B,0.006838,0.006907,0.000070
EPI1132234|HA|B/Wellington/42/2017|EPI_ISL_289931|B,0.006838,0.006915,0.000077
EPI1082841|HA|B/Perth/11/2017|EPI_ISL_282369|B,0.006838,0.006906,0.000068
EPI1082843|HA|B/Wellington/28/2017|EPI_ISL_282370|B,0.005128,0.005163,0.000035
EPI1179381|HA|B/Townsville/4/2017|EPI_ISL_299618|B,0.003419,0.003427,0.000008
EPI1183763|HA|B/Fiji/33/2017|EPI_ISL_300401|B,0.006838,0.006909,0.000071
