Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI439414|HA|B/Wisconsin/02/2013|EPI_ISL_138549|B,0.003419,0.003427,0.000008
EPI438946|HA|B/South_Dakota/01/2013|EPI_ISL_138557|B,0.003419,0.003438,0.000019
EPI438975|HA|B/Nevada/05/2013|EPI_ISL_138567|B,0.005128,0.005170,0.000042
EPI442845|HA|B/New_Hampshire/03/2013|EPI_ISL_139543|B,0.003419,0.003435,0.000016
EPI442854|HA|B/Montana/01/2013|EPI_ISL_139546|B,0.005128,0.005152,0.000023
EPI443755|HA|B/North_Dakota/02/2013|EPI_ISL_139931|B,0.003419,0.003441,0.000022
EPI443764|HA|B/Wyoming/03/2013|EPI_ISL_139934|B,0.006838,0.006922,0.000084
EPI447116|HA|B/Texas/06/2013|EPI_ISL_140978|B,0.005128,0.005155,0.000026
EPI447122|HA|B/New_York/03/2013|EPI_ISL_140980|B,0.005128,0.005180,0.000051
EPI450575|HA|B/Wisconsin/03/2013|EPI_ISL_141619|B,0.003419,0.003438,0.000019
EPI457595|HA|B/Colorado/05/2013|EPI_ISL_142894|B,0.005128,0.005165,0.000037
EPI457592|HA|B/Georgia/07/2013|EPI_ISL_142893|B,0.005128,0.005150,0.000022
EPI459722|HA|B/California/05/2013|EPI_ISL_143231|B,0.005128,0.005157,0.000029
EPI459726|HA|B/Nevada/09/2013|EPI_ISL_143232|B,0.005128,0.005148,0.000020
EPI462448|HA|B/Rhode_Island/01/2013|EPI_ISL_144245|B,0.005128,0.005145,0.000016
EPI499220|HA|B/Florida/08/2013|EPI_ISL_153508|B,0.005128,0.005143,0.000014
EPI503552|HA|B/Nevada/12/2013|EPI_ISL_154835|B,0.005128,0.005154,0.000026
EPI503582|HA|B/Texas/08/2013|EPI_ISL_154845|B,0.005128,0.005144,0.000016
EPI504564|HA|B/Michigan/03/2013|EPI_ISL_155568|B,0.006838,0.006918,0.000080
EPI644623|HA|B/Michigan/05/2013|EPI_ISL_196065|B,0.003419,0.003438,0.000019
EPI466130|HA|B/CANBERRA/1/2013|EPI_ISL_145327|B,0.005128,0.005158,0.000030
EPI466171|HA|B/SOUTH_AUSTRALIA/10/2013|EPI_ISL_145341|B,0.005128,0.005174,0.000046
EPI466195|HA|B/VICTORIA/802/2013|EPI_ISL_145349|B,0.003419,0.003436,0.000017
EPI2187203|HA|B/Brisbane/10/2013|EPI_ISL_15146474|B,0.006838,0.006860,0.000022
EPI2187315|HA|B/Sydney/1/2013|EPI_ISL_15146528|B,0.010256,0.010349,0.000093
EPI2187267|HA|B/Perth/105/2013|EPI_ISL_15146503|B,0.005128,0.005172,0.000044
EPI2187280|HA|B/Perth/8/2013|EPI_ISL_15146509|B,0.005128,0.005185,0.000057
EPI2187302|HA|B/South_Auckland/8/2013|EPI_ISL_15146521|B,0.005128,0.005156,0.000028
