Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI826135|HA|B/Tak/11/2016|EPI_ISL_232282|B,0.013675,0.015510,0.001834
EPI826173|HA|B/Chanthaburi/72/2016|EPI_ISL_232287|B,0.001709,0.003432,0.001723
EPI826165|HA|B/Phetchaburi/59/2016|EPI_ISL_232286|B,0.001709,0.003426,0.001717
EPI826180|HA|B/Chanthaburi/81/2016|EPI_ISL_232288|B,0.001709,0.003427,0.001718
EPI826213|HA|B/Maha_Sarakham/561/2016|EPI_ISL_232293|B,0.001709,0.003433,0.001723
EPI826441|HA|B/Ulaanbaatar/1913/2016|EPI_ISL_232322|B,0.001709,0.003425,0.001716
EPI826698|HA|B/Bahrain/275/2016|EPI_ISL_232355|B,0.001709,0.003433,0.001723
EPI826691|HA|B/Bahrain/274/2016|EPI_ISL_232354|B,0.001709,0.003425,0.001716
EPI826683|HA|B/Bahrain/259/2016|EPI_ISL_232353|B,0.013675,0.015589,0.001914
EPI826730|HA|B/Bahrain/309/2016|EPI_ISL_232359|B,0.001709,0.003433,0.001723
EPI826789|HA|B/Bahrain/630/2016|EPI_ISL_232367|B,0.001709,0.003433,0.001723
EPI827125|HA|B/KITAKYUSYU/2/2016|EPI_ISL_232518|B,0.001709,0.003423,0.001714
EPI827123|HA|B/AICHI/151/2016|EPI_ISL_232517|B,0.003419,0.005143,0.001724
EPI827131|HA|B/IBARAKI/43/2016|EPI_ISL_232521|B,0.001709,0.003432,0.001723
EPI829448|HA|B/Izmir/1197/2016|EPI_ISL_232915|B,0.001709,0.003439,0.001729
EPI829446|HA|B/Izmir/1091/2016|EPI_ISL_232914|B,0.001709,0.003427,0.001718
EPI830721|HA|B/Vietnam/GHS43/2016|EPI_ISL_233110|B,0.001709,0.003423,0.001713
EPI830745|HA|B/Vietnam/GHS127/2016|EPI_ISL_233113|B,0.003419,0.005172,0.001753
EPI830737|HA|B/Vietnam/GHS102/2016|EPI_ISL_233112|B,0.003419,0.005143,0.001724
EPI833930|HA|B/Bangladesh/711007/2016|EPI_ISL_233657|B,0.003419,0.005155,0.001736
EPI834001|HA|B/India/5275/2016|EPI_ISL_233666|B,0.001709,0.003423,0.001713
EPI834330|HA|B/Vietnam/GHS52/2016|EPI_ISL_233707|B,0.011966,0.013780,0.001814
EPI834763|HA|B/Lebanon/1052/2016|EPI_ISL_233764|B,0.003419,0.005159,0.001740
EPI834862|HA|B/Sri_Lanka/22/2016|EPI_ISL_233783|B,0.015385,0.017360,0.001976
EPI3262481|HA|B/Myanmar/16M074/2016|EPI_ISL_19107866|B,0.001709,0.003434,0.001725
EPI3262473|HA|B/Myanmar/16M018/2016|EPI_ISL_19107865|B,0.003419,0.005146,0.001727
EPI3262521|HA|B/Myanmar/16M254/2016|EPI_ISL_19107871|B,0.001709,0.003426,0.001717
EPI3262513|HA|B/Myanmar/16M250/2016|EPI_ISL_19107870|B,0.003419,0.005175,0.001756
EPI3262505|HA|B/Myanmar/16M189/2016|EPI_ISL_19107869|B,0.001709,0.003423,0.001713
EPI1492114|HA|B/Ashgabat/2/2016|EPI_ISL_364903|B,0.003419,0.005136,0.001717
EPI1492112|HA|B/Ashgabat/1/2016|EPI_ISL_364902|B,0.001709,0.003423,0.001713
EPI1492116|HA|B/Ashgabat/4/2016|EPI_ISL_364904|B,0.003419,0.005143,0.001724
EPI838999|HA|B/Hong_Kong/1547/2016|EPI_ISL_234657|B,0.001709,0.003439,0.001729
EPI839080|HA|B/Zhejiang-Dinghai/1466/2016|EPI_ISL_234668|B,0.001709,0.003432,0.001723
EPI840210|HA|B/Taiwan/419/2016|EPI_ISL_234946|B,0.003419,0.005145,0.001726
EPI840194|HA|B/Taiwan/217/2016|EPI_ISL_234944|B,0.005128,0.006870,0.001742
EPI840234|HA|B/Taiwan/605/2016|EPI_ISL_234949|B,0.003419,0.005162,0.001743
EPI841610|HA|B/Laos/F1192/2016|EPI_ISL_235158|B,0.017094,0.019042,0.001948
EPI841608|HA|B/Laos/F1128/2016|EPI_ISL_235157|B,0.010256,0.012052,0.001796
EPI841616|HA|B/Laos/F1411/2016|EPI_ISL_235161|B,0.001709,0.003425,0.001716
EPI841624|HA|B/Laos/F1719/2016|EPI_ISL_235165|B,0.005128,0.006858,0.001730
EPI4411663|HA|B/Shandong-Boshan/1224/2016|EPI_ISL_19895912|B,0.005128,0.006899,0.001770
EPI843446|HA|B/Bangladesh/1012/2016|EPI_ISL_235462|B,0.001709,0.003423,0.001713
EPI4413647|HA|B/Shandong-Jiaxiang/318/2016|EPI_ISL_19896583|B,0.003419,0.005176,0.001757
EPI4413623|HA|B/Shandong-Donggang/1256/2016|EPI_ISL_19896580|B,0.001709,0.003439,0.001729
EPI844345|HA|B/Nepal/383/2016|EPI_ISL_235584|B,0.010256,0.012080,0.001824
EPI844465|HA|B/Nepal/582/2016|EPI_ISL_235599|B,0.011966,0.013858,0.001892
EPI1020309|HA|B/Kazakhstan/6630/2016|EPI_ISL_268826|B,0.001709,0.003430,0.001721
EPI1340251|HA|B/shenzhen/2018-31877/2016|EPI_ISL_334903|B,0.001709,0.003423,0.001714
EPI1340257|HA|B/shenzhen/2018-31880/2016|EPI_ISL_334905|B,0.001709,0.003426,0.001717
EPI1340296|HA|B/shenzhen/2018-31892/2016|EPI_ISL_334918|B,0.005128,0.006895,0.001767
EPI1340278|HA|B/shenzhen/2018-31886/2016|EPI_ISL_334912|B,0.001709,0.003433,0.001724
EPI854391|HA|B/Laos/1471/2016|EPI_ISL_236871|B,0.001709,0.003423,0.001713
EPI1341050|HA|B/shenzhen/2018-28114/2016|EPI_ISL_335168|B,0.003419,0.005156,0.001737
EPI854465|HA|B/Laos/2326/2016|EPI_ISL_236881|B,0.001709,0.003427,0.001718
EPI1025683|HA|B/Laos/3904/2016|EPI_ISL_270022|B,0.001709,0.003437,0.001727
EPI1025723|HA|B/Laos/4031/2016|EPI_ISL_270028|B,0.006838,0.008574,0.001736
EPI1025707|HA|B/Laos/4001/2016|EPI_ISL_270026|B,0.001709,0.003425,0.001715
EPI1025771|HA|B/Laos/4236/2016|EPI_ISL_270034|B,0.001709,0.003431,0.001722
EPI1025779|HA|B/Laos/4324/2016|EPI_ISL_270035|B,0.003419,0.005148,0.001729
EPI1025827|HA|B/Laos/4449/2016|EPI_ISL_270041|B,0.001709,0.003436,0.001726
EPI1025835|HA|B/Laos/4488/2016|EPI_ISL_270042|B,0.003419,0.005142,0.001723
EPI859124|HA|B/Jordan/IIIj-15-4521-01NT/2016|EPI_ISL_237694|B,0.001709,0.003429,0.001719
EPI859120|HA|B/Jordan/IIIj-15-4203-01NT/2016|EPI_ISL_237692|B,0.001709,0.003426,0.001717
EPI859134|HA|B/Jordan/20423/2016|EPI_ISL_237699|B,0.003419,0.005164,0.001745
EPI859132|HA|B/Jordan/20390/2016|EPI_ISL_237698|B,0.001709,0.003430,0.001721
EPI859142|HA|B/Jordan/20474/2016|EPI_ISL_237703|B,0.005128,0.006898,0.001770
EPI863338|HA|B/Bangladesh/3003/2016|EPI_ISL_238827|B,0.001709,0.003423,0.001713
EPI863390|HA|B/Bangladesh/910001/2016|EPI_ISL_238834|B,0.001709,0.003432,0.001723
EPI863382|HA|B/Bangladesh/0001/2016|EPI_ISL_238833|B,0.003419,0.005160,0.001741
EPI863414|HA|B/Bangladesh/0011/2016|EPI_ISL_238837|B,0.001709,0.003432,0.001723
EPI864166|HA|B/Bangladesh/1025/2016|EPI_ISL_238967|B,0.001709,0.003433,0.001724
EPI864246|HA|B/Bangladesh/896/2016|EPI_ISL_238977|B,0.001709,0.003426,0.001717
EPI864616|HA|B/Singapore/EN0592/2016|EPI_ISL_239048|B,0.001709,0.003433,0.001724
EPI864672|HA|B/Singapore/GP2018/2016|EPI_ISL_239055|B,0.003419,0.005156,0.001737
EPI864656|HA|B/Singapore/TT1252/2016|EPI_ISL_239053|B,0.005128,0.006882,0.001753
EPI864696|HA|B/Singapore/KK0994/2016|EPI_ISL_239058|B,0.001709,0.003424,0.001714
EPI869035|HA|B/Malaysia/0901/2016|EPI_ISL_239863|B,0.003419,0.005156,0.001737
EPI2930193|HA|B/Nepal/FLU-NPBH-03186/2016|EPI_ISL_18787773|B,0.001709,0.003434,0.001725
EPI2930137|HA|B/Nepal/FLU-NPBH-02948/2016|EPI_ISL_18787766|B,0.013675,0.015657,0.001982
EPI2930217|HA|B/Nepal/FLU-NPBH-03377/2016|EPI_ISL_18787776|B,0.001709,0.003424,0.001714
EPI2930481|HA|B/Nepal/FLU-NPWR-02707/2016|EPI_ISL_18787810|B,0.003419,0.005169,0.001750
EPI1039419|HA|B/Afghanistan/4832/2016|EPI_ISL_273740|B,0.003419,0.005176,0.001757
EPI1039426|HA|B/Afghanistan/5120/2016|EPI_ISL_273741|B,0.003419,0.005142,0.001723
EPI1039432|HA|B/Afghanistan/5093/2016|EPI_ISL_273742|B,0.001709,0.003436,0.001727
EPI885504|HA|B/Jiangxi-Guixi/1970/2016|EPI_ISL_242451|B,0.003419,0.005145,0.001726
EPI885495|HA|B/Anhui-Shushan/3184/2016|EPI_ISL_242448|B,0.003419,0.005147,0.001728
EPI885510|HA|B/Hunan-Jishou/12261/2016|EPI_ISL_242453|B,0.003419,0.005150,0.001731
EPI885525|HA|B/Liaoning-Huanggu/11111/2016|EPI_ISL_242458|B,0.003419,0.005150,0.001731
EPI885519|HA|B/Yunnan-Chuxiong/1995/2016|EPI_ISL_242456|B,0.011966,0.013822,0.001856
EPI885531|HA|B/Yunnan-Zhaoyang/11160/2016|EPI_ISL_242460|B,0.005128,0.006877,0.001749
EPI885552|HA|B/Henan-Zhaoling/8221/2016|EPI_ISL_242467|B,0.001709,0.003430,0.001721
EPI885756|HA|B/Sichuan-Qingyang/1952/2016|EPI_ISL_242535|B,0.001709,0.003437,0.001727
EPI885765|HA|B/Liaoning-Mingshan/1345/2016|EPI_ISL_242538|B,0.003419,0.005162,0.001743
EPI885789|HA|B/Jiangsu-Tinghu/1822/2016|EPI_ISL_242546|B,0.003419,0.005171,0.001752
EPI885783|HA|B/Shanghai-Hongkou/1710/2016|EPI_ISL_242544|B,0.003419,0.005159,0.001740
EPI892233|HA|B/Laos/3697/2016|EPI_ISL_243843|B,0.005128,0.006857,0.001729
EPI892767|HA|B/Malaysia/0657/2016|EPI_ISL_243915|B,0.001709,0.003434,0.001724
EPI713139|HA|B/WAKAYAMA-C/2/2016|EPI_ISL_212543|B,0.001709,0.003425,0.001716
EPI713219|HA|B/SAITAMA/1/2016|EPI_ISL_212553|B,0.001709,0.003439,0.001729
EPI713300|HA|B/Beijing-Xicheng/146/2016|EPI_ISL_212580|B,0.005128,0.006894,0.001766
EPI713691|HA|B/Henan-Shancheng/126/2016|EPI_ISL_212684|B,0.005128,0.006889,0.001761
EPI713818|HA|B/FUKUOKA-C/3/2016|EPI_ISL_212777|B,0.001709,0.003423,0.001713
EPI1063039|HA|B/Macao/611411/2016|EPI_ISL_278754|B,0.001709,0.003432,0.001723
EPI909542|HA|B/KAWASAKI/90/2016|EPI_ISL_247734|B,0.001709,0.003426,0.001717
EPI1553249|HA|B/Guangzhou/30/2016|EPI_ISL_379161|B,0.005128,0.006902,0.001774
EPI1553251|HA|B/Guangzhou/32/2016|EPI_ISL_379163|B,0.003419,0.005164,0.001746
EPI1553261|HA|B/Guangzhou/45/2016|EPI_ISL_379173|B,0.005128,0.006892,0.001764
EPI1553268|HA|B/Guangzhou/64/2016|EPI_ISL_379180|B,0.005128,0.006879,0.001751
EPI1553266|HA|B/Guangzhou/59/2016|EPI_ISL_379178|B,0.001709,0.003437,0.001728
EPI916645|HA|B/Kazakhstan/4992/2016|EPI_ISL_248686|B,0.001709,0.003425,0.001716
EPI916712|HA|B/Kyrgyzstan/33/2016|EPI_ISL_248720|B,0.001709,0.003434,0.001725
EPI919161|HA|B/Sri_Lanka/29/2016|EPI_ISL_249158|B,0.003419,0.005156,0.001737
EPI919165|HA|B/Nakhon_Si_Thammarat/368/2016|EPI_ISL_249160|B,0.003419,0.005156,0.001737
EPI734124|HA|B/KANAGAWA/AC19/2016|EPI_ISL_216531|B,0.001709,0.003425,0.001716
EPI736191|HA|B/KANAGAWA/ZC5/2016|EPI_ISL_216821|B,0.003419,0.005154,0.001735
EPI924375|HA|B/Ayutthaya/403/2016|EPI_ISL_249898|B,0.001709,0.003427,0.001717
EPI924538|HA|B/Chanthaburi/345/2016|EPI_ISL_249919|B,0.001709,0.003426,0.001716
EPI1399078|HA|B/Taiwan/85823/2016|EPI_ISL_348559|B,0.001709,0.003439,0.001729
EPI1399084|HA|B/Taiwan/86039/2016|EPI_ISL_348565|B,0.003419,0.005159,0.001740
EPI1399079|HA|B/Taiwan/85751/2016|EPI_ISL_348560|B,0.005128,0.006902,0.001774
EPI738151|HA|B/Bahrain/73/2016|EPI_ISL_217583|B,0.013675,0.015626,0.001951
EPI738190|HA|B/Bahrain/116/2016|EPI_ISL_217588|B,0.008547,0.010321,0.001774
EPI740444|HA|B/KANAGAWA/ZC12/2016|EPI_ISL_217896|B,0.003419,0.005137,0.001718
EPI755996|HA|B/SHIGA/2/2016|EPI_ISL_220937|B,0.001709,0.003434,0.001724
EPI3406438|HA|B/Human/Japan/OU-126C2/2016|EPI_ISL_19226215|B,0.068493,0.080089,0.011595
EPI759962|HA|B/Laos/F0721/2016|EPI_ISL_221701|B,0.011966,0.013780,0.001814
EPI955333|HA|B/Afghanistan/4614/2016|EPI_ISL_255279|B,0.005128,0.006885,0.001756
EPI955325|HA|B/Afghanistan/4612/2016|EPI_ISL_255278|B,0.005128,0.006867,0.001738
EPI955364|HA|B/Pakistan/1444/2016|EPI_ISL_255283|B,0.001709,0.003427,0.001718
EPI955340|HA|B/Afghanistan/4661/2016|EPI_ISL_255280|B,0.001709,0.003427,0.001718
EPI955396|HA|B/Pakistan/1496/2016|EPI_ISL_255287|B,0.001709,0.003430,0.001721
EPI955388|HA|B/Pakistan/1491/2016|EPI_ISL_255286|B,0.001709,0.003423,0.001714
EPI955380|HA|B/Pakistan/1480/2016|EPI_ISL_255285|B,0.001709,0.003427,0.001718
EPI955372|HA|B/Pakistan/1448/2016|EPI_ISL_255284|B,0.001709,0.003426,0.001717
EPI955464|HA|B/Lebanon/2200/2016|EPI_ISL_255296|B,0.003419,0.005143,0.001724
EPI955512|HA|B/Bahrain/859/2016|EPI_ISL_255302|B,0.001709,0.003425,0.001716
EPI765503|HA|B/Laos/0396/2016|EPI_ISL_222867|B,0.001709,0.003430,0.001721
EPI767153|HA|B/FUKUSHIMA/26/2016|EPI_ISL_223130|B,0.001709,0.003439,0.001729
EPI768682|HA|B/Henan-Zhongyuan/176/2016|EPI_ISL_223382|B,0.005128,0.006896,0.001768
EPI768694|HA|B/Hebei-Jizhou/1136/2016|EPI_ISL_223386|B,0.003419,0.005177,0.001758
EPI768706|HA|B/Shanxi-Xinghualing/1208/2016|EPI_ISL_223390|B,0.005128,0.006873,0.001745
EPI768730|HA|B/Hunan-Wuling/1809/2016|EPI_ISL_223398|B,0.008547,0.010383,0.001836
EPI768763|HA|B/Heilongjiang-Fujin/37/2016|EPI_ISL_223409|B,0.003419,0.005150,0.001732
EPI768790|HA|B/Shaanxi-Qindou/38/2016|EPI_ISL_223418|B,0.003419,0.005168,0.001749
EPI768787|HA|B/Shaanxi-Weicheng/1234/2016|EPI_ISL_223417|B,0.003419,0.005164,0.001746
EPI768802|HA|B/Fujian-Gulou/1391/2016|EPI_ISL_223422|B,0.001709,0.003434,0.001724
EPI768799|HA|B/Liaoning-Lianshan/1129/2016|EPI_ISL_223421|B,0.003419,0.005175,0.001756
EPI768811|HA|B/Shandong-Decheng/1446/2016|EPI_ISL_223425|B,0.003419,0.005159,0.001740
EPI768829|HA|B/Hunan-Jishou/1814/2016|EPI_ISL_223431|B,0.003419,0.005169,0.001750
EPI768838|HA|B/Shanghai-Yangpu/1192/2016|EPI_ISL_223434|B,0.005128,0.006901,0.001773
EPI768871|HA|B/Heilongjiang-Nangang/1224/2016|EPI_ISL_223445|B,0.001709,0.003426,0.001717
EPI768889|HA|B/Hunan-Wuling/1725/2016|EPI_ISL_223451|B,0.005128,0.006890,0.001762
EPI768883|HA|B/Hunan-Louxin/511/2016|EPI_ISL_223449|B,0.005128,0.006881,0.001753
EPI768880|HA|B/Shanghai-Jiading/1236/2016|EPI_ISL_223448|B,0.003419,0.005169,0.001750
EPI768895|HA|B/Jiangsu-Haizhou/1277/2016|EPI_ISL_223453|B,0.006838,0.008647,0.001810
EPI769700|HA|B/Jordan/20364/2016|EPI_ISL_223709|B,0.003419,0.005159,0.001740
EPI963523|HA|B/Afghanistan/4783/2016|EPI_ISL_256820|B,0.001709,0.003429,0.001719
EPI777830|HA|B/Guangxi-Jiangzhou/1345/2016|EPI_ISL_225365|B,0.001709,0.003427,0.001717
EPI777869|HA|B/Tianjin-Nankai/1636/2016|EPI_ISL_225378|B,0.003419,0.005156,0.001737
EPI784355|HA|B/Singapore/INFKK-16-0626/2016|EPI_ISL_226462|B,0.001709,0.003429,0.001720
EPI784533|HA|B/Singapore/INFGP-16-0995/2016|EPI_ISL_226486|B,0.001709,0.003427,0.001718
EPI784515|HA|B/Singapore/INFGP-16-0887/2016|EPI_ISL_226484|B,0.003419,0.005168,0.001749
EPI977423|HA|B/Myanmar/16M104/2016|EPI_ISL_259283|B,0.001709,0.003434,0.001724
EPI977417|HA|B/Myanmar/16M080/2016|EPI_ISL_259280|B,0.001709,0.003428,0.001719
EPI977431|HA|B/Myanmar/16M175/2016|EPI_ISL_259287|B,0.001709,0.003433,0.001723
EPI784901|HA|B/Singapore/INFTT-16-0381/2016|EPI_ISL_226535|B,0.001709,0.003424,0.001715
EPI793061|HA|B/Malaysia/0471/2016|EPI_ISL_227603|B,0.003419,0.005140,0.001721
EPI986215|HA|B/Iran/48810/2016|EPI_ISL_261258|B,0.003419,0.005151,0.001733
EPI986229|HA|B/Kazakhstan/4944/2016|EPI_ISL_261265|B,0.005128,0.006889,0.001761
EPI807893|HA|B/Michigan/23/2016|EPI_ISL_229378|B,0.003419,0.005142,0.001723
EPI807957|HA|B/Texas/73/2016|EPI_ISL_229386|B,0.001709,0.001717,0.000008
EPI808005|HA|B/New_York/29/2016|EPI_ISL_229393|B,0.003419,0.005153,0.001734
EPI808070|HA|B/Colorado/26/2016|EPI_ISL_229401|B,0.003419,0.005166,0.001747
EPI808166|HA|B/Wisconsin/37/2016|EPI_ISL_229413|B,0.001709,0.003426,0.001717
EPI808206|HA|B/New_Hampshire/24/2016|EPI_ISL_229418|B,0.001709,0.003426,0.001717
EPI808270|HA|B/Delaware/34/2016|EPI_ISL_229426|B,0.003419,0.005156,0.001737
EPI815900|HA|B/Maine/23/2016|EPI_ISL_230551|B,0.003419,0.005137,0.001718
EPI816048|HA|B/Tennessee/08/2016|EPI_ISL_230570|B,0.003419,0.005165,0.001746
EPI816040|HA|B/Nevada/28/2016|EPI_ISL_230569|B,0.001709,0.000001,-0.001708
EPI816063|HA|B/Hawaii/24/2016|EPI_ISL_230572|B,0.001709,0.003427,0.001718
EPI825547|HA|B/New_Mexico/47/2016|EPI_ISL_232208|B,0.001709,0.003431,0.001722
EPI825699|HA|B/Florida/77/2016|EPI_ISL_232227|B,0.001709,0.003433,0.001723
EPI825921|HA|B/Texas/140/2016|EPI_ISL_232255|B,0.001709,0.003431,0.001722
EPI826049|HA|B/Wisconsin/44/2016|EPI_ISL_232271|B,0.006838,0.008597,0.001759
EPI830874|HA|B/Virginia/30/2016|EPI_ISL_233130|B,0.013675,0.015640,0.001964
EPI830859|HA|B/New_York/51/2016|EPI_ISL_233128|B,0.003419,0.005151,0.001732
EPI830922|HA|B/New_Mexico/32/2016|EPI_ISL_233136|B,0.001709,0.003427,0.001718
EPI831224|HA|B/California/74/2016|EPI_ISL_233176|B,0.005128,0.006883,0.001755
EPI834258|HA|B/Virginia/50/2016|EPI_ISL_233698|B,0.003419,0.005145,0.001726
EPI834378|HA|B/Arizona/33/2016|EPI_ISL_233713|B,0.001709,0.003426,0.001717
EPI1007804|HA|B/California/82/2016|EPI_ISL_266602|B,0.005128,0.006864,0.001735
EPI843494|HA|B/Hawaii/39/2016|EPI_ISL_235468|B,0.003419,0.005143,0.001724
EPI854263|HA|B/Florida/83/2016|EPI_ISL_236854|B,0.003419,0.003441,0.000023
EPI854318|HA|B/Iowa/26/2016|EPI_ISL_236861|B,0.005128,0.006887,0.001759
EPI858213|HA|B/New_Jersey/21/2016|EPI_ISL_237453|B,0.003419,0.005146,0.001727
EPI863671|HA|B/New_York/52/2016|EPI_ISL_238870|B,0.006861,0.008649,0.001788
EPI872841|HA|B/Montana/16/2016|EPI_ISL_240487|B,0.003419,0.005146,0.001727
EPI700870|HA|B/California/01/2016|EPI_ISL_208497|B,0.005128,0.006896,0.001768
EPI880240|HA|B/Utah/62/2016|EPI_ISL_241655|B,0.003419,0.005149,0.001730
EPI880366|HA|B/Indiana/25/2016|EPI_ISL_241671|B,0.001709,0.003426,0.001717
EPI880443|HA|B/New_York/54/2016|EPI_ISL_241681|B,0.001709,0.003423,0.001714
EPI892388|HA|B/Pennsylvania/65/2016|EPI_ISL_243863|B,0.003419,0.005148,0.001729
EPI1053344|HA|B/Maryland/15/2016|EPI_ISL_276627|B,0.005146,0.006910,0.001764
EPI892741|HA|B/California/84/2016|EPI_ISL_243908|B,0.003419,0.005155,0.001736
EPI708953|HA|B/Utah/04/2016|EPI_ISL_211622|B,0.001709,0.003425,0.001716
EPI714366|HA|B/Virginia/01/2016|EPI_ISL_212859|B,0.001709,0.003432,0.001722
EPI714485|HA|B/Washington/11/2016|EPI_ISL_212874|B,0.003419,0.005141,0.001722
EPI721333|HA|B/Kentucky/02/2016|EPI_ISL_214286|B,0.003419,0.005150,0.001732
EPI908707|HA|B/North_Carolina/29/2016|EPI_ISL_247629|B,0.005146,0.006884,0.001738
EPI908998|HA|B/Mississippi/26/2016|EPI_ISL_247666|B,0.001709,0.003423,0.001713
EPI909285|HA|B/South_Dakota/19/2016|EPI_ISL_247702|B,0.006838,0.008583,0.001745
EPI738087|HA|B/New_Hampshire/04/2016|EPI_ISL_217575|B,0.005128,0.006895,0.001767
EPI738111|HA|B/Mississippi/01/2016|EPI_ISL_217578|B,0.005128,0.006862,0.001734
EPI738653|HA|B/Washington/33/2016|EPI_ISL_217651|B,0.003419,0.005161,0.001743
EPI738939|HA|B/New_Mexico/04/2016|EPI_ISL_217689|B,0.001709,0.003429,0.001719
EPI739484|HA|B/Nevada/08/2016|EPI_ISL_217760|B,0.005128,0.006891,0.001763
EPI739524|HA|B/Minnesota/04/2016|EPI_ISL_217765|B,0.005128,0.006897,0.001769
EPI739760|HA|B/California/51/2016|EPI_ISL_217796|B,0.003419,0.005151,0.001732
EPI739871|HA|B/Kentucky/08/2016|EPI_ISL_217810|B,0.001709,0.003431,0.001721
EPI739941|HA|B/Pennsylvania/11/2016|EPI_ISL_217819|B,0.001709,0.003426,0.001717
EPI754872|HA|B/Hawaii/10/2016|EPI_ISL_220729|B,0.003419,0.005145,0.001726
EPI754971|HA|B/Texas/56/2016|EPI_ISL_220742|B,0.003419,0.005141,0.001722
EPI755026|HA|B/Indiana/09/2016|EPI_ISL_220749|B,0.005128,0.006884,0.001756
EPI755480|HA|B/Oregon/29/2016|EPI_ISL_220807|B,0.001709,0.003427,0.001717
EPI755465|HA|B/Kansas/08/2016|EPI_ISL_220805|B,0.003419,0.005158,0.001739
EPI763446|HA|B/Florida/37/2016|EPI_ISL_222323|B,0.001709,0.003433,0.001724
EPI763629|HA|B/Missouri/04/2016|EPI_ISL_222347|B,0.003419,0.005163,0.001745
EPI766073|HA|B/Maryland/07/2016|EPI_ISL_222940|B,0.003419,0.005156,0.001737
EPI766255|HA|B/Florida/50/2016|EPI_ISL_222964|B,0.003419,0.001714,-0.001705
EPI766311|HA|B/Colorado/27/2016|EPI_ISL_222971|B,0.001709,0.003423,0.001714
EPI766561|HA|B/Louisiana/05/2016|EPI_ISL_223003|B,0.001709,0.003433,0.001723
EPI766553|HA|B/Louisiana/07/2016|EPI_ISL_223002|B,0.001709,0.003423,0.001713
EPI766668|HA|B/Texas/76/2016|EPI_ISL_223017|B,0.001709,0.003438,0.001728
EPI766960|HA|B/Iowa/22/2016|EPI_ISL_223059|B,0.003419,0.005159,0.001740
EPI769814|HA|B/Kentucky/17/2016|EPI_ISL_223734|B,0.003419,0.005161,0.001742
EPI776753|HA|B/Washington/70/2016|EPI_ISL_225196|B,0.003419,0.005151,0.001732
EPI776841|HA|B/Delaware/25/2016|EPI_ISL_225207|B,0.001709,0.003427,0.001718
EPI776988|HA|B/Florida/56/2016|EPI_ISL_225226|B,0.001709,0.003427,0.001718
EPI777084|HA|B/Utah/55/2016|EPI_ISL_225238|B,0.003419,0.005153,0.001735
EPI777171|HA|B/Kentucky/19/2016|EPI_ISL_225249|B,0.001709,0.003432,0.001723
EPI777256|HA|B/North_Carolina/18/2016|EPI_ISL_225260|B,0.001709,0.003423,0.001714
EPI777460|HA|B/Connecticut/19/2016|EPI_ISL_225286|B,0.005128,0.006869,0.001741
EPI777446|HA|B/Connecticut/20/2016|EPI_ISL_225284|B,0.005128,0.006901,0.001773
EPI806721|HA|B/Virginia/46/2016|EPI_ISL_229227|B,0.001709,0.003434,0.001724
