Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI499252|HA|B/Indonesia/Nihrd-Mtr1658/2013|EPI_ISL_153520|B,0.006838,0.006881,0.000043
EPI503594|HA|B/Taiwan/22/2013|EPI_ISL_154849|B,0.003419,0.003436,0.000018
EPI504612|HA|B/TOKYO/33418/2013|EPI_ISL_155583|B,0.003419,0.003434,0.000015
EPI507669|HA|B/Aichi/62/2013|EPI_ISL_156813|B,0.003419,0.003428,0.000009
EPI510069|HA|B/Gwangju/1701/2013|EPI_ISL_157836|B,0.003419,0.003422,0.000003
EPI510104|HA|B/Bangladesh/3006/2013|EPI_ISL_157848|B,0.003419,0.003422,0.000003
EPI515570|HA|B/Bangladesh/1835/2013|EPI_ISL_158964|B,0.003419,0.003431,0.000012
EPI439414|HA|B/Wisconsin/02/2013|EPI_ISL_138549|B,0.001709,0.001710,0.000001
EPI438946|HA|B/South_Dakota/01/2013|EPI_ISL_138557|B,0.001709,0.001716,0.000006
EPI438975|HA|B/Nevada/05/2013|EPI_ISL_138567|B,0.003419,0.003440,0.000021
EPI442845|HA|B/New_Hampshire/03/2013|EPI_ISL_139543|B,0.001709,0.001714,0.000004
EPI442854|HA|B/Montana/01/2013|EPI_ISL_139546|B,0.003419,0.003427,0.000008
EPI443755|HA|B/North_Dakota/02/2013|EPI_ISL_139931|B,0.001709,0.001717,0.000007
EPI443764|HA|B/Wyoming/03/2013|EPI_ISL_139934|B,0.005128,0.005180,0.000051
EPI447116|HA|B/Texas/06/2013|EPI_ISL_140978|B,0.003419,0.003429,0.000011
EPI447122|HA|B/New_York/03/2013|EPI_ISL_140980|B,0.003419,0.003446,0.000027
EPI450575|HA|B/Wisconsin/03/2013|EPI_ISL_141619|B,0.001709,0.001715,0.000006
EPI457595|HA|B/Colorado/05/2013|EPI_ISL_142894|B,0.003419,0.003436,0.000018
EPI457592|HA|B/Georgia/07/2013|EPI_ISL_142893|B,0.003419,0.003426,0.000007
EPI459722|HA|B/California/05/2013|EPI_ISL_143231|B,0.003419,0.003431,0.000013
EPI459726|HA|B/Nevada/09/2013|EPI_ISL_143232|B,0.003419,0.003425,0.000006
EPI462448|HA|B/Rhode_Island/01/2013|EPI_ISL_144245|B,0.003419,0.003422,0.000003
EPI499220|HA|B/Florida/08/2013|EPI_ISL_153508|B,0.003419,0.003421,0.000002
EPI503552|HA|B/Nevada/12/2013|EPI_ISL_154835|B,0.003419,0.003429,0.000010
EPI503582|HA|B/Texas/08/2013|EPI_ISL_154845|B,0.003419,0.003422,0.000003
EPI504564|HA|B/Michigan/03/2013|EPI_ISL_155568|B,0.005128,0.005177,0.000048
EPI644623|HA|B/Michigan/05/2013|EPI_ISL_196065|B,0.001709,0.001716,0.000006
EPI466130|HA|B/CANBERRA/1/2013|EPI_ISL_145327|B,0.003419,0.003432,0.000013
EPI466171|HA|B/SOUTH_AUSTRALIA/10/2013|EPI_ISL_145341|B,0.003419,0.003442,0.000023
EPI466195|HA|B/VICTORIA/802/2013|EPI_ISL_145349|B,0.001709,0.001715,0.000005
EPI2187203|HA|B/Brisbane/10/2013|EPI_ISL_15146474|B,0.005128,0.005134,0.000006
EPI2187315|HA|B/Sydney/1/2013|EPI_ISL_15146528|B,0.008547,0.008607,0.000060
EPI2187267|HA|B/Perth/105/2013|EPI_ISL_15146503|B,0.003419,0.003441,0.000022
EPI2187280|HA|B/Perth/8/2013|EPI_ISL_15146509|B,0.003419,0.003449,0.000031
EPI2187302|HA|B/South_Auckland/8/2013|EPI_ISL_15146521|B,0.003419,0.003431,0.000012
