Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1179623|HA|B/Philippines/13/2017|EPI_ISL_299708|B,0.011966,0.012139,0.000173
EPI1182265|HA|B/Hong_Kong/1133/2017|EPI_ISL_300118|B,0.008591,0.008670,0.000078
EPI1182280|HA|B/Hong_Kong/1148/2017|EPI_ISL_300120|B,0.010256,0.010386,0.000129
EPI1012520|HA|B/KANAGAWA/5/2017|EPI_ISL_267598|B,0.011966,0.012181,0.000215
EPI1012576|HA|B/KOBE/871/2017|EPI_ISL_267605|B,0.008547,0.008630,0.000083
EPI1012584|HA|B/GUNMA/82/2017|EPI_ISL_267606|B,0.010256,0.010409,0.000153
EPI1012544|HA|B/SHIZUOKA/48/2017|EPI_ISL_267601|B,0.010256,0.010407,0.000151
EPI1012552|HA|B/OITA/8/2017|EPI_ISL_267602|B,0.010256,0.010422,0.000165
EPI1012560|HA|B/HYOGO/3233/2017|EPI_ISL_267603|B,0.008547,0.008639,0.000092
EPI1012762|HA|B/Kyrgyzstan/119/2017|EPI_ISL_267629|B,0.006838,0.006911,0.000073
EPI1012738|HA|B/Kyrgyzstan/115/2017|EPI_ISL_267626|B,0.010256,0.010403,0.000147
EPI1012786|HA|B/Kyrgyzstan/125/2017|EPI_ISL_267632|B,0.010256,0.010472,0.000216
EPI1012802|HA|B/Kyrgyzstan/136/2017|EPI_ISL_267634|B,0.010256,0.010379,0.000123
EPI1012952|HA|B/Kyrgyzstan/99/2017|EPI_ISL_267653|B,0.008547,0.008661,0.000114
EPI1187942|HA|B/Laos/F2882/2017|EPI_ISL_301183|B,0.010256,0.010412,0.000156
EPI1017848|HA|B/Bangladesh/3004/2017|EPI_ISL_268468|B,0.006838,0.006906,0.000068
EPI1020317|HA|B/Kazakhstan/6718/2017|EPI_ISL_268827|B,0.010256,0.010381,0.000124
EPI1340173|HA|B/Chongqing-Yongchuan/331/2017|EPI_ISL_334877|B,0.013675,0.013936,0.000261
EPI1340185|HA|B/Neimenggu-Keerqin/1544/2017|EPI_ISL_334881|B,0.010256,0.010422,0.000165
EPI1340191|HA|B/Chongqing-Fuling/1886/2017|EPI_ISL_334883|B,0.017094,0.017486,0.000392
EPI1340239|HA|B/Guangxi-Youjiang/1928/2017|EPI_ISL_334899|B,0.010256,0.010381,0.000124
EPI1192388|HA|B/NAGANO/2774/2017|EPI_ISL_302254|B,0.010256,0.010418,0.000161
EPI1192390|HA|B/GIFU/65/2017|EPI_ISL_302255|B,0.010256,0.010381,0.000124
EPI1192396|HA|B/NAGANO/2778/2017|EPI_ISL_302258|B,0.011966,0.012196,0.000230
EPI1022583|HA|B/NAGANO/2272/2017|EPI_ISL_269500|B,0.010256,0.010391,0.000135
EPI1022575|HA|B/Laos/F0318/2017|EPI_ISL_269496|B,0.010256,0.010401,0.000145
EPI1022730|HA|B/Hong_Kong/218/2017|EPI_ISL_269532|B,0.010256,0.010391,0.000135
EPI1022732|HA|B/Hong_Kong/219/2017|EPI_ISL_269533|B,0.010256,0.010393,0.000137
EPI1022724|HA|B/Hong_Kong/194/2017|EPI_ISL_269528|B,0.011966,0.012176,0.000210
EPI1022738|HA|B/Hong_Kong/245/2017|EPI_ISL_269536|B,0.011966,0.012154,0.000188
EPI1340969|HA|B/shenzhen/2018-28141/2017|EPI_ISL_335141|B,0.010256,0.010399,0.000143
EPI1340975|HA|B/shenzhen/2018-28139/2017|EPI_ISL_335143|B,0.010256,0.010399,0.000143
EPI1341140|HA|B/shenzhen/2018-22502/2017|EPI_ISL_335198|B,0.010256,0.010391,0.000135
EPI1023354|HA|B/Singapore/TT0739/2017|EPI_ISL_269672|B,0.011966,0.012150,0.000184
EPI1023378|HA|B/Singapore/KK0243/2017|EPI_ISL_269675|B,0.010256,0.010393,0.000137
EPI1025438|HA|B/Bangladesh/8008/2017|EPI_ISL_269991|B,0.010256,0.010422,0.000165
EPI1198131|HA|B/Hubei-Jiangan/1974/2017|EPI_ISL_303188|B,0.001718,0.001722,0.000004
EPI1029940|HA|B/Hubei-Shashi/1244/2017|EPI_ISL_270612|B,0.013675,0.013973,0.000297
EPI1029937|HA|B/Jiangsu-Gaoyou/1396/2017|EPI_ISL_270611|B,0.011966,0.012201,0.000235
EPI1029964|HA|B/Anhui-Dangtu/1136/2017|EPI_ISL_270620|B,0.011966,0.012158,0.000192
EPI1029970|HA|B/Zhejiang-Haishu/1806/2017|EPI_ISL_270622|B,0.011966,0.012171,0.000205
EPI1030165|HA|B/Shanghai-Baoshan/1325/2017|EPI_ISL_270687|B,0.011966,0.012123,0.000157
EPI1030147|HA|B/Sichuan-Dongxin/1297/2017|EPI_ISL_270681|B,0.010256,0.010393,0.000137
EPI1030168|HA|B/Zhejiang-Lucheng/1434/2017|EPI_ISL_270688|B,0.011966,0.012162,0.000197
EPI1030258|HA|B/Zhejiang-Xiacheng/1233/2017|EPI_ISL_270718|B,0.013675,0.013954,0.000279
EPI1030249|HA|B/Guangxi-Lingshan/35/2017|EPI_ISL_270715|B,0.010256,0.010396,0.000140
EPI1030267|HA|B/Guangxi-Xixiangtang/1136/2017|EPI_ISL_270721|B,0.011966,0.012170,0.000204
EPI1030318|HA|B/Hubei-Echeng/11730/2017|EPI_ISL_270738|B,0.010256,0.010412,0.000156
EPI1033142|HA|B/OKAYAMA/3/2017|EPI_ISL_271956|B,0.008547,0.008644,0.000096
EPI1033134|HA|B/EHIME/3/2017|EPI_ISL_271952|B,0.010256,0.010386,0.000129
EPI1033154|HA|B/KITAKYUSYU/5/2017|EPI_ISL_271962|B,0.010256,0.010379,0.000123
EPI1033878|HA|B/Bangladesh/0010/2017|EPI_ISL_272618|B,0.010256,0.010386,0.000129
EPI1036470|HA|B/Georgia/566/2017|EPI_ISL_273308|B,0.010256,0.010408,0.000152
EPI1036494|HA|B/Georgia/523/2017|EPI_ISL_273320|B,0.013675,0.013884,0.000209
EPI1211661|HA|B/Philippines/0875/2017|EPI_ISL_306117|B,0.010256,0.010686,0.000429
EPI1046028|HA|B/Ankara/561/2017|EPI_ISL_275444|B,0.010256,0.010388,0.000132
EPI1046025|HA|B/Ankara/551/2017|EPI_ISL_275443|B,0.011966,0.012174,0.000208
EPI1052103|HA|B/Bangladesh/1003/2017|EPI_ISL_276469|B,0.010256,0.010395,0.000139
EPI1052664|HA|B/Hong_Kong/283/2017|EPI_ISL_276541|B,0.010256,0.010381,0.000124
EPI1054180|HA|B/KANAGAWA/IC1647/2017|EPI_ISL_276793|B,0.011966,0.012141,0.000175
EPI1054216|HA|B/FUKUI/12/2017|EPI_ISL_276811|B,0.010256,0.010422,0.000165
EPI1057984|HA|B/NAGANO-C/39/2017|EPI_ISL_277458|B,0.010256,0.010381,0.000124
EPI1059616|HA|B/TOKYO/17111/2017|EPI_ISL_277718|B,0.010256,0.010401,0.000145
EPI1059628|HA|B/NIIGATA-C/22/2017|EPI_ISL_277724|B,0.010256,0.010412,0.000155
EPI1059624|HA|B/KAGOSHIMA/4067/2017|EPI_ISL_277722|B,0.010256,0.010399,0.000142
EPI1062358|HA|B/Jiangxi-Yuehu/1589/2017|EPI_ISL_278527|B,0.011966,0.012157,0.000191
EPI1062361|HA|B/Shanghai-Chongming/1638/2017|EPI_ISL_278528|B,0.011966,0.012191,0.000225
EPI1062388|HA|B/Yunnan-Wenshan/1619/2017|EPI_ISL_278537|B,0.011966,0.012138,0.000172
EPI1062757|HA|B/Guangxi-Hengxian/335/2017|EPI_ISL_278660|B,0.010256,0.010381,0.000124
EPI1062760|HA|B/Sichuan-Jiangyang/1904/2017|EPI_ISL_278661|B,0.011966,0.012204,0.000239
EPI1062763|HA|B/Shanghai-Putuo/1407/2017|EPI_ISL_278662|B,0.011966,0.012173,0.000207
EPI1062754|HA|B/Anhui-Huashan/1275/2017|EPI_ISL_278659|B,0.011966,0.012167,0.000201
EPI1062769|HA|B/Guizhou-Kaili/8103/2017|EPI_ISL_278664|B,0.013675,0.013981,0.000306
EPI1062772|HA|B/Shanghai-Changning/1405/2017|EPI_ISL_278665|B,0.013675,0.013906,0.000231
EPI1062802|HA|B/Jiangsu-Gaoyou/1585/2017|EPI_ISL_278675|B,0.011966,0.012150,0.000184
EPI1062877|HA|B/Yunnan-Anning/1391/2017|EPI_ISL_278700|B,0.011966,0.012157,0.000191
EPI1062871|HA|B/Zhejiang-Nanhu/1345/2017|EPI_ISL_278698|B,0.013675,0.013966,0.000291
EPI1062874|HA|B/Hubei-Echeng/38/2017|EPI_ISL_278699|B,0.013675,0.013914,0.000238
EPI1381174|HA|B/Colorado/06/2017|EPI_ISL_344415|B,0.012007,0.012195,0.000188
EPI1064984|HA|B/KANAGAWA/AC1629/2017|EPI_ISL_279046|B,0.008547,0.008666,0.000119
EPI1064998|HA|B/KANAGAWA/AC1635/2017|EPI_ISL_279053|B,0.008547,0.008658,0.000110
EPI1065000|HA|B/KANAGAWA/IC1644/2017|EPI_ISL_279054|B,0.008547,0.008661,0.000114
EPI1064994|HA|B/KANAGAWA/IC1639/2017|EPI_ISL_279051|B,0.008547,0.008637,0.000090
EPI1244612|HA|B/KOCHI/106/2017|EPI_ISL_312695|B,0.010256,0.010395,0.000139
EPI1244572|HA|B/KAWASAKI/79/2017|EPI_ISL_312690|B,0.013675,0.013885,0.000210
EPI1078781|HA|B/India/7284/2017|EPI_ISL_281651|B,0.010256,0.010412,0.000156
EPI1082654|HA|B/Cambodia/FSS34628/2017|EPI_ISL_282297|B,0.010256,0.010390,0.000134
EPI1085159|HA|B/KANAGAWA/ZC1701/2017|EPI_ISL_282747|B,0.011966,0.012186,0.000221
EPI1399085|HA|B/Taiwan/78141/2017|EPI_ISL_348566|B,0.010256,0.010381,0.000124
EPI1094264|HA|B/Laos/1675/2017|EPI_ISL_284124|B,0.010309,0.010477,0.000168
EPI1094272|HA|B/Laos/2106/2017|EPI_ISL_284125|B,0.008591,0.008692,0.000101
EPI1094280|HA|B/Laos/2152/2017|EPI_ISL_284126|B,0.010309,0.010448,0.000139
EPI1105670|HA|B/Bangladesh/2014/2017|EPI_ISL_285817|B,0.011966,0.012162,0.000196
EPI1106277|HA|B/Guangxi-Yuzhou/1773/2017|EPI_ISL_285912|B,0.020513,0.021074,0.000561
EPI1106283|HA|B/Jiangsu-Qingpu/1932/2017|EPI_ISL_285914|B,0.013675,0.013959,0.000284
EPI944064|HA|B/Jiangsu-Haizhou/123/2017|EPI_ISL_253322|B,0.013675,0.013901,0.000226
EPI1107537|HA|B/Bangladesh/702014/2017|EPI_ISL_286096|B,0.010256,0.010409,0.000153
EPI1107647|HA|B/Bangladesh/1156/2017|EPI_ISL_286112|B,0.008547,0.008641,0.000094
EPI1107663|HA|B/Bahrain/8/2017|EPI_ISL_286114|B,0.011966,0.012152,0.000186
EPI1113221|HA|B/OITA/11/2017|EPI_ISL_286977|B,0.013675,0.013898,0.000223
EPI1113223|HA|B/Laos/F1473/2017|EPI_ISL_286978|B,0.011966,0.012181,0.000216
EPI1113709|HA|B/Armenia/9/2017|EPI_ISL_287055|B,0.010256,0.010409,0.000153
EPI1125337|HA|B/Chongqing-Shapingba/37/2017|EPI_ISL_288709|B,0.015385,0.015921,0.000536
EPI1125340|HA|B/Guangxi-Xinbin/1832/2017|EPI_ISL_288710|B,0.010256,0.010386,0.000129
EPI1125331|HA|B/Hubei-Maojian/11662/2017|EPI_ISL_288707|B,0.001718,0.001720,0.000002
EPI1125358|HA|B/Sichuan-Qingyang/11469/2017|EPI_ISL_288716|B,0.011966,0.012213,0.000248
EPI1125361|HA|B/Shanghai-Baoshan/1864/2017|EPI_ISL_288717|B,0.011966,0.012174,0.000208
EPI1125352|HA|B/Neimenggu-Keerqin/1495/2017|EPI_ISL_288714|B,0.011966,0.012214,0.000248
EPI1130504|HA|B/Bangladesh/1269/2017|EPI_ISL_289592|B,0.008547,0.008647,0.000100
EPI1130753|HA|B/Indonesia/Nihrd-Lpg584/2017|EPI_ISL_289624|B,0.011966,0.012162,0.000196
EPI1141368|HA|B/Philippines/0838/2017|EPI_ISL_291575|B,0.010256,0.010389,0.000133
EPI1141313|HA|B/Philippines/0875/2017|EPI_ISL_291568|B,0.010256,0.010390,0.000134
EPI975712|HA|B/KANAGAWA/AC1623/2017|EPI_ISL_259047|B,0.011966,0.012208,0.000242
EPI975808|HA|B/KANAGAWA/IC1638/2017|EPI_ISL_259059|B,0.010256,0.010395,0.000139
EPI1145644|HA|B/Singapore/EN0958/2017|EPI_ISL_292457|B,0.011966,0.012177,0.000211
EPI1145822|HA|B/Sur/2294/2017|EPI_ISL_292489|B,0.011966,0.012123,0.000157
EPI1147885|HA|B/Hubei-Danjiangkou/31/2017|EPI_ISL_292773|B,0.011966,0.012149,0.000183
EPI1147891|HA|B/Hubei-Yunyang/310/2017|EPI_ISL_292775|B,0.001718,0.001745,0.000027
EPI1147906|HA|B/Yunnan-Funing/37/2017|EPI_ISL_292780|B,0.006873,0.006903,0.000030
EPI986263|HA|B/Qatar/10-VI-17-0001338/2017|EPI_ISL_261282|B,0.011966,0.012140,0.000174
EPI986259|HA|B/Qatar/10-VI-17-0001141/2017|EPI_ISL_261280|B,0.010256,0.010439,0.000183
EPI986271|HA|B/Qatar/32-VI-17-0001834/2017|EPI_ISL_261286|B,0.010256,0.010412,0.000156
EPI994644|HA|B/Georgia/06/2017|EPI_ISL_262766|B,0.006861,0.006913,0.000052
EPI994715|HA|B/Kentucky/14/2017|EPI_ISL_262775|B,0.015385,0.015633,0.000248
EPI994769|HA|B/Maryland/14/2017|EPI_ISL_262782|B,0.012007,0.012178,0.000171
EPI994809|HA|B/Minnesota/18/2017|EPI_ISL_262787|B,0.010292,0.010415,0.000123
EPI994880|HA|B/New_Jersey/21/2017|EPI_ISL_262796|B,0.012007,0.012164,0.000157
EPI995118|HA|B/Florida/22/2017|EPI_ISL_262826|B,0.010256,0.010381,0.000124
EPI995126|HA|B/Kentucky/09/2017|EPI_ISL_262827|B,0.011966,0.012164,0.000199
EPI995268|HA|B/Tennessee/12/2017|EPI_ISL_262845|B,0.011966,0.012122,0.000156
EPI1162380|HA|B/North_Carolina/30/2017|EPI_ISL_295941|B,0.012007,0.012187,0.000180
EPI1162444|HA|B/Idaho/31/2017|EPI_ISL_295949|B,0.013675,0.013904,0.000229
EPI1162698|HA|B/West_Virginia/21/2017|EPI_ISL_295981|B,0.012007,0.012190,0.000183
EPI1164788|HA|B/New_Hampshire/14/2017|EPI_ISL_296276|B,0.013722,0.014064,0.000342
EPI1001997|HA|B/Florida/28/2017|EPI_ISL_264108|B,0.010256,0.010381,0.000124
EPI1001974|HA|B/Connecticut/29/2017|EPI_ISL_264105|B,0.010292,0.010427,0.000136
EPI1002185|HA|B/Pennsylvania/11/2017|EPI_ISL_264132|B,0.010292,0.010433,0.000141
EPI1003236|HA|B/North_Carolina/17/2017|EPI_ISL_264401|B,0.011966,0.012167,0.000201
EPI1003324|HA|B/West_Virginia/12/2017|EPI_ISL_264412|B,0.008547,0.008899,0.000352
EPI1003292|HA|B/Texas/62/2017|EPI_ISL_264408|B,0.012007,0.012164,0.000157
EPI1007822|HA|B/Connecticut/31/2017|EPI_ISL_266604|B,0.010292,0.010427,0.000136
EPI1008023|HA|B/New_Jersey/24/2017|EPI_ISL_266630|B,0.012007,0.012168,0.000161
EPI1008199|HA|B/South_Dakota/15/2017|EPI_ISL_266653|B,0.006838,0.006888,0.000050
EPI1008231|HA|B/South_Dakota/19/2017|EPI_ISL_266657|B,0.015385,0.015663,0.000279
EPI1008675|HA|B/Michigan/29/2017|EPI_ISL_266714|B,0.008576,0.008653,0.000077
EPI1009845|HA|B/Hawaii/22/2017|EPI_ISL_266881|B,0.010256,0.010393,0.000137
EPI1009986|HA|B/Colorado/17/2017|EPI_ISL_266899|B,0.010256,0.010394,0.000137
EPI1010050|HA|B/North_Dakota/12/2017|EPI_ISL_266907|B,0.012007,0.012227,0.000220
EPI1012071|HA|B/Michigan/56/2017|EPI_ISL_267540|B,0.008547,0.008626,0.000079
EPI1012087|HA|B/Michigan/57/2017|EPI_ISL_267542|B,0.011966,0.012148,0.000182
EPI1012095|HA|B/Michigan/58/2017|EPI_ISL_267543|B,0.010256,0.010421,0.000165
EPI1012039|HA|B/Florida/55/2017|EPI_ISL_267536|B,0.013675,0.013883,0.000208
EPI1012111|HA|B/Michigan/67/2017|EPI_ISL_267545|B,0.011966,0.012174,0.000208
EPI1012175|HA|B/Minnesota/31/2017|EPI_ISL_267553|B,0.008576,0.008662,0.000085
EPI1012295|HA|B/Maryland/34/2017|EPI_ISL_267568|B,0.013675,0.013865,0.000190
EPI1017912|HA|B/California/28/2017|EPI_ISL_268476|B,0.011966,0.012129,0.000163
EPI1018056|HA|B/South_Carolina/14/2017|EPI_ISL_268494|B,0.012007,0.012199,0.000192
EPI1018008|HA|B/Hawaii/29/2017|EPI_ISL_268488|B,0.013675,0.013874,0.000198
EPI1020233|HA|B/Illinois/23/2017|EPI_ISL_268816|B,0.013675,0.013883,0.000208
EPI1020680|HA|B/Illinois/32/2017|EPI_ISL_268874|B,0.015385,0.015672,0.000287
EPI1020776|HA|B/Illinois/38/2017|EPI_ISL_268886|B,0.013675,0.013886,0.000211
EPI1020997|HA|B/Florida/62/2017|EPI_ISL_268914|B,0.012007,0.012224,0.000217
EPI1025518|HA|B/Alabama/02/2017|EPI_ISL_270001|B,0.010292,0.010395,0.000103
EPI1025891|HA|B/Colorado/22/2017|EPI_ISL_270051|B,0.012007,0.012168,0.000161
EPI1025979|HA|B/Connecticut/41/2017|EPI_ISL_270062|B,0.012007,0.012173,0.000166
EPI1025947|HA|B/Connecticut/37/2017|EPI_ISL_270058|B,0.010256,0.010379,0.000123
EPI1025955|HA|B/Connecticut/38/2017|EPI_ISL_270059|B,0.012007,0.012190,0.000183
EPI1026027|HA|B/Connecticut/47/2017|EPI_ISL_270069|B,0.012007,0.012229,0.000222
EPI1026147|HA|B/Iowa/18/2017|EPI_ISL_270084|B,0.013675,0.013885,0.000210
EPI1026208|HA|B/Louisiana/21/2017|EPI_ISL_270092|B,0.012007,0.012214,0.000207
EPI1026216|HA|B/Louisiana/22/2017|EPI_ISL_270093|B,0.010256,0.010417,0.000160
EPI1026178|HA|B/Iowa/22/2017|EPI_ISL_270088|B,0.015385,0.015636,0.000251
EPI1026186|HA|B/Iowa/24/2017|EPI_ISL_270089|B,0.011966,0.012155,0.000190
EPI1026248|HA|B/Louisiana/26/2017|EPI_ISL_270097|B,0.011966,0.012146,0.000180
EPI1026417|HA|B/Utah/40/2017|EPI_ISL_270119|B,0.015437,0.015742,0.000305
EPI1026425|HA|B/Utah/41/2017|EPI_ISL_270120|B,0.012007,0.012204,0.000197
EPI1026441|HA|B/Wisconsin/40/2017|EPI_ISL_270122|B,0.013675,0.013870,0.000195
EPI1026544|HA|B/Wisconsin/53/2017|EPI_ISL_270135|B,0.010256,0.010391,0.000135
EPI1026513|HA|B/Wisconsin/49/2017|EPI_ISL_270131|B,0.011966,0.012130,0.000164
EPI1026592|HA|B/Wisconsin/59/2017|EPI_ISL_270141|B,0.011966,0.012165,0.000199
EPI1033949|HA|B/Florida/84/2017|EPI_ISL_272627|B,0.012007,0.012176,0.000169
EPI1033989|HA|B/Hawaii/38/2017|EPI_ISL_272632|B,0.010256,0.010427,0.000170
EPI1034056|HA|B/Michigan/27/2017|EPI_ISL_272641|B,0.010256,0.010407,0.000150
EPI1039982|HA|B/Hawaii/47/2017|EPI_ISL_273813|B,0.010256,0.010396,0.000140
EPI1040008|HA|B/New_York/28/2017|EPI_ISL_273816|B,0.010292,0.010447,0.000156
EPI1040112|HA|B/South_Dakota/31/2017|EPI_ISL_273829|B,0.008547,0.008626,0.000079
EPI1040120|HA|B/Texas/76/2017|EPI_ISL_273830|B,0.013675,0.013863,0.000188
EPI1040144|HA|B/Virginia/17/2017|EPI_ISL_273833|B,0.013675,0.013950,0.000275
EPI1040208|HA|B/Virginia/25/2017|EPI_ISL_273841|B,0.011966,0.012179,0.000213
EPI1042200|HA|B/Florida/89/2017|EPI_ISL_274393|B,0.012007,0.012209,0.000202
EPI1051243|HA|B/Arizona/74/2017|EPI_ISL_276357|B,0.013675,0.013889,0.000214
EPI1051291|HA|B/Arizona/61/2017|EPI_ISL_276363|B,0.013675,0.013886,0.000211
EPI1051347|HA|B/Arizona/49/2017|EPI_ISL_276370|B,0.011966,0.012190,0.000225
EPI1051403|HA|B/Arizona/56/2017|EPI_ISL_276377|B,0.011966,0.012142,0.000176
EPI1051549|HA|B/Tennessee/35/2017|EPI_ISL_276396|B,0.010256,0.010381,0.000124
EPI1051564|HA|B/Ohio/14/2017|EPI_ISL_276398|B,0.013675,0.013849,0.000174
EPI1056593|HA|B/Hawaii/53/2017|EPI_ISL_277225|B,0.010256,0.010379,0.000123
EPI1056912|HA|B/Florida/94/2017|EPI_ISL_277267|B,0.012007,0.012199,0.000192
EPI3125851|HA|B/USA/PV00276/2017|EPI_ISL_18989152|B,0.010292,0.010416,0.000125
EPI3126405|HA|B/USA/PV00290/2017|EPI_ISL_18989220|B,0.011966,0.012146,0.000180
EPI909229|HA|B/South_Dakota/05/2017|EPI_ISL_247695|B,0.008547,0.008637,0.000090
EPI912611|HA|B/Massachusetts/03/2017|EPI_ISL_248271|B,0.010256,0.010390,0.000133
EPI917862|HA|B/Missouri/01/2017|EPI_ISL_248985|B,0.011966,0.012147,0.000181
EPI917963|HA|B/Texas/08/2017|EPI_ISL_248998|B,0.010256,0.010387,0.000130
EPI924222|HA|B/Kentucky/04/2017|EPI_ISL_249878|B,0.011966,0.012171,0.000205
EPI924431|HA|B/Utah/06/2017|EPI_ISL_249905|B,0.010256,0.010381,0.000124
EPI1089741|HA|B/Hawaii/55/2017|EPI_ISL_283379|B,0.011966,0.012201,0.000235
EPI3177289|HA|B/USA/PV00265/2017|EPI_ISL_19029324|B,0.010256,0.010409,0.000153
EPI1113638|HA|B/Michigan/50/2017|EPI_ISL_287033|B,0.010292,0.010398,0.000106
EPI1114062|HA|B/Michigan/76/2017|EPI_ISL_287130|B,0.010292,0.010429,0.000137
EPI1115795|HA|B/Michigan/46/2017|EPI_ISL_287373|B,0.008547,0.008801,0.000254
EPI955175|HA|B/Texas/24/2017|EPI_ISL_255258|B,0.013675,0.013863,0.000188
EPI3139339|HA|B/Michigan/UOMMH15236/2017|EPI_ISL_18999052|B,0.010256,0.010412,0.000156
EPI1124658|HA|B/Oklahoma/15/2017|EPI_ISL_288602|B,0.013675,0.013900,0.000225
EPI1124943|HA|B/Indiana/24/2017|EPI_ISL_288638|B,0.012007,0.012165,0.000158
EPI960385|HA|B/Arizona/07/2017|EPI_ISL_256111|B,0.010256,0.010391,0.000135
EPI1128000|HA|B/Pennsylvania/26/2017|EPI_ISL_289241|B,0.011966,0.012151,0.000185
EPI963719|HA|B/Florida/10/2017|EPI_ISL_256846|B,0.011966,0.012114,0.000148
EPI963806|HA|B/North_Carolina/03/2017|EPI_ISL_256857|B,0.013675,0.013883,0.000208
EPI1130997|HA|B/Wisconsin/76/2017|EPI_ISL_289655|B,0.010292,0.010430,0.000138
EPI964346|HA|B/Washington/12/2017|EPI_ISL_256932|B,0.011966,0.012142,0.000176
EPI969626|HA|B/South_Dakota/10/2017|EPI_ISL_257767|B,0.008547,0.008622,0.000075
EPI971017|HA|B/Michigan/20/2017|EPI_ISL_257972|B,0.010256,0.010571,0.000314
EPI971066|HA|B/Wisconsin/19/2017|EPI_ISL_257979|B,0.011966,0.012148,0.000183
EPI1137505|HA|B/California/74/2017|EPI_ISL_290794|B,0.013675,0.013936,0.000260
EPI1138021|HA|B/Florida/97/2017|EPI_ISL_290859|B,0.012007,0.012187,0.000180
EPI972104|HA|B/Illinois/12/2017|EPI_ISL_258184|B,0.013675,0.013915,0.000240
EPI972216|HA|B/Florida/12/2017|EPI_ISL_258199|B,0.012007,0.012234,0.000227
EPI977903|HA|B/Michigan/34/2017|EPI_ISL_259403|B,0.008547,0.008612,0.000065
EPI978262|HA|B/New_York/09/2017|EPI_ISL_259452|B,0.010256,0.010412,0.000156
EPI984688|HA|B/Colorado/10/2017|EPI_ISL_260479|B,0.013675,0.013878,0.000203
EPI984913|HA|B/Utah/19/2017|EPI_ISL_260507|B,0.013675,0.013915,0.000240
EPI1244038|HA|B/New_Caledonia/26/2017|EPI_ISL_312540|B,0.011966,0.012166,0.000200
EPI1132234|HA|B/Wellington/42/2017|EPI_ISL_289931|B,0.011966,0.012179,0.000213
EPI1082841|HA|B/Perth/11/2017|EPI_ISL_282369|B,0.011966,0.012163,0.000197
EPI1082843|HA|B/Wellington/28/2017|EPI_ISL_282370|B,0.010256,0.010393,0.000137
EPI1179381|HA|B/Townsville/4/2017|EPI_ISL_299618|B,0.010256,0.010384,0.000128
EPI1183763|HA|B/Fiji/33/2017|EPI_ISL_300401|B,0.011966,0.012168,0.000202
