Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3679790|HA|B/Vietnam/PF124102/2024|EPI_ISL_19596051|B,0.003436,0.003456,0.000019
EPI3679763|HA|B/Vietnam/PF324169/2024|EPI_ISL_19596048|B,0.005155,0.005200,0.000045
EPI3679819|HA|B/Vietnam/PF124117/2024|EPI_ISL_19596055|B,0.006873,0.006940,0.000067
EPI3679169|HA|B/Vietnam/PF124070/2024|EPI_ISL_19595967|B,0.003436,0.003452,0.000016
EPI3679157|HA|B/Vietnam/PF124058/2024|EPI_ISL_19595965|B,0.008591,0.008730,0.000139
EPI3143693|HA|B/Bangkok/P1131/2024|EPI_ISL_19006098|B,0.005155,0.005178,0.000023
EPI3679607|HA|B/Vietnam/PF224162/2024|EPI_ISL_19596027|B,0.005155,0.005175,0.000020
EPI3679593|HA|B/Vietnam/PF124363/2024|EPI_ISL_19596026|B,0.003436,0.003467,0.000031
EPI3679582|HA|B/Vietnam/PF124313/2024|EPI_ISL_19596024|B,0.005155,0.005219,0.000064
EPI3679517|HA|B/Vietnam/PF124173/2024|EPI_ISL_19596016|B,0.003436,0.003453,0.000016
EPI3679272|HA|B/Vietnam/PF324065/2024|EPI_ISL_19595982|B,0.006873,0.006912,0.000039
EPI3679257|HA|B/Vietnam/PF224122/2024|EPI_ISL_19595980|B,0.003436,0.003460,0.000023
EPI3144074|HA|B/Tak/P1203/2024|EPI_ISL_19006155|B,0.005155,0.005183,0.000029
EPI3144050|HA|B/Ranong/P1181/2024|EPI_ISL_19006152|B,0.005155,0.005167,0.000012
EPI3679216|HA|B/Vietnam/PF224082/2024|EPI_ISL_19595974|B,0.003436,0.003463,0.000026
EPI3144178|HA|B/Bangkok/P1481/2024|EPI_ISL_19006168|B,0.003436,0.003452,0.000016
EPI3231859|HA|B/China/330/2024|EPI_ISL_19072423|B,0.005155,0.005200,0.000045
EPI3231853|HA|B/China/326/2024|EPI_ISL_19072420|B,0.003436,0.003462,0.000026
EPI4311623|HA|B/Kyrgyzstan/31/2024|EPI_ISL_19858937|B,0.006873,0.006918,0.000045
EPI3479606|HA|B/Bangkok/P2732/2024|EPI_ISL_19301837|B,0.006873,0.006972,0.000099
EPI3610245|HA|B/Hong_Kong/218/2024|EPI_ISL_19497991|B,0.005155,0.005182,0.000028
EPI3610294|HA|B/Philippines/ILI24-2169/2024|EPI_ISL_19498000|B,0.003436,0.003467,0.000030
EPI3630295|HA|B/Tak/F2073/2024|EPI_ISL_19531378|B,0.005155,0.005186,0.000031
EPI3630281|HA|B/Phuket/P3422/2024|EPI_ISL_19531376|B,0.005155,0.005179,0.000024
EPI3007295|HA|B/Sri_Lanka/10/2024|EPI_ISL_18876715|B,0.005155,0.005197,0.000042
EPI3007306|HA|B/Sri_Lanka/14/2024|EPI_ISL_18876719|B,0.008591,0.008692,0.000101
EPI3378073|HA|B/Lebanon/321/2024|EPI_ISL_19204562|B,0.006873,0.006918,0.000045
EPI3957313|HA|B/TOKYO/EIS11-284/2024|EPI_ISL_19729253|B,0.012027,0.012197,0.000169
EPI3735888|HA|B/Jeonbuk/4039/2024|EPI_ISL_19630945|B,0.003436,0.003453,0.000016
EPI3957321|HA|B/TOKYO/EIS11-293/2024|EPI_ISL_19729254|B,0.003436,0.003480,0.000043
EPI3957274|HA|B/KOBE/24221/2024|EPI_ISL_19729248|B,0.005155,0.005167,0.000012
EPI3735704|HA|B/Daegu/3928/2024|EPI_ISL_19630922|B,0.003436,0.003461,0.000024
EPI3735696|HA|B/Busan/3895/2024|EPI_ISL_19630921|B,0.005155,0.005193,0.000038
EPI3735744|HA|B/Incheon/3958/2024|EPI_ISL_19630927|B,0.006873,0.006942,0.000070
EPI3735776|HA|B/Gyeonggi/3971/2024|EPI_ISL_19630931|B,0.003436,0.003461,0.000024
EPI3735808|HA|B/Chungnam/3997/2024|EPI_ISL_19630935|B,0.005155,0.005198,0.000043
EPI3568652|HA|B/Bangkok/P3166/2024|EPI_ISL_19434398|B,0.005155,0.005206,0.000052
EPI3611289|HA|B/Ranong/D583/2024|EPI_ISL_19500345|B,0.005155,0.005221,0.000067
EPI3611266|HA|B/Bangkok/F1055/2024|EPI_ISL_19500342|B,0.006873,0.006955,0.000083
EPI3611369|HA|B/Tak/F2069/2024|EPI_ISL_19500355|B,0.005155,0.005200,0.000046
EPI3524301|HA|B/Ranong/DAI485/2024|EPI_ISL_19369366|B,0.006873,0.006906,0.000033
EPI3524273|HA|B/Surat_Thani/F895/2024|EPI_ISL_19369362|B,0.003436,0.003465,0.000029
EPI3524257|HA|B/Surat_Thani/F686/2024|EPI_ISL_19369360|B,0.005155,0.005191,0.000036
EPI4251004|HA|B/SHIMANE/6/2024|EPI_ISL_19827781|B,0.010309,0.010443,0.000134
EPI3787757|HA|B/Malaysia/IMR-SARI2849/2024|EPI_ISL_19664741|B,0.005155,0.005205,0.000050
EPI3787764|HA|B/Malaysia/IMR-SARI2918/2024|EPI_ISL_19664742|B,0.005155,0.005177,0.000023
EPI3787771|HA|B/Malaysia/IMR-SARI2921/2024|EPI_ISL_19664743|B,0.006873,0.006963,0.000090
EPI3684304|HA|B/Hunan-Yuhua/11525/2024|EPI_ISL_19599330|B,0.006873,0.006911,0.000038
EPI3684301|HA|B/Jiangsu-Gaoyou/1700/2024|EPI_ISL_19599329|B,0.005155,0.005178,0.000023
EPI3684319|HA|B/Hubei-Zengdou/1597/2024|EPI_ISL_19599335|B,0.003436,0.003467,0.000030
EPI3684316|HA|B/Guangdong-Qingcheng/2619/2024|EPI_ISL_19599334|B,0.005155,0.005198,0.000043
EPI3684313|HA|B/Guizhou-Xixiu/1615/2024|EPI_ISL_19599333|B,0.005155,0.005213,0.000059
EPI3236236|HA|B/OSAKA/10/2024|EPI_ISL_19074702|B,0.006873,0.006939,0.000066
EPI3236309|HA|B/YAMAGATA/20/2024|EPI_ISL_19074711|B,0.003436,0.003457,0.000021
EPI4410164|HA|B/Israel/C485/2024|EPI_ISL_19894316|B,0.008591,0.008682,0.000091
EPI4410151|HA|B/Israel/R17847/2024|EPI_ISL_19894303|B,0.003436,0.003452,0.000016
EPI3739814|HA|B/Ranong/D673/2024|EPI_ISL_19632902|B,0.005155,0.005173,0.000018
EPI3739951|HA|B/Bangkok/P3888/2024|EPI_ISL_19633016|B,0.003436,0.003453,0.000016
EPI4055273|HA|B/Taiwan/S26047/2024|EPI_ISL_19764258|B,0.006873,0.006905,0.000033
EPI4055201|HA|B/Taiwan/S25866/2024|EPI_ISL_19764249|B,0.003436,0.003457,0.000021
EPI3508527|HA|B/India/Udaipur-NIV_24_953/2024|EPI_ISL_19338396|B,0.005155,0.005171,0.000017
EPI3570369|HA|B/Cambodia/i0514368/2024|EPI_ISL_19437476|B,0.003436,0.003452,0.000016
EPI3266688|HA|B/Bhutan/0176/2024|EPI_ISL_19109397|B,0.005155,0.005174,0.000019
EPI3266772|HA|B/Bhutan/1459/2024|EPI_ISL_19109451|B,0.006873,0.006902,0.000029
EPI3790821|HA|B/Qatar/87460/2024|EPI_ISL_19667439|B,0.006873,0.006948,0.000075
EPI3790837|HA|B/Qatar/87003/2024|EPI_ISL_19667441|B,0.006873,0.006943,0.000070
EPI3570512|HA|B/TOKYO/EIS10-320/2024|EPI_ISL_19437577|B,0.003436,0.003453,0.000017
EPI3391101|HA|B/Abu_Dhabi/8989/2024|EPI_ISL_19209043|B,0.012027,0.012202,0.000175
EPI3391093|HA|B/Abu_Dhabi/8917/2024|EPI_ISL_19209042|B,0.005155,0.005172,0.000018
EPI3391144|HA|B/Abu_Dhabi/8451/2024|EPI_ISL_19209049|B,0.005155,0.005174,0.000020
EPI3391137|HA|B/Abu_Dhabi/8417/2024|EPI_ISL_19209048|B,0.003436,0.003472,0.000035
EPI3195138|HA|B/KANAGAWA/IC2364/2024|EPI_ISL_19045790|B,0.001718,0.001718,-0.000000
EPI3195146|HA|B/KANAGAWA/IC2365/2024|EPI_ISL_19045791|B,0.003436,0.003450,0.000014
EPI4416602|HA|B/Shandong-Rencheng/1256/2024|EPI_ISL_19897565|B,0.003436,0.003460,0.000023
EPI4416586|HA|B/Shandong-Dongying/184/2024|EPI_ISL_19897563|B,0.003436,0.003456,0.000020
EPI4416570|HA|B/Shandong-Zhangdian/140/2024|EPI_ISL_19897561|B,0.003436,0.003478,0.000041
EPI3528646|HA|B/Shandong-Zhifu/151/2024|EPI_ISL_19373886|B,0.005155,0.005196,0.000042
EPI3551095|HA|B/HongKong/190/2024|EPI_ISL_19406596|B,0.001718,0.001716,-0.000003
EPI3528774|HA|B/Liaoning-Lianshan/184/2024|EPI_ISL_19373927|B,0.003436,0.003455,0.000018
EPI3528798|HA|B/Hebei-Taocheng/188/2024|EPI_ISL_19373935|B,0.003436,0.003463,0.000026
EPI3528792|HA|B/Qinghai-Chengdong/1183/2024|EPI_ISL_19373933|B,0.003436,0.003455,0.000018
EPI3528822|HA|B/Gansu-Chengguan/188/2024|EPI_ISL_19373943|B,0.003436,0.003467,0.000030
EPI3528819|HA|B/Chongqing-Qianjiang/184/2024|EPI_ISL_19373942|B,0.003436,0.003467,0.000030
EPI3528804|HA|B/Tianjin-Hedong/1132/2024|EPI_ISL_19373937|B,0.003436,0.003458,0.000021
EPI3528716|HA|B/Guangxi-Beiliu/2413/2024|EPI_ISL_19373909|B,0.003436,0.003457,0.000021
EPI3528703|HA|B/Hunan-Yuetang/2869/2024|EPI_ISL_19373905|B,0.005155,0.005203,0.000048
EPI3528749|HA|B/Anhui-Huashan/1320/2024|EPI_ISL_19373919|B,0.003436,0.003456,0.000020
EPI3086701|HA|B/South_Korea/14679/2024|EPI_ISL_18948067|B,0.005155,0.005167,0.000012
EPI3796267|HA|B/Afghanistan/2773/2024|EPI_ISL_19668653|B,0.001718,0.001726,0.000008
EPI3743716|HA|B/TOKYO/EIS11-138/2024|EPI_ISL_19635857|B,0.012027,0.012240,0.000212
EPI3796671|HA|B/Vietnam/005/2024|EPI_ISL_19668706|B,0.003436,0.003455,0.000018
EPI3550982|HA|B/HongKong/195/2024|EPI_ISL_19406582|B,0.005155,0.005191,0.000036
EPI3796468|HA|B/Afghanistan/2409/2024|EPI_ISL_19668680|B,0.003436,0.003462,0.000026
EPI3528552|HA|B/Guangdong-Qingcheng/2539/2024|EPI_ISL_19373763|B,0.006873,0.006934,0.000061
EPI3528549|HA|B/Hubei-Huangshigang/299/2024|EPI_ISL_19373762|B,0.003436,0.003458,0.000022
EPI3796594|HA|B/Vietnam/077/2024|EPI_ISL_19668696|B,0.005155,0.005202,0.000047
EPI3796554|HA|B/Vietnam/007/2024|EPI_ISL_19668691|B,0.003436,0.003455,0.000018
EPI3299725|HA|B/AOMORI/38/2024|EPI_ISL_19145890|B,0.005155,0.005191,0.000036
EPI3665096|HA|B/Surat_Thani/F2630/2024|EPI_ISL_19572492|B,0.008591,0.008685,0.000094
EPI3665016|HA|B/Chiang_Rai/F2482/2024|EPI_ISL_19572483|B,0.003436,0.003452,0.000016
EPI3665000|HA|B/Surat_Thani/F2468/2024|EPI_ISL_19572481|B,0.006873,0.006944,0.000071
EPI3665031|HA|B/Nakhon_Phanom/F2516/2024|EPI_ISL_19572485|B,0.005155,0.005214,0.000059
EPI3665143|HA|B/Ranong/D654/2024|EPI_ISL_19572498|B,0.006873,0.006983,0.000110
EPI4071708|HA|B/Indonesia/BIOKES-ISTH0014/2024|EPI_ISL_19769212|B,0.005155,0.005209,0.000055
EPI3162389|HA|B/KANAGAWA/AC2357/2024|EPI_ISL_19015539|B,0.005155,0.005183,0.000029
EPI4071690|HA|B/Indonesia/BIOKES-IMDN962/2024|EPI_ISL_19769209|B,0.003436,0.003457,0.000021
EPI4071684|HA|B/Indonesia/BIOKES-IPAL991/2024|EPI_ISL_19769208|B,0.006873,0.006948,0.000075
EPI3162452|HA|B/AOMORI/17/2024|EPI_ISL_19015547|B,0.001718,0.001719,0.000001
EPI4071738|HA|B/Indonesia/BIOKES-IMLG888/2024|EPI_ISL_19769304|B,0.005155,0.005182,0.000028
EPI3636882|HA|B/Abu_Dhabi/6153/2024|EPI_ISL_19539500|B,0.006873,0.006918,0.000045
EPI2972993|HA|B/Neimenggu-Zizhijining/115/2024|EPI_ISL_18851519|B,0.003436,0.003459,0.000023
EPI2972987|HA|B/Jilin-Nanguan/15/2024|EPI_ISL_18851517|B,0.003436,0.003458,0.000021
EPI3664924|HA|B/Tak/F1106/2024|EPI_ISL_19572474|B,0.005155,0.005206,0.000051
EPI2973005|HA|B/Henan-Weibin/15/2024|EPI_ISL_18851523|B,0.003436,0.003457,0.000021
EPI3243127|HA|B/Malaysia/IMR-SARI0070/2024|EPI_ISL_19081351|B,0.006873,0.006983,0.000110
EPI2958758|HA|B/Ranong/P16/2024|EPI_ISL_18819775|B,0.005155,0.005244,0.000090
EPI2958902|HA|B/Nakhon_Phanom/P275/2024|EPI_ISL_18819793|B,0.005155,0.005211,0.000056
EPI2958870|HA|B/Nakhon_Phanom/P243/2024|EPI_ISL_18819789|B,0.005155,0.005167,0.000012
EPI2958838|HA|B/Chiang_Rai/P183/2024|EPI_ISL_18819785|B,0.005155,0.005171,0.000016
EPI3017505|HA|B/Oman/4196/2024|EPI_ISL_18886133|B,0.008591,0.008669,0.000078
EPI3532474|HA|B/Bahrain/7770/2024|EPI_ISL_19377298|B,0.006873,0.006921,0.000049
EPI4617892|HA|B/Vietnam/4525/2024|EPI_ISL_20131673|B,0.003436,0.003455,0.000019
EPI4617939|HA|B/Vietnam/4489/2024|EPI_ISL_20131679|B,0.003436,0.003460,0.000023
EPI4617931|HA|B/Vietnam/4509/2024|EPI_ISL_20131678|B,0.005155,0.005198,0.000043
EPI3573793|HA|B/Singapore/GP7091/2024|EPI_ISL_19444057|B,0.006873,0.006910,0.000037
EPI3573839|HA|B/Singapore/SAR3235/2024|EPI_ISL_19444223|B,0.008591,0.008682,0.000091
EPI3573897|HA|B/Singapore/KK1150/2024|EPI_ISL_19444232|B,0.005155,0.005181,0.000026
EPI3573856|HA|B/Singapore/KK0454/2024|EPI_ISL_19444226|B,0.003436,0.003451,0.000014
EPI3573864|HA|B/Singapore/KK0754/2024|EPI_ISL_19444227|B,0.010309,0.010445,0.000135
EPI3573892|HA|B/Singapore/KK1118/2024|EPI_ISL_19444231|B,0.005155,0.005210,0.000056
EPI3452619|HA|B/Singapore/GP1289/2024|EPI_ISL_19280502|B,0.005155,0.005202,0.000047
EPI3452603|HA|B/Singapore/GP1151/2024|EPI_ISL_19280500|B,0.003436,0.003456,0.000020
EPI3452651|HA|B/Singapore/NUH0062/2024|EPI_ISL_19280506|B,0.003436,0.003440,0.000004
EPI3813716|HA|B/Yunnan-Gucheng/11344/2024|EPI_ISL_19674882|B,0.005155,0.005193,0.000038
EPI3888781|HA|B/ABUDHABI/UAE/0005245/2024|EPI_ISL_19707820|B,0.003436,0.003456,0.000020
EPI3888797|HA|B/ABUDHABI/UAE/0005440/2024|EPI_ISL_19707822|B,0.005155,0.005187,0.000033
EPI3888749|HA|B/ABUDHABI/UAE/0006601/2024|EPI_ISL_19707816|B,0.005155,0.005190,0.000036
EPI3888773|HA|B/ABUDHABI/UAE/0004521/2024|EPI_ISL_19707819|B,0.003436,0.003461,0.000025
EPI3888725|HA|B/ABUDHABI/UAE/0004864/2024|EPI_ISL_19707813|B,0.010309,0.010447,0.000138
EPI3888741|HA|B/ABUDHABI/UAE/0005537/2024|EPI_ISL_19707815|B,0.005155,0.005167,0.000012
EPI3888709|HA|B/ABUDHABI/UAE/0004347/2024|EPI_ISL_19707811|B,0.005155,0.005171,0.000016
EPI3888887|HA|B/ABUDHABI/UAE/0004187/2024|EPI_ISL_19707837|B,0.003436,0.003461,0.000024
EPI3888873|HA|B/ABUDHABI/UAE/0004034/2024|EPI_ISL_19707835|B,0.003436,0.003445,0.000008
EPI3888832|HA|B/ABUDHABI/UAE/0003194/2024|EPI_ISL_19707828|B,0.006873,0.006948,0.000076
EPI3889194|HA|B/ABUDHABI/UAE/0004294/2024|EPI_ISL_19707883|B,0.006873,0.006921,0.000048
EPI3889123|HA|B/ABUDHABI/UAE/0011555/2024|EPI_ISL_19707872|B,0.001718,0.001716,-0.000003
EPI3889291|HA|B/ABUDHABI/UAE/0005761/2024|EPI_ISL_19707897|B,0.008591,0.008663,0.000072
EPI3889298|HA|B/ABUDHABI/UAE/0005798/2024|EPI_ISL_19707898|B,0.001718,0.001721,0.000003
EPI3888998|HA|B/ABUDHABI/UAE/0005947/2024|EPI_ISL_19707853|B,0.006873,0.006925,0.000052
EPI3888963|HA|B/ABUDHABI/UAE/0005310/2024|EPI_ISL_19707848|B,0.005155,0.005197,0.000042
EPI3888949|HA|B/ABUDHABI/UAE/0005079/2024|EPI_ISL_19707846|B,0.006873,0.006961,0.000088
EPI3889081|HA|B/ABUDHABI/UAE/0008973/2024|EPI_ISL_19707865|B,0.001718,0.001718,0.000000
EPI3889088|HA|B/ABUDHABI/UAE/0010189/2024|EPI_ISL_19707867|B,0.012027,0.012231,0.000204
EPI3889053|HA|B/ABUDHABI/UAE/0007137/2024|EPI_ISL_19707861|B,0.003436,0.003452,0.000016
EPI3889060|HA|B/ABUDHABI/UAE/0007371/2024|EPI_ISL_19707862|B,0.003436,0.003471,0.000034
EPI3889018|HA|B/ABUDHABI/UAE/0006338/2024|EPI_ISL_19707856|B,0.005155,0.005167,0.000012
EPI3813605|HA|B/ABUDHABI/UAE/0013058/2024|EPI_ISL_19674712|B,0.005155,0.005183,0.000029
EPI3813565|HA|B/ABUDHABI/UAE/0003570/2024|EPI_ISL_19674707|B,0.012027,0.012235,0.000208
EPI3750680|HA|B/India/Pun-NIVCOV242342/2024|EPI_ISL_19642859|B,0.006873,0.006917,0.000044
EPI3576766|HA|B/Singapore/GP10369/2024|EPI_ISL_19446250|B,0.006873,0.006932,0.000059
EPI3576774|HA|B/Singapore/GP11919/2024|EPI_ISL_19446251|B,0.008591,0.008666,0.000075
EPI3576798|HA|B/Singapore/SAR2595/2024|EPI_ISL_19446254|B,0.008591,0.008668,0.000077
EPI3301776|HA|B/Shanxi-Taiyuan/182/2024|EPI_ISL_19150982|B,0.003436,0.003459,0.000023
EPI3117968|HA|B/AKITA/1/2024|EPI_ISL_18987248|B,0.003436,0.003441,0.000005
EPI3117992|HA|B/NIIGATA/94/2024|EPI_ISL_18987251|B,0.005155,0.005195,0.000040
EPI3453687|HA|B/Laos/F0870/2024|EPI_ISL_19282852|B,0.005155,0.005198,0.000043
EPI3453791|HA|B/FUKUSHIMA/37/2024|EPI_ISL_19282865|B,0.003436,0.003462,0.000025
EPI4085621|HA|B/Iran/2K30/2024|EPI_ISL_19774441|B,0.005155,0.005193,0.000038
EPI3897665|HA|B/ABUDHABI/UAE/0013987/2024|EPI_ISL_19709200|B,0.005155,0.005173,0.000018
EPI3818173|HA|B/Laos/F2538/2024|EPI_ISL_19676670|B,0.005155,0.005207,0.000053
EPI3579425|HA|B/Ranong/D544/2024|EPI_ISL_19447570|B,0.005155,0.005214,0.000060
EPI3579441|HA|B/Ranong/D553/2024|EPI_ISL_19447572|B,0.003436,0.003460,0.000023
EPI3818281|HA|B/NAGANO/2425/2024|EPI_ISL_19676684|B,0.003436,0.003471,0.000034
EPI3556999|HA|B/Philippines/ILI24-1711/2024|EPI_ISL_19414543|B,0.003436,0.003491,0.000054
EPI3357318|HA|B/Bahrain/9361/2024|EPI_ISL_19185230|B,0.005155,0.005188,0.000034
EPI3357297|HA|B/Bahrain/5534/2024|EPI_ISL_19185227|B,0.005155,0.005193,0.000038
EPI3357372|HA|B/Bahrain/0957/2024|EPI_ISL_19185237|B,0.010309,0.010437,0.000127
EPI3357334|HA|B/Bahrain/5584/2024|EPI_ISL_19185232|B,0.005155,0.005184,0.000029
EPI3357342|HA|B/Bahrain/2058/2024|EPI_ISL_19185233|B,0.003436,0.003450,0.000013
EPI3752006|HA|B/Qatar/85464/2024|EPI_ISL_19644107|B,0.008591,0.008688,0.000097
EPI3751992|HA|B/Qatar/82410/2024|EPI_ISL_19644105|B,0.010309,0.010482,0.000173
EPI3580601|HA|B/Vietnam/4055/2024|EPI_ISL_19448337|B,0.005155,0.005194,0.000039
EPI3580623|HA|B/Vietnam/4126/2024|EPI_ISL_19448340|B,0.003436,0.003465,0.000029
EPI4372628|HA|B/Myanmar/I316/2024|EPI_ISL_19874542|B,0.005155,0.005219,0.000064
EPI3459788|HA|B/Ayutthaya/1842/2024|EPI_ISL_19284734|B,0.008591,0.008677,0.000085
EPI3421325|HA|B/Oman/CPHL_52410806/2024|EPI_ISL_19251913|B,0.006873,0.006893,0.000020
EPI3421317|HA|B/Oman/CPHL_52410813/2024|EPI_ISL_19251912|B,0.005155,0.005167,0.000012
EPI3902256|HA|B/India/Pun-NIV24_3276/2024|EPI_ISL_19711398|B,0.010309,0.010458,0.000148
EPI3902524|HA|B/Thailand/9/2024|EPI_ISL_19711458|B,0.005155,0.005202,0.000047
EPI3902458|HA|B/Cambodia/i1016425/2024|EPI_ISL_19711437|B,0.006873,0.006903,0.000030
EPI3902497|HA|B/Cambodia/i1225382/2024|EPI_ISL_19711450|B,0.010309,0.010397,0.000088
EPI3723879|HA|B/Gwangju/3760/2024|EPI_ISL_19612897|B,0.005155,0.005188,0.000034
EPI4095856|HA|B/Malaysia/TIDREC_KBR-AUFI957/2024|EPI_ISL_19776739|B,0.005155,0.005167,0.000012
EPI3903535|HA|B/YOKOHAMA/60/2024|EPI_ISL_19711771|B,0.006873,0.006915,0.000042
EPI3904953|HA|B/India/Pun-NIVCOV244405/2024|EPI_ISL_19711940|B,0.005155,0.005214,0.000060
EPI3904969|HA|B/India/Che-NIV24-1340/2024|EPI_ISL_19711942|B,0.003436,0.003456,0.000020
EPI3902867|HA|B/Cambodia/i1016386/2024|EPI_ISL_19711550|B,0.005155,0.005174,0.000019
EPI3822742|HA|B/Hong_Kong/3701/2024|EPI_ISL_19678728|B,0.005155,0.005209,0.000055
EPI3426546|HA|B/Lebanon/678/2024|EPI_ISL_19252749|B,0.006873,0.006936,0.000064
EPI3822700|HA|B/Pakistan/107/2024|EPI_ISL_19678720|B,0.006873,0.006950,0.000077
EPI3426584|HA|B/Lebanon/218/2024|EPI_ISL_19252754|B,0.006873,0.006915,0.000042
EPI3461040|HA|B/Singapore/GP3905/2024|EPI_ISL_19285607|B,0.003436,0.003457,0.000021
EPI3461101|HA|B/Singapore/KK0530/2024|EPI_ISL_19285615|B,0.005155,0.005205,0.000050
EPI3461125|HA|B/Singapore/TT0092/2024|EPI_ISL_19285618|B,0.005155,0.005173,0.000018
EPI3461133|HA|B/Singapore/SAR0082/2024|EPI_ISL_19285619|B,0.010309,0.010465,0.000156
EPI3461109|HA|B/Singapore/KK0616/2024|EPI_ISL_19285616|B,0.005155,0.005218,0.000064
EPI3461213|HA|B/Singapore/SAR1522/2024|EPI_ISL_19285629|B,0.010309,0.010451,0.000142
EPI3359023|HA|B/Lebanon/1004/2024|EPI_ISL_19188117|B,0.006873,0.006923,0.000050
EPI3359037|HA|B/Lebanon/902/2024|EPI_ISL_19188119|B,0.006873,0.006922,0.000049
EPI3401755|HA|B/Laos/F0842/2024|EPI_ISL_19220513|B,0.006873,0.006939,0.000066
EPI3401771|HA|B/Laos/F0854/2024|EPI_ISL_19220515|B,0.005155,0.005171,0.000017
EPI3401763|HA|B/Laos/F0843/2024|EPI_ISL_19220514|B,0.003436,0.003467,0.000030
EPI3401792|HA|B/Laos/F1151/2024|EPI_ISL_19220520|B,0.005155,0.005182,0.000027
EPI4103176|HA|B/Philippines/ILI24-3124/2024|EPI_ISL_19778324|B,0.006873,0.006905,0.000033
EPI4276616|HA|B/Thailand/2795/2024|EPI_ISL_19843682|B,0.003436,0.003458,0.000022
EPI3760731|HA|B/Bahrain/7386/2024|EPI_ISL_19647204|B,0.008591,0.008712,0.000121
EPI4010148|HA|B/Bhutan/2199/2024|EPI_ISL_19745975|B,0.003436,0.003460,0.000023
EPI4010101|HA|B/Bhutan/1549/2024|EPI_ISL_19745969|B,0.006873,0.006904,0.000031
EPI3726623|HA|B/Vietnam/GS556/2024|EPI_ISL_19616054|B,0.003436,0.003456,0.000020
EPI3726615|HA|B/Vietnam/GS533/2024|EPI_ISL_19616053|B,0.003436,0.003457,0.000021
EPI3650069|HA|B/Hong_Kong/223/2024|EPI_ISL_19550540|B,0.005155,0.005178,0.000023
EPI3542313|HA|B/SaudiArabia/12899/2024|EPI_ISL_19387166|B,0.001718,0.001717,-0.000001
EPI3726841|HA|B/SAPPORO/11/2024|EPI_ISL_19616594|B,0.005155,0.005198,0.000044
EPI4208288|HA|B/Philippines/16/2024|EPI_ISL_19812927|B,0.003436,0.003456,0.000020
EPI4528878|HA|B/India/PUN_NIVCOV244549/2024|EPI_ISL_20075873|B,0.012027,0.012228,0.000201
EPI3361088|HA|B/Hong_Kong/EPI0461/2024|EPI_ISL_19191174|B,0.005155,0.005207,0.000053
EPI3516368|HA|B/Maldives/1749/2024|EPI_ISL_19354746|B,0.006873,0.006937,0.000064
