Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI211393|HA|B/Hong_Kong/230/2009|EPI_ISL_60782|B,0.010256,0.012101,0.001845
EPI211395|HA|B/Hubei-Jiangan/1183/2009|EPI_ISL_60783|B,0.010256,0.012140,0.001883
EPI211755|HA|B/Cambodia/3/2009|EPI_ISL_60933|B,0.003419,0.005160,0.001741
EPI215498|HA|B/Bangladesh/9751/2009|EPI_ISL_61855|B,0.003419,0.005138,0.001719
EPI228260|HA|B/CHANTHABURI/329/2009|EPI_ISL_65131|B,0.001709,0.003431,0.001721
EPI228262|HA|B/NONG_KHAI/332/2009|EPI_ISL_65132|B,0.010256,0.012229,0.001972
EPI187505|HA|B/Florida/03/2009|EPI_ISL_33083|B,0.005128,0.006894,0.001766
EPI187507|HA|B/Florida/04/2009|EPI_ISL_33084|B,0.008547,0.010378,0.001831
EPI187511|HA|B/Hawaii/02/2009|EPI_ISL_33086|B,0.001709,0.003429,0.001719
EPI187515|HA|B/Hawaii/04/2009|EPI_ISL_33088|B,0.001709,0.003420,0.001711
EPI187529|HA|B/Indiana/04/2009|EPI_ISL_33095|B,0.001709,0.003420,0.001710
EPI187533|HA|B/Iowa/01/2009|EPI_ISL_33097|B,0.003419,0.001715,-0.001704
EPI187553|HA|B/Maryland/06/2009|EPI_ISL_33107|B,0.008547,0.010327,0.001780
EPI187559|HA|B/Michigan/01/2009|EPI_ISL_33110|B,0.001709,0.003445,0.001736
EPI187561|HA|B/Michigan/02/2009|EPI_ISL_33111|B,0.001709,0.003414,0.001705
EPI187564|HA|B/Minnesota/03/2009|EPI_ISL_33113|B,0.006838,0.008594,0.001757
EPI187579|HA|B/Montana/02/2009|EPI_ISL_33121|B,0.001709,0.003415,0.001705
EPI187581|HA|B/Nevada/02/2009|EPI_ISL_33122|B,0.001709,0.003414,0.001705
EPI187585|HA|B/New_York/01/2009|EPI_ISL_33124|B,0.001709,0.003432,0.001722
EPI187602|HA|B/Tennessee/03/2009|EPI_ISL_33133|B,0.003419,0.001707,-0.001712
EPI187604|HA|B/Tennessee/04/2009|EPI_ISL_33134|B,0.001709,0.003420,0.001710
EPI187611|HA|B/Texas/09/2009|EPI_ISL_33138|B,0.003419,0.001710,-0.001708
EPI187637|HA|B/Wisconsin/03/2009|EPI_ISL_33151|B,0.003419,0.005169,0.001750
EPI187639|HA|B/Wisconsin/03/2009|EPI_ISL_33152|B,0.001709,0.003422,0.001713
EPI187646|HA|B/Washington/03/2009|EPI_ISL_33155|B,0.003419,0.001718,-0.001701
EPI232768|HA|B/Michigan/01/2009|EPI_ISL_66639|B,0.003419,0.005196,0.001777
EPI233219|HA|B/Massachusetts/03/2009|EPI_ISL_66813|B,0.005128,0.006920,0.001792
EPI193068|HA|B/Alaska/01/2009|EPI_ISL_34758|B,0.008547,0.010374,0.001827
EPI193072|HA|B/Washington/01/2009|EPI_ISL_34760|B,0.003419,0.005179,0.001760
EPI241189|HA|B/Hawaii/10/2009|EPI_ISL_69336|B,0.003419,0.005191,0.001772
EPI276096|HA|B/Oklahoma/WRAIR1587P/2009|EPI_ISL_78028|B,0.010256,0.012243,0.001987
EPI211389|HA|B/Hawaii/08/2009|EPI_ISL_60780|B,0.003419,0.005166,0.001747
EPI211391|HA|B/Hawaii/09/2009|EPI_ISL_60781|B,0.001709,0.003423,0.001713
EPI176369|HA|B/Illinois/01/2009|EPI_ISL_29519|B,0.001709,0.003437,0.001727
EPI176394|HA|B/Georgia/01/2009|EPI_ISL_29532|B,0.001709,0.003439,0.001730
EPI176396|HA|B/New_Jersey/01/2009|EPI_ISL_29533|B,0.008547,0.010384,0.001837
EPI176398|HA|B/Minnesota/01/2009|EPI_ISL_29534|B,0.003419,0.001709,-0.001710
EPI176412|HA|B/New_Hampshire/01/2009|EPI_ISL_29542|B,0.001709,0.003422,0.001713
EPI176431|HA|B/Wisconsin/01/2009|EPI_ISL_29552|B,0.008547,0.010366,0.001819
EPI186317|HA|B/Brisbane/1/2009|EPI_ISL_32492|B,0.001709,0.003418,0.001708
