Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2334000|HA|B/Bishkek/015/2022|EPI_ISL_16748435|B,0.001718,0.001724,0.000006
EPI2333999|HA|B/Bishkek/014/2022|EPI_ISL_16748433|B,0.005155,0.005191,0.000037
EPI2226413|HA|B/Bawshar/72211419/2022|EPI_ISL_15929442|B,0.001718,0.001720,0.000001
EPI2226395|HA|B/Sohar/52225028/2022|EPI_ISL_15929431|B,0.003436,0.003452,0.000015
EPI2226399|HA|B/Sohar/52224506/2022|EPI_ISL_15929434|B,0.003436,0.003450,0.000013
EPI2226397|HA|B/Ibri/72211826/2022|EPI_ISL_15929433|B,0.003436,0.003470,0.000034
EPI2196544|HA|B/Laos/F1517/2022|EPI_ISL_15503753|B,0.006873,0.006930,0.000057
EPI2241954|HA|B/Guangdong-Xiangzhou/8316/2022|EPI_ISL_16093973|B,0.012027,0.012270,0.000243
EPI2241951|HA|B/Guangdong-Xiangzhou/11264/2022|EPI_ISL_16093972|B,0.008591,0.008696,0.000105
EPI2241960|HA|B/Guangdong-Xiangzhou/11264/2022|EPI_ISL_16093975|B,0.005155,0.005180,0.000025
EPI2241945|HA|B/Guangdong-Haizhu/1601/2022|EPI_ISL_16093970|B,0.008591,0.008704,0.000113
EPI2241966|HA|B/Guangdong-Zhongshan/1853/2022|EPI_ISL_16093977|B,0.006873,0.006921,0.000048
EPI2292363|HA|B/Singapore/KK0868/2022|EPI_ISL_16520271|B,0.003436,0.003443,0.000007
EPI2319409|HA|B/Laos/F2548/2022|EPI_ISL_16717076|B,0.006873,0.006912,0.000040
EPI2125689|HA|B/Guizhou-Huichuan/1291/2022|EPI_ISL_14456636|B,0.005155,0.005166,0.000011
EPI2125692|HA|B/Gansu-Linxia/1187/2022|EPI_ISL_14456637|B,0.005155,0.005183,0.000028
EPI2125677|HA|B/Yunnan-Anning/1239/2022|EPI_ISL_14456632|B,0.013746,0.014086,0.000340
EPI2092067|HA|B/Singapore/SAR0028/2022|EPI_ISL_13835103|B,0.005155,0.005165,0.000010
EPI2092162|HA|B/Singapore/KK0039/2022|EPI_ISL_13835115|B,0.003436,0.003446,0.000009
EPI2092186|HA|B/Singapore/SAR3797/2022|EPI_ISL_13835118|B,0.005155,0.005175,0.000020
EPI2092170|HA|B/Singapore/GP1962/2022|EPI_ISL_13835116|B,0.003436,0.003444,0.000008
EPI2109928|HA|B/Bishkek/11/2022|EPI_ISL_14065082|B,0.003436,0.003439,0.000003
EPI4416473|HA|B/Shandong-Shibei/194/2022|EPI_ISL_19897549|B,0.005155,0.005167,0.000012
EPI4416529|HA|B/Shandong-Huancui/133/2022|EPI_ISL_19897556|B,0.005155,0.005184,0.000030
EPI2151273|HA|B/Yunnan-Maoshi/1571/2022|EPI_ISL_14818926|B,0.008591,0.008671,0.000080
EPI2151285|HA|B/Yunnan-Yingjiang/351/2022|EPI_ISL_14818930|B,0.005155,0.005172,0.000017
EPI2151282|HA|B/Yunnan-Maoshi/1822/2022|EPI_ISL_14818929|B,0.008591,0.008652,0.000061
EPI2151291|HA|B/Guangdong-Liwan/1508/2022|EPI_ISL_14818932|B,0.006873,0.006930,0.000057
EPI2150973|HA|B/Jiangsu-Guangling/11004/2022|EPI_ISL_14818826|B,0.006873,0.006940,0.000067
EPI2150976|HA|B/Guangdong-Pengjiang/1561/2022|EPI_ISL_14818827|B,0.005155,0.005215,0.000060
EPI2150967|HA|B/Beijing-Huairou/1418/2022|EPI_ISL_14818824|B,0.006873,0.006910,0.000037
EPI2467995|HA|B/Laos/F4663/2022|EPI_ISL_17244530|B,0.008591,0.008673,0.000082
EPI2105671|HA|B/Zhejiang-Shangcheng/1243/2022|EPI_ISL_14033365|B,0.005155,0.005170,0.000015
EPI2105669|HA|B/Liaoning-Yinzhou/1163/2022|EPI_ISL_14033363|B,0.015464,0.015867,0.000403
EPI2105681|HA|B/Neimenggu-Xilinhaote/1300/2022|EPI_ISL_14033375|B,0.005155,0.005172,0.000017
EPI2105676|HA|B/Xinjiang-Midong/1254/2022|EPI_ISL_14033370|B,0.005155,0.005201,0.000046
EPI2105657|HA|B/Yunnan-Yingjiang/51/2022|EPI_ISL_14033351|B,0.006873,0.006911,0.000038
EPI2105655|HA|B/Guangdong-Maonan/326/2022|EPI_ISL_14033349|B,0.006873,0.006949,0.000076
EPI2105661|HA|B/Qinghai-Chengdong/1424/2022|EPI_ISL_14033355|B,0.005155,0.005172,0.000018
EPI2105705|HA|B/Heilongjiang-Nangang/1206/2022|EPI_ISL_14033399|B,0.006873,0.006899,0.000027
EPI2105703|HA|B/Hunan-Lengshuitan/1380/2022|EPI_ISL_14033397|B,0.006873,0.006967,0.000094
EPI2105700|HA|B/Guangdong-Chancheng/1180/2022|EPI_ISL_14033394|B,0.015464,0.015930,0.000466
EPI2105699|HA|B/Guangdong-Ruyuanyaozuzizhi/346/2022|EPI_ISL_14033393|B,0.005155,0.005181,0.000027
EPI2105709|HA|B/Henan-Shancheng/187/2022|EPI_ISL_14033403|B,0.005155,0.005201,0.000046
EPI2105686|HA|B/Liaoning-Donggang/1142/2022|EPI_ISL_14033380|B,0.005155,0.005167,0.000012
EPI2105682|HA|B/Hebei-Ningjin/1220/2022|EPI_ISL_14033376|B,0.008591,0.008714,0.000123
EPI2105695|HA|B/Sichuan-Fucheng/1447/2022|EPI_ISL_14033389|B,0.012027,0.012320,0.000293
EPI2105692|HA|B/Fujian-Gulou/1118/2022|EPI_ISL_14033386|B,0.006873,0.006947,0.000074
EPI2105607|HA|B/Shandong-Fushan/1256/2022|EPI_ISL_14033294|B,0.005155,0.005198,0.000044
EPI2105606|HA|B/Heilongjiang-Taoshan/1337/2022|EPI_ISL_14033293|B,0.006873,0.006917,0.000044
EPI2105648|HA|B/Fujian-Tongan/1304/2022|EPI_ISL_14033342|B,0.006873,0.006913,0.000040
EPI2105649|HA|B/Beijing-Huairou/1468/2022|EPI_ISL_14033343|B,0.006873,0.006913,0.000040
EPI2105547|HA|B/Gansu-Linxia/1338/2022|EPI_ISL_14033234|B,0.008591,0.008665,0.000074
EPI2105559|HA|B/Fujian-Xiangcheng/1329/2022|EPI_ISL_14033246|B,0.008591,0.008705,0.000114
EPI2105555|HA|B/Henan-Yicheng/1316/2022|EPI_ISL_14033242|B,0.006873,0.006941,0.000068
EPI2105553|HA|B/Neimenggu-Haibowan/1411/2022|EPI_ISL_14033240|B,0.006873,0.006945,0.000072
EPI2105534|HA|B/Fujian-Xinluo/11063/2022|EPI_ISL_14033221|B,0.003436,0.003460,0.000024
EPI2105531|HA|B/Guangdong-Zhongshan/1487/2022|EPI_ISL_14033218|B,0.006873,0.006916,0.000044
EPI2105530|HA|B/Hunan-Jishou/11034/2022|EPI_ISL_14033217|B,0.005155,0.005175,0.000021
EPI2105542|HA|B/Hunan-Tianyuan/1437/2022|EPI_ISL_14033229|B,0.008591,0.008694,0.000103
EPI2105539|HA|B/Zhejiang-Nanhu/1517/2022|EPI_ISL_14033226|B,0.008591,0.008672,0.000081
EPI2105584|HA|B/Heilongjiang-Yimei/1427/2022|EPI_ISL_14033271|B,0.006873,0.006932,0.000059
EPI2105581|HA|B/Neimenggu-Wulanhaote/1478/2022|EPI_ISL_14033268|B,0.006873,0.006903,0.000031
EPI2105578|HA|B/Zhejiang-Linhai/1328/2022|EPI_ISL_14033265|B,0.006873,0.006934,0.000061
EPI2105565|HA|B/Hunan-Tianyuan/1329/2022|EPI_ISL_14033252|B,0.012027,0.012266,0.000239
EPI2105576|HA|B/Guangdong-Zhenjiang/865/2022|EPI_ISL_14033263|B,0.005155,0.005183,0.000028
EPI2105573|HA|B/Guizhou-Honghuagang/1315/2022|EPI_ISL_14033260|B,0.006873,0.006948,0.000075
EPI2105572|HA|B/Yunnan-Yingjiang/33/2022|EPI_ISL_14033259|B,0.008591,0.008641,0.000050
EPI2105569|HA|B/Guangdong-Zhongshan/1309/2022|EPI_ISL_14033256|B,0.005155,0.005175,0.000020
EPI2105864|HA|B/Jilin-Chaoyang/1135/2022|EPI_ISL_14033558|B,0.008591,0.008675,0.000084
EPI2105866|HA|B/Guangdong-Meijiang/116/2022|EPI_ISL_14033560|B,0.006873,0.006920,0.000047
EPI2105843|HA|B/Guangdong-Qingcheng/150/2022|EPI_ISL_14033537|B,0.012027,0.012299,0.000272
EPI2105857|HA|B/Liaoning-Xigang/113/2022|EPI_ISL_14033551|B,0.006873,0.006937,0.000064
EPI2105854|HA|B/Ningxia-Litong/160/2022|EPI_ISL_14033548|B,0.005155,0.005187,0.000032
EPI2105853|HA|B/Ningxia-Litong/173/2022|EPI_ISL_14033547|B,0.005155,0.005183,0.000028
EPI2105850|HA|B/Fujian-Chengxiang/36/2022|EPI_ISL_14033544|B,0.005155,0.005183,0.000028
EPI2105851|HA|B/Fujian-Cangshan/131/2022|EPI_ISL_14033545|B,0.006873,0.006964,0.000091
EPI2105895|HA|B/Guangxi-Cangwu/54/2022|EPI_ISL_14033589|B,0.005155,0.005177,0.000022
EPI2105901|HA|B/Guizhou-Honghuagang/19/2022|EPI_ISL_14033595|B,0.006873,0.006927,0.000054
EPI2105881|HA|B/Shanxi-Xinfu/133/2022|EPI_ISL_14033575|B,0.006873,0.006920,0.000047
EPI2105878|HA|B/Shanxi-Chengqu/1113/2022|EPI_ISL_14033572|B,0.006873,0.006970,0.000097
EPI2105876|HA|B/Chongqing-Banan/117/2022|EPI_ISL_14033570|B,0.013746,0.014134,0.000388
EPI2105798|HA|B/Xinjiang-Atushi/1205/2022|EPI_ISL_14033492|B,0.015464,0.015842,0.000378
EPI2105806|HA|B/Jilin-Chaoyang/1135/2022|EPI_ISL_14033500|B,0.006873,0.006923,0.000050
EPI2105807|HA|B/Sichuan-Jingyang/1119/2022|EPI_ISL_14033501|B,0.005155,0.005184,0.000030
EPI2105805|HA|B/Hunan-Xiangtan/151/2022|EPI_ISL_14033499|B,0.005155,0.005174,0.000019
EPI2105803|HA|B/Hunan-Wuling/1234/2022|EPI_ISL_14033497|B,0.008591,0.008643,0.000052
EPI2105783|HA|B/Beijing-Chaoyang/164/2022|EPI_ISL_14033477|B,0.012027,0.012282,0.000255
EPI2105781|HA|B/Jilin-Tiexi/1138/2022|EPI_ISL_14033475|B,0.006873,0.006945,0.000072
EPI2105778|HA|B/Beijing-Chaoyang/1323/2022|EPI_ISL_14033472|B,0.005155,0.005181,0.000027
EPI2105779|HA|B/Neimenggu-Wulanhaote/1228/2022|EPI_ISL_14033473|B,0.006873,0.006906,0.000033
EPI2105790|HA|B/Jiangsu-Hailing/1202/2022|EPI_ISL_14033484|B,0.006873,0.006925,0.000052
EPI2105791|HA|B/Shaanxi-Hantai/1141/2022|EPI_ISL_14033485|B,0.005155,0.005166,0.000011
EPI2105839|HA|B/Xinjiang-Kuerle/121/2022|EPI_ISL_14033533|B,0.005155,0.005174,0.000019
EPI2105835|HA|B/Shandong-Linqu/31/2022|EPI_ISL_14033529|B,0.006873,0.006938,0.000065
EPI2105817|HA|B/Shandong-Huaiyin/19/2022|EPI_ISL_14033511|B,0.013746,0.014077,0.000331
EPI2105814|HA|B/Guangdong-Duanzhou/149/2022|EPI_ISL_14033508|B,0.017182,0.017702,0.000519
EPI2105810|HA|B/Yunnan-Qilin/166/2022|EPI_ISL_14033504|B,0.005155,0.005192,0.000037
EPI2105822|HA|B/Jilin-Nanguan/177/2022|EPI_ISL_14033516|B,0.006873,0.006928,0.000055
EPI2105744|HA|B/Shaanxi-Hanbin/155/2022|EPI_ISL_14033438|B,0.006873,0.006945,0.000072
EPI2105743|HA|B/Yunnan-Xishan/187/2022|EPI_ISL_14033437|B,0.012027,0.012289,0.000262
EPI2105740|HA|B/Jilin-Hunjiang/1103/2022|EPI_ISL_14033434|B,0.006873,0.006906,0.000033
EPI2105720|HA|B/Guizhou-Honghuagang/1162/2022|EPI_ISL_14033414|B,0.012027,0.012334,0.000307
EPI2105714|HA|B/Ningxia-Zhongning/1171/2022|EPI_ISL_14033408|B,0.005155,0.005166,0.000011
EPI2105715|HA|B/Ningxia-Shapotou/1125/2022|EPI_ISL_14033409|B,0.006873,0.006959,0.000086
EPI2105727|HA|B/Xinjiang-Kuerle/1165/2022|EPI_ISL_14033421|B,0.006873,0.006957,0.000084
EPI2105766|HA|B/Xinjiang-Yining/1175/2022|EPI_ISL_14033460|B,0.006873,0.006913,0.000040
EPI2105763|HA|B/Hainan-Meilan/1108/2022|EPI_ISL_14033457|B,0.017182,0.017772,0.000590
EPI2105776|HA|B/Henan-Weibin/1125/2022|EPI_ISL_14033470|B,0.005155,0.005185,0.000030
EPI2105770|HA|B/Shanghai-Xuhui/1109/2022|EPI_ISL_14033464|B,0.006873,0.006923,0.000050
EPI2105753|HA|B/Zhejiang-Gongshu/1119/2022|EPI_ISL_14033447|B,0.005155,0.005201,0.000046
EPI2105751|HA|B/Qinghai-Delingha/156/2022|EPI_ISL_14033445|B,0.005155,0.005175,0.000021
EPI2105749|HA|B/Yunnan-Wuhua/1135/2022|EPI_ISL_14033443|B,0.005155,0.005183,0.000028
EPI2105983|HA|B/Yunnan-Linxiang/18/2022|EPI_ISL_14033684|B,0.005155,0.005188,0.000033
EPI2105979|HA|B/Shanxi-Chengqu/119/2022|EPI_ISL_14033680|B,0.005155,0.005166,0.000011
EPI2105980|HA|B/Henan-Beiguan/112/2022|EPI_ISL_14033681|B,0.005155,0.005166,0.000011
EPI2105977|HA|B/Sichuan-Dongqu/191/2022|EPI_ISL_14033678|B,0.005155,0.005166,0.000011
EPI2550205|HA|B/Bishkek/036/2022|EPI_ISL_17638458|B,0.008591,0.008749,0.000158
EPI2550249|HA|B/Palestine/4R/2022|EPI_ISL_17638480|B,0.001718,0.001730,0.000012
EPI2550256|HA|B/Bishkek/046/2022|EPI_ISL_17638483|B,0.008591,0.008704,0.000113
EPI2647273|HA|B/Malaysia/RP2326/2022|EPI_ISL_18031720|B,0.001718,0.001722,0.000004
EPI2427522|HA|B/SaudiArabia/786/2022|EPI_ISL_17049196|B,0.001718,0.001716,-0.000002
EPI2427526|HA|B/SaudiArabia/1259/2022|EPI_ISL_17049200|B,0.003436,0.003465,0.000029
EPI2427538|HA|B/SaudiArabia/929/2022|EPI_ISL_17049212|B,0.003436,0.003452,0.000016
EPI2615110|HA|B/Singapore/GP11416/2022|EPI_ISL_17967412|B,0.008591,0.008690,0.000099
EPI2615118|HA|B/Singapore/GP13317/2022|EPI_ISL_17967418|B,0.001718,0.001718,0.000000
EPI2615142|HA|B/Singapore/SAR58995/2022|EPI_ISL_17967448|B,0.008591,0.008719,0.000127
EPI2615134|HA|B/Singapore/SAR55914/2022|EPI_ISL_17967439|B,0.003436,0.003465,0.000029
EPI2633211|HA|B/ABUDHABI/UAE/0005832/2022|EPI_ISL_18000786|B,0.006873,0.006912,0.000039
EPI2633204|HA|B/ABUDHABI/UAE/0005796/2022|EPI_ISL_18000785|B,0.001718,0.001721,0.000003
EPI2633153|HA|B/ABUDHABI/UAE/0005380/2022|EPI_ISL_18000778|B,0.003436,0.003455,0.000019
EPI2298610|HA|B/Hubei-Shashi/1848/2022|EPI_ISL_16559069|B,0.006873,0.006903,0.000030
EPI2106079|HA|B/Abu_Dhabi/4177633/2022|EPI_ISL_14036086|B,0.001718,0.001716,-0.000002
EPI2234110|HA|B/Nakhon_Phanom/NIC-P3460/2022|EPI_ISL_15969725|B,0.001718,0.001721,0.000003
EPI2229020|HA|B/Chiang_Rai/NIC-P3056/2022|EPI_ISL_15937217|B,0.001718,0.001723,0.000005
EPI2541966|HA|B/Palestine/5H/2022|EPI_ISL_17608690|B,0.001718,0.001725,0.000007
EPI2229344|HA|B/Qatar/21-VI-22-1951847/2022|EPI_ISL_15937893|B,0.003436,0.003452,0.000016
EPI2229354|HA|B/Qatar/10-VI-22-2012694/2022|EPI_ISL_15937898|B,0.010309,0.010490,0.000181
EPI2317956|HA|B/Cambodia/g1111368/2022|EPI_ISL_16691478|B,0.005155,0.005168,0.000014
EPI2317952|HA|B/Cambodia/g1101371/2022|EPI_ISL_16691476|B,0.006873,0.006928,0.000055
EPI2317944|HA|B/Cambodia/g1026362/2022|EPI_ISL_16691472|B,0.005155,0.005176,0.000021
EPI2317946|HA|B/Cambodia/g1026364/2022|EPI_ISL_16691473|B,0.006873,0.006936,0.000063
EPI2317942|HA|B/Cambodia/g1013368/2022|EPI_ISL_16691471|B,0.005155,0.005182,0.000027
EPI2317932|HA|B/Cambodia/g1101367/2022|EPI_ISL_16691466|B,0.003436,0.003455,0.000018
EPI3453100|HA|B/Guangdong/480/2022|EPI_ISL_19281431|B,0.006873,0.006903,0.000030
EPI3453182|HA|B/Guangdong/179/2022|EPI_ISL_19281472|B,0.006873,0.006953,0.000080
EPI3453237|HA|B/Guangdong/266/2022|EPI_ISL_19281494|B,0.006873,0.006899,0.000026
EPI2127022|HA|B/Abu_Dhabi/1862860/2022|EPI_ISL_14466300|B,0.005155,0.005182,0.000027
EPI2585942|HA|B/ABUDHABI/UAE/2870454/2022|EPI_ISL_17776895|B,0.000000,0.000001,0.000001
EPI2585925|HA|B/ABUDHABI/UAE/0003585/2022|EPI_ISL_17776891|B,0.001709,0.001713,0.000004
EPI2585917|HA|B/ABUDHABI/UAE/0003566/2022|EPI_ISL_17776890|B,0.001709,0.001710,0.000000
EPI2585894|HA|B/ABUDHABI/UAE/0003594/2022|EPI_ISL_17776886|B,0.001709,0.001715,0.000005
EPI2439650|HA|B/Laos/F4255/2022|EPI_ISL_17089389|B,0.001718,0.001722,0.000004
EPI2439802|HA|B/Laos/F4540/2022|EPI_ISL_17089410|B,0.006873,0.006924,0.000052
EPI2283121|HA|B/Singapore/SAR56364/2022|EPI_ISL_16433759|B,0.005155,0.005176,0.000021
EPI2282881|HA|B/Singapore/GP7368/2022|EPI_ISL_16433729|B,0.003436,0.003446,0.000009
EPI2282929|HA|B/Singapore/KK0341/2022|EPI_ISL_16433735|B,0.005155,0.005183,0.000028
EPI2342716|HA|B/Rak/3250215/2022|EPI_ISL_16761711|B,0.001718,0.001724,0.000006
EPI2342445|HA|B/India/1280/2022|EPI_ISL_16761657|B,0.001718,0.001724,0.000006
EPI2157199|HA|B/Oman/0240/2022|EPI_ISL_14862190|B,0.003436,0.003448,0.000012
EPI2157237|HA|B/Oman/0184/2022|EPI_ISL_14862195|B,0.001718,0.001720,0.000002
EPI2600553|HA|B/Malaysia/RP2271/2022|EPI_ISL_17811481|B,0.003436,0.003455,0.000018
EPI3826609|HA|B/Riyadh/23/2022|EPI_ISL_19679464|B,0.003436,0.003451,0.000015
EPI3826565|HA|B/Riyadh/54/2022|EPI_ISL_19679452|B,0.013746,0.014179,0.000433
EPI3826559|HA|B/Riyadh/62/2022|EPI_ISL_19679449|B,0.012027,0.012396,0.000369
EPI1985680|HA|B/Zhejiang-Liandou/114/2022|EPI_ISL_9849538|B,0.006873,0.007037,0.000164
EPI2617887|HA|B/Zhejiang-Jiashan/33/2022|EPI_ISL_17975842|B,0.005155,0.005224,0.000070
EPI2617919|HA|B/Zhejiang-Nanhu/1189/2022|EPI_ISL_17975846|B,0.006873,0.006914,0.000041
EPI2617903|HA|B/Zhejiang-Haiyan/35/2022|EPI_ISL_17975844|B,0.005155,0.005172,0.000017
EPI2360178|HA|B/Israel/R10868/2022|EPI_ISL_16830270|B,0.008591,0.008731,0.000140
EPI2360232|HA|B/Israel/B1513/2022|EPI_ISL_16830304|B,0.010309,0.010499,0.000190
EPI2360236|HA|B/Israel/B1406/2022|EPI_ISL_16830306|B,0.005155,0.005194,0.000039
EPI3169650|HA|B/ABUDHABI/UAE/0005207/2022|EPI_ISL_19025833|B,0.003436,0.003448,0.000012
EPI3169702|HA|B/ABUDHABI/UAE/0006349/2022|EPI_ISL_19025842|B,0.001718,0.001724,0.000006
EPI2361380|HA|B/Laos/2299/2022|EPI_ISL_16830722|B,0.006873,0.006936,0.000063
EPI2361412|HA|B/Laos/2314/2022|EPI_ISL_16830726|B,0.006873,0.006918,0.000045
EPI2361488|HA|B/Laos/2460/2022|EPI_ISL_16830736|B,0.006873,0.006926,0.000054
EPI2361535|HA|B/Laos/2275/2022|EPI_ISL_16830742|B,0.005155,0.005189,0.000034
EPI2602138|HA|B/ABUDHABI/UAE/0004552/2022|EPI_ISL_17814010|B,0.006873,0.006934,0.000062
EPI2361003|HA|B/Pakistan/354/2022|EPI_ISL_16830674|B,0.001718,0.001720,0.000002
EPI2618124|HA|B/Zhejiang-Nanhu/1411/2022|EPI_ISL_17978008|B,0.005155,0.005175,0.000020
EPI2384184|HA|B/Cambodia/g1111370/2022|EPI_ISL_16864406|B,0.006873,0.006960,0.000087
EPI2384207|HA|B/Cambodia/g1227371/2022|EPI_ISL_16864417|B,0.005155,0.005185,0.000030
EPI2384212|HA|B/Cambodia/g1227374/2022|EPI_ISL_16864420|B,0.006873,0.006939,0.000066
EPI2660480|HA|B/SaudiArabia/1073/2022|EPI_ISL_18044621|B,0.005155,0.005195,0.000040
EPI2758753|HA|B/Malaysia/TIDREC_KBR_AUFI018/2022|EPI_ISL_18307501|B,0.001718,0.001718,-0.000000
EPI2758769|HA|B/Malaysia/TIDREC_KBR-AUFI035/2022|EPI_ISL_18307545|B,0.006873,0.006930,0.000057
EPI2758761|HA|B/Malaysia/TIDREC_KBR-AUFI022/2022|EPI_ISL_18307544|B,0.003436,0.003451,0.000015
EPI2895094|HA|B/Laos/00820-0880/2022|EPI_ISL_18734531|B,0.006873,0.006912,0.000040
EPI2397657|HA|B/Philippines/9/2022|EPI_ISL_16899285|B,0.003436,0.003469,0.000032
EPI3178814|HA|B/ABUDHABI/UAE/0008882/2022|EPI_ISL_19029949|B,0.005155,0.005182,0.000028
EPI2578702|HA|B/ABUDHABI/UAE/0001776/2022|EPI_ISL_17719233|B,0.005155,0.005178,0.000023
EPI3178834|HA|B/ABUDHABI/UAE/0009052/2022|EPI_ISL_19029952|B,0.001718,0.001716,-0.000002
EPI3178842|HA|B/ABUDHABI/UAE/0009061/2022|EPI_ISL_19029953|B,0.001718,0.001721,0.000003
EPI3178880|HA|B/ABUDHABI/UAE/0009188/2022|EPI_ISL_19029959|B,0.001718,0.001719,0.000001
EPI3916429|HA|B/shenzhen/11/2022|EPI_ISL_19717660|B,0.006873,0.006917,0.000044
EPI3916431|HA|B/shenzhen/12/2022|EPI_ISL_19717661|B,0.005155,0.005174,0.000019
EPI3916413|HA|B/shenzhen/3/2022|EPI_ISL_19717652|B,0.006873,0.006927,0.000055
EPI3916415|HA|B/shenzhen/4/2022|EPI_ISL_19717653|B,0.015464,0.015837,0.000373
EPI2385729|HA|B/Surat_Thani/3859/2022|EPI_ISL_16868676|B,0.006873,0.006913,0.000041
EPI2385805|HA|B/Oman/3048/2022|EPI_ISL_16868685|B,0.003436,0.003460,0.000024
EPI2759143|HA|B/Malaysia/TIDREC_KBR-AUFI058/2022|EPI_ISL_18311706|B,0.003436,0.003467,0.000030
EPI2528095|HA|B/shandongrencheng/1122/2022|EPI_ISL_17526592|B,0.012027,0.012291,0.000264
EPI2500374|HA|B/ABUDHABI/UAE/4177633(2)/2022|EPI_ISL_17395367|B,0.003436,0.003448,0.000012
EPI2500366|HA|A/ABUDHABI/UAE/1890041/2022|EPI_ISL_17395366|B,0.003436,0.003439,0.000003
EPI2528230|HA|B/shandongrencheng/1356/2022|EPI_ISL_17527250|B,0.008591,0.008699,0.000108
EPI2528222|HA|B/shandongrencheng/1354/2022|EPI_ISL_17527249|B,0.008591,0.008676,0.000085
EPI4400139|HA|B/Guangzhou/50/2022|EPI_ISL_19888228|B,0.013746,0.014096,0.000350
EPI2312055|HA|B/Surat_Thani/P4595/2022|EPI_ISL_16645178|B,0.005155,0.005185,0.000031
EPI2311727|HA|B/Surat_Thani/P4159/2022|EPI_ISL_16645137|B,0.003436,0.003471,0.000035
EPI2223799|HA|B/Colorado/02/2022|EPI_ISL_15927723|B,0.008591,0.008700,0.000109
EPI2223481|HA|B/Arizona/01/2022|EPI_ISL_15927682|B,0.006873,0.006938,0.000065
EPI2223551|HA|B/Georgia/01/2022|EPI_ISL_15927691|B,0.005155,0.005176,0.000021
EPI2223535|HA|B/Michigan/01/2022|EPI_ISL_15927689|B,0.005155,0.005194,0.000039
EPI1988114|HA|B/Rhode_Island/01/2022|EPI_ISL_10492308|B,0.006873,0.006915,0.000042
EPI2290429|HA|B/South_Carolina/13653/2022|EPI_ISL_16491665|B,0.005155,0.005184,0.000030
EPI2248419|HA|B/California/02/2022|EPI_ISL_16198551|B,0.006873,0.006937,0.000064
EPI2191807|HA|B/Ohio/01/2022|EPI_ISL_15286751|B,0.005155,0.005195,0.000041
EPI3126621|HA|B/USA/PV63320/2022|EPI_ISL_18989247|B,0.003436,0.003456,0.000019
EPI2342586|HA|B/New_York/02/2022|EPI_ISL_16761693|B,0.018900,0.019788,0.000888
EPI2342525|HA|B/Minnesota/01/2022|EPI_ISL_16761678|B,0.010309,0.010528,0.000218
EPI2342515|HA|B/Nebraska/03/2022|EPI_ISL_16761675|B,0.001718,0.001727,0.000009
EPI2342386|HA|B/Nebraska/02/2022|EPI_ISL_16761641|B,0.018900,0.019841,0.000940
EPI2305219|HA|B/South_Australia/8/2022|EPI_ISL_16613706|B,0.003436,0.003446,0.000009
EPI2305209|HA|B/Victoria/29/2022|EPI_ISL_16613701|B,0.001718,0.001718,-0.000000
EPI2179185|HA|B/Timor-Leste/73/2022|EPI_ISL_14991628|B,0.008591,0.008743,0.000152
EPI2179191|HA|B/Timor-Leste/86/2022|EPI_ISL_14991631|B,0.008591,0.008736,0.000145
EPI2179181|HA|B/Timor-Leste/49/2022|EPI_ISL_14991626|B,0.010309,0.010513,0.000204
