Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3904417|HA|A/ABUDHABI/UAE/0020453/2024|EPI_ISL_19711873|A_/_H3N2,0.017668,0.017630,-0.000038
EPI3558087|HA|A/TOKYO/EIS10-294/2024|EPI_ISL_19417565|A_/_H3N2,0.014134,0.014097,-0.000037
EPI3558031|HA|A/TOKYO/EIS10-210/2024|EPI_ISL_19417558|A_/_H3N2,0.014134,0.014107,-0.000027
EPI4379883|HA|A/Malaysia/MKAI_CL47914/2024|EPI_ISL_19878697|A_/_H3N2,0.014134,0.014131,-0.000003
EPI3913255|HA|A/Singapore/GP14277/2024|EPI_ISL_19715098|A_/_H3N2,0.014134,0.014144,0.000010
EPI4387603|HA|A/Riyadh/45/2024|EPI_ISL_19881899|A_/_H3N2,0.030035,0.030578,0.000543
EPI3844439|HA|A/Malaysia/TIDREC_KLA-AUFI286/2024|EPI_ISL_19689145|A_/_H3N2,0.017668,0.017745,0.000077
EPI3475352|HA|A/Singapore/TT0237/2024|EPI_ISL_19299278|A_/_H3N2,0.021201,0.021240,0.000039
EPI3476488|HA|A/Singapore/KK1119/2024|EPI_ISL_19300350|A_/_H3N2,0.021201,0.021402,0.000200
EPI3866763|HA|A/Switzerland/UN-SNRCI-HUG-46747581/2024|EPI_ISL_19698113|A_/_H3N2,0.014134,0.014112,-0.000022
EPI3790919|HA|A/England/0100130/2024|EPI_ISL_19667487|A_/_H3N2,0.017668,0.017715,0.000047
EPI3751097|HA|A/Switzerland/59652/2024|EPI_ISL_19643984|A_/_H3N2,0.021201,0.021297,0.000095
EPI3726461|HA|A/Galicia/33348842/2024|EPI_ISL_19615419|A_/_H3N2,0.054770,0.057746,0.002976
EPI3726478|HA|A/Galicia/22347908/2024|EPI_ISL_19615421|A_/_H3N2,0.058304,0.061787,0.003483
EPI3726506|HA|A/Galicia/33156584/2024|EPI_ISL_19615425|A_/_H3N2,0.065371,0.069399,0.004028
EPI3726498|HA|A/Galicia/44143091/2024|EPI_ISL_19615424|A_/_H3N2,0.074205,0.079801,0.005596
EPI3258732|HA|A/England/241560836/2024|EPI_ISL_19093779|A_/_H3N2,0.014134,0.014110,-0.000025
EPI4304684|HA|A/Asturias/232461330/2024|EPI_ISL_19855166|A_/_H3N2,0.044170,0.045821,0.001651
EPI4038595|HA|A/Madrid/342425187428/2024|EPI_ISL_19756825|A_/_H3N2,0.019435,0.019470,0.000036
EPI3786347|HA|A/Perth/1144/2024|EPI_ISL_19661484|A_/_H3N2,0.014134,0.014124,-0.000010
EPI3786403|HA|A/Sydney/1321/2024|EPI_ISL_19661498|A_/_H3N2,0.010601,0.010561,-0.000040
EPI3786387|HA|A/Victoria/3131/2024|EPI_ISL_19661494|A_/_H3N2,0.014134,0.014125,-0.000009
EPI3786375|HA|A/Victoria/3124/2024|EPI_ISL_19661491|A_/_H3N2,0.015901,0.015996,0.000095
EPI4244815|HA|A/Perth/1111/2024|EPI_ISL_19825838|A_/_H3N2,0.014134,0.014132,-0.000003
EPI3480055|HA|A/Sydney/289/2024|EPI_ISL_19301908|A_/_H3N2,0.017668,0.017689,0.000021
EPI3480424|HA|A/Darwin/916/2024|EPI_ISL_19301978|A_/_H3N2,0.017668,0.017720,0.000052
EPI3480627|HA|A/Victoria/968/2024|EPI_ISL_19302029|A_/_H3N2,0.010601,0.010592,-0.000008
EPI3612870|HA|A/Queensland/IN000279/2024|EPI_ISL_19500707|A_/_H3N2,0.024735,0.024888,0.000153
EPI3633261|HA|A/Auckland/257/2024|EPI_ISL_19534695|A_/_H3N2,0.000000,0.000001,0.000001
EPI3633314|HA|A/Auckland/276/2024|EPI_ISL_19534716|A_/_H3N2,0.014134,0.014116,-0.000018
EPI3633230|HA|A/Auckland/242/2024|EPI_ISL_19534685|A_/_H3N2,0.014134,0.014108,-0.000027
EPI3508411|HA|A/South_Australia/136/2024|EPI_ISL_19338369|A_/_H3N2,0.019435,0.019453,0.000019
EPI3509982|HA|A/Victoria/1304/2024|EPI_ISL_19341743|A_/_H3N2,0.014134,0.014141,0.000007
EPI3509909|HA|A/Victoria/1534/2024|EPI_ISL_19341705|A_/_H3N2,0.012367,0.012322,-0.000046
EPI3634645|HA|A/Wellington/80/2024|EPI_ISL_19539110|A_/_H3N2,0.014134,0.014131,-0.000003
EPI3666891|HA|A/South_Australia/274/2024|EPI_ISL_19574581|A_/_H3N2,0.021201,0.021287,0.000085
EPI3640371|HA|A/Queensland/IN000647/2024|EPI_ISL_19543614|A_/_H3N2,0.017668,0.017658,-0.000010
EPI3640446|HA|A/Queensland/IN000659/2024|EPI_ISL_19543624|A_/_H3N2,0.012367,0.012365,-0.000003
EPI3817714|HA|A/Victoria/3318/2024|EPI_ISL_19676540|A_/_H3N2,0.012367,0.012336,-0.000031
EPI3817956|HA|A/Tasmania/874/2024|EPI_ISL_19676611|A_/_H3N2,0.014134,0.014147,0.000013
EPI3399783|HA|A/Timor-Leste/223/2024|EPI_ISL_19218236|A_/_H3N2,0.015901,0.015898,-0.000003
EPI3539116|HA|A/Victoria/1588/2024|EPI_ISL_19383456|A_/_H3N2,0.017668,0.017766,0.000098
EPI3585522|HA|A/South_Australia/168/2024|EPI_ISL_19458277|A_/_H3N2,0.014134,0.014139,0.000005
EPI3606682|HA|A/Brisbane/409/2024|EPI_ISL_19493393|A_/_H3N2,0.014134,0.014120,-0.000015
EPI3658048|HA|A/Victoria/3265/2024|EPI_ISL_19561258|A_/_H3N2,0.010601,0.010563,-0.000038
EPI3680409|HA|A/England/4700123/2024|EPI_ISL_19596134|A_/_H1N1,0.566787,1.460378,0.893591
EPI3680344|HA|A/England/4620270/2024|EPI_ISL_19596124|A_/_H1N1,0.566787,1.471777,0.904990
EPI3787123|HA|A/Catalonia/NSJO560000050/2024|EPI_ISL_19661810|A_/_H1N1,0.564982,1.460713,0.895731
EPI3441791|HA|A/Swansea/5888/2024|EPI_ISL_19269744|A_/_H1N1,0.564982,1.460993,0.896011
EPI3080459|HA|A/Aragon/558/2024|EPI_ISL_18942787|A_/_H1N1,0.564982,1.459507,0.894525
EPI3080466|HA|A/Aragon/560/2024|EPI_ISL_18942788|A_/_H1N1,0.563177,1.455545,0.892368
EPI3082085|HA|A/Madrid/150/2024|EPI_ISL_18943819|A_/_H1N1,0.564982,1.467376,0.902394
EPI4318253|HA|A/Melilla/01677727/2024|EPI_ISL_19861764|A_/_H1N1,0.566787,1.467905,0.901118
EPI3050064|HA|A/Badajoz/18615142/2024|EPI_ISL_18912986|A_/_H1N1,0.559567,1.440683,0.881116
EPI3791769|HA|A/England/0120311/2024|EPI_ISL_19667609|A_/_H1N1,0.563177,1.452953,0.889776
EPI3419895|HA|A/Cardiff/4190/2024|EPI_ISL_19243251|A_/_H1N1,0.563177,1.450515,0.887338
EPI3687261|HA|A/Murcia/2159/2024|EPI_ISL_19603666|A_/_H1N1,0.570397,1.485570,0.915173
EPI3300584|HA|A/Madrid/HULP-072638331/2024|EPI_ISL_19147390|A_/_H1N1,0.563177,1.460318,0.897141
EPI3054103|HA|A/Badajoz/18619790/2024|EPI_ISL_18918494|A_/_H1N1,0.564982,1.461207,0.896225
EPI3884129|HA|A/Catalonia/NSVH170145573/2024|EPI_ISL_19705055|A_/_H1N1,0.557762,1.442305,0.884543
EPI3512991|HA|A/England/242960235/2024|EPI_ISL_19345292|A_/_H1N1,0.563177,1.452287,0.889110
EPI2978047|HA|A/Badajoz/18616368/2024|EPI_ISL_18854264|A_/_H1N1,0.568592,1.478672,0.910080
EPI3197133|HA|A/Serbia/328/2024|EPI_ISL_19050842|A_/_H1N1,0.566787,1.466911,0.900123
EPI3197155|HA|A/Serbia/196/2024|EPI_ISL_19050845|A_/_H1N1,0.564982,1.458779,0.893797
EPI3268826|HA|A/Trollhattan/SE24-04471/2024|EPI_ISL_19116439|A_/_H1N1,0.564982,1.454588,0.889606
EPI3889484|HA|A/Andalucia/PMC-00587/2024|EPI_ISL_19707937|A_/_H1N1,0.568592,1.482732,0.914140
EPI3898109|HA|A/Baleares/250061/2024|EPI_ISL_19709436|A_/_H1N1,0.570397,1.482307,0.911910
EPI3513291|HA|A/England/243060223/2024|EPI_ISL_19348510|A_/_H1N1,0.564982,1.456789,0.891807
EPI3828065|HA|A/England/5160975/2024|EPI_ISL_19680996|A_/_H1N1,0.566787,1.470251,0.903464
EPI3100469|HA|A/England/240561251/2024|EPI_ISL_18961932|A_/_H1N1,0.564982,1.453476,0.888494
EPI3258270|HA|A/Serbia/113/2024|EPI_ISL_19093576|A_/_H1N1,0.566787,1.494917,0.928130
EPI3326190|HA|A/Madrid/1058/2024|EPI_ISL_19159205|A_/_H1N1,0.564982,1.457707,0.892725
EPI3493268|HA|A/Galicia/SCQ/140189/2024|EPI_ISL_19323908|A_/_H1N1,0.561372,1.453577,0.892205
EPI3769322|HA|A/Catalonia/NSVH102488391/2024|EPI_ISL_19652392|A_/_H1N1,0.568592,1.484454,0.915862
EPI3582939|HA|A/England/1940422/2024|EPI_ISL_19455545|A_/_H1N1,0.564982,1.462608,0.897627
EPI3330761|HA|A/Alicante/VAHNSI-GIHSN-16_3554/2024|EPI_ISL_19160593|A_/_H1N1,0.563177,1.445841,0.882664
EPI3179398|HA|A/Madrid/HRYC-13069536/2024|EPI_ISL_19030052|A_/_H1N1,0.566787,1.470630,0.903843
EPI3179470|HA|A/Madrid/HRYC-13089164/2024|EPI_ISL_19030061|A_/_H1N1,0.559567,1.443227,0.883660
EPI3834736|HA|A/Segovia/167/2024|EPI_ISL_19685460|A_/_H1N1,0.568592,1.473522,0.904930
EPI3522000|HA|A/Switzerland/46021/2024|EPI_ISL_19359901|A_/_H1N1,0.564982,1.463613,0.898631
EPI3183899|HA|A/Slovakia/uvzsr-457/2024|EPI_ISL_19033650|A_/_H1N1,0.566787,1.463481,0.896694
EPI3184267|HA|A/Slovakia/uvzsr-331/2024|EPI_ISL_19033719|A_/_H1N1,0.566787,1.462283,0.895496
EPI4038587|HA|A/Madrid/302425181704/2024|EPI_ISL_19756821|A_/_H1N1,0.568592,1.478788,0.910196
EPI3229553|HA|A/Galicia/GA-CHUAC-90/2024|EPI_ISL_19069709|A_/_H1N1,0.563177,1.456132,0.892955
