Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI4435269|HA|A/ABUDHABI/UAE/0003162/2025|EPI_ISL_19904945|A_/_H3N2,0.017668,0.017744,0.000077
EPI4435431|HA|A/ABUDHABI/UAE/0005127/2025|EPI_ISL_19904968|A_/_H3N2,0.021201,0.021578,0.000376
EPI4358173|HA|A/Laos/00819-3001/2025|EPI_ISL_19871777|A_/_H3N2,0.012613,0.012754,0.000141
EPI4358117|HA|A/Laos/00819-2987/2025|EPI_ISL_19871770|A_/_H3N2,0.019820,0.020290,0.000470
EPI4435979|HA|A/ABUDHABI/UAE/0021340/2025|EPI_ISL_19905112|A_/_H3N2,0.014134,0.014226,0.000092
EPI4436424|HA|A/ABUDHABI/UAE/0022701/2025|EPI_ISL_19905170|A_/_H3N2,0.012367,0.012396,0.000028
EPI4600644|HA|A/Vietnam/5012/2025|EPI_ISL_20103021|A_/_H3N2,0.019435,0.019541,0.000106
EPI4440167|HA|A/TOKYO/EIS11-849/2025|EPI_ISL_19907040|A_/_H3N2,0.015901,0.016008,0.000107
EPI4111474|HA|A/Nepal/S178/2025|EPI_ISL_19780855|A_/_H3N2,0.022968,0.023253,0.000285
EPI4212716|HA|A/Oman/CPHL_725676/2025|EPI_ISL_19814750|A_/_H3N2,0.014134,0.014188,0.000053
EPI4212620|HA|A/Oman/CPHL_725560/2025|EPI_ISL_19814738|A_/_H3N2,0.010601,0.010581,-0.000019
EPI4387605|HA|A/Riyadh/329/2025|EPI_ISL_19881900|A_/_H3N2,0.030035,0.030761,0.000726
EPI4387597|HA|A/Riyadh/221/2025|EPI_ISL_19881896|A_/_H3N2,0.022968,0.023534,0.000566
EPI4114463|HA|A/Vietnam/PF424427/2025|EPI_ISL_19783198|A_/_H3N2,0.017668,0.017716,0.000048
EPI4390916|HA|A/Malaysia/IMR-RM1203/2025|EPI_ISL_19883062|A_/_H3N2,0.022968,0.023311,0.000343
EPI4547606|HA|A/Singapore/KK0398/2025|EPI_ISL_20079646|A_/_H3N2,0.015901,0.015994,0.000093
EPI4559445|HA|A/Lebanon/AU-9301/2025|EPI_ISL_20084471|A_/_H3N2,0.018018,0.018332,0.000314
EPI4722194|HA|A/Phra_Nakhon_Si_Ayutthaya/P3281/2025|EPI_ISL_20184477|A_/_H3N2,0.014134,0.014202,0.000068
EPI4649753|HA|A/England/3140745/2025|EPI_ISL_20152710|A_/_H3N2,0.014134,0.014295,0.000160
EPI4148141|HA|A/Galicia/GA-CHUAC-323/2025|EPI_ISL_19792114|A_/_H3N2,0.014134,0.014194,0.000060
EPI3957631|HA|A/Galicia/SCQ/123708/2025|EPI_ISL_19729391|A_/_H3N2,0.090106,0.101465,0.011359
EPI4053421|HA|A/Catalonia/NSVH171625451/2025|EPI_ISL_19762458|A_/_H3N2,0.014134,0.014291,0.000157
EPI3867210|HA|A/Switzerland/UN-SNRCI-HUG-46890800/2025|EPI_ISL_19698200|A_/_H3N2,0.015901,0.016068,0.000167
EPI4411050|HA|A/Netherlands/00520/2025|EPI_ISL_19895646|A_/_H3N2,0.017668,0.017819,0.000151
EPI4323571|HA|A/Galicia/GA-CHUAC-395/2025|EPI_ISL_19863520|A_/_H3N2,0.019435,0.019940,0.000505
EPI4169874|HA|A/Canarias/715/2025|EPI_ISL_19798318|A_/_H3N2,0.014134,0.014218,0.000084
EPI4324677|HA|A/Galicia/SCQ/164741/2025|EPI_ISL_19863712|A_/_H3N2,0.014134,0.014199,0.000065
EPI4667852|HA|A/Kyiv/1735/2025|EPI_ISL_20159109|A_/_H3N2,0.019435,0.019686,0.000251
EPI4417107|HA|A/PaisVasco/96047909/2025|EPI_ISL_19897769|A_/_H3N2,0.017668,0.017797,0.000129
EPI4255709|HA|A/Badajoz/18682741/2025|EPI_ISL_19832057|A_/_H3N2,0.015901,0.016012,0.000110
EPI4488726|HA|A/Galicia/22716870/2025|EPI_ISL_20063874|A_/_H3N2,0.015901,0.015998,0.000097
EPI4427844|HA|A/Spain/VC-GRAL-002675/2025|EPI_ISL_19900569|A_/_H3N2,0.014134,0.014157,0.000023
EPI4267031|HA|A/Asturias/1217/2025|EPI_ISL_19837366|A_/_H3N2,0.019435,0.019764,0.000329
EPI3885934|HA|A/Ukraine/GIHSN-HCL025014452702/2025|EPI_ISL_19705870|A_/_H3N2,0.010601,0.010629,0.000028
EPI3885958|HA|A/Ukraine/GIHSN-HCL025014454802/2025|EPI_ISL_19705873|A_/_H3N2,0.019435,0.019916,0.000481
EPI4101046|HA|A/England/0780838/2025|EPI_ISL_19777674|A_/_H3N2,0.017668,0.017737,0.000069
EPI3827479|HA|A/Galicia/GA-CHUAC-192/2025|EPI_ISL_19680892|A_/_H3N2,0.015901,0.015995,0.000094
EPI4017249|HA|A/Murcia/364/2025|EPI_ISL_19747908|A_/_H3N2,0.010601,0.010576,-0.000025
EPI4298547|HA|A/England/1400693/2025|EPI_ISL_19853084|A_/_H3N2,0.010601,0.010572,-0.000029
EPI4560416|HA|A/Padeswood/4401/2025|EPI_ISL_20084767|A_/_H3N2,0.010601,0.010622,0.000022
EPI4309762|HA|A/Sweden/SE25-50811/2025|EPI_ISL_19857207|A_/_H3N2,0.010601,0.010627,0.000027
EPI4147226|HA|A/Catalonia/NSVH151063084/2025|EPI_ISL_19791509|A_/_H3N2,0.019435,0.019882,0.000448
EPI4569854|HA|A/Solomon_Islands/30/2025|EPI_ISL_20087352|A_/_H3N2,0.017668,0.017857,0.000189
EPI4575178|HA|A/South_Australia/2510501305/2025|EPI_ISL_20089688|A_/_H3N2,0.017668,0.017785,0.000117
EPI4724371|HA|A/South_Australia/2525911555/2025|EPI_ISL_20188069|A_/_H3N2,0.021201,0.021588,0.000387
EPI4724347|HA|A/New_South_Wales/2525817216/2025|EPI_ISL_20188066|A_/_H3N2,0.014134,0.014261,0.000127
EPI4664988|HA|A/Tasmania/729/2025|EPI_ISL_20157940|A_/_H3N2,0.010601,0.010630,0.000029
EPI4411302|HA|A/Tasmania/175/2025|EPI_ISL_19895764|A_/_H3N2,0.014134,0.014242,0.000108
EPI4672004|HA|A/Darwin/1065/2025|EPI_ISL_20164520|A_/_H3N2,0.017668,0.017796,0.000129
EPI4514373|HA|A/Victoria/397/2025|EPI_ISL_20070574|A_/_H3N2,0.017668,0.017807,0.000139
EPI4627386|HA|A/New_Caledonia/67/2025|EPI_ISL_20138725|A_/_H3N2,0.017668,0.017826,0.000158
EPI4308974|HA|A/Sydney/75/2025|EPI_ISL_19856609|A_/_H3N2,0.021201,0.021588,0.000386
EPI4649713|HA|A/England/2820681/2025|EPI_ISL_20152705|A_/_H1N1,0.566787,1.771135,1.204348
EPI4649552|HA|A/Catalonia/NSAV198332619/2025|EPI_ISL_20152344|A_/_H1N1,0.566787,1.775788,1.209001
EPI4467988|HA|A/Galicia/44224586/2025|EPI_ISL_20055313|A_/_H1N1,0.570397,1.797713,1.227316
EPI4408183|HA|A/Madrid/HULP-200724254/2025|EPI_ISL_19893100|A_/_H1N1,0.564982,1.749989,1.185007
EPI4408167|HA|A/Madrid/HULP-200683958/2025|EPI_ISL_19893098|A_/_H1N1,0.572202,1.795288,1.223086
EPI3957602|HA|A/Galicia/SCQ/122721/2025|EPI_ISL_19729387|A_/_H1N1,0.566787,1.757262,1.190475
EPI3957551|HA|A/Galicia/SCQ/118726/2025|EPI_ISL_19729380|A_/_H1N1,0.570397,1.774327,1.203930
EPI4318575|HA|A/Galicia/GA-CHUAC-376/2025|EPI_ISL_19861830|A_/_H1N1,0.566787,1.758346,1.191559
EPI4161523|HA|A/Aragon/598/2025|EPI_ISL_19796571|A_/_H1N1,0.572202,1.790094,1.217891
EPI4322518|HA|A/Galicia/52502966/2025|EPI_ISL_19863007|A_/_H1N1,0.566787,1.778946,1.212159
EPI4414758|HA|A/Spain/VC-HADV-002442/2025|EPI_ISL_19897333|A_/_H1N1,0.572202,1.779448,1.207246
EPI4415749|HA|A/Spain/VC-GRAL-002617/2025|EPI_ISL_19897460|A_/_H1N1,0.566787,1.752112,1.185325
EPI4064473|HA|A/Avila/1833/2025|EPI_ISL_19767618|A_/_H1N1,0.572202,1.789845,1.217643
EPI4589108|HA|A/Alicante/VAHNSI-GIHSN-16_0431/2025|EPI_ISL_20095985|A_/_H1N1,0.568592,1.771931,1.203339
EPI4589578|HA|A/Valencia/VAHNSI-GIHSN-11_0539/2025|EPI_ISL_20096044|A_/_H1N1,0.564982,1.755495,1.190513
EPI4589474|HA|A/Valencia/VAHNSI-GIHSN-11_0289/2025|EPI_ISL_20096031|A_/_H1N1,0.572202,1.786373,1.214171
EPI4073754|HA|A/Galicia/SCQ/132102/2025|EPI_ISL_19770700|A_/_H1N1,0.568592,1.767972,1.199379
EPI4265256|HA|A/ComunidadValenciana/990/2025|EPI_ISL_19836366|A_/_H1N1,0.570397,1.783692,1.213295
EPI4192158|HA|A/Andalucia/PMC-00768/2025|EPI_ISL_19806287|A_/_H1N1,0.570397,1.777247,1.206850
EPI4503965|HA|A/Slovakia/uvzsr-40431/2025|EPI_ISL_20069003|A_/_H1N1,0.564982,1.743050,1.178068
EPI4113781|HA|A/Sweden/SE25-50565/2025|EPI_ISL_19782067|A_/_H1N1,0.570397,1.778985,1.208588
EPI4116076|HA|A/England/0880117/2025|EPI_ISL_19783846|A_/_H1N1,0.570397,1.774239,1.203842
EPI4116152|HA|A/England/0920404/2025|EPI_ISL_19783857|A_/_H1N1,0.566787,1.756403,1.189616
EPI4116576|HA|A/Cwmifor/4078/2025|EPI_ISL_19784917|A_/_H1N1,0.570397,1.780294,1.209896
EPI4401545|HA|A/Catalonia/NSBE251037350/2025|EPI_ISL_19889540|A_/_H1N1,0.564982,1.774355,1.209373
