Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3447272|HA|A/Galicia/SCQ/318602/2023|EPI_ISL_19273341|A_/_H1N1,0.564982,1.631138,1.066156
EPI3447240|HA|A/Galicia/SCQ/306480/2023|EPI_ISL_19273337|A_/_H1N1,0.564982,1.664930,1.099948
EPI2400971|HA|A/PaisVasco/162/2023|EPI_ISL_16914874|A_/_H1N1,0.563177,1.643390,1.080213
EPI3193658|HA|A/Galicia/SCQ/304024/2023|EPI_ISL_19044480|A_/_H1N1,0.563177,1.618857,1.055681
EPI2842726|HA|A/Catalonia/NSVH199826468/2023|EPI_ISL_18652098|A_/_H1N1,0.568592,1.672554,1.103962
EPI2519875|HA|A/Aragon/888/2023|EPI_ISL_17505762|A_/_H1N1,0.564982,1.660633,1.095651
EPI2519991|HA|A/CastillaLaMancha/793/2023|EPI_ISL_17505815|A_/_H1N1,0.561372,1.635023,1.073651
EPI3112926|HA|A/Madrid/HRYC-12994000/2023|EPI_ISL_18980523|A_/_H1N1,0.564982,1.659340,1.094358
EPI2923960|HA|A/Canarias/2407/2023|EPI_ISL_18784328|A_/_H1N1,0.564982,1.653595,1.088613
EPI2924196|HA|A/Navarra/2321/2023|EPI_ISL_18784477|A_/_H1N1,0.566787,1.662479,1.095692
EPI2701060|HA|A/England/233120111/2023|EPI_ISL_18130620|A_/_H1N1,0.564982,1.657591,1.092609
EPI3012555|HA|A/Baleares/2563/2023|EPI_ISL_18884818|A_/_H1N1,0.568592,1.680190,1.111598
EPI2975325|HA|A/England/235180269/2023|EPI_ISL_18852612|A_/_H1N1,0.566787,1.660510,1.093723
EPI2508336|HA|A/Catalonia/NSVH172307130/2023|EPI_ISL_17445897|A_/_H1N1,0.566787,1.660523,1.093736
EPI2686425|HA|A/Switzerland/76467/2023|EPI_ISL_18101377|A_/_H1N1,0.564982,1.666000,1.101018
EPI3028603|HA|A/England/240200277/2023|EPI_ISL_18891570|A_/_H1N1,0.564982,1.647241,1.082259
EPI2960891|HA|A/England/235190173/2023|EPI_ISL_18828271|A_/_H1N1,0.563177,1.644580,1.081403
EPI2792157|HA|A/Asturias/2061/2023|EPI_ISL_18501244|A_/_H1N1,0.564982,1.651235,1.086253
EPI2361784|HA|A/Catalonia/NSVH198265699/2023|EPI_ISL_16830774|A_/_H1N1,0.561372,1.634732,1.073360
EPI2471811|HA|A/Catalonia/NSAV198266241/2023|EPI_ISL_17256930|A_/_H1N1,0.563177,1.639292,1.076115
EPI3325914|HA|A/Andalucia/241428/2023|EPI_ISL_19159170|A_/_H1N1,0.563177,1.643204,1.080027
EPI3104691|HA|A/Madrid/HRYC-72348131/2023|EPI_ISL_18963453|A_/_H1N1,0.564982,1.652866,1.087884
EPI2441094|HA|A/Ceuta/350/2023|EPI_ISL_17095757|A_/_H1N1,0.561372,1.640902,1.079530
EPI2495773|HA|A/Sweden/10/2023|EPI_ISL_17360195|A_/_H1N1,0.564982,1.649785,1.084803
EPI3276801|HA|A/Madrid/92324193656/2023|EPI_ISL_19131155|A_/_H1N1,0.561372,1.635845,1.074473
EPI3276651|HA|A/Madrid/1392324178654/2023|EPI_ISL_19131081|A_/_H1N1,0.564982,1.657472,1.092490
EPI3184867|HA|A/Slovakia/uvzsr-56/2023|EPI_ISL_19033829|A_/_H1N1,0.564982,1.655971,1.090989
