Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI4169874|HA|A/Canarias/715/2025|EPI_ISL_19798318|A_/_H3N2,0.015901,0.016041,0.000140
EPI4324677|HA|A/Galicia/SCQ/164741/2025|EPI_ISL_19863712|A_/_H3N2,0.008834,0.008806,-0.000028
EPI4667852|HA|A/Kyiv/1735/2025|EPI_ISL_20159109|A_/_H3N2,0.014134,0.014205,0.000070
EPI4417107|HA|A/PaisVasco/96047909/2025|EPI_ISL_19897769|A_/_H3N2,0.019435,0.019632,0.000198
EPI4255709|HA|A/Badajoz/18682741/2025|EPI_ISL_19832057|A_/_H3N2,0.010582,0.010578,-0.000004
EPI4488726|HA|A/Galicia/22716870/2025|EPI_ISL_20063874|A_/_H3N2,0.017668,0.017826,0.000158
EPI4427844|HA|A/Spain/VC-GRAL-002675/2025|EPI_ISL_19900569|A_/_H3N2,0.015901,0.015973,0.000072
EPI4267031|HA|A/Asturias/1217/2025|EPI_ISL_19837366|A_/_H3N2,0.015901,0.016033,0.000132
EPI3885934|HA|A/Ukraine/GIHSN-HCL025014452702/2025|EPI_ISL_19705870|A_/_H3N2,0.008834,0.008863,0.000030
EPI3885958|HA|A/Ukraine/GIHSN-HCL025014454802/2025|EPI_ISL_19705873|A_/_H3N2,0.014134,0.014377,0.000242
EPI4101046|HA|A/England/0780838/2025|EPI_ISL_19777674|A_/_H3N2,0.019435,0.019565,0.000131
EPI3827479|HA|A/Galicia/GA-CHUAC-192/2025|EPI_ISL_19680892|A_/_H3N2,0.015901,0.016007,0.000106
EPI4017249|HA|A/Murcia/364/2025|EPI_ISL_19747908|A_/_H3N2,0.008834,0.008819,-0.000015
EPI4298547|HA|A/England/1400693/2025|EPI_ISL_19853084|A_/_H3N2,0.008834,0.008816,-0.000018
EPI4560416|HA|A/Padeswood/4401/2025|EPI_ISL_20084767|A_/_H3N2,0.005300,0.005275,-0.000025
EPI4309762|HA|A/Sweden/SE25-50811/2025|EPI_ISL_19857207|A_/_H3N2,0.008834,0.008862,0.000028
EPI4147226|HA|A/Catalonia/NSVH151063084/2025|EPI_ISL_19791509|A_/_H3N2,0.014134,0.014352,0.000218
EPI4569854|HA|A/Solomon_Islands/30/2025|EPI_ISL_20087352|A_/_H3N2,0.008834,0.008792,-0.000042
EPI4575178|HA|A/South_Australia/2510501305/2025|EPI_ISL_20089688|A_/_H3N2,0.019435,0.019618,0.000184
EPI4724371|HA|A/South_Australia/2525911555/2025|EPI_ISL_20188069|A_/_H3N2,0.019435,0.019800,0.000365
EPI4724347|HA|A/New_South_Wales/2525817216/2025|EPI_ISL_20188066|A_/_H3N2,0.005300,0.005267,-0.000034
EPI4664988|HA|A/Tasmania/729/2025|EPI_ISL_20157940|A_/_H3N2,0.008834,0.008809,-0.000024
EPI4411302|HA|A/Tasmania/175/2025|EPI_ISL_19895764|A_/_H3N2,0.015901,0.016068,0.000167
EPI4672004|HA|A/Darwin/1065/2025|EPI_ISL_20164520|A_/_H3N2,0.015901,0.016026,0.000124
EPI4514373|HA|A/Victoria/397/2025|EPI_ISL_20070574|A_/_H3N2,0.015901,0.015937,0.000036
EPI4627386|HA|A/New_Caledonia/67/2025|EPI_ISL_20138725|A_/_H3N2,0.012367,0.012381,0.000013
EPI4308974|HA|A/Sydney/75/2025|EPI_ISL_19856609|A_/_H3N2,0.017668,0.017868,0.000200
EPI4649713|HA|A/England/2820681/2025|EPI_ISL_20152705|A_/_H1N1,0.556537,1.679563,1.123026
EPI4649552|HA|A/Catalonia/NSAV198332619/2025|EPI_ISL_20152344|A_/_H1N1,0.554770,1.677031,1.122260
EPI4467988|HA|A/Galicia/44224586/2025|EPI_ISL_20055313|A_/_H1N1,0.561837,1.716629,1.154791
EPI4408183|HA|A/Madrid/HULP-200724254/2025|EPI_ISL_19893100|A_/_H1N1,0.556537,1.668633,1.112096
EPI4408167|HA|A/Madrid/HULP-200683958/2025|EPI_ISL_19893098|A_/_H1N1,0.561837,1.703997,1.142159
EPI3957602|HA|A/Galicia/SCQ/122721/2025|EPI_ISL_19729387|A_/_H1N1,0.554770,1.659688,1.104918
EPI3957551|HA|A/Galicia/SCQ/118726/2025|EPI_ISL_19729380|A_/_H1N1,0.560071,1.684649,1.124579
EPI4318575|HA|A/Galicia/GA-CHUAC-376/2025|EPI_ISL_19861830|A_/_H1N1,0.556537,1.669666,1.113129
EPI4161523|HA|A/Aragon/598/2025|EPI_ISL_19796571|A_/_H1N1,0.561837,1.699053,1.137215
EPI4322518|HA|A/Galicia/52502966/2025|EPI_ISL_19863007|A_/_H1N1,0.558304,1.693839,1.135535
EPI4414758|HA|A/Spain/VC-HADV-002442/2025|EPI_ISL_19897333|A_/_H1N1,0.561837,1.689442,1.127604
EPI4415749|HA|A/Spain/VC-GRAL-002617/2025|EPI_ISL_19897460|A_/_H1N1,0.554770,1.657186,1.102415
EPI4064473|HA|A/Avila/1833/2025|EPI_ISL_19767618|A_/_H1N1,0.561837,1.699092,1.137254
EPI4589108|HA|A/Alicante/VAHNSI-GIHSN-16_0431/2025|EPI_ISL_20095985|A_/_H1N1,0.560071,1.689310,1.129239
EPI4589578|HA|A/Valencia/VAHNSI-GIHSN-11_0539/2025|EPI_ISL_20096044|A_/_H1N1,0.554770,1.667293,1.112523
EPI4589474|HA|A/Valencia/VAHNSI-GIHSN-11_0289/2025|EPI_ISL_20096031|A_/_H1N1,0.561837,1.695631,1.133794
EPI4073754|HA|A/Galicia/SCQ/132102/2025|EPI_ISL_19770700|A_/_H1N1,0.558304,1.678640,1.120336
EPI4265256|HA|A/ComunidadValenciana/990/2025|EPI_ISL_19836366|A_/_H1N1,0.561837,1.701751,1.139913
EPI4192158|HA|A/Andalucia/PMC-00768/2025|EPI_ISL_19806287|A_/_H1N1,0.559083,1.680403,1.121320
EPI4503965|HA|A/Slovakia/uvzsr-40431/2025|EPI_ISL_20069003|A_/_H1N1,0.554770,1.655606,1.100835
EPI4113781|HA|A/Sweden/SE25-50565/2025|EPI_ISL_19782067|A_/_H1N1,0.560071,1.689020,1.128950
EPI4116076|HA|A/England/0880117/2025|EPI_ISL_19783846|A_/_H1N1,0.561837,1.692400,1.130562
EPI4116152|HA|A/England/0920404/2025|EPI_ISL_19783857|A_/_H1N1,0.556537,1.667890,1.111353
EPI4116576|HA|A/Cwmifor/4078/2025|EPI_ISL_19784917|A_/_H1N1,0.561837,1.699934,1.138097
EPI4401545|HA|A/Catalonia/NSBE251037350/2025|EPI_ISL_19889540|A_/_H1N1,0.554770,1.682668,1.127897
