Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1646773|HA|A/Salalah/6905/2019|EPI_ISL_401615|A_/_H3N2,0.026502,0.027149,0.000647
EPI2102685|HA|A/Niigata/18FS066_2/2019|EPI_ISL_14004357|A_/_H3N2,0.028269,0.029078,0.000810
EPI1671911|HA|A/Bangkok/447/2019|EPI_ISL_406819|A_/_H3N2,0.010601,0.010669,0.000069
EPI1550175|HA|A/Malaysia/RP0571/2019|EPI_ISL_378565|A_/_H3N2,0.015901,0.016087,0.000186
EPI1696421|HA|A/Kanagawa/ZC1841/2019|EPI_ISL_412121|A_/_H3N2,0.024735,0.025882,0.001147
EPI1398426|HA|A/NIIGATA/165/2019|EPI_ISL_348327|A_/_H3N2,0.014134,0.014311,0.000176
EPI1711322|HA|A/HIROSHIMA/188/2019|EPI_ISL_415182|A_/_H3N2,0.019435,0.019864,0.000429
EPI1410302|HA|A/Lebanon/207/2019|EPI_ISL_350085|A_/_H3N2,0.010601,0.010625,0.000024
EPI1846442|HA|A/KANAGAWA/ZC1836/2019|EPI_ISL_1005694|A_/_H3N2,0.021201,0.021853,0.000651
EPI1846436|HA|A/KANAGAWA/ZC1861/2019|EPI_ISL_1005691|A_/_H3N2,0.017668,0.017991,0.000324
EPI1846434|HA|A/KANAGAWA/IC1815/2019|EPI_ISL_1005690|A_/_H3N2,0.010601,0.010710,0.000109
EPI1797926|HA|A/Malaysia/RP0701/2019|EPI_ISL_514718|A_/_H3N2,0.024735,0.025554,0.000819
EPI1723689|HA|A/Taiwan/83270/2019|EPI_ISL_421128|A_/_H3N2,0.015901,0.016228,0.000327
EPI1754145|HA|A/Saudi_Arabia/1028833307/2019|EPI_ISL_486750|A_/_H3N2,0.031802,0.032962,0.001160
EPI1448737|HA|A/Oman/939/2019|EPI_ISL_357915|A_/_H3N2,0.035336,0.036749,0.001413
EPI1590501|HA|A/Yasothon/21/2019|EPI_ISL_390913|A_/_H3N2,0.028269,0.029378,0.001109
EPI1594495|HA|A/Singapore/TT0115/2019|EPI_ISL_391588|A_/_H3N2,0.035336,0.036845,0.001509
EPI1594551|HA|A/Singapore/KK0124/2019|EPI_ISL_391595|A_/_H3N2,0.017668,0.017942,0.000274
EPI1483863|HA|A/Northern_Ireland/10510/2019|EPI_ISL_363098|A_/_H3N2,0.019435,0.019771,0.000336
EPI1516056|HA|A/England/7963/2019|EPI_ISL_369692|A_/_H3N2,0.015901,0.016066,0.000165
EPI1394806|HA|A/Helsingborg/1/2019|EPI_ISL_347807|A_/_H3N2,0.015901,0.016071,0.000170
EPI1436462|HA|A/CastillaLaMancha/109/2019|EPI_ISL_355027|A_/_H3N2,0.015901,0.016109,0.000208
EPI1584091|HA|A/Newport/9438/2019|EPI_ISL_389323|A_/_H3N2,0.015901,0.016197,0.000296
EPI1639420|HA|A/South_Australia/313/2019|EPI_ISL_363247|A_/_H3N2,0.014134,0.014351,0.000217
EPI1639426|HA|A/South_Australia/321/2019|EPI_ISL_363254|A_/_H3N2,0.042403,0.044803,0.002400
EPI1667167|HA|A/Sydney/233/2019|EPI_ISL_405313|A_/_H3N2,0.021201,0.021624,0.000422
EPI1670105|HA|A/South_Australia/1088/2019|EPI_ISL_405983|A_/_H3N2,0.019435,0.019927,0.000492
EPI1670216|HA|A/Sydney/803/2019|EPI_ISL_406020|A_/_H3N2,0.014134,0.014426,0.000292
EPI1671669|HA|A/Sydney/478/2019|EPI_ISL_406679|A_/_H3N2,0.017668,0.018078,0.000410
EPI1675460|HA|A/Darwin/726/2019|EPI_ISL_407891|A_/_H3N2,0.026502,0.027423,0.000922
EPI1387310|HA|A/South_Australia/81/2019|EPI_ISL_346276|A_/_H3N2,0.010601,0.010673,0.000073
EPI1387385|HA|A/Perth/5/2019|EPI_ISL_346301|A_/_H3N2,0.010601,0.010633,0.000032
EPI1387430|HA|A/South_Australia/18/2019|EPI_ISL_346316|A_/_H3N2,0.035336,0.036808,0.001472
EPI1593999|HA|A/Sydney/1027/2019|EPI_ISL_391462|A_/_H3N2,0.015901,0.016075,0.000174
EPI1597835|HA|A/Sydney/404/2019|EPI_ISL_392633|A_/_H3N2,0.015901,0.016167,0.000266
EPI1603820|HA|A/Serbia/555/2019|EPI_ISL_393798|A_/_H1N1,0.556537,1.770574,1.214037
EPI1607304|HA|A/Carmarthen/5650/2019|EPI_ISL_395060|A_/_H1N1,0.551237,1.766219,1.214982
EPI1491266|HA|A/England/163/2019|EPI_ISL_364672|A_/_H1N1,0.556537,1.765663,1.209126
EPI1491300|HA|A/England/146/2019|EPI_ISL_364689|A_/_H1N1,0.554770,1.776227,1.221457
EPI1491298|HA|A/England/204/2019|EPI_ISL_364688|A_/_H1N1,0.558304,1.789347,1.231044
EPI1491495|HA|A/England/202/2019|EPI_ISL_364718|A_/_H1N1,0.556537,1.775330,1.218793
EPI1630203|HA|A/Stockholm/35/2019|EPI_ISL_398704|A_/_H1N1,0.553004,1.774214,1.221211
EPI1506890|HA|A/Linkoping/1/2019|EPI_ISL_367960|A_/_H1N1,0.554770,1.773769,1.218998
EPI1506986|HA|A/Ukraine/8294/2019|EPI_ISL_368008|A_/_H1N1,0.560071,1.790445,1.230375
EPI1508590|HA|A/Novi_Sad/4336/2019|EPI_ISL_368276|A_/_H1N1,0.556537,1.767484,1.210947
EPI1356276|HA|A/Northern_Ireland/342/2019|EPI_ISL_338524|A_/_H1N1,0.554770,1.767895,1.213124
EPI1359897|HA|A/Barry/6142/2019|EPI_ISL_339323|A_/_H1N1,0.556537,1.768893,1.212356
EPI1369764|HA|A/England/31/2019|EPI_ISL_341247|A_/_H1N1,0.556537,1.771533,1.214996
EPI1378056|HA|A/Sweden/27/2019|EPI_ISL_343451|A_/_H1N1,0.553004,1.758878,1.205875
EPI1794657|HA|A/Andalucia/2762/2019|EPI_ISL_508511|A_/_H1N1,0.551237,1.752914,1.201678
EPI1417818|HA|A/England/137/2019|EPI_ISL_351388|A_/_H1N1,0.551237,1.741298,1.190061
