Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2086584|HA|A/England/221240312/2022|EPI_ISL_13699538|A_/_H3N2,0.014134,0.014181,0.000047
EPI2010496|HA|A/Catalonia/NSVH198237908/2022|EPI_ISL_11767037|A_/_H3N2,0.022968,0.023286,0.000318
EPI1995519|HA|A/England/220500244/2022|EPI_ISL_11112324|A_/_H3N2,0.035336,0.036731,0.001396
EPI2209206|HA|A/Catalonia/NSVH198258104/2022|EPI_ISL_15701461|A_/_H3N2,0.015901,0.016191,0.000290
EPI2187745|HA|A/Catalonia/NSVH151194567/2022|EPI_ISL_15210604|A_/_H3N2,0.019435,0.019656,0.000221
EPI2087715|HA|A/Switzerland/18559/2022|EPI_ISL_13704425|A_/_H3N2,0.017668,0.017745,0.000077
EPI2121721|HA|A/Switzerland/59176/2022|EPI_ISL_14328729|A_/_H3N2,0.015901,0.015925,0.000024
EPI2468800|HA|A/England/225141157/2022|EPI_ISL_17246631|A_/_H3N2,0.019435,0.019660,0.000226
EPI2394021|HA|A/England/225180496/2022|EPI_ISL_16886749|A_/_H3N2,0.021201,0.021747,0.000546
EPI2100608|HA|A/Kyiv/58/2022|EPI_ISL_13970481|A_/_H3N2,0.014134,0.014134,0.000000
EPI2195789|HA|A/CastillaLaMancha/3200/2022|EPI_ISL_15446987|A_/_H3N2,0.017668,0.017939,0.000271
EPI2195741|HA|A/CastillaLaMancha/2835/2022|EPI_ISL_15446917|A_/_H3N2,0.017668,0.017859,0.000191
EPI2932434|HA|A/Soria/209/2022|EPI_ISL_18789413|A_/_H3N2,0.017668,0.017763,0.000095
EPI2264370|HA|A/Cardiff/0953/2022|EPI_ISL_16299956|A_/_H3N2,0.021201,0.021753,0.000551
EPI2091761|HA|A/United_Kingdom/13214/2022|EPI_ISL_13812822|A_/_H3N2,0.015901,0.016163,0.000262
EPI2011903|HA|A/CastillaLaMancha/1245/2022|EPI_ISL_11814252|A_/_H3N2,0.017668,0.017699,0.000031
EPI2240843|HA|A/Catalonia/NSVH170116930/2022|EPI_ISL_16075749|A_/_H3N2,0.021201,0.021464,0.000263
EPI2640557|HA|A/England/231280380/2022|EPI_ISL_18010627|A_/_H3N2,0.022968,0.023443,0.000475
EPI2132126|HA|A/England/221900400/2022|EPI_ISL_14572229|A_/_H3N2,0.012367,0.012459,0.000092
EPI1987684|HA|A/Canarias/782/2022|EPI_ISL_10347222|A_/_H3N2,0.017668,0.017768,0.000101
EPI2323342|HA|A/Alicante/VAHNSI-GIHSN-16_2104/2022|EPI_ISL_16740083|A_/_H3N2,0.019435,0.019634,0.000200
EPI2694337|HA|A/Santiago_de_Compostela/22-191107/2022|EPI_ISL_18119173|A_/_H3N2,0.053004,0.056582,0.003578
EPI2919854|HA|A/United_Kingdom/UO-494cba150/2022|EPI_ISL_18775912|A_/_H3N2,0.021201,0.021771,0.000570
EPI2059295|HA|A/Timor-Leste/155/2022|EPI_ISL_13175631|A_/_H3N2,0.015901,0.015903,0.000002
EPI2285058|HA|A/Brisbane/849/2022|EPI_ISL_16454707|A_/_H3N2,0.024735,0.025031,0.000296
EPI2285043|HA|A/Perth/443/2022|EPI_ISL_16454702|A_/_H3N2,0.015901,0.015975,0.000074
EPI2152074|HA|A/Canberra/462/2022|EPI_ISL_14819806|A_/_H3N2,0.017668,0.017781,0.000113
EPI2235788|HA|A/Sydney/732/2022|EPI_ISL_16003445|A_/_H3N2,0.022968,0.023124,0.000156
EPI2078898|HA|A/Victoria/6/2022|EPI_ISL_13531019|A_/_H3N2,0.021201,0.021347,0.000145
EPI2351287|HA|A/England/225120831/2022|EPI_ISL_16810061|A_/_H1N1,0.574007,1.741982,1.167975
EPI2328661|HA|A/England/225040226/2022|EPI_ISL_16745114|A_/_H1N1,0.577617,1.758604,1.180987
EPI2328600|HA|A/England/224960873/2022|EPI_ISL_16745076|A_/_H1N1,0.574007,1.754011,1.180004
EPI2306365|HA|A/England/224900420/2022|EPI_ISL_16616184|A_/_H1N1,0.577617,1.763861,1.186244
EPI2305565|HA|A/England/224820361/2022|EPI_ISL_16616066|A_/_H1N1,0.572202,1.742559,1.170357
EPI2337072|HA|A/England/225121089/2022|EPI_ISL_16749514|A_/_H1N1,0.572202,1.729253,1.157051
EPI2260226|HA|A/Catalonia/NSVH101974424/2022|EPI_ISL_16258264|A_/_H1N1,0.574007,1.740969,1.166962
EPI2313184|HA|A/England/224840611/2022|EPI_ISL_16653507|A_/_H1N1,0.574007,1.747183,1.173175
EPI2207119|HA|A/Deeside/1535/2022|EPI_ISL_15677016|A_/_H1N1,0.570397,1.746839,1.176442
EPI2112607|HA|A/England/221460864/2022|EPI_ISL_14145012|A_/_H1N1,0.568592,1.709965,1.141373
