Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1804615|HA|A/Myanmar/18M090/2018|EPI_ISL_536403|A_/_H3N2,0.040636,0.043032,0.002395
EPI1365958|HA|A/Singapore/KK0699/2018|EPI_ISL_340479|A_/_H3N2,0.042403,0.044863,0.002460
EPI1369190|HA|A/Nakhonsithammarat/336/2018|EPI_ISL_341170|A_/_H3N2,0.044170,0.046872,0.002702
EPI1370427|HA|A/Chungbuk/1917/2018|EPI_ISL_341448|A_/_H3N2,0.049470,0.052875,0.003405
EPI1224383|HA|A/KANAGAWA/IC1725/2018|EPI_ISL_308930|A_/_H3N2,0.040636,0.043103,0.002467
EPI1241657|HA|A/NIIGATA-C/1/2018|EPI_ISL_311962|A_/_H3N2,0.042403,0.045003,0.002600
EPI1243337|HA|A/Ankara/110/2018|EPI_ISL_312306|A_/_H3N2,0.030035,0.031503,0.001468
EPI1550154|HA|A/Malaysia/RP4242/2018|EPI_ISL_378558|A_/_H3N2,0.038869,0.041010,0.002141
EPI1385788|HA|A/Vietnam/Lisn18022/2018|EPI_ISL_346042|A_/_H3N2,0.031802,0.033280,0.001478
EPI2153930|HA|A/Saudi_Arabia/VRG-55/2018|EPI_ISL_14835629|A_/_H3N2,0.028269,0.029446,0.001178
EPI1272579|HA|A/Singapore/GP0454/2018|EPI_ISL_320960|A_/_H3N2,0.040636,0.043067,0.002430
EPI1594423|HA|A/Singapore/GP2364/2018|EPI_ISL_391579|A_/_H3N2,0.038869,0.041258,0.002389
EPI1315673|HA|A/Zaragoza/1528894/2018|EPI_ISL_330683|A_/_H3N2,0.047703,0.050876,0.003173
EPI1173524|HA|A/England/80220360/2018|EPI_ISL_298073|A_/_H3N2,0.037102,0.038978,0.001875
EPI1337103|HA|A/Sundsvall/1/2018|EPI_ISL_334183|A_/_H3N2,0.047703,0.051567,0.003864
EPI1337095|HA|A/Linkoping/58/2018|EPI_ISL_334182|A_/_H3N2,0.028269,0.029437,0.001168
EPI1188953|HA|A/England/80420847/2018|EPI_ISL_301474|A_/_H3N2,0.030035,0.031341,0.001305
EPI1189308|HA|A/England/80520648/2018|EPI_ISL_301542|A_/_H3N2,0.028269,0.029376,0.001108
EPI1203826|HA|A/England/80900492/2018|EPI_ISL_304782|A_/_H3N2,0.033569,0.035102,0.001533
EPI1392930|HA|A/England/754/2018|EPI_ISL_347143|A_/_H3N2,0.038869,0.041007,0.002138
EPI1796769|HA|A/England/190161213/2018|EPI_ISL_513957|A_/_H3N2,0.033569,0.035244,0.001675
EPI1275634|HA|A/Swansea/0699/2018|EPI_ISL_321581|A_/_H3N2,0.042403,0.044985,0.002583
EPI1311774|HA|A/Sydney/22/2018|EPI_ISL_330026|A_/_H3N2,0.033569,0.035295,0.001726
EPI1613517|HA|A/Perth/4/2018|EPI_ISL_396452|A_/_H3N2,0.037102,0.039018,0.001916
EPI1613693|HA|A/South_Australia/117/2018|EPI_ISL_396474|A_/_H3N2,0.035336,0.037208,0.001873
EPI1614141|HA|A/South_Australia/22/2018|EPI_ISL_396530|A_/_H3N2,0.045936,0.049197,0.003261
EPI1614493|HA|A/South_Australia/85/2018|EPI_ISL_396574|A_/_H3N2,0.116608,0.139237,0.022629
EPI1614485|HA|A/South_Australia/82/2018|EPI_ISL_396573|A_/_H3N2,0.042403,0.044863,0.002460
EPI1614597|HA|A/Sydney/1000/2018|EPI_ISL_396587|A_/_H3N2,0.028269,0.029424,0.001155
EPI1328675|HA|A/Christchurch/522/2018|EPI_ISL_332736|A_/_H3N2,0.035336,0.037163,0.001828
EPI1631894|HA|A/Newcastle/82/2018|EPI_ISL_398938|A_/_H3N2,0.033569,0.035364,0.001795
EPI1158115|HA|A/Catalonia/NSVH100752088/2018|EPI_ISL_295029|A_/_H1N1,0.532743,1.664804,1.132061
EPI1310082|HA|A/Northern_Ireland/16810/2018|EPI_ISL_329757|A_/_H1N1,0.536283,1.664845,1.128562
EPI1313536|HA|A/Cardiff/4607/2018|EPI_ISL_330359|A_/_H1N1,0.536283,1.655279,1.118996
EPI1318120|HA|A/Swansea/2666/2018|EPI_ISL_331112|A_/_H1N1,0.538053,1.681419,1.143366
EPI1328481|HA|A/Abertillery/6649/2018|EPI_ISL_332689|A_/_H1N1,0.538053,1.663008,1.124955
EPI1354827|HA|A/Switzerland/8061/2018|EPI_ISL_338116|A_/_H1N1,0.532743,1.652635,1.119891
EPI2184776|HA|A/Catalonia/NSVH100809538/2018|EPI_ISL_15083894|A_/_H1N1,0.530973,1.642175,1.111201
EPI1215686|HA|A/Sweden/15/2018|EPI_ISL_307076|A_/_H1N1,0.539823,1.689172,1.149349
EPI1258963|HA|A/Dnipro/409/2018|EPI_ISL_315701|A_/_H1N1,0.534513,1.655618,1.121105
