Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3447240|HA|A/Galicia/SCQ/306480/2023|EPI_ISL_19273337|A_/_H1N1,0.544170,1.541689,0.997520
EPI2400971|HA|A/PaisVasco/162/2023|EPI_ISL_16914874|A_/_H1N1,0.542403,1.522102,0.979699
EPI3193658|HA|A/Galicia/SCQ/304024/2023|EPI_ISL_19044480|A_/_H1N1,0.544170,1.510321,0.966151
EPI2842726|HA|A/Catalonia/NSVH199826468/2023|EPI_ISL_18652098|A_/_H1N1,0.549470,1.555064,1.005594
EPI2519875|HA|A/Aragon/888/2023|EPI_ISL_17505762|A_/_H1N1,0.544170,1.538120,0.993950
EPI2519991|HA|A/CastillaLaMancha/793/2023|EPI_ISL_17505815|A_/_H1N1,0.542403,1.530736,0.988333
EPI3112926|HA|A/Madrid/HRYC-12994000/2023|EPI_ISL_18980523|A_/_H1N1,0.544974,1.536589,0.991616
EPI2923960|HA|A/Canarias/2407/2023|EPI_ISL_18784328|A_/_H1N1,0.544170,1.531733,0.987564
EPI2924196|HA|A/Navarra/2321/2023|EPI_ISL_18784477|A_/_H1N1,0.545936,1.539770,0.993834
EPI2701060|HA|A/England/233120111/2023|EPI_ISL_18130620|A_/_H1N1,0.544170,1.535265,0.991096
EPI3012555|HA|A/Baleares/2563/2023|EPI_ISL_18884818|A_/_H1N1,0.547703,1.555657,1.007954
EPI2975325|HA|A/England/235180269/2023|EPI_ISL_18852612|A_/_H1N1,0.545936,1.537968,0.992031
EPI2508336|HA|A/Catalonia/NSVH172307130/2023|EPI_ISL_17445897|A_/_H1N1,0.547703,1.543990,0.996287
EPI2686425|HA|A/Switzerland/76467/2023|EPI_ISL_18101377|A_/_H1N1,0.544170,1.542963,0.998794
EPI3028603|HA|A/England/240200277/2023|EPI_ISL_18891570|A_/_H1N1,0.545936,1.531852,0.985916
EPI2960891|HA|A/England/235190173/2023|EPI_ISL_18828271|A_/_H1N1,0.545936,1.537490,0.991553
EPI2792157|HA|A/Asturias/2061/2023|EPI_ISL_18501244|A_/_H1N1,0.545936,1.535010,0.989074
EPI2361784|HA|A/Catalonia/NSVH198265699/2023|EPI_ISL_16830774|A_/_H1N1,0.540636,1.514354,0.973718
EPI2471811|HA|A/Catalonia/NSAV198266241/2023|EPI_ISL_17256930|A_/_H1N1,0.542403,1.518660,0.976258
EPI3325914|HA|A/Andalucia/241428/2023|EPI_ISL_19159170|A_/_H1N1,0.542403,1.522154,0.979751
EPI3104691|HA|A/Madrid/HRYC-72348131/2023|EPI_ISL_18963453|A_/_H1N1,0.544974,1.531182,0.986208
EPI2441094|HA|A/Ceuta/350/2023|EPI_ISL_17095757|A_/_H1N1,0.540636,1.520090,0.979454
EPI2495773|HA|A/Sweden/10/2023|EPI_ISL_17360195|A_/_H1N1,0.545936,1.534423,0.988487
EPI3276801|HA|A/Madrid/92324193656/2023|EPI_ISL_19131155|A_/_H1N1,0.544170,1.530354,0.986184
EPI3276651|HA|A/Madrid/1392324178654/2023|EPI_ISL_19131081|A_/_H1N1,0.545936,1.541315,0.995379
EPI3184867|HA|A/Slovakia/uvzsr-56/2023|EPI_ISL_19033829|A_/_H1N1,0.544170,1.533703,0.989533
