Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2694337|HA|A/Santiago_de_Compostela/22-191107/2022|EPI_ISL_18119173|A_/_H3N2,0.053004,0.056403,0.003399
EPI2919854|HA|A/United_Kingdom/UO-494cba150/2022|EPI_ISL_18775912|A_/_H3N2,0.010601,0.010620,0.000019
EPI2059295|HA|A/Timor-Leste/155/2022|EPI_ISL_13175631|A_/_H3N2,0.021201,0.021486,0.000285
EPI2285058|HA|A/Brisbane/849/2022|EPI_ISL_16454707|A_/_H3N2,0.022968,0.023234,0.000265
EPI2285043|HA|A/Perth/443/2022|EPI_ISL_16454702|A_/_H3N2,0.017668,0.017810,0.000143
EPI2152074|HA|A/Canberra/462/2022|EPI_ISL_14819806|A_/_H3N2,0.022968,0.023424,0.000456
EPI2235788|HA|A/Sydney/732/2022|EPI_ISL_16003445|A_/_H3N2,0.026502,0.026926,0.000424
EPI2078898|HA|A/Victoria/6/2022|EPI_ISL_13531019|A_/_H3N2,0.026502,0.027041,0.000540
EPI2351287|HA|A/England/225120831/2022|EPI_ISL_16810061|A_/_H1N1,0.566308,1.676602,1.110294
EPI2328661|HA|A/England/225040226/2022|EPI_ISL_16745114|A_/_H1N1,0.569892,1.692432,1.122540
EPI2328600|HA|A/England/224960873/2022|EPI_ISL_16745076|A_/_H1N1,0.566308,1.688128,1.121820
EPI2306365|HA|A/England/224900420/2022|EPI_ISL_16616184|A_/_H1N1,0.569892,1.697525,1.127633
EPI2305565|HA|A/England/224820361/2022|EPI_ISL_16616066|A_/_H1N1,0.564516,1.675016,1.110500
EPI2337072|HA|A/England/225121089/2022|EPI_ISL_16749514|A_/_H1N1,0.564516,1.664373,1.099857
EPI2260226|HA|A/Catalonia/NSVH101974424/2022|EPI_ISL_16258264|A_/_H1N1,0.566308,1.675589,1.109281
EPI2313184|HA|A/England/224840611/2022|EPI_ISL_16653507|A_/_H1N1,0.566308,1.681579,1.115271
EPI2207119|HA|A/Deeside/1535/2022|EPI_ISL_15677016|A_/_H1N1,0.566308,1.694082,1.127773
EPI2112607|HA|A/England/221460864/2022|EPI_ISL_14145012|A_/_H1N1,0.560932,1.645926,1.084994
