Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1077131|HA|A/KANAGAWA/IC1610/2017|EPI_ISL_281381|A_/_H3N2,0.022968,0.023436,0.000467
EPI1086408|HA|A/IWATE/65/2017|EPI_ISL_282947|A_/_H3N2,0.014134,0.014197,0.000062
EPI1087471|HA|A/Singapore/TT1336/2017|EPI_ISL_283100|A_/_H3N2,0.015901,0.016039,0.000138
EPI1133559|HA|A/Thailand/CU-B20712/2017|EPI_ISL_290131|A_/_H3N2,0.015901,0.016061,0.000160
EPI970848|HA|A/KANAGAWA/IC1633/2017|EPI_ISL_257923|A_/_H3N2,0.010601,0.010686,0.000085
EPI1142266|HA|A/Pakistan/197/2017|EPI_ISL_291705|A_/_H3N2,0.012367,0.012430,0.000063
EPI990888|HA|A/MIE/9/2017|EPI_ISL_262076|A_/_H3N2,0.015901,0.016089,0.000188
EPI1017017|HA|A/Khmelnitsky/136/2017|EPI_ISL_268363|A_/_H3N2,0.010601,0.010730,0.000129
EPI1029301|HA|A/England/19/2017|EPI_ISL_270527|A_/_H3N2,0.010601,0.010679,0.000078
EPI1030436|HA|A/England/70400233/2017|EPI_ISL_270794|A_/_H3N2,0.007067,0.007051,-0.000016
EPI2183841|HA|A/Catalonia/NSVH100560904/2017|EPI_ISL_15082402|A_/_H3N2,0.030035,0.030870,0.000834
EPI2183709|HA|A/Catalonia/NSVH100554954/2017|EPI_ISL_15082395|A_/_H3N2,0.014134,0.014263,0.000128
EPI1568949|HA|A/Basel/USB001585.4/2017|EPI_ISL_382177|A_/_H3N2,0.014134,0.014266,0.000131
EPI1568983|HA|A/Basel/USB002431.4/2017|EPI_ISL_382211|A_/_H3N2,0.010601,0.010624,0.000023
EPI1569197|HA|A/Basel/USB002874.4/2017|EPI_ISL_382425|A_/_H3N2,0.010601,0.010666,0.000066
EPI1569218|HA|A/Basel/USB002916.4/2017|EPI_ISL_382446|A_/_H3N2,0.005300,0.005267,-0.000034
EPI1139155|HA|A/England/74680316/2017|EPI_ISL_291010|A_/_H3N2,0.019435,0.019893,0.000458
EPI1144853|HA|A/England/75260815/2017|EPI_ISL_292290|A_/_H3N2,0.008834,0.008881,0.000047
EPI1152227|HA|A/England/75240051/2017|EPI_ISL_293651|A_/_H3N2,0.021201,0.021624,0.000422
EPI1611599|HA|A/Brisbane/138/2017|EPI_ISL_396211|A_/_H3N2,0.012367,0.012438,0.000071
EPI1612529|HA|A/Newcastle/113/2017|EPI_ISL_396327|A_/_H3N2,0.031802,0.032783,0.000981
EPI1612857|HA|A/Newcastle/179/2017|EPI_ISL_396369|A_/_H3N2,0.015901,0.016062,0.000161
EPI1615469|HA|A/Sydney/513/2017|EPI_ISL_396696|A_/_H3N2,0.014134,0.014290,0.000156
EPI1615781|HA|A/Sydney/562/2017|EPI_ISL_396735|A_/_H3N2,0.012367,0.012472,0.000104
EPI1616789|HA|A/Victoria/558/2017|EPI_ISL_396861|A_/_H3N2,0.010601,0.010664,0.000063
EPI1616877|HA|A/Victoria/603/2017|EPI_ISL_396872|A_/_H3N2,0.012367,0.012554,0.000186
EPI1617045|HA|A/Victoria/670/2017|EPI_ISL_396893|A_/_H3N2,0.017668,0.018013,0.000345
EPI1179429|HA|A/Sydney/1200/2017|EPI_ISL_299642|A_/_H3N2,0.010601,0.010694,0.000093
EPI1021933|HA|A/Darwin/1005/2017|EPI_ISL_269271|A_/_H3N2,0.017668,0.017924,0.000257
EPI1022472|HA|A/South_Auckland/16/2017|EPI_ISL_269453|A_/_H3N2,0.014134,0.014247,0.000113
EPI1207923|HA|A/Brisbane/185/2017|EPI_ISL_305343|A_/_H3N2,0.017668,0.018132,0.000464
EPI1044851|HA|A/Sydney/103/2017|EPI_ISL_274988|A_/_H3N2,0.021201,0.021521,0.000320
EPI1044845|HA|A/Newcastle/35/2017|EPI_ISL_274985|A_/_H3N2,0.014134,0.014231,0.000097
EPI1087569|HA|A/Brisbane/140/2017|EPI_ISL_283124|A_/_H3N2,0.017668,0.017901,0.000233
EPI1126128|HA|A/Sydney/1123/2017|EPI_ISL_288906|A_/_H3N2,0.014134,0.014230,0.000096
EPI1440492|HA|A/Newcastle/78/2017|EPI_ISL_355879|A_/_H3N2,0.028269,0.029413,0.001144
EPI1140339|HA|A/Victoria/746/2017|EPI_ISL_291277|A_/_H3N2,0.024735,0.025323,0.000588
EPI1319890|HA|A/Slovenia/2794/2017|EPI_ISL_331396|A_/_H1N1,0.551237,1.719768,1.168532
EPI1262191|HA|A/Halmstad/4/2017|EPI_ISL_316689|A_/_H1N1,0.554770,1.740431,1.185660
EPI1112356|HA|A/England/56/2017|EPI_ISL_286831|A_/_H1N1,0.554770,1.734690,1.179919
EPI1152187|HA|A/England/75180460/2017|EPI_ISL_293646|A_/_H1N1,0.551237,1.720036,1.168799
EPI1152235|HA|A/England/75240072/2017|EPI_ISL_293652|A_/_H1N1,0.551237,1.712381,1.161144
