Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1901756|HA|A/Thailand/CU-B35602/2019|EPI_ISL_4069932|A_/_H3N2,0.014134,0.014291,0.000157
EPI1901822|HA|A/Thailand/CU-B31714/2019|EPI_ISL_4069997|A_/_H3N2,0.031802,0.033015,0.001213
EPI1901781|HA|A/Thailand/CU-B32786/2019|EPI_ISL_4069957|A_/_H3N2,0.024735,0.025435,0.000700
EPI1636470|HA|A/Abudhabi/063/2019|EPI_ISL_400019|A_/_H3N2,0.021201,0.021491,0.000290
EPI1638598|HA|A/Singapore/GP1559/2019|EPI_ISL_400291|A_/_H3N2,0.030035,0.030946,0.000911
EPI1638725|HA|A/Singapore/TT0682/2019|EPI_ISL_400307|A_/_H3N2,0.024735,0.025343,0.000608
EPI1646773|HA|A/Salalah/6905/2019|EPI_ISL_401615|A_/_H3N2,0.014134,0.014249,0.000115
EPI2102685|HA|A/Niigata/18FS066_2/2019|EPI_ISL_14004357|A_/_H3N2,0.033569,0.034802,0.001233
EPI1671911|HA|A/Bangkok/447/2019|EPI_ISL_406819|A_/_H3N2,0.015901,0.016058,0.000157
EPI1550175|HA|A/Malaysia/RP0571/2019|EPI_ISL_378565|A_/_H3N2,0.014134,0.014264,0.000130
EPI1696421|HA|A/Kanagawa/ZC1841/2019|EPI_ISL_412121|A_/_H3N2,0.012367,0.012746,0.000379
EPI1398426|HA|A/NIIGATA/165/2019|EPI_ISL_348327|A_/_H3N2,0.019435,0.019730,0.000295
EPI1711322|HA|A/HIROSHIMA/188/2019|EPI_ISL_415182|A_/_H3N2,0.028269,0.029139,0.000871
EPI1410302|HA|A/Lebanon/207/2019|EPI_ISL_350085|A_/_H3N2,0.019435,0.019644,0.000209
EPI1846442|HA|A/KANAGAWA/ZC1836/2019|EPI_ISL_1005694|A_/_H3N2,0.012367,0.012574,0.000207
EPI1846436|HA|A/KANAGAWA/ZC1861/2019|EPI_ISL_1005691|A_/_H3N2,0.022968,0.023451,0.000483
EPI1846434|HA|A/KANAGAWA/IC1815/2019|EPI_ISL_1005690|A_/_H3N2,0.019435,0.019802,0.000367
EPI1797926|HA|A/Malaysia/RP0701/2019|EPI_ISL_514718|A_/_H3N2,0.012367,0.012580,0.000213
EPI1723689|HA|A/Taiwan/83270/2019|EPI_ISL_421128|A_/_H3N2,0.024735,0.025462,0.000727
EPI1754145|HA|A/Saudi_Arabia/1028833307/2019|EPI_ISL_486750|A_/_H3N2,0.026502,0.027238,0.000736
EPI1448737|HA|A/Oman/939/2019|EPI_ISL_357915|A_/_H3N2,0.030035,0.030988,0.000952
EPI1590501|HA|A/Yasothon/21/2019|EPI_ISL_390913|A_/_H3N2,0.030035,0.031298,0.001262
EPI1594495|HA|A/Singapore/TT0115/2019|EPI_ISL_391588|A_/_H3N2,0.030035,0.031068,0.001033
EPI1594551|HA|A/Singapore/KK0124/2019|EPI_ISL_391595|A_/_H3N2,0.012367,0.012458,0.000090
EPI1483863|HA|A/Northern_Ireland/10510/2019|EPI_ISL_363098|A_/_H3N2,0.010601,0.010650,0.000050
EPI1516056|HA|A/England/7963/2019|EPI_ISL_369692|A_/_H3N2,0.010601,0.010625,0.000024
EPI1394806|HA|A/Helsingborg/1/2019|EPI_ISL_347807|A_/_H3N2,0.010601,0.010628,0.000027
EPI1436462|HA|A/CastillaLaMancha/109/2019|EPI_ISL_355027|A_/_H3N2,0.010601,0.010653,0.000052
EPI1584091|HA|A/Newport/9438/2019|EPI_ISL_389323|A_/_H3N2,0.024735,0.025412,0.000677
EPI1639420|HA|A/South_Australia/313/2019|EPI_ISL_363247|A_/_H3N2,0.021201,0.021680,0.000479
EPI1639426|HA|A/South_Australia/321/2019|EPI_ISL_363254|A_/_H3N2,0.033569,0.035088,0.001519
EPI1667167|HA|A/Sydney/233/2019|EPI_ISL_405313|A_/_H3N2,0.012367,0.012458,0.000090
EPI1670105|HA|A/South_Australia/1088/2019|EPI_ISL_405983|A_/_H3N2,0.028269,0.029236,0.000967
EPI1670216|HA|A/Sydney/803/2019|EPI_ISL_406020|A_/_H3N2,0.024735,0.025423,0.000688
EPI1671669|HA|A/Sydney/478/2019|EPI_ISL_406679|A_/_H3N2,0.026502,0.027351,0.000849
EPI1675460|HA|A/Darwin/726/2019|EPI_ISL_407891|A_/_H3N2,0.014134,0.014400,0.000265
EPI1387310|HA|A/South_Australia/81/2019|EPI_ISL_346276|A_/_H3N2,0.017668,0.017916,0.000248
EPI1387385|HA|A/Perth/5/2019|EPI_ISL_346301|A_/_H3N2,0.019435,0.019658,0.000224
EPI1387430|HA|A/South_Australia/18/2019|EPI_ISL_346316|A_/_H3N2,0.030035,0.031056,0.001021
EPI1593999|HA|A/Sydney/1027/2019|EPI_ISL_391462|A_/_H3N2,0.024735,0.025217,0.000482
EPI1597835|HA|A/Sydney/404/2019|EPI_ISL_392633|A_/_H3N2,0.024735,0.025363,0.000628
EPI1603820|HA|A/Serbia/555/2019|EPI_ISL_393798|A_/_H1N1,0.564982,1.838079,1.273097
EPI1607304|HA|A/Carmarthen/5650/2019|EPI_ISL_395060|A_/_H1N1,0.559567,1.833211,1.273644
EPI1491266|HA|A/England/163/2019|EPI_ISL_364672|A_/_H1N1,0.564982,1.832892,1.267910
EPI1491300|HA|A/England/146/2019|EPI_ISL_364689|A_/_H1N1,0.563177,1.843729,1.280552
EPI1491298|HA|A/England/204/2019|EPI_ISL_364688|A_/_H1N1,0.564982,1.839656,1.274674
EPI1491495|HA|A/England/202/2019|EPI_ISL_364718|A_/_H1N1,0.564982,1.843191,1.278209
EPI1630203|HA|A/Stockholm/35/2019|EPI_ISL_398704|A_/_H1N1,0.561372,1.841773,1.280401
EPI1506890|HA|A/Linkoping/1/2019|EPI_ISL_367960|A_/_H1N1,0.563177,1.841160,1.277983
EPI1506986|HA|A/Ukraine/8294/2019|EPI_ISL_368008|A_/_H1N1,0.568592,1.859003,1.290411
EPI1508590|HA|A/Novi_Sad/4336/2019|EPI_ISL_368276|A_/_H1N1,0.564982,1.834819,1.269837
EPI1356276|HA|A/Northern_Ireland/342/2019|EPI_ISL_338524|A_/_H1N1,0.563177,1.835185,1.272008
EPI1359897|HA|A/Barry/6142/2019|EPI_ISL_339323|A_/_H1N1,0.563177,1.824588,1.261411
EPI1369764|HA|A/England/31/2019|EPI_ISL_341247|A_/_H1N1,0.563177,1.827400,1.264223
EPI1378056|HA|A/Sweden/27/2019|EPI_ISL_343451|A_/_H1N1,0.561372,1.825342,1.263970
EPI1794657|HA|A/Andalucia/2762/2019|EPI_ISL_508511|A_/_H1N1,0.561372,1.825420,1.264048
EPI1417818|HA|A/England/137/2019|EPI_ISL_351388|A_/_H1N1,0.559567,1.806921,1.247354
