Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI1630203|HA|A/Stockholm/35/2019|EPI_ISL_398704|A_/_H1N1,0.549470,1.762666,1.213196
EPI1506890|HA|A/Linkoping/1/2019|EPI_ISL_367960|A_/_H1N1,0.551237,1.762246,1.211009
EPI1506986|HA|A/Ukraine/8294/2019|EPI_ISL_368008|A_/_H1N1,0.556537,1.778756,1.222219
EPI1508590|HA|A/Novi_Sad/4336/2019|EPI_ISL_368276|A_/_H1N1,0.553004,1.755963,1.202960
EPI1356276|HA|A/Northern_Ireland/342/2019|EPI_ISL_338524|A_/_H1N1,0.551237,1.756381,1.205144
EPI1359897|HA|A/Barry/6142/2019|EPI_ISL_339323|A_/_H1N1,0.553004,1.757382,1.204379
EPI1369764|HA|A/England/31/2019|EPI_ISL_341247|A_/_H1N1,0.553004,1.759994,1.206991
EPI1378056|HA|A/Sweden/27/2019|EPI_ISL_343451|A_/_H1N1,0.549470,1.747488,1.198018
EPI1794657|HA|A/Andalucia/2762/2019|EPI_ISL_508511|A_/_H1N1,0.549470,1.747357,1.197887
EPI1417818|HA|A/England/137/2019|EPI_ISL_351388|A_/_H1N1,0.547703,1.732107,1.184403
