Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3899817|HA|A/ABUDHABI/UAE/0011608/2024|EPI_ISL_19709848|A_/_H1N1,0.053004,0.055024,0.002020
EPI3751272|HA|A/Ibra/52425408/2024|EPI_ISL_19644006|A_/_H1N1,0.054770,0.056698,0.001928
EPI3538193|HA|A/Sri_Lanka/76/2024|EPI_ISL_19383228|A_/_H1N1,0.061837,0.064553,0.002716
EPI3905503|HA|A/CHIBA/54/2024|EPI_ISL_19712013|A_/_H1N1,0.058304,0.060864,0.002560
EPI3603408|HA|A/CHIBA/25/2024|EPI_ISL_19484775|A_/_H1N1,0.058304,0.060959,0.002656
EPI4379366|HA|A/Riyadh/154/2024|EPI_ISL_19878575|A_/_H1N1,0.056537,0.058808,0.002271
EPI4379364|HA|A/Riyadh/35/2024|EPI_ISL_19878573|A_/_H1N1,0.063604,0.066671,0.003066
EPI4379362|HA|A/Riyadh/41/2024|EPI_ISL_19878571|A_/_H1N1,0.070671,0.074744,0.004073
EPI4379367|HA|A/Riyadh/145/2024|EPI_ISL_19878576|A_/_H1N1,0.063604,0.067340,0.003736
EPI3521076|HA|A/SHIZUOKA-C/2/2024|EPI_ISL_19357120|A_/_H1N1,0.067138,0.070507,0.003369
EPI3772998|HA|A/ABUDHABI/UAE/0006110/2024|EPI_ISL_19655370|A_/_H1N1,0.053004,0.054747,0.001743
EPI3077824|HA|A/Bangkok/P531/2024|EPI_ISL_18939239|A_/_H1N1,0.068905,0.072006,0.003101
EPI3416034|HA|A/Philippines/SARI24-0083/2024|EPI_ISL_19234805|A_/_H1N1,0.058304,0.060686,0.002383
EPI3476804|HA|A/Navarra/1628/2024|EPI_ISL_19300980|A_/_H1N1,0.067138,0.070550,0.003412
EPI3866957|HA|A/Switzerland/UN-SNRCI-HUG-46779232/2024|EPI_ISL_19698150|A_/_H1N1,0.054770,0.056947,0.002177
EPI3349483|HA|A/Ukraine/GIHSN-HCL024070676901/2024|EPI_ISL_19173931|A_/_H1N1,0.058304,0.060777,0.002474
EPI3050064|HA|A/Badajoz/18615142/2024|EPI_ISL_18912986|A_/_H1N1,0.068905,0.072378,0.003474
EPI3419895|HA|A/Cardiff/4190/2024|EPI_ISL_19243251|A_/_H1N1,0.063604,0.066417,0.002813
EPI3687261|HA|A/Murcia/2159/2024|EPI_ISL_19603666|A_/_H1N1,0.081272,0.086972,0.005700
EPI3300584|HA|A/Madrid/HULP-072638331/2024|EPI_ISL_19147390|A_/_H1N1,0.044092,0.045465,0.001373
EPI3054103|HA|A/Badajoz/18619790/2024|EPI_ISL_18918494|A_/_H1N1,0.067138,0.070536,0.003398
EPI3884129|HA|A/Catalonia/NSVH170145573/2024|EPI_ISL_19705055|A_/_H1N1,0.070671,0.074398,0.003727
EPI2978047|HA|A/Badajoz/18616368/2024|EPI_ISL_18854264|A_/_H1N1,0.070671,0.074488,0.003816
EPI3197133|HA|A/Serbia/328/2024|EPI_ISL_19050842|A_/_H1N1,0.058304,0.060787,0.002483
EPI3197155|HA|A/Serbia/196/2024|EPI_ISL_19050845|A_/_H1N1,0.054770,0.057041,0.002270
EPI3268826|HA|A/Trollhattan/SE24-04471/2024|EPI_ISL_19116439|A_/_H1N1,0.060071,0.062884,0.002814
EPI3889484|HA|A/Andalucia/PMC-00587/2024|EPI_ISL_19707937|A_/_H1N1,0.067138,0.070272,0.003135
EPI3898109|HA|A/Baleares/250061/2024|EPI_ISL_19709436|A_/_H1N1,0.061837,0.064778,0.002941
EPI3828065|HA|A/England/5160975/2024|EPI_ISL_19680996|A_/_H1N1,0.053004,0.055265,0.002262
EPI3100191|HA|A/England/240540933/2024|EPI_ISL_18961897|A_/_H1N1,0.068905,0.072658,0.003754
EPI3100469|HA|A/England/240561251/2024|EPI_ISL_18961932|A_/_H1N1,0.060071,0.062576,0.002505
EPI3258270|HA|A/Serbia/113/2024|EPI_ISL_19093576|A_/_H1N1,0.063604,0.067756,0.004152
EPI3326190|HA|A/Madrid/1058/2024|EPI_ISL_19159205|A_/_H1N1,0.060071,0.062520,0.002449
EPI3330278|HA|A/Valencia/VAHNSI-GIHSN-10_6112/2024|EPI_ISL_19160532|A_/_H1N1,0.068905,0.072510,0.003606
EPI3493268|HA|A/Galicia/SCQ/140189/2024|EPI_ISL_19323908|A_/_H1N1,0.054770,0.056709,0.001939
EPI3769322|HA|A/Catalonia/NSVH102488391/2024|EPI_ISL_19652392|A_/_H1N1,0.070671,0.074662,0.003991
EPI3179398|HA|A/Madrid/HRYC-13069536/2024|EPI_ISL_19030052|A_/_H1N1,0.052910,0.054836,0.001926
EPI3179470|HA|A/Madrid/HRYC-13089164/2024|EPI_ISL_19030061|A_/_H1N1,0.049383,0.051064,0.001681
EPI3522000|HA|A/Switzerland/46021/2024|EPI_ISL_19359901|A_/_H1N1,0.056537,0.058875,0.002338
EPI3183899|HA|A/Slovakia/uvzsr-457/2024|EPI_ISL_19033650|A_/_H1N1,0.060071,0.062534,0.002464
EPI3585867|HA|A/Catalonia/NSAV198309324/2024|EPI_ISL_19459695|A_/_H1N1,0.180212,0.233715,0.053503
EPI4038587|HA|A/Madrid/302425181704/2024|EPI_ISL_19756821|A_/_H1N1,0.058304,0.060790,0.002486
EPI3229553|HA|A/Galicia/GA-CHUAC-90/2024|EPI_ISL_19069709|A_/_H1N1,0.061837,0.064818,0.002981
EPI3903002|HA|A/Victoria/3621/2024|EPI_ISL_19711585|A_/_H1N1,0.054770,0.057032,0.002261
EPI3903119|HA|A/Cairns/37/2024|EPI_ISL_19711609|A_/_H1N1,0.054770,0.057596,0.002826
EPI3317615|HA|A/Tasmania/34/2024|EPI_ISL_19155947|A_/_H1N1,0.063604,0.066539,0.002934
EPI3487058|HA|A/Darwin/784/2024|EPI_ISL_19304133|A_/_H1N1,0.060071,0.062701,0.002630
EPI3443984|HA|A/Victoria/965/2024|EPI_ISL_19271702|A_/_H1N1,0.067138,0.071002,0.003864
EPI3597976|HA|A/Sydney/1043/2024|EPI_ISL_19471928|A_/_H1N1,0.053004,0.054896,0.001892
EPI3597876|HA|A/Brisbane/260/2024|EPI_ISL_19471902|A_/_H1N1,0.054770,0.057055,0.002285
EPI3399631|HA|A/Sydney/173/2024|EPI_ISL_19218206|A_/_H1N1,0.054770,0.056972,0.002201
EPI3734396|HA|A/Massachusetts/99/2024|EPI_ISL_19628461|A_/_H1N1,0.056537,0.058732,0.002195
EPI3950992|HA|A/Nebraska/60/2024|EPI_ISL_19726741|A_/_H1N1,0.054770,0.056843,0.002073
EPI3732787|HA|A/California/202/2024|EPI_ISL_19628238|A_/_H1N1,0.058304,0.060680,0.002376
EPI3478611|HA|A/California/GKISBBBB36910/2024|EPI_ISL_19301464|A_/_H1N1,0.513274,1.389908,0.876634
EPI3232591|HA|A/Michigan/UM-HS20128/2024|EPI_ISL_19072884|A_/_H1N1,0.053004,0.055064,0.002061
EPI3344254|HA|A/Minnesota/ISC-1264/2024|EPI_ISL_19172552|A_/_H1N1,0.053004,0.054811,0.001808
EPI3237678|HA|A/Michigan/MIS-RR043485541/2024|EPI_ISL_19075544|A_/_H1N1,0.053004,0.055067,0.002063
EPI3297153|HA|A/Florida/ISC-1175/2024|EPI_ISL_19141594|A_/_H1N1,0.061837,0.064687,0.002849
EPI3265859|HA|A/Michigan/81/2024|EPI_ISL_19109224|A_/_H1N1,0.068905,0.072370,0.003465
EPI4056506|HA|A/California/LACPHL-INF01228/2024|EPI_ISL_19764729|A_/_H1N1,0.054770,0.056740,0.001970
EPI3870692|HA|A/Michigan/UM-10061460092/2024|EPI_ISL_19700101|A_/_H1N1,0.070671,0.074329,0.003658
EPI3869059|HA|A/Michigan/UM-10061509841/2024|EPI_ISL_19699897|A_/_H1N1,0.065371,0.068459,0.003088
EPI3572806|HA|A/California/LACPHL-INF00509/2024|EPI_ISL_19442317|A_/_H1N1,0.053004,0.055263,0.002259
EPI3122170|HA|A/Minnesota/ISC-1043/2024|EPI_ISL_18988640|A_/_H1N1,0.070671,0.074492,0.003821
EPI3094775|HA|A/California/04/2024|EPI_ISL_18957682|A_/_H1N1,0.070671,0.074460,0.003789
EPI3760623|HA|A/District_Of_Columbia/45/2024|EPI_ISL_19647190|A_/_H1N1,0.065371,0.068418,0.003047
EPI3170932|HA|A/LA/EVTL-21610/2024|EPI_ISL_19026765|A_/_H1N1,0.065371,0.068743,0.003372
EPI3274649|HA|A/Michigan/MIS-009930407/2024|EPI_ISL_19126337|A_/_H1N1,0.061837,0.064798,0.002960
EPI3223534|HA|A/Michigan/UM-10056385790/2024|EPI_ISL_19064474|A_/_H1N1,0.056537,0.058745,0.002208
EPI3843864|HA|A/California/LACPHL-INF01014/2024|EPI_ISL_19688233|A_/_H1N1,0.052158,0.054233,0.002075
EPI3279181|HA|A/Michigan/UM-10055924776/2024|EPI_ISL_19131819|A_/_H1N1,0.067138,0.070625,0.003487
