Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2398662|HA|A/Baleares/74/2023|EPI_ISL_16913871|A_/_H1N1,0.026502,0.027005,0.000503
EPI3447272|HA|A/Galicia/SCQ/318602/2023|EPI_ISL_19273341|A_/_H1N1,0.033569,0.035125,0.001556
EPI3447240|HA|A/Galicia/SCQ/306480/2023|EPI_ISL_19273337|A_/_H1N1,0.033569,0.035643,0.002074
EPI2923381|HA|A/Catalonia/NSAV198289092/2023|EPI_ISL_18782577|A_/_H1N1,0.114841,0.139088,0.024247
EPI3193642|HA|A/Galicia/SCQ/295786/2023|EPI_ISL_19044478|A_/_H1N1,0.022968,0.023846,0.000878
EPI2842726|HA|A/Catalonia/NSVH199826468/2023|EPI_ISL_18652098|A_/_H1N1,0.014134,0.014224,0.000090
EPI2519991|HA|A/CastillaLaMancha/793/2023|EPI_ISL_17505815|A_/_H1N1,0.022968,0.023534,0.000566
EPI3112926|HA|A/Madrid/HRYC-12994000/2023|EPI_ISL_18980523|A_/_H1N1,0.022928,0.023338,0.000410
EPI2520231|HA|A/Ceuta/808/2023|EPI_ISL_17506002|A_/_H1N1,0.008834,0.008862,0.000028
EPI2924196|HA|A/Navarra/2321/2023|EPI_ISL_18784477|A_/_H1N1,0.028269,0.028782,0.000513
EPI3012555|HA|A/Baleares/2563/2023|EPI_ISL_18884818|A_/_H1N1,0.026502,0.027048,0.000546
EPI3028603|HA|A/England/240200277/2023|EPI_ISL_18891570|A_/_H1N1,0.014134,0.014262,0.000128
EPI2361784|HA|A/Catalonia/NSVH198265699/2023|EPI_ISL_16830774|A_/_H1N1,0.022968,0.023572,0.000603
EPI2471811|HA|A/Catalonia/NSAV198266241/2023|EPI_ISL_17256930|A_/_H1N1,0.022968,0.023429,0.000461
EPI3325914|HA|A/Andalucia/241428/2023|EPI_ISL_19159170|A_/_H1N1,0.022968,0.023558,0.000590
EPI3104691|HA|A/Madrid/HRYC-72348131/2023|EPI_ISL_18963453|A_/_H1N1,0.014109,0.014171,0.000062
EPI2441094|HA|A/Ceuta/350/2023|EPI_ISL_17095757|A_/_H1N1,0.022968,0.023493,0.000525
EPI2495773|HA|A/Sweden/10/2023|EPI_ISL_17360195|A_/_H1N1,0.024735,0.025117,0.000382
EPI3276801|HA|A/Madrid/92324193656/2023|EPI_ISL_19131155|A_/_H1N1,0.017668,0.017869,0.000201
EPI3276651|HA|A/Madrid/1392324178654/2023|EPI_ISL_19131081|A_/_H1N1,0.015901,0.016009,0.000108
EPI2616592|HA|A/Victoria/201/2023|EPI_ISL_17973504|A_/_H1N1,0.028269,0.029103,0.000834
EPI2611498|HA|A/Wellington/04/2023|EPI_ISL_17957628|A_/_H1N1,0.028269,0.028909,0.000640
EPI3006721|HA|A/Darwin/506/2023|EPI_ISL_18876502|A_/_H1N1,0.026502,0.026875,0.000373
EPI2790264|HA|A/Perth/407/2023|EPI_ISL_18485039|A_/_H1N1,0.022968,0.023362,0.000394
EPI2789956|HA|A/Victoria/2676/2023|EPI_ISL_18484927|A_/_H1N1,0.026502,0.027073,0.000571
EPI2790045|HA|A/Perth/457/2023|EPI_ISL_18484957|A_/_H1N1,0.028269,0.028957,0.000689
EPI2861187|HA|A/Victoria/3021/2023|EPI_ISL_18666914|A_/_H1N1,0.026502,0.027080,0.000578
EPI2698680|HA|A/Sydney/654/2023|EPI_ISL_18127007|A_/_H1N1,0.026502,0.026969,0.000467
EPI2698780|HA|A/Brisbane/312/2023|EPI_ISL_18127041|A_/_H1N1,0.022968,0.023397,0.000429
EPI2737819|HA|A/Victoria/2211/2023|EPI_ISL_18242313|A_/_H1N1,0.010601,0.010729,0.000129
EPI2976788|HA|A/Tasmania/410/2023|EPI_ISL_18852949|A_/_H1N1,0.012367,0.012464,0.000097
EPI2507974|HA|A/Tuvalu/GX23057/2023|EPI_ISL_17445386|A_/_H1N1,0.028269,0.029016,0.000748
EPI2585385|HA|A/Darwin/53/2023|EPI_ISL_17775034|A_/_H1N1,0.026502,0.027001,0.000499
EPI3237019|HA|A/Los_Angeles_County/LACPHL-INF00095/2023|EPI_ISL_19075445|A_/_H1N1,0.003630,0.003618,-0.000012
EPI3237152|HA|A/Los_Angeles_County/LACPHL-INF00281/2023|EPI_ISL_19075469|A_/_H1N1,0.022968,0.023464,0.000496
EPI3384396|HA|A/Michigan/UM-CL23-590632/2023|EPI_ISL_19207651|A_/_H1N1,0.005300,0.005302,0.000002
EPI2571848|HA|A/California/52/2023|EPI_ISL_17699946|A_/_H1N1,0.024735,0.025436,0.000701
EPI2462648|HA|A/Colorado/18/2023|EPI_ISL_17212543|A_/_H1N1,0.010601,0.010685,0.000085
EPI2973211|HA|A/Michigan/UM-10054980807/2023|EPI_ISL_18851737|A_/_H1N1,0.026502,0.027255,0.000754
EPI2884350|HA|A/Georgia/14276/2023|EPI_ISL_18720458|A_/_H1N1,0.022968,0.023526,0.000557
EPI3997304|HA|A/Massachusetts/BI_GH-16154/2023|EPI_ISL_19741029|A_/_H1N1,0.014134,0.014302,0.000168
EPI3997728|HA|A/Massachusetts/BI_GH-16498/2023|EPI_ISL_19741082|A_/_H1N1,0.015901,0.016097,0.000196
EPI3121571|HA|A/Minnesota/ISC-1076/2023|EPI_ISL_18988543|A_/_H1N1,0.014134,0.014244,0.000110
EPI2911885|HA|A/Michigan/UM-G43Q95P5/2023|EPI_ISL_18759340|A_/_H1N1,0.022968,0.023455,0.000486
EPI3094240|HA|A/Colorado/108/2023|EPI_ISL_18957378|A_/_H1N1,0.014134,0.014169,0.000035
EPI2457310|HA|A/Nebraska/14113/2023|EPI_ISL_17189229|A_/_H1N1,0.010601,0.010689,0.000089
EPI2994104|HA|A/Delaware/87/2023|EPI_ISL_18862842|A_/_H1N1,0.030035,0.030784,0.000749
EPI3065029|HA|A/Arizona/ASU106685/2023|EPI_ISL_18930215|A_/_H1N1,0.014134,0.014306,0.000172
EPI2895698|HA|A/Michigan/UM-10054114004/2023|EPI_ISL_18737779|A_/_H1N1,0.024735,0.025424,0.000690
EPI2895818|HA|A/Michigan/UM-L372229748/2023|EPI_ISL_18737804|A_/_H1N1,0.010601,0.010647,0.000046
EPI2999074|HA|A/Michigan/UM-L371630545/2023|EPI_ISL_18868902|A_/_H1N1,0.014134,0.014200,0.000066
EPI2448256|HA|A/Massachusetts/17/2023|EPI_ISL_17102872|A_/_H1N1,0.010601,0.010620,0.000019
