Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI4408183|HA|A/Madrid/HULP-200724254/2025|EPI_ISL_19893100|A_/_H1N1,0.010601,0.010630,0.000029
EPI4408167|HA|A/Madrid/HULP-200683958/2025|EPI_ISL_19893098|A_/_H1N1,0.014134,0.014239,0.000105
EPI4318575|HA|A/Galicia/GA-CHUAC-376/2025|EPI_ISL_19861830|A_/_H1N1,0.010601,0.010638,0.000037
EPI4161523|HA|A/Aragon/598/2025|EPI_ISL_19796571|A_/_H1N1,0.010601,0.010658,0.000057
EPI4322518|HA|A/Galicia/52502966/2025|EPI_ISL_19863007|A_/_H1N1,0.024735,0.025468,0.000733
EPI4414758|HA|A/Spain/VC-HADV-002442/2025|EPI_ISL_19897333|A_/_H1N1,0.008834,0.008905,0.000071
EPI4064473|HA|A/Avila/1833/2025|EPI_ISL_19767618|A_/_H1N1,0.010601,0.010644,0.000043
EPI4589108|HA|A/Alicante/VAHNSI-GIHSN-16_0431/2025|EPI_ISL_20095985|A_/_H1N1,0.008834,0.008952,0.000118
EPI4073754|HA|A/Galicia/SCQ/132102/2025|EPI_ISL_19770700|A_/_H1N1,0.008834,0.008853,0.000019
EPI4265256|HA|A/ComunidadValenciana/990/2025|EPI_ISL_19836366|A_/_H1N1,0.010601,0.010715,0.000114
EPI3883721|HA|A/Catalonia/NSBE252734763/2025|EPI_ISL_19705001|A_/_H1N1,0.014134,0.014329,0.000195
EPI4192158|HA|A/Andalucia/PMC-00768/2025|EPI_ISL_19806287|A_/_H1N1,0.008818,0.008861,0.000042
EPI4503965|HA|A/Slovakia/uvzsr-40431/2025|EPI_ISL_20069003|A_/_H1N1,0.007067,0.007138,0.000071
EPI4113781|HA|A/Sweden/SE25-50565/2025|EPI_ISL_19782067|A_/_H1N1,0.007067,0.007115,0.000048
EPI4116576|HA|A/Cwmifor/4078/2025|EPI_ISL_19784917|A_/_H1N1,0.010601,0.010724,0.000123
EPI4514388|HA|A/Victoria/42/2025|EPI_ISL_20070576|A_/_H1N1,0.010601,0.010698,0.000097
EPI4514610|HA|A/Victoria/628/2025|EPI_ISL_20070633|A_/_H1N1,0.010601,0.010691,0.000090
EPI4466278|HA|A/Queensland/IN001565/2025|EPI_ISL_20054702|A_/_H1N1,0.007067,0.007102,0.000035
EPI4277588|HA|A/Canberra/153/2025|EPI_ISL_19843969|A_/_H1N1,0.007067,0.007100,0.000032
EPI4644732|HA|A/Tasmania/723/2025|EPI_ISL_20149200|A_/_H1N1,0.033569,0.035017,0.001448
EPI4308767|HA|A/Tasmania/133/2025|EPI_ISL_19856557|A_/_H1N1,0.010601,0.010674,0.000073
EPI3950584|HA|A/Michigan/02/2025|EPI_ISL_19726690|A_/_H1N1,0.028269,0.029111,0.000842
EPI4650987|HA|A/Michigan/MIS-L386411975/2025|EPI_ISL_20153313|A_/_H1N1,0.012367,0.012376,0.000008
EPI4264577|HA|A/Illinois/15768/2025|EPI_ISL_19834964|A_/_H1N1,0.028269,0.029344,0.001075
EPI4011328|HA|A/Florida/ISC-1095/2025|EPI_ISL_19746130|A_/_H1N1,0.010601,0.010714,0.000113
EPI3940039|HA|A/Massachusetts/ISC-1012/2025|EPI_ISL_19724294|A_/_H1N1,0.010601,0.010611,0.000010
