Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI336231|HA|A/England/918/2009|EPI_ISL_96255|A_/_H1N1,0.007067,0.007037,-0.000030
EPI233074|HA|A/VICTORIA/2081/2009|EPI_ISL_66775|A_/_H1N1,0.007067,0.007077,0.000010
EPI245079|HA|A/Australia/58/2009|EPI_ISL_70708|A_/_H1N1,0.007067,0.007041,-0.000026
EPI274977|HA|A/Guam/NHRC0027/2009|EPI_ISL_77875|A_/_H1N1,0.007067,0.007066,-0.000001
EPI2474217|HA|A/Tahiti/2032/2009|EPI_ISL_17264983|A_/_H1N1,0.007067,0.007058,-0.000009
EPI231372|HA|A/Idaho/13/2009|EPI_ISL_66276|A_/_H1N1,0.008834,0.008879,0.000045
EPI239613|HA|A/Minnesota/18/2009|EPI_ISL_68751|A_/_H1N1,0.008834,0.008882,0.000048
EPI243726|HA|A/Iowa/14/2009|EPI_ISL_70261|A_/_H1N1,0.007067,0.007064,-0.000003
EPI243737|HA|A/Montana/23/2009|EPI_ISL_70263|A_/_H1N1,0.007067,0.007093,0.000026
EPI258550|HA|A/California/VRDL89/2009|EPI_ISL_75124|A_/_H1N1,0.007067,0.007046,-0.000021
EPI277697|HA|A/California/WR1315P/2009|EPI_ISL_78813|A_/_H1N1,0.014184,0.014462,0.000278
EPI211398|HA|A/Alaska/30/2009|EPI_ISL_60785|A_/_H1N1,0.008834,0.008824,-0.000010
EPI211577|HA|A/California/33/2009|EPI_ISL_60852|A_/_H1N1,0.007067,0.007086,0.000019
EPI216866|HA|A/Idaho/08/2009|EPI_ISL_62246|A_/_H1N1,0.007067,0.007075,0.000008
EPI217020|HA|A/Nevada/15/2009|EPI_ISL_62284|A_/_H1N1,0.010601,0.010615,0.000014
