Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3181903|HA|A/ABUDHABI/UAE/0015142/2023|EPI_ISL_19031922|A_/_H1N1,0.007067,0.007122,0.000055
EPI3181242|HA|A/ABUDHABI/UAE/0000700/2023|EPI_ISL_19031591|A_/_H1N1,0.008834,0.008895,0.000061
EPI3226378|HA|A/Malaysia/IMR-RM509/2023|EPI_ISL_19065702|A_/_H1N1,0.012367,0.012432,0.000065
EPI2744125|HA|A/Ranong/P3102/2023|EPI_ISL_18246518|A_/_H1N1,0.021201,0.021781,0.000579
EPI3782201|HA|A/ABUDHABI/UAE/0015717/2023|EPI_ISL_19659360|A_/_H1N1,0.007067,0.007084,0.000017
EPI3782249|HA|A/ABUDHABI/UAE/0012892/2023|EPI_ISL_19659366|A_/_H1N1,0.010601,0.010753,0.000152
EPI3782084|HA|A/ABUDHABI/UAE/0014071/2023|EPI_ISL_19659345|A_/_H1N1,0.007067,0.007094,0.000027
EPI3782620|HA|A/ABUDHABI/UAE/0017196/2023|EPI_ISL_19660010|A_/_H1N1,0.014134,0.014303,0.000169
EPI2920493|HA|A/Galicia/21452225735/2023|EPI_ISL_18776508|A_/_H1N1,0.014134,0.014284,0.000150
EPI3080538|HA|A/CastillaLaMancha/240417/2023|EPI_ISL_18942797|A_/_H1N1,0.021201,0.021600,0.000399
EPI2794765|HA|A/England/233240349/2023|EPI_ISL_18516493|A_/_H1N1,0.010601,0.010589,-0.000012
EPI2398662|HA|A/Baleares/74/2023|EPI_ISL_16913871|A_/_H1N1,0.010601,0.010626,0.000026
EPI3447272|HA|A/Galicia/SCQ/318602/2023|EPI_ISL_19273341|A_/_H1N1,0.021201,0.021993,0.000791
EPI3447240|HA|A/Galicia/SCQ/306480/2023|EPI_ISL_19273337|A_/_H1N1,0.019435,0.020237,0.000803
EPI2923381|HA|A/Catalonia/NSAV198289092/2023|EPI_ISL_18782577|A_/_H1N1,0.104240,0.123191,0.018951
EPI3193642|HA|A/Galicia/SCQ/295786/2023|EPI_ISL_19044478|A_/_H1N1,0.010601,0.010911,0.000310
EPI2842726|HA|A/Catalonia/NSVH199826468/2023|EPI_ISL_18652098|A_/_H1N1,0.019435,0.019717,0.000282
EPI2519991|HA|A/CastillaLaMancha/793/2023|EPI_ISL_17505815|A_/_H1N1,0.007067,0.007122,0.000055
EPI3112926|HA|A/Madrid/HRYC-12994000/2023|EPI_ISL_18980523|A_/_H1N1,0.010582,0.010666,0.000084
EPI2520231|HA|A/Ceuta/808/2023|EPI_ISL_17506002|A_/_H1N1,0.015901,0.016108,0.000207
EPI2924196|HA|A/Navarra/2321/2023|EPI_ISL_18784477|A_/_H1N1,0.015901,0.016014,0.000113
EPI3012555|HA|A/Baleares/2563/2023|EPI_ISL_18884818|A_/_H1N1,0.014134,0.014267,0.000132
EPI3028603|HA|A/England/240200277/2023|EPI_ISL_18891570|A_/_H1N1,0.019435,0.019771,0.000336
EPI2361784|HA|A/Catalonia/NSVH198265699/2023|EPI_ISL_16830774|A_/_H1N1,0.007067,0.007133,0.000066
EPI2471811|HA|A/Catalonia/NSAV198266241/2023|EPI_ISL_17256930|A_/_H1N1,0.007067,0.007092,0.000024
EPI3325914|HA|A/Andalucia/241428/2023|EPI_ISL_19159170|A_/_H1N1,0.007067,0.007129,0.000062
EPI3104691|HA|A/Madrid/HRYC-72348131/2023|EPI_ISL_18963453|A_/_H1N1,0.017637,0.017986,0.000349
EPI2441094|HA|A/Ceuta/350/2023|EPI_ISL_17095757|A_/_H1N1,0.007067,0.007110,0.000043
EPI2495773|HA|A/Sweden/10/2023|EPI_ISL_17360195|A_/_H1N1,0.012367,0.012436,0.000069
EPI3276801|HA|A/Madrid/92324193656/2023|EPI_ISL_19131155|A_/_H1N1,0.021201,0.021772,0.000570
EPI3276651|HA|A/Madrid/1392324178654/2023|EPI_ISL_19131081|A_/_H1N1,0.019435,0.019867,0.000432
EPI2616592|HA|A/Victoria/201/2023|EPI_ISL_17973504|A_/_H1N1,0.012367,0.012522,0.000155
EPI2611498|HA|A/Wellington/04/2023|EPI_ISL_17957628|A_/_H1N1,0.012367,0.012441,0.000073
EPI3006721|HA|A/Darwin/506/2023|EPI_ISL_18876502|A_/_H1N1,0.014134,0.014145,0.000010
EPI2790264|HA|A/Perth/407/2023|EPI_ISL_18485039|A_/_H1N1,0.010601,0.010663,0.000063
EPI2789956|HA|A/Victoria/2676/2023|EPI_ISL_18484927|A_/_H1N1,0.010601,0.010653,0.000052
EPI2790045|HA|A/Perth/457/2023|EPI_ISL_18484957|A_/_H1N1,0.012367,0.012462,0.000095
EPI2861187|HA|A/Victoria/3021/2023|EPI_ISL_18666914|A_/_H1N1,0.010601,0.010656,0.000055
EPI2698680|HA|A/Sydney/654/2023|EPI_ISL_18127007|A_/_H1N1,0.010601,0.010613,0.000012
EPI2698780|HA|A/Brisbane/312/2023|EPI_ISL_18127041|A_/_H1N1,0.010601,0.010630,0.000029
EPI2737819|HA|A/Victoria/2211/2023|EPI_ISL_18242313|A_/_H1N1,0.015901,0.016226,0.000325
EPI2976788|HA|A/Tasmania/410/2023|EPI_ISL_18852949|A_/_H1N1,0.017668,0.017951,0.000283
EPI2507974|HA|A/Tuvalu/GX23057/2023|EPI_ISL_17445386|A_/_H1N1,0.012367,0.012486,0.000119
EPI2585385|HA|A/Darwin/53/2023|EPI_ISL_17775034|A_/_H1N1,0.010601,0.010624,0.000024
EPI3237019|HA|A/Los_Angeles_County/LACPHL-INF00095/2023|EPI_ISL_19075445|A_/_H1N1,0.012704,0.012857,0.000153
EPI3237152|HA|A/Los_Angeles_County/LACPHL-INF00281/2023|EPI_ISL_19075469|A_/_H1N1,0.007067,0.007100,0.000033
EPI3384396|HA|A/Michigan/UM-CL23-590632/2023|EPI_ISL_19207651|A_/_H1N1,0.021201,0.021589,0.000387
EPI2571848|HA|A/California/52/2023|EPI_ISL_17699946|A_/_H1N1,0.012367,0.012577,0.000210
EPI2462648|HA|A/Colorado/18/2023|EPI_ISL_17212543|A_/_H1N1,0.015901,0.016159,0.000258
EPI2973211|HA|A/Michigan/UM-10054980807/2023|EPI_ISL_18851737|A_/_H1N1,0.010601,0.010724,0.000123
EPI2884350|HA|A/Georgia/14276/2023|EPI_ISL_18720458|A_/_H1N1,0.007067,0.007119,0.000052
EPI3997304|HA|A/Massachusetts/BI_GH-16154/2023|EPI_ISL_19741029|A_/_H1N1,0.019435,0.019825,0.000391
EPI3997728|HA|A/Massachusetts/BI_GH-16498/2023|EPI_ISL_19741082|A_/_H1N1,0.021201,0.021637,0.000436
EPI3121571|HA|A/Minnesota/ISC-1076/2023|EPI_ISL_18988543|A_/_H1N1,0.019435,0.019745,0.000310
EPI2911885|HA|A/Michigan/UM-G43Q95P5/2023|EPI_ISL_18759340|A_/_H1N1,0.007067,0.007097,0.000030
EPI3094240|HA|A/Colorado/108/2023|EPI_ISL_18957378|A_/_H1N1,0.019435,0.019640,0.000205
EPI2457310|HA|A/Nebraska/14113/2023|EPI_ISL_17189229|A_/_H1N1,0.015901,0.016165,0.000264
EPI2994104|HA|A/Delaware/87/2023|EPI_ISL_18862842|A_/_H1N1,0.017668,0.017934,0.000267
EPI3065029|HA|A/Arizona/ASU106685/2023|EPI_ISL_18930215|A_/_H1N1,0.019435,0.019832,0.000398
EPI2895698|HA|A/Michigan/UM-10054114004/2023|EPI_ISL_18737779|A_/_H1N1,0.008834,0.008931,0.000097
EPI2895818|HA|A/Michigan/UM-L372229748/2023|EPI_ISL_18737804|A_/_H1N1,0.015901,0.016100,0.000199
EPI2999074|HA|A/Michigan/UM-L371630545/2023|EPI_ISL_18868902|A_/_H1N1,0.019435,0.019683,0.000248
EPI2448256|HA|A/Massachusetts/17/2023|EPI_ISL_17102872|A_/_H1N1,0.015901,0.016058,0.000157
