Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI307264|HA|A/Taiwan/7949/2009|EPI_ISL_87441|A_/_H1N1,0.010601,0.010606,0.000006
EPI210034|HA|A/FUKUOKA-C/2/2009|EPI_ISL_60011|A_/_H1N1,0.017668,0.017834,0.000166
EPI212534|HA|A/Nagasaki/HA-14/2009|EPI_ISL_61244|A_/_H1N1,0.014134,0.014472,0.000338
EPI213909|HA|A/Singapore/TLL52/2009|EPI_ISL_61491|A_/_H1N1,0.015901,0.016093,0.000192
EPI213910|HA|A/Singapore/TLL53/2009|EPI_ISL_61492|A_/_H1N1,0.015901,0.016001,0.000100
EPI230191|HA|A/Stockholm/107/2009|EPI_ISL_65945|A_/_H1N1,0.014134,0.014218,0.000084
EPI244706|HA|A/Sweden/1/2009|EPI_ISL_70643|A_/_H1N1,0.214159,0.299742,0.085583
EPI245697|HA|A/Stockholm/1/2009|EPI_ISL_70809|A_/_H1N1,0.215929,0.301806,0.085877
EPI386893|HA|A/Scotland/Aberdeen_2/2009|EPI_ISL_125732|A_/_H1N1,0.010601,0.010601,0.000000
EPI386933|HA|A/Scotland/Aberdeen_8/2009|EPI_ISL_125760|A_/_H1N1,0.014134,0.014211,0.000077
EPI387030|HA|A/Scotland/Perth_09V501016/2009|EPI_ISL_125774|A_/_H1N1,0.021201,0.021399,0.000197
EPI323711|HA|A/England/H093780041/2009|EPI_ISL_93111|A_/_H1N1,0.014134,0.014207,0.000072
EPI392060|HA|A/Scotland/Glasgow_412286/2009|EPI_ISL_127992|A_/_H1N1,0.021201,0.021630,0.000429
EPI392087|HA|A/Scotland/EastKilbride_412770/2009|EPI_ISL_127996|A_/_H1N1,0.014134,0.014255,0.000120
EPI392129|HA|A/Scotland/Glasgow_413886/2009|EPI_ISL_128004|A_/_H1N1,0.019435,0.019806,0.000372
EPI336133|HA|A/England/909/2009|EPI_ISL_96157|A_/_H1N1,0.010601,0.010608,0.000007
EPI336231|HA|A/England/918/2009|EPI_ISL_96255|A_/_H1N1,0.014134,0.014155,0.000021
EPI233074|HA|A/VICTORIA/2081/2009|EPI_ISL_66775|A_/_H1N1,0.014134,0.014236,0.000102
EPI245079|HA|A/Australia/58/2009|EPI_ISL_70708|A_/_H1N1,0.014134,0.014163,0.000029
EPI274977|HA|A/Guam/NHRC0027/2009|EPI_ISL_77875|A_/_H1N1,0.014134,0.014214,0.000079
EPI2474217|HA|A/Tahiti/2032/2009|EPI_ISL_17264983|A_/_H1N1,0.014134,0.014199,0.000065
EPI231372|HA|A/Idaho/13/2009|EPI_ISL_66276|A_/_H1N1,0.012367,0.012452,0.000085
EPI239613|HA|A/Minnesota/18/2009|EPI_ISL_68751|A_/_H1N1,0.012367,0.012457,0.000089
EPI243726|HA|A/Iowa/14/2009|EPI_ISL_70261|A_/_H1N1,0.014134,0.014211,0.000077
EPI243737|HA|A/Montana/23/2009|EPI_ISL_70263|A_/_H1N1,0.014134,0.014272,0.000138
EPI258550|HA|A/California/VRDL89/2009|EPI_ISL_75124|A_/_H1N1,0.014134,0.014173,0.000039
EPI277697|HA|A/California/WR1315P/2009|EPI_ISL_78813|A_/_H1N1,0.021277,0.021822,0.000545
EPI211398|HA|A/Alaska/30/2009|EPI_ISL_60785|A_/_H1N1,0.015901,0.015975,0.000074
EPI211577|HA|A/California/33/2009|EPI_ISL_60852|A_/_H1N1,0.014134,0.014257,0.000123
EPI216866|HA|A/Idaho/08/2009|EPI_ISL_62246|A_/_H1N1,0.014134,0.014233,0.000099
EPI217020|HA|A/Nevada/15/2009|EPI_ISL_62284|A_/_H1N1,0.017668,0.017795,0.000127
