Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI4064473|HA|A/Avila/1833/2025|EPI_ISL_19767618|A_/_H1N1,0.030035,0.031058,0.001023
EPI4589108|HA|A/Alicante/VAHNSI-GIHSN-16_0431/2025|EPI_ISL_20095985|A_/_H1N1,0.028269,0.029365,0.001096
EPI4073754|HA|A/Galicia/SCQ/132102/2025|EPI_ISL_19770700|A_/_H1N1,0.031802,0.032839,0.001036
EPI4265256|HA|A/ComunidadValenciana/990/2025|EPI_ISL_19836366|A_/_H1N1,0.033569,0.034961,0.001392
EPI3883721|HA|A/Catalonia/NSBE252734763/2025|EPI_ISL_19705001|A_/_H1N1,0.012367,0.012481,0.000113
EPI4192158|HA|A/Andalucia/PMC-00768/2025|EPI_ISL_19806287|A_/_H1N1,0.031746,0.032870,0.001124
EPI4503965|HA|A/Slovakia/uvzsr-40431/2025|EPI_ISL_20069003|A_/_H1N1,0.024735,0.025460,0.000725
EPI4113781|HA|A/Sweden/SE25-50565/2025|EPI_ISL_19782067|A_/_H1N1,0.022968,0.023490,0.000522
EPI4116576|HA|A/Cwmifor/4078/2025|EPI_ISL_19784917|A_/_H1N1,0.033569,0.034995,0.001426
EPI4514388|HA|A/Victoria/42/2025|EPI_ISL_20070576|A_/_H1N1,0.026502,0.027269,0.000767
EPI4514610|HA|A/Victoria/628/2025|EPI_ISL_20070633|A_/_H1N1,0.026502,0.027312,0.000810
EPI4466278|HA|A/Queensland/IN001565/2025|EPI_ISL_20054702|A_/_H1N1,0.022968,0.023557,0.000589
EPI4277588|HA|A/Canberra/153/2025|EPI_ISL_19843969|A_/_H1N1,0.028269,0.029278,0.001010
EPI4644732|HA|A/Tasmania/723/2025|EPI_ISL_20149200|A_/_H1N1,0.010601,0.010712,0.000112
EPI4308767|HA|A/Tasmania/133/2025|EPI_ISL_19856557|A_/_H1N1,0.033569,0.034827,0.001258
EPI3950584|HA|A/Michigan/02/2025|EPI_ISL_19726690|A_/_H1N1,0.015901,0.016056,0.000155
EPI4650987|HA|A/Michigan/MIS-L386411975/2025|EPI_ISL_20153313|A_/_H1N1,0.033569,0.034495,0.000926
EPI4264577|HA|A/Illinois/15768/2025|EPI_ISL_19834964|A_/_H1N1,0.017668,0.017876,0.000208
EPI4011328|HA|A/Florida/ISC-1095/2025|EPI_ISL_19746130|A_/_H1N1,0.021201,0.021806,0.000604
EPI3940039|HA|A/Massachusetts/ISC-1012/2025|EPI_ISL_19724294|A_/_H1N1,0.033569,0.034613,0.001044
