Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI2474217|HA|A/Tahiti/2032/2009|EPI_ISL_17264983|A_/_H1N1,0.014134,0.014214,0.000080
EPI231372|HA|A/Idaho/13/2009|EPI_ISL_66276|A_/_H1N1,0.015901,0.016092,0.000191
EPI239613|HA|A/Minnesota/18/2009|EPI_ISL_68751|A_/_H1N1,0.015901,0.016098,0.000197
EPI243726|HA|A/Iowa/14/2009|EPI_ISL_70261|A_/_H1N1,0.014134,0.014226,0.000091
EPI243737|HA|A/Montana/23/2009|EPI_ISL_70263|A_/_H1N1,0.014134,0.014286,0.000152
EPI258550|HA|A/California/VRDL89/2009|EPI_ISL_75124|A_/_H1N1,0.014134,0.014188,0.000054
EPI277697|HA|A/California/WR1315P/2009|EPI_ISL_78813|A_/_H1N1,0.017730,0.018119,0.000389
EPI211398|HA|A/Alaska/30/2009|EPI_ISL_60785|A_/_H1N1,0.012367,0.012419,0.000052
EPI211577|HA|A/California/33/2009|EPI_ISL_60852|A_/_H1N1,0.014134,0.014271,0.000137
EPI216866|HA|A/Idaho/08/2009|EPI_ISL_62246|A_/_H1N1,0.010601,0.010670,0.000069
EPI217020|HA|A/Nevada/15/2009|EPI_ISL_62284|A_/_H1N1,0.017668,0.017813,0.000145
