Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3529187|HA|A/KANAGAWA/IC2375/2024|EPI_ISL_19374063|A_/_H1N1,0.010601,0.010625,0.000024
EPI3553276|HA|A/Vietnam/4019/2024|EPI_ISL_19407789|A_/_H1N1,0.014134,0.014204,0.000070
EPI3162483|HA|A/NAGANO-C/8/2024|EPI_ISL_19015551|A_/_H1N1,0.026502,0.026853,0.000351
EPI3805125|HA|A/ABUDHABI/UAE/0009571/2024|EPI_ISL_19671305|A_/_H1N1,0.015901,0.016091,0.000190
EPI3881008|HA|A/Shymkent/NRL-2020/2024|EPI_ISL_19704556|A_/_H1N1,0.028269,0.029056,0.000787
EPI3666308|HA|A/Oman/CPHL_52423895/2024|EPI_ISL_19574322|A_/_H1N1,0.010601,0.010625,0.000025
EPI3250004|HA|A/Malaysia/IMR-SARI0468/2024|EPI_ISL_19084468|A_/_H1N1,0.010601,0.010663,0.000063
EPI3453719|HA|A/CHIBA-C/22/2024|EPI_ISL_19282856|A_/_H1N1,0.012367,0.012471,0.000104
EPI3899817|HA|A/ABUDHABI/UAE/0011608/2024|EPI_ISL_19709848|A_/_H1N1,0.010601,0.010666,0.000066
EPI3751272|HA|A/Ibra/52425408/2024|EPI_ISL_19644006|A_/_H1N1,0.012367,0.012408,0.000041
EPI3538193|HA|A/Sri_Lanka/76/2024|EPI_ISL_19383228|A_/_H1N1,0.019435,0.019666,0.000231
EPI3905503|HA|A/CHIBA/54/2024|EPI_ISL_19712013|A_/_H1N1,0.015901,0.016088,0.000187
EPI3603408|HA|A/CHIBA/25/2024|EPI_ISL_19484775|A_/_H1N1,0.015901,0.016115,0.000214
EPI4379366|HA|A/Riyadh/154/2024|EPI_ISL_19878575|A_/_H1N1,0.017668,0.017846,0.000178
EPI4379364|HA|A/Riyadh/35/2024|EPI_ISL_19878573|A_/_H1N1,0.024735,0.025177,0.000442
EPI4379362|HA|A/Riyadh/41/2024|EPI_ISL_19878571|A_/_H1N1,0.030035,0.030919,0.000884
EPI4379367|HA|A/Riyadh/145/2024|EPI_ISL_19878576|A_/_H1N1,0.024735,0.025428,0.000693
EPI3521076|HA|A/SHIZUOKA-C/2/2024|EPI_ISL_19357120|A_/_H1N1,0.026502,0.026889,0.000388
EPI3772998|HA|A/ABUDHABI/UAE/0006110/2024|EPI_ISL_19655370|A_/_H1N1,0.017668,0.017776,0.000108
EPI3077824|HA|A/Bangkok/P531/2024|EPI_ISL_18939239|A_/_H1N1,0.024735,0.024968,0.000233
EPI3416034|HA|A/Philippines/SARI24-0083/2024|EPI_ISL_19234805|A_/_H1N1,0.015901,0.016044,0.000143
EPI3476804|HA|A/Navarra/1628/2024|EPI_ISL_19300980|A_/_H1N1,0.022968,0.023270,0.000302
EPI3866957|HA|A/Switzerland/UN-SNRCI-HUG-46779232/2024|EPI_ISL_19698150|A_/_H1N1,0.012367,0.012462,0.000094
EPI3349483|HA|A/Ukraine/GIHSN-HCL024070676901/2024|EPI_ISL_19173931|A_/_H1N1,0.015901,0.016065,0.000164
EPI3050064|HA|A/Badajoz/18615142/2024|EPI_ISL_18912986|A_/_H1N1,0.024735,0.025230,0.000495
EPI3419895|HA|A/Cardiff/4190/2024|EPI_ISL_19243251|A_/_H1N1,0.021201,0.021461,0.000260
EPI3687261|HA|A/Murcia/2159/2024|EPI_ISL_19603666|A_/_H1N1,0.037102,0.038280,0.001177
EPI3300584|HA|A/Madrid/HULP-072638331/2024|EPI_ISL_19147390|A_/_H1N1,0.010601,0.010628,0.000027
EPI3054103|HA|A/Badajoz/18619790/2024|EPI_ISL_18918494|A_/_H1N1,0.022968,0.023433,0.000464
EPI3884129|HA|A/Catalonia/NSVH170145573/2024|EPI_ISL_19705055|A_/_H1N1,0.031802,0.032393,0.000591
EPI2978047|HA|A/Badajoz/18616368/2024|EPI_ISL_18854264|A_/_H1N1,0.026502,0.026935,0.000433
EPI3197133|HA|A/Serbia/328/2024|EPI_ISL_19050842|A_/_H1N1,0.017668,0.017905,0.000237
EPI3197155|HA|A/Serbia/196/2024|EPI_ISL_19050845|A_/_H1N1,0.012367,0.012480,0.000112
EPI3268826|HA|A/Trollhattan/SE24-04471/2024|EPI_ISL_19116439|A_/_H1N1,0.017668,0.017930,0.000263
EPI3889484|HA|A/Andalucia/PMC-00587/2024|EPI_ISL_19707937|A_/_H1N1,0.021201,0.021406,0.000205
EPI3898109|HA|A/Baleares/250061/2024|EPI_ISL_19709436|A_/_H1N1,0.019435,0.019732,0.000297
EPI3828065|HA|A/England/5160975/2024|EPI_ISL_19680996|A_/_H1N1,0.012367,0.012451,0.000084
EPI3100191|HA|A/England/240540933/2024|EPI_ISL_18961897|A_/_H1N1,0.024735,0.025143,0.000408
EPI3100469|HA|A/England/240561251/2024|EPI_ISL_18961932|A_/_H1N1,0.017668,0.017844,0.000176
EPI3258270|HA|A/Serbia/113/2024|EPI_ISL_19093576|A_/_H1N1,0.022968,0.023394,0.000426
EPI3326190|HA|A/Madrid/1058/2024|EPI_ISL_19159205|A_/_H1N1,0.017668,0.017826,0.000158
EPI3330278|HA|A/Valencia/VAHNSI-GIHSN-10_6112/2024|EPI_ISL_19160532|A_/_H1N1,0.024735,0.025094,0.000359
EPI3493268|HA|A/Galicia/SCQ/140189/2024|EPI_ISL_19323908|A_/_H1N1,0.012367,0.012411,0.000044
EPI3769322|HA|A/Catalonia/NSVH102488391/2024|EPI_ISL_19652392|A_/_H1N1,0.026502,0.026989,0.000488
EPI3179398|HA|A/Madrid/HRYC-13069536/2024|EPI_ISL_19030052|A_/_H1N1,0.010601,0.010655,0.000054
EPI3179470|HA|A/Madrid/HRYC-13089164/2024|EPI_ISL_19030061|A_/_H1N1,0.014134,0.014217,0.000083
EPI3522000|HA|A/Switzerland/46021/2024|EPI_ISL_19359901|A_/_H1N1,0.017668,0.017870,0.000202
EPI3183899|HA|A/Slovakia/uvzsr-457/2024|EPI_ISL_19033650|A_/_H1N1,0.017668,0.017828,0.000160
EPI3585867|HA|A/Catalonia/NSAV198309324/2024|EPI_ISL_19459695|A_/_H1N1,0.217314,0.287543,0.070229
EPI4038587|HA|A/Madrid/302425181704/2024|EPI_ISL_19756821|A_/_H1N1,0.019435,0.019655,0.000220
EPI3229553|HA|A/Galicia/GA-CHUAC-90/2024|EPI_ISL_19069709|A_/_H1N1,0.019435,0.019662,0.000227
EPI3903002|HA|A/Victoria/3621/2024|EPI_ISL_19711585|A_/_H1N1,0.012367,0.012483,0.000115
EPI3903119|HA|A/Cairns/37/2024|EPI_ISL_19711609|A_/_H1N1,0.012367,0.012631,0.000263
EPI3317615|HA|A/Tasmania/34/2024|EPI_ISL_19155947|A_/_H1N1,0.021201,0.021503,0.000302
EPI3487058|HA|A/Darwin/784/2024|EPI_ISL_19304133|A_/_H1N1,0.017668,0.017876,0.000208
EPI3443984|HA|A/Victoria/965/2024|EPI_ISL_19271702|A_/_H1N1,0.022968,0.023413,0.000445
EPI3597976|HA|A/Sydney/1043/2024|EPI_ISL_19471928|A_/_H1N1,0.010601,0.010641,0.000041
EPI3597876|HA|A/Brisbane/260/2024|EPI_ISL_19471902|A_/_H1N1,0.012367,0.012487,0.000120
EPI3399631|HA|A/Sydney/173/2024|EPI_ISL_19218206|A_/_H1N1,0.012367,0.012471,0.000103
EPI3734396|HA|A/Massachusetts/99/2024|EPI_ISL_19628461|A_/_H1N1,0.010601,0.010620,0.000019
EPI3950992|HA|A/Nebraska/60/2024|EPI_ISL_19726741|A_/_H1N1,0.014134,0.014232,0.000098
EPI3732787|HA|A/California/202/2024|EPI_ISL_19628238|A_/_H1N1,0.015901,0.016042,0.000141
EPI3478611|HA|A/California/GKISBBBB36910/2024|EPI_ISL_19301464|A_/_H1N1,0.566787,1.614878,1.048091
EPI3232591|HA|A/Michigan/UM-HS20128/2024|EPI_ISL_19072884|A_/_H1N1,0.010601,0.010672,0.000071
EPI3344254|HA|A/Minnesota/ISC-1264/2024|EPI_ISL_19172552|A_/_H1N1,0.010601,0.010624,0.000024
EPI3237678|HA|A/Michigan/MIS-RR043485541/2024|EPI_ISL_19075544|A_/_H1N1,0.014134,0.014308,0.000173
EPI3297153|HA|A/Florida/ISC-1175/2024|EPI_ISL_19141594|A_/_H1N1,0.021201,0.021425,0.000224
EPI3265859|HA|A/Michigan/81/2024|EPI_ISL_19109224|A_/_H1N1,0.026502,0.026900,0.000398
EPI4056506|HA|A/California/LACPHL-INF01228/2024|EPI_ISL_19764729|A_/_H1N1,0.012367,0.012416,0.000048
EPI3870692|HA|A/Michigan/UM-10061460092/2024|EPI_ISL_19700101|A_/_H1N1,0.026502,0.026881,0.000379
EPI3869059|HA|A/Michigan/UM-10061509841/2024|EPI_ISL_19699897|A_/_H1N1,0.021201,0.021406,0.000204
EPI3572806|HA|A/California/LACPHL-INF00509/2024|EPI_ISL_19442317|A_/_H1N1,0.010601,0.010710,0.000110
EPI3122170|HA|A/Minnesota/ISC-1043/2024|EPI_ISL_18988640|A_/_H1N1,0.026502,0.026934,0.000432
EPI3094775|HA|A/California/04/2024|EPI_ISL_18957682|A_/_H1N1,0.026502,0.026929,0.000427
EPI3760623|HA|A/District_Of_Columbia/45/2024|EPI_ISL_19647190|A_/_H1N1,0.022968,0.023228,0.000260
EPI3170932|HA|A/LA/EVTL-21610/2024|EPI_ISL_19026765|A_/_H1N1,0.021201,0.021491,0.000290
EPI3274649|HA|A/Michigan/MIS-009930407/2024|EPI_ISL_19126337|A_/_H1N1,0.021201,0.021433,0.000232
EPI3223534|HA|A/Michigan/UM-10056385790/2024|EPI_ISL_19064474|A_/_H1N1,0.014134,0.014237,0.000103
EPI3843864|HA|A/California/LACPHL-INF01014/2024|EPI_ISL_19688233|A_/_H1N1,0.012590,0.012698,0.000108
EPI3279181|HA|A/Michigan/UM-10055924776/2024|EPI_ISL_19131819|A_/_H1N1,0.022968,0.023291,0.000323
