Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI4514610|HA|A/Victoria/628/2025|EPI_ISL_20070633|A_/_H1N1,0.014134,0.014275,0.000140
EPI4466278|HA|A/Queensland/IN001565/2025|EPI_ISL_20054702|A_/_H1N1,0.010601,0.010668,0.000067
EPI4277588|HA|A/Canberra/153/2025|EPI_ISL_19843969|A_/_H1N1,0.010601,0.010664,0.000063
EPI4644732|HA|A/Tasmania/723/2025|EPI_ISL_20149200|A_/_H1N1,0.035336,0.037181,0.001846
EPI4308767|HA|A/Tasmania/133/2025|EPI_ISL_19856557|A_/_H1N1,0.014134,0.014252,0.000118
EPI3950584|HA|A/Michigan/02/2025|EPI_ISL_19726690|A_/_H1N1,0.031802,0.032791,0.000989
EPI4650987|HA|A/Michigan/MIS-L386411975/2025|EPI_ISL_20153313|A_/_H1N1,0.015901,0.015933,0.000032
EPI4264577|HA|A/Illinois/15768/2025|EPI_ISL_19834964|A_/_H1N1,0.031802,0.033051,0.001249
EPI4011328|HA|A/Florida/ISC-1095/2025|EPI_ISL_19746130|A_/_H1N1,0.014134,0.014306,0.000172
EPI3940039|HA|A/Massachusetts/ISC-1012/2025|EPI_ISL_19724294|A_/_H1N1,0.014134,0.014167,0.000033
