Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI230191|HA|A/Stockholm/107/2009|EPI_ISL_65945|A_/_H1N1,0.008834,0.008854,0.000020
EPI244706|HA|A/Sweden/1/2009|EPI_ISL_70643|A_/_H1N1,0.214159,0.300574,0.086415
EPI245697|HA|A/Stockholm/1/2009|EPI_ISL_70809|A_/_H1N1,0.212389,0.296638,0.084249
EPI386893|HA|A/Scotland/Aberdeen_2/2009|EPI_ISL_125732|A_/_H1N1,0.008834,0.008838,0.000004
EPI386933|HA|A/Scotland/Aberdeen_8/2009|EPI_ISL_125760|A_/_H1N1,0.008834,0.008849,0.000015
EPI387030|HA|A/Scotland/Perth_09V501016/2009|EPI_ISL_125774|A_/_H1N1,0.015901,0.015990,0.000089
EPI323711|HA|A/England/H093780041/2009|EPI_ISL_93111|A_/_H1N1,0.008834,0.008847,0.000013
EPI392060|HA|A/Scotland/Glasgow_412286/2009|EPI_ISL_127992|A_/_H1N1,0.015901,0.016166,0.000265
EPI392087|HA|A/Scotland/EastKilbride_412770/2009|EPI_ISL_127996|A_/_H1N1,0.008834,0.008876,0.000042
EPI392129|HA|A/Scotland/Glasgow_413886/2009|EPI_ISL_128004|A_/_H1N1,0.015901,0.016205,0.000304
EPI336133|HA|A/England/909/2009|EPI_ISL_96157|A_/_H1N1,0.008834,0.008843,0.000009
EPI336231|HA|A/England/918/2009|EPI_ISL_96255|A_/_H1N1,0.008834,0.008815,-0.000019
EPI233074|HA|A/VICTORIA/2081/2009|EPI_ISL_66775|A_/_H1N1,0.008834,0.008865,0.000031
EPI245079|HA|A/Australia/58/2009|EPI_ISL_70708|A_/_H1N1,0.008834,0.008820,-0.000014
EPI274977|HA|A/Guam/NHRC0027/2009|EPI_ISL_77875|A_/_H1N1,0.008834,0.008851,0.000017
EPI2474217|HA|A/Tahiti/2032/2009|EPI_ISL_17264983|A_/_H1N1,0.008834,0.008842,0.000008
EPI231372|HA|A/Idaho/13/2009|EPI_ISL_66276|A_/_H1N1,0.010601,0.010678,0.000077
EPI239613|HA|A/Minnesota/18/2009|EPI_ISL_68751|A_/_H1N1,0.010601,0.010682,0.000081
EPI243726|HA|A/Iowa/14/2009|EPI_ISL_70261|A_/_H1N1,0.008834,0.008849,0.000015
EPI243737|HA|A/Montana/23/2009|EPI_ISL_70263|A_/_H1N1,0.008834,0.008887,0.000053
EPI258550|HA|A/California/VRDL89/2009|EPI_ISL_75124|A_/_H1N1,0.008834,0.008826,-0.000008
EPI277697|HA|A/California/WR1315P/2009|EPI_ISL_78813|A_/_H1N1,0.015957,0.016305,0.000348
EPI211398|HA|A/Alaska/30/2009|EPI_ISL_60785|A_/_H1N1,0.010601,0.010611,0.000010
EPI211577|HA|A/California/33/2009|EPI_ISL_60852|A_/_H1N1,0.008834,0.008878,0.000044
EPI216866|HA|A/Idaho/08/2009|EPI_ISL_62246|A_/_H1N1,0.008834,0.008863,0.000029
EPI217020|HA|A/Nevada/15/2009|EPI_ISL_62284|A_/_H1N1,0.012367,0.012411,0.000043
