Strain_ID,P_Distance,ML_Distance_LG_G4,Difference
EPI3805125|HA|A/ABUDHABI/UAE/0009571/2024|EPI_ISL_19671305|A_/_H1N1,0.017668,0.017886,0.000219
EPI3881008|HA|A/Shymkent/NRL-2020/2024|EPI_ISL_19704556|A_/_H1N1,0.030035,0.030884,0.000849
EPI3666308|HA|A/Oman/CPHL_52423895/2024|EPI_ISL_19574322|A_/_H1N1,0.012367,0.012401,0.000034
EPI3250004|HA|A/Malaysia/IMR-SARI0468/2024|EPI_ISL_19084468|A_/_H1N1,0.012367,0.012445,0.000078
EPI3453719|HA|A/CHIBA-C/22/2024|EPI_ISL_19282856|A_/_H1N1,0.014134,0.014258,0.000124
EPI3899817|HA|A/ABUDHABI/UAE/0011608/2024|EPI_ISL_19709848|A_/_H1N1,0.012367,0.012449,0.000081
EPI3751272|HA|A/Ibra/52425408/2024|EPI_ISL_19644006|A_/_H1N1,0.014134,0.014186,0.000052
EPI3538193|HA|A/Sri_Lanka/76/2024|EPI_ISL_19383228|A_/_H1N1,0.021201,0.021462,0.000261
EPI3905503|HA|A/CHIBA/54/2024|EPI_ISL_19712013|A_/_H1N1,0.017668,0.017883,0.000215
EPI3603408|HA|A/CHIBA/25/2024|EPI_ISL_19484775|A_/_H1N1,0.017668,0.017912,0.000244
EPI4379366|HA|A/Riyadh/154/2024|EPI_ISL_19878575|A_/_H1N1,0.019435,0.019638,0.000203
EPI4379364|HA|A/Riyadh/35/2024|EPI_ISL_19878573|A_/_H1N1,0.026502,0.026987,0.000485
EPI4379362|HA|A/Riyadh/41/2024|EPI_ISL_19878571|A_/_H1N1,0.033569,0.034497,0.000928
EPI4379367|HA|A/Riyadh/145/2024|EPI_ISL_19878576|A_/_H1N1,0.026502,0.027255,0.000753
EPI3521076|HA|A/SHIZUOKA-C/2/2024|EPI_ISL_19357120|A_/_H1N1,0.028269,0.028778,0.000510
EPI3772998|HA|A/ABUDHABI/UAE/0006110/2024|EPI_ISL_19655370|A_/_H1N1,0.005300,0.005284,-0.000016
EPI3077824|HA|A/Bangkok/P531/2024|EPI_ISL_18939239|A_/_H1N1,0.030035,0.030483,0.000448
EPI3416034|HA|A/Philippines/SARI24-0083/2024|EPI_ISL_19234805|A_/_H1N1,0.017668,0.017833,0.000165
EPI3476804|HA|A/Navarra/1628/2024|EPI_ISL_19300980|A_/_H1N1,0.028269,0.028796,0.000528
EPI3866957|HA|A/Switzerland/UN-SNRCI-HUG-46779232/2024|EPI_ISL_19698150|A_/_H1N1,0.014134,0.014247,0.000113
EPI3349483|HA|A/Ukraine/GIHSN-HCL024070676901/2024|EPI_ISL_19173931|A_/_H1N1,0.017668,0.017857,0.000189
EPI3050064|HA|A/Badajoz/18615142/2024|EPI_ISL_18912986|A_/_H1N1,0.030035,0.030801,0.000766
EPI3419895|HA|A/Cardiff/4190/2024|EPI_ISL_19243251|A_/_H1N1,0.022968,0.023259,0.000291
EPI3687261|HA|A/Murcia/2159/2024|EPI_ISL_19603666|A_/_H1N1,0.042403,0.043988,0.001585
EPI3300584|HA|A/Madrid/HULP-072638331/2024|EPI_ISL_19147390|A_/_H1N1,0.008818,0.008819,0.000001
EPI3054103|HA|A/Badajoz/18619790/2024|EPI_ISL_18918494|A_/_H1N1,0.028269,0.028995,0.000727
EPI3884129|HA|A/Catalonia/NSVH170145573/2024|EPI_ISL_19705055|A_/_H1N1,0.037102,0.037997,0.000895
EPI2978047|HA|A/Badajoz/18616368/2024|EPI_ISL_18854264|A_/_H1N1,0.031802,0.032498,0.000696
EPI3197133|HA|A/Serbia/328/2024|EPI_ISL_19050842|A_/_H1N1,0.019435,0.019703,0.000269
EPI3197155|HA|A/Serbia/196/2024|EPI_ISL_19050845|A_/_H1N1,0.014134,0.014268,0.000134
EPI3268826|HA|A/Trollhattan/SE24-04471/2024|EPI_ISL_19116439|A_/_H1N1,0.019435,0.019731,0.000296
EPI3889484|HA|A/Andalucia/PMC-00587/2024|EPI_ISL_19707937|A_/_H1N1,0.026502,0.026903,0.000402
EPI3898109|HA|A/Baleares/250061/2024|EPI_ISL_19709436|A_/_H1N1,0.021201,0.021534,0.000333
EPI3828065|HA|A/England/5160975/2024|EPI_ISL_19680996|A_/_H1N1,0.014134,0.014235,0.000101
EPI3100191|HA|A/England/240540933/2024|EPI_ISL_18961897|A_/_H1N1,0.030035,0.030699,0.000663
EPI3100469|HA|A/England/240561251/2024|EPI_ISL_18961932|A_/_H1N1,0.019435,0.019635,0.000201
EPI3258270|HA|A/Serbia/113/2024|EPI_ISL_19093576|A_/_H1N1,0.024735,0.025204,0.000469
EPI3326190|HA|A/Madrid/1058/2024|EPI_ISL_19159205|A_/_H1N1,0.019435,0.019616,0.000182
EPI3330278|HA|A/Valencia/VAHNSI-GIHSN-10_6112/2024|EPI_ISL_19160532|A_/_H1N1,0.030035,0.030638,0.000602
EPI3493268|HA|A/Galicia/SCQ/140189/2024|EPI_ISL_19323908|A_/_H1N1,0.014134,0.014190,0.000055
EPI3769322|HA|A/Catalonia/NSVH102488391/2024|EPI_ISL_19652392|A_/_H1N1,0.031802,0.032565,0.000763
EPI3179398|HA|A/Madrid/HRYC-13069536/2024|EPI_ISL_19030052|A_/_H1N1,0.012346,0.012404,0.000059
EPI3179470|HA|A/Madrid/HRYC-13089164/2024|EPI_ISL_19030061|A_/_H1N1,0.015873,0.015961,0.000088
EPI3522000|HA|A/Switzerland/46021/2024|EPI_ISL_19359901|A_/_H1N1,0.019435,0.019665,0.000230
EPI3183899|HA|A/Slovakia/uvzsr-457/2024|EPI_ISL_19033650|A_/_H1N1,0.019435,0.019618,0.000184
EPI3585867|HA|A/Catalonia/NSAV198309324/2024|EPI_ISL_19459695|A_/_H1N1,0.222615,0.295173,0.072558
EPI4038587|HA|A/Madrid/302425181704/2024|EPI_ISL_19756821|A_/_H1N1,0.021201,0.021450,0.000249
EPI3229553|HA|A/Galicia/GA-CHUAC-90/2024|EPI_ISL_19069709|A_/_H1N1,0.024735,0.025161,0.000426
EPI3903002|HA|A/Victoria/3621/2024|EPI_ISL_19711585|A_/_H1N1,0.014134,0.014272,0.000137
EPI3903119|HA|A/Cairns/37/2024|EPI_ISL_19711609|A_/_H1N1,0.014134,0.014439,0.000305
EPI3317615|HA|A/Tasmania/34/2024|EPI_ISL_19155947|A_/_H1N1,0.022968,0.023304,0.000336
EPI3487058|HA|A/Darwin/784/2024|EPI_ISL_19304133|A_/_H1N1,0.019435,0.019671,0.000236
EPI3443984|HA|A/Victoria/965/2024|EPI_ISL_19271702|A_/_H1N1,0.028269,0.028974,0.000706
EPI3597976|HA|A/Sydney/1043/2024|EPI_ISL_19471928|A_/_H1N1,0.012367,0.012420,0.000052
EPI3597876|HA|A/Brisbane/260/2024|EPI_ISL_19471902|A_/_H1N1,0.014134,0.014276,0.000142
EPI3399631|HA|A/Sydney/173/2024|EPI_ISL_19218206|A_/_H1N1,0.014134,0.014258,0.000124
EPI3734396|HA|A/Massachusetts/99/2024|EPI_ISL_19628461|A_/_H1N1,0.015901,0.016017,0.000116
EPI3950992|HA|A/Nebraska/60/2024|EPI_ISL_19726741|A_/_H1N1,0.015901,0.016018,0.000117
EPI3732787|HA|A/California/202/2024|EPI_ISL_19628238|A_/_H1N1,0.017668,0.017831,0.000164
EPI3478611|HA|A/California/GKISBBBB36910/2024|EPI_ISL_19301464|A_/_H1N1,0.553004,1.540209,0.987205
EPI3232591|HA|A/Michigan/UM-HS20128/2024|EPI_ISL_19072884|A_/_H1N1,0.012367,0.012456,0.000088
EPI3344254|HA|A/Minnesota/ISC-1264/2024|EPI_ISL_19172552|A_/_H1N1,0.012367,0.012400,0.000032
EPI3237678|HA|A/Michigan/MIS-RR043485541/2024|EPI_ISL_19075544|A_/_H1N1,0.015901,0.016102,0.000201
EPI3297153|HA|A/Florida/ISC-1175/2024|EPI_ISL_19141594|A_/_H1N1,0.026502,0.026928,0.000426
EPI3265859|HA|A/Michigan/81/2024|EPI_ISL_19109224|A_/_H1N1,0.031802,0.032455,0.000653
EPI4056506|HA|A/California/LACPHL-INF01228/2024|EPI_ISL_19764729|A_/_H1N1,0.014134,0.014195,0.000061
EPI3870692|HA|A/Michigan/UM-10061460092/2024|EPI_ISL_19700101|A_/_H1N1,0.031802,0.032432,0.000630
EPI3869059|HA|A/Michigan/UM-10061509841/2024|EPI_ISL_19699897|A_/_H1N1,0.024735,0.025237,0.000502
EPI3572806|HA|A/California/LACPHL-INF00509/2024|EPI_ISL_19442317|A_/_H1N1,0.010601,0.010679,0.000078
EPI3122170|HA|A/Minnesota/ISC-1043/2024|EPI_ISL_18988640|A_/_H1N1,0.031802,0.032497,0.000695
EPI3094775|HA|A/California/04/2024|EPI_ISL_18957682|A_/_H1N1,0.031802,0.032490,0.000688
EPI3760623|HA|A/District_Of_Columbia/45/2024|EPI_ISL_19647190|A_/_H1N1,0.028269,0.028745,0.000476
EPI3170932|HA|A/LA/EVTL-21610/2024|EPI_ISL_19026765|A_/_H1N1,0.026502,0.027012,0.000510
EPI3274649|HA|A/Michigan/MIS-009930407/2024|EPI_ISL_19126337|A_/_H1N1,0.026502,0.026938,0.000436
EPI3223534|HA|A/Michigan/UM-10056385790/2024|EPI_ISL_19064474|A_/_H1N1,0.015901,0.016023,0.000122
EPI3843864|HA|A/California/LACPHL-INF01014/2024|EPI_ISL_19688233|A_/_H1N1,0.014388,0.014518,0.000130
EPI3279181|HA|A/Michigan/UM-10055924776/2024|EPI_ISL_19131819|A_/_H1N1,0.028269,0.028823,0.000555
